time_s,frame_index,root_position_error_cm,root_height_error_cm,root_yaw_error_deg,root_relative_mpjpe_cm,end_effector_error_cm,left_hand_error_cm,right_hand_error_cm,left_foot_error_cm,right_foot_error_cm,left_foot_contact,right_foot_contact,left_foot_sliding_speed_cm_s,right_foot_sliding_speed_cm_s,penetration_depth_cm,self_collision_pair_count,mean_absolute_joint_jerk_rad_s3,max_joint_jerk_rad_s3,pelvis_root_error_cm,torso_error_cm,head_error_cm,left_shoulder_error_cm,right_shoulder_error_cm,left_elbow_error_cm,right_elbow_error_cm,left_hip_error_cm,right_hip_error_cm,left_knee_error_cm,right_knee_error_cm,global_end_effector_error_cm,joint_limit_violation_count,maximum_joint_limit_excess_deg_per_frame,mean_foot_sliding_speed_cm_s,left_foot_penetration_depth_cm,right_foot_penetration_depth_cm,self_collision_penetration_depth_cm,mean_joint_acceleration_rad_s2_per_frame
0.0,0,0.0,8.701610670910998,2.783163108543141e-15,16.979261486089996,27.787150550765215,29.139813587002934,39.52508473841336,19.262838562616658,23.22086531502793,True,True,0.0,0.0,0.0,0,11.13849346184213,76.71500138987767,0.0,19.50484131314277,3.881319685257762,17.295491270107217,15.670816014610232,13.303466771411834,20.617528357048965,6.791560694212462,9.651547649265781,18.501687170373977,18.32206116285805,29.292319178727077,0,0.0,0.0,0.0,0.0,0.0,1.9094570089242215
0.03333333333333333,1,0.017209389489718143,8.701628054093845,0.0008682247488617307,16.966759891834,27.74193714814753,29.062893136278255,39.59308421145947,19.24385848665864,23.067912758193778,True,True,4.918166282660552,6.362710919335808,0.0,0,11.13849346184213,76.71500138987767,0.0,19.50688473800684,3.9077576958660183,17.198491446255094,15.776533224772571,13.26429503629512,20.653151355194694,6.792781293850934,9.6508467159907,18.50567304962735,18.277235229060558,29.247138882344554,0,0.0,5.64043860099818,0.0,0.0,0.0,1.5442076572186758
0.06666666666666667,2,0.0360910086960072,8.70140441651669,0.001838759362708357,16.94992019974843,27.681471996104385,28.98317859331655,39.65082926141349,19.156869903008587,22.935010226678916,True,True,5.6711533746454235,5.761053982233329,0.0,0,11.13849346184213,76.71500138987767,0.0,19.503781956882438,3.9224643700676256,17.139639814232428,15.836196226735144,13.252378888094698,20.704776531938197,6.794117374912467,9.650206969466229,18.470905013856783,18.248447865622897,29.174192779577513,0,0.0,5.716103678439375,0.0,0.0,0.0,1.1789583055131303
0.1,3,0.05832166852349026,8.701275898153582,0.0029846169865351485,16.92471023609441,27.584769968713672,28.867320140409785,39.68271849736564,19.134799446523715,22.654241790555552,True,True,7.9957451363268355,9.535670144179942,0.024945553811930084,0,11.13849346184213,76.71500138987767,0.0,19.50005083889432,3.9438751142929913,17.051395546044112,15.931245769687873,13.242274471661307,20.79723336743622,6.7962610764652815,9.648244809344561,18.49064503772551,18.130347635009294,29.059288126936046,0,0.0,8.765707640253389,0.024945553811930084,0.0,0.0,0.8142457903773289
0.13333333333333333,4,0.08413958781216826,8.701069057809296,0.004786299178720247,16.89199342689256,27.46856453521069,28.788556183050396,39.731261832024074,19.085136387452593,22.269303738315678,True,True,13.056468543171013,13.837180959258417,0.11682897729773335,0,11.138493461842192,76.71500138987825,0.0,19.492467723827556,3.976042361276307,16.941387637669184,16.039389360936465,13.20926179350897,20.888827077949532,6.799750671009791,9.645111562492087,18.536976967648002,17.976428106227793,28.916100688537146,0,0.0,13.446824751214715,0.11682897729773335,0.0,0.0,0.47121971958713044
0.16666666666666666,5,0.11012086365403537,8.700714753385752,0.006010610124085998,16.87253919196789,27.406384105743953,28.764209180587248,39.77894246642396,18.923659127114085,22.15872564885052,True,True,8.388617200831707,6.540789446827904,0.17892250816960606,0,4.505043566747123,33.76305272886185,0.0,19.488265338365412,3.9964746967320135,16.89857574088272,16.085470253360377,13.180754858148221,20.935061120767713,6.801382552607378,9.644846968764273,18.476282796903156,17.955437130011298,28.839961508582107,0,0.0,7.464703323829805,0.17892250816960606,0.0,0.0,0.24284195725483443
0.2,6,0.14060604141634944,8.700368456945318,0.007406125728168294,16.837004720719225,27.29703519843435,28.6642958437308,39.77897884640138,18.862800533024778,21.88206557058044,True,True,9.72875339283496,9.611345796914922,0.2539169280724225,0,3.6597104523930892,30.184061424704723,0.0,19.482402177910206,4.0306395877396675,16.822628815867137,16.168375765484676,13.151943252363955,20.95665561094208,6.803970876589753,9.643082779530063,18.472540470509124,17.834690680114345,28.712631292973946,0,0.0,9.670049594874941,0.2539169280724225,0.0,0.0,0.1725373016247169
0.23333333333333334,7,0.1774082481799354,8.69988582947533,0.009150540778963927,16.80314431952451,27.178133571346365,28.6135402197412,39.7584902925109,18.900585404187193,21.439918368946167,True,True,14.081122350067687,15.2338686811988,0.36187870349614654,0,3.6900811588918203,10.95698279471948,0.0,19.474021387546767,4.087787758328319,16.713143054075864,16.28966695644194,13.136394525924224,21.01040237244752,6.807926492171869,9.639597875668263,18.541677347547854,17.63401273732959,28.572073965290844,0,0.0,14.657495515633245,0.36187870349614654,0.0,0.0,0.20551155751525246
0.26666666666666666,8,0.21828683235642324,8.699416092904977,0.011029321691211706,16.77829377555654,27.077006604289654,28.569360125763342,39.780523545421744,18.893262637164636,21.064880108808886,True,True,14.640975328810299,14.400861316623056,0.47784149877536886,0,5.11010013468458,25.389025839732483,0.0,19.464049121402496,4.148599147221125,16.636618773811605,16.380266606516322,13.127674011707974,21.076964653163174,6.812131898150772,9.636473868740383,18.58977101711526,17.493831118360383,28.449966586616526,0,0.0,14.520918322716678,0.47784149877536886,0.0,0.0,0.20456721078480591
0.3,9,0.26202634366394556,8.698756703856535,0.012922744880257842,16.757256873698807,26.98617424080431,28.527590362945233,39.82063951286495,18.90500522549465,20.691461861912416,True,True,14.949391380840824,14.76914308052644,0.6041857791793985,0,5.688009945758009,34.97971739038698,0.0,19.45174452167326,4.23264166375945,16.55407039217173,16.47347779908692,13.10689319998925,21.142294799029454,6.816799136880655,9.633053619378966,18.63882127591169,17.364359734383523,28.336350767702534,0,0.0,14.859267230683631,0.6041857791793985,0.0,0.0,0.2447079352875172
