method,end_effector_position_error.root.mean,end_effector_position_error.root.max,end_effector_position_error.root.min,end_effector_position_error.head.mean,end_effector_position_error.head.max,end_effector_position_error.head.min,end_effector_position_error.left_hand.mean,end_effector_position_error.left_hand.max,end_effector_position_error.left_hand.min,end_effector_position_error.right_hand.mean,end_effector_position_error.right_hand.max,end_effector_position_error.right_hand.min,end_effector_position_error.left_foot.mean,end_effector_position_error.left_foot.max,end_effector_position_error.left_foot.min,end_effector_position_error.right_foot.mean,end_effector_position_error.right_foot.max,end_effector_position_error.right_foot.min,end_effector_position_error.aggregate_mean,root_trajectory_error.position.mean,root_trajectory_error.position.max,root_trajectory_error.position.min,root_trajectory_error.xy.mean,root_trajectory_error.xy.max,root_trajectory_error.xy.min,root_trajectory_error.height.mean,root_trajectory_error.height.max,root_trajectory_error.height.min,root_trajectory_error.orientation.mean,root_trajectory_error.orientation.max,root_trajectory_error.orientation.min,root_trajectory_error.orientation.mean_degrees,root_trajectory_error.orientation.max_degrees,root_trajectory_error.velocity.mean,root_trajectory_error.velocity.max,root_trajectory_error.velocity.min,rotation_error.root.mean,rotation_error.root.max,rotation_error.root.min,rotation_error.root.mean_degrees,rotation_error.root.max_degrees,rotation_error.head,rotation_error.left_hand,rotation_error.right_hand,rotation_error.left_foot,rotation_error.right_foot,velocity_error.root.mean,velocity_error.root.max,velocity_error.root.min,velocity_error.head.mean,velocity_error.head.max,velocity_error.head.min,velocity_error.left_hand.mean,velocity_error.left_hand.max,velocity_error.left_hand.min,velocity_error.right_hand.mean,velocity_error.right_hand.max,velocity_error.right_hand.min,velocity_error.left_foot.mean,velocity_error.left_foot.max,velocity_error.left_foot.min,velocity_error.right_foot.mean,velocity_error.right_foot.max,velocity_error.right_foot.min,contact.foot_contact_accuracy.left_foot.accuracy,contact.foot_contact_accuracy.left_foot.precision,contact.foot_contact_accuracy.left_foot.recall,contact.foot_contact_accuracy.left_foot.f1,contact.foot_contact_accuracy.left_foot.mismatch_rate,contact.foot_contact_accuracy.left_foot.reference_source,contact.foot_contact_accuracy.left_foot.robot_source,contact.foot_contact_accuracy.right_foot.accuracy,contact.foot_contact_accuracy.right_foot.precision,contact.foot_contact_accuracy.right_foot.recall,contact.foot_contact_accuracy.right_foot.f1,contact.foot_contact_accuracy.right_foot.mismatch_rate,contact.foot_contact_accuracy.right_foot.reference_source,contact.foot_contact_accuracy.right_foot.robot_source,contact.foot_sliding.left_foot.mean_sliding_speed,contact.foot_sliding.left_foot.max_sliding_speed,contact.foot_sliding.left_foot.sliding_frame_ratio,contact.foot_sliding.left_foot.contact_source,contact.foot_sliding.right_foot.mean_sliding_speed,contact.foot_sliding.right_foot.max_sliding_speed,contact.foot_sliding.right_foot.sliding_frame_ratio,contact.foot_sliding.right_foot.contact_source,contact.ground_penetration.left_foot.min_height,contact.ground_penetration.left_foot.max_penetration_depth,contact.ground_penetration.left_foot.penetration_frame_ratio,contact.ground_penetration.right_foot.min_height,contact.ground_penetration.right_foot.max_penetration_depth,contact.ground_penetration.right_foot.penetration_frame_ratio,contact.ground_penetration.aggregate.min_foot_height,contact.ground_penetration.aggregate.max_penetration_depth,contact.ground_penetration.aggregate.penetration_frame_ratio,joint_limit_violation.violation_frame_ratio,joint_limit_violation.violation_value_ratio,joint_limit_violation.per_joint_violation_count.joint_0,joint_limit_violation.per_joint_violation_count.joint_1,joint_limit_violation.per_joint_violation_count.joint_2,joint_limit_violation.per_joint_violation_count.joint_3,joint_limit_violation.per_joint_violation_count.joint_4,joint_limit_violation.per_joint_violation_count.joint_5,joint_limit_violation.per_joint_violation_count.joint_6,joint_limit_violation.per_joint_violation_count.joint_7,joint_limit_violation.per_joint_violation_count.joint_8,joint_limit_violation.per_joint_violation_count.joint_9,joint_limit_violation.per_joint_violation_count.joint_10,joint_limit_violation.per_joint_violation_count.joint_11,joint_limit_violation.max_violation_amount,joint_limit_violation.mean_violation_amount,smoothness.dof.mean_joint_velocity,smoothness.dof.max_joint_velocity,smoothness.dof.mean_joint_acceleration,smoothness.dof.max_joint_acceleration,smoothness.dof.mean_jerk,smoothness.dof.max_jerk,smoothness.end_effectors.root.mean_velocity,smoothness.end_effectors.root.max_velocity,smoothness.end_effectors.root.mean_acceleration,smoothness.end_effectors.root.max_acceleration,smoothness.end_effectors.root.mean_jerk,smoothness.end_effectors.root.max_jerk,smoothness.end_effectors.head.mean_velocity,smoothness.end_effectors.head.max_velocity,smoothness.end_effectors.head.mean_acceleration,smoothness.end_effectors.head.max_acceleration,smoothness.end_effectors.head.mean_jerk,smoothness.end_effectors.head.max_jerk,smoothness.end_effectors.left_hand.mean_velocity,smoothness.end_effectors.left_hand.max_velocity,smoothness.end_effectors.left_hand.mean_acceleration,smoothness.end_effectors.left_hand.max_acceleration,smoothness.end_effectors.left_hand.mean_jerk,smoothness.end_effectors.left_hand.max_jerk,smoothness.end_effectors.right_hand.mean_velocity,smoothness.end_effectors.right_hand.max_velocity,smoothness.end_effectors.right_hand.mean_acceleration,smoothness.end_effectors.right_hand.max_acceleration,smoothness.end_effectors.right_hand.mean_jerk,smoothness.end_effectors.right_hand.max_jerk,smoothness.end_effectors.left_foot.mean_velocity,smoothness.end_effectors.left_foot.max_velocity,smoothness.end_effectors.left_foot.mean_acceleration,smoothness.end_effectors.left_foot.max_acceleration,smoothness.end_effectors.left_foot.mean_jerk,smoothness.end_effectors.left_foot.max_jerk,smoothness.end_effectors.right_foot.mean_velocity,smoothness.end_effectors.right_foot.max_velocity,smoothness.end_effectors.right_foot.mean_acceleration,smoothness.end_effectors.right_foot.max_acceleration,smoothness.end_effectors.right_foot.mean_jerk,smoothness.end_effectors.right_foot.max_jerk,stability.fall_detected,stability.fall_frame,stability.survival_time_s,stability.fall_rate,stability.min_base_height,stability.max_torso_tilt_deg,effort_energy.mean_abs_torque,effort_energy.max_abs_torque,effort_energy.mean_abs_power,effort_energy.energy_proxy,tracking_error,locomotion_task_success.root_displacement,locomotion_task_success.travel_distance,locomotion_task_success.average_speed,locomotion_task_success.heading_error_deg,locomotion_task_success.moved_forward,locomotion_task_success.fell,locomotion_task_success.success_flag,tracking_error.dof_pos.mean,tracking_error.dof_pos.max,tracking_error.dof_pos.min,tracking_error.dof_vel.mean,tracking_error.dof_vel.max,tracking_error.dof_vel.min,tracking_error.body_position,tracking_error.end_effector_position
Direct Mapping,0.11327675800760739,0.19090267800268504,0.0,0.18050160917505428,0.3552753054807189,0.029746803543327514,0.19431940088601862,0.4742435862052864,0.026307540259036755,0.19647368412357902,0.4222251042766095,0.04177067360057424,0.195822532624414,0.3674550237534176,0.019049883394469894,0.20114864868975263,0.43363441945023046,0.012519997798962328,0.18025710558440433,0.11327675800760739,0.19090267800268504,0.0,0.11128443164362008,0.1907132340535631,0.0,0.016516342126553705,0.053942506715622174,0.0,0.0,0.0,0.0,0.0,0.0,0.6922818886690907,2.0583483939015967,0.10510490738291767,0.0,0.0,0.0,0.0,0.0,unavailable,unavailable,unavailable,unavailable,unavailable,0.6922818886690907,2.0583483939015967,0.10510490738291767,3.1246954757972514,6.012136644847056,0.5309814011335299,3.5167573352792134,8.656558253093285,0.24908706750107495,3.426420695819925,8.399305565916105,0.5969367770749245,3.5928095047057393,13.041835371202312,0.5128194179917103,3.4063545872675567,7.017221377543885,0.7529592184126637,0.6333333333333333,0.6736842105263158,0.6464646464646465,0.6597938144329898,0.36666666666666664,logged_contact,logged_contact,0.6666666666666666,0.7415730337078652,0.6407766990291263,0.6875,0.3333333333333333,logged_contact,logged_contact,2.655555087121281,6.595680126605328,0.5277777777777778,logged_contact,2.890271520019025,6.514112025248349,0.49444444444444446,logged_contact,-0.24552627587762627,0.24552627587762627,0.37777777777777777,-0.2795171218548817,0.2795171218548817,0.34444444444444444,-0.2795171218548817,0.2795171218548817,0.6055555555555555,0.6055555555555555,0.050462962962962966,109,0,0,0,0,0,0,0,0,0,0,0,0.5499965891862925,0.35875241985613926,1.6328356135284428,4.673020107703807,13.26507703817365,54.59260071567737,120.95404742397862,637.7580563274089,0.9974226471491273,1.9820352360385336,18.08974834134269,44.30498531490392,491.5983519608424,1148.1496801279925,3.198872624060194,6.133120680019679,80.20143467267086,169.0052228119637,2145.706039556969,4406.832821003785,3.7547008728780473,10.504789041745516,94.57121079006131,313.69228509955576,2578.024056757671,6357.343096403455,3.6425058114640967,8.706171308038375,89.18195785051437,207.74347456697137,2419.9896111493094,5743.468690570074,3.7453196178167194,13.60189016708527,94.30431160859496,252.3489484318953,2560.9984840524953,5456.595576005168,3.537185205202176,7.333443709871412,86.42523611393267,184.00735202107924,2316.1561389533076,4769.508418977657,False,,6.0,0.0,0.7744194702188933,0.0,3.2667152300442766,9.400982188466783,100.79429688850651,604.7657813310391,unavailable,4.468224291883534,7.728802862914741,1.2953300887566606,0.5346106158404845,True,False,True,,,,,,,,
Basic IK,0.016553933824142792,0.04260251072476635,0.0,0.08411395539441534,0.21011740113386065,0.006293535091681126,0.0798626525111207,0.16417026243035854,0.013806360634418171,0.07956958729612865,0.18861278868358408,0.00967954364666694,0.07995619176614582,0.19746519598736498,0.018077828239986844,0.08000370907418025,0.16628625289566806,0.00868835774227995,0.07001000497768893,0.016553933824142792,0.04260251072476635,0.0,0.013934513854356019,0.042525539059362724,0.0,0.007260826950882514,0.02811067425494107,0.0,0.0,0.0,0.0,0.0,0.0,0.30420005263486727,0.682618541284725,0.05226503997751802,0.0,0.0,0.0,0.0,0.0,unavailable,unavailable,unavailable,unavailable,unavailable,0.30420005263486727,0.682618541284725,0.05226503997751802,1.8153350757969362,4.141693212003293,0.2679706209419702,1.626866748451784,4.793711078509688,0.27167063675413167,1.7363029046492866,5.61910858513231,0.2477532102508006,1.6870674473465275,4.317156837014213,0.2657708350865751,1.6985833414246752,6.275670819419362,0.2623330209259867,0.7722222222222223,0.8222222222222222,0.7474747474747475,0.783068783068783,0.22777777777777777,logged_contact,logged_contact,0.7388888888888889,0.7916666666666666,0.7378640776699029,0.7638190954773869,0.2611111111111111,logged_contact,logged_contact,1.570583886820313,4.375377826642684,0.5,logged_contact,1.520252932303003,4.020232161101012,0.5222222222222223,logged_contact,-0.12942017900330788,0.12942017900330788,0.29444444444444445,-0.13689100487697015,0.13689100487697015,0.2833333333333333,-0.13689100487697015,0.13689100487697015,0.5111111111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6328356135284428,4.673020107703807,13.26507703817365,54.59260071567737,120.95404742397862,637.7580563274089,0.8007582911342241,1.268823979129436,7.849559190719447,19.379735363766503,213.03980004713856,444.2801920606097,1.9305181180353637,4.552673666601889,47.12414813351449,113.26545128444191,1272.8847451109407,3304.61834995962,2.090907636071132,5.231918794476424,42.12670044974676,88.33301748494651,1118.6373164029785,2241.0773298822946,2.149120497192592,6.742462743669012,46.14230475756312,159.19949219226572,1214.1516244898748,3054.1937079212494,1.9222730628289715,4.637285053680339,44.28866776212735,136.51416831350585,1196.1825186230744,2740.754707738402,1.8999460883220163,6.128862035717752,44.89209121149411,148.78630002795424,1201.7145373758692,2818.376838787177,False,,6.0,0.0,0.7948324028917948,0.0,3.2656724096689023,9.372815120870701,100.7575980186492,604.5455881118953,unavailable,4.468834311377785,5.1281595340971196,0.8594680783402994,0.12935599713822019,True,False,True,,,,,,,,
GMR / Constrained IK,0.009098126179900438,0.016495733686936447,0.0,0.028985058577514412,0.06314769453811656,0.002783969937397199,0.029358437228811537,0.061761536388089906,0.006055435362331758,0.03054175098294654,0.07432046079659958,0.002619411962279749,0.028705306240029208,0.07559329599111934,0.0008927471321230783,0.029132429862536773,0.07044303399514698,0.004671339809104949,0.025970184845289818,0.009098126179900438,0.016495733686936447,0.0,0.007341314146970987,0.0163157912804317,0.0,0.004441446041611162,0.014424804706352878,0.0,0.0,0.0,0.0,0.0,0.0,0.11783953140928041,0.2882375612125267,0.011171203656505932,0.0,0.0,0.0,0.0,0.0,unavailable,unavailable,unavailable,unavailable,unavailable,0.11783953140928041,0.2882375612125267,0.011171203656505932,0.5984068088452539,1.4397275633474107,0.12446832541296932,0.6261897334352989,1.4089828818635335,0.12200386852216681,0.6653929835712767,1.9443036459208694,0.18380086122764222,0.6180232002271543,1.4304661435549988,0.054728144964068824,0.6152595967259422,2.116504021131702,0.13731006615686978,0.9277777777777778,0.8981481481481481,0.9797979797979798,0.9371980676328502,0.07222222222222222,logged_contact,logged_contact,0.9444444444444444,0.918918918918919,0.9902912621359223,0.9532710280373833,0.05555555555555555,logged_contact,logged_contact,0.9126048034813993,2.520766231446989,0.5888888888888889,logged_contact,0.9227245373612679,2.3753920066236858,0.6,logged_contact,-0.04130413577987516,0.04130413577987516,0.25,-0.04742494919121102,0.04742494919121102,0.32222222222222224,-0.04742494919121102,0.04742494919121102,0.5277777777777778,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6328356135284428,4.673020107703807,13.26507703817365,54.59260071567737,120.95404742397862,637.7580563274089,0.7624140419202762,1.0386478325275328,3.121508607601777,8.303525480112107,82.77807255548524,238.09002256777012,0.933655790272249,2.008238841458975,15.542699273545567,37.32085263856572,422.41895583237033,1113.2720047233558,1.4673947916269994,2.888471896584239,18.35401117806489,44.59690127558596,451.9426292814219,1063.7250432500255,1.46378425411033,2.69904409955521,19.234072892636675,42.50127410521856,475.8276471934168,1027.2733935469269,1.0940787516533397,3.059358608313344,17.331299740933147,36.911139380708114,457.39717056884916,941.000632517219,1.075167053759054,2.3994865649818506,17.316995621493678,69.44380111203697,450.36840983400697,1302.0127106843481,False,,6.0,0.0,0.8099841911765564,0.0,3.2634868466889704,9.402395010702563,100.7477816560165,604.486689936099,,4.476112083104821,4.594684413757637,0.770058840294576,0.08924650100739293,True,False,True,0.05105026220234775,0.08098085619076507,0.027299321017109322,1.1076971262924622,2.9398569059031474,0.5919349457780734,unavailable,unavailable
