motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_01_unitree_g1_gmr.pkl,19,0.7828260869565218,1.0,False,False,0.20369179946391258,1.8491080864513254,15.446839843181436,270.08029750317166,0.0,0.0,0.0,0.0,38.20255645599529,150.0,38.20255645599529,150.0,0.6642626398423734,0.6917945367294932,0.7195477775170461,0.6642626398423734,17513108.24583112,191493097.68489915,5.056489097289811,,,80.0,3.0,150.0,True,1.3,5,0.8,0.0,0.0,-16331.647013094705,True,,outputs/final product/pd_tracking_tuning_debug/trial_pkls/stage2_kinematic_00001_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
