time_s,global_body_position_error,root_relative_body_position_error,scale_normalised_body_position_error,end_effector_error,root_height,pelvis_root_position_error,torso_position_error,head_position_error,left_shoulder_position_error,right_shoulder_position_error,left_elbow_position_error,right_elbow_position_error,left_hand_position_error,right_hand_position_error,left_hip_position_error,right_hip_position_error,left_knee_position_error,right_knee_position_error,left_foot_position_error,right_foot_position_error,root_trajectory_error,root_vertical_error,root_heading_error_deg,body_orientation_error_deg,mean_joint_jerk,maximum_joint_jerk,root_linear_jerk,root_angular_jerk,discontinuity,left_foot_contact,right_foot_contact,left_foot_sliding_velocity,right_foot_sliding_velocity,ground_penetration_depth,self_collision_pair_count,joint_limit_violation_count
0.0,0.3864010338628649,0.13023215611554223,0.12343821753096604,0.19062685713183478,0.793,0.09378177714383396,0.07788544934955362,0.056704055336839344,0.09173966911905455,0.09966464736254106,0.16030904656699466,0.13436248818525265,0.3650206813435433,0.3637237560044817,0.06255484946106427,0.07258178568975698,0.061830075306639504,0.043729189120625206,0.10002560359666572,0.06766018937764387,0.0,0.03605313372611996,0.0,1.168749699231185e-15,88.30006016212674,440.0657228963207,10.608910206258006,526.6280476506324,0,1,1,0.0,0.0,0.0,0,0
0.03333333333333333,0.38519119219684206,0.12817256345211392,0.12138832454828138,0.18751346592729892,0.7928041843717332,0.09393630618385544,0.07831144186494558,0.05533783411727579,0.08832987701563191,0.09838489897939025,0.15803060440448846,0.13130712029248073,0.36219986218654554,0.36039727333148197,0.06216737960719607,0.07224882138039007,0.058914277116762254,0.04162681174258531,0.09553304794189889,0.0640993120592924,0.0011571698903277414,0.035979893987870715,0.6895292558782116,0.4203349149563893,70.27895971531942,384.78567365231004,5.922706552344422,299.3016433899723,0,1,1,0.15132758084404713,0.12346990717324804,0.0,0,0
0.06666666666666667,0.384056148948759,0.12653995010935054,0.1200264823093983,0.18555695574161496,0.7924988785693977,0.09437515480966159,0.07892203505603262,0.05458079384679,0.08535276259925317,0.09761184040986191,0.1562269416661802,0.12890480443853283,0.3599347882296311,0.35831408456487707,0.06212824246357798,0.07223762034157674,0.05671453076382234,0.04013852338440036,0.09264467325271329,0.06231043881406314,0.0023639925413488313,0.03586570230027697,1.2192965721616211,0.7541608565323777,49.47588835297467,282.95492201394995,1.6638899793955322,66.57972728796983,0,1,1,0.10746007968777971,0.054105608588613976,0.0,0,0
0.1,0.3831955213697949,0.12483939838160903,0.11835688170731434,0.18171359694428016,0.792540132592987,0.09504442680365455,0.07993097235277902,0.054137762903953654,0.08295115931126623,0.09918395602109364,0.15442037033565667,0.12758371219479167,0.35636146089084486,0.3560090075055448,0.062173360280545154,0.07284931763852666,0.051696114128941956,0.04095185182105836,0.0862553894937028,0.055804363927354626,0.0036034835091515753,0.035881132293869133,1.7615365837800134,1.3110149341122543,19.74403249186365,56.63268164336751,3.9180233647568223,83.33997774054878,0,1,1,0.19896453300086864,0.20281869530920654,0.0009955933788385772,0,0
0.13333333333333333,0.3818196050593749,0.12364124629783782,0.11722231073257931,0.17969207475336724,0.792447517093131,0.0960572986056713,0.08140920490219174,0.05439045591088486,0.07963704632114968,0.0990928543325749,0.15215425791683743,0.12516894203097195,0.3534506197308189,0.3534431856809129,0.06288435459508898,0.07350119767303138,0.0498722139050974,0.04009691693923879,0.08311434332153107,0.05406176912268845,0.004900041466705175,0.03584649187712963,2.3718946825843665,1.6188092326203878,23.202112535862444,71.29910994107752,2.956496544747096,20.720659711438994,0,1,1,0.1259558927398691,0.06144027129388527,0.0008678723497635666,0,0
0.16666666666666666,0.3801567768039204,0.12309249640388827,0.11666849506608118,0.1784459754872401,0.7922171279035596,0.0973329470498533,0.08331160809162115,0.05549235864392829,0.077139498500852,0.09960525319402153,0.15097408311398394,0.12309735786164366,0.3518169456262967,0.3516882384762635,0.0640986635282103,0.07437594991305585,0.04926945845436118,0.03859272884741408,0.08030612995672295,0.05292620473298898,0.006153754088619513,0.03576032079829894,3.1529469429526387,1.9614052826436235,21.057038954942474,77.29120082556605,1.7197842778977466,71.37742271146263,0,1,1,0.1530740896717093,0.09610489655957287,0.0006200940230726591,0,0
0.2,0.37809790313399055,0.12293938209569563,0.11653971439477084,0.1773466514082461,0.7920329813944783,0.09894666014467987,0.08562504908916,0.05741698661758356,0.07541994161042417,0.10103886849033586,0.15043274602128828,0.12152327928530393,0.3498738484776382,0.3498548188253327,0.06573910143444489,0.07566087306215591,0.04945101087808623,0.037524928864452814,0.07745639476541163,0.052131208355264386,0.007473544039910324,0.03569144559030868,4.070449711812989,2.27739228346403,21.23834824149914,113.28660190486238,3.749685222782879,13.186313462466691,0,1,1,0.18883922833536296,0.11081847861313204,0.000663996641761591,0,0
0.23333333333333334,0.37640009431445187,0.12290145209403054,0.11627232497331239,0.17486733976272842,0.7917890577618366,0.10065996010573473,0.08814560642069445,0.05915544120618366,0.07440995727292792,0.10398868673022499,0.15021535832170474,0.12076461848285257,0.3472410546952829,0.34813452024327235,0.06746461338534616,0.07741571690781315,0.047900418089488576,0.038783240069256174,0.07198308086190289,0.04782260180700022,0.00867148821540045,0.035600212305378354,5.1324559524584314,2.65051770567719,25.680574353770112,133.0471738701568,1.9948886069755467,24.24842962347878,0,1,1,0.1873765824224479,0.14808366380482413,0.0013163305712268715,0,0
0.26666666666666666,0.3741457190268307,0.12345903389354351,0.11667596284070487,0.17376008915204616,0.7914942064491804,0.10273479220098498,0.0908068057911406,0.06203511343375114,0.0738098551334553,0.10677724321122153,0.1500660488101586,0.1199714469383392,0.3449351186338465,0.3465023758715596,0.0698380346323568,0.07933219051303306,0.049029000325031734,0.038973579294620635,0.06870497866710182,0.04662285915397176,0.009953474006131694,0.03548993084749619,6.287523861099257,3.034532631729497,24.904132804913306,76.4544036892585,2.7684490075869266,47.50315874821039,0,1,1,0.20237385744314754,0.1413409532223439,0.0009273360292938277,0,0
0.3,0.37210740911629875,0.12420164053870021,0.11726010207049976,0.1718943946974482,0.790984582612034,0.10492083535423573,0.09371766866538611,0.06535763799453773,0.07420568772003715,0.11111244283571016,0.15129453408696858,0.1204683416473031,0.3437271919631229,0.34518303824486285,0.07201014515695528,0.08175412208522606,0.047796150176688215,0.04214962984174544,0.06312866492475402,0.0420754403599634,0.011154491969997377,0.035299319317821376,7.529082337377102,3.5540027633360247,31.748595164678555,155.85256863310104,2.784574585184101,33.45682548359618,0,1,1,0.1790482479179457,0.14172940580984525,0.0020507839158515574,0,0
