motion_name,method,duration_s,number_of_frames,mean_root_position_error_cm,p95_root_position_error_cm,final_root_drift_cm,mean_root_yaw_error_deg,mean_root_relative_mpjpe_cm,p95_root_relative_mpjpe_cm,normalized_root_relative_mpjpe,mean_end_effector_error_cm,p95_end_effector_error_cm,max_end_effector_error_cm,joint_limit_violation_frame_ratio_percent,maximum_joint_limit_excess_deg,total_foot_sliding_cm,foot_sliding_per_second_cm_s,mean_contact_foot_speed_cm_s,penetration_frame_ratio_percent,mean_penetration_depth_cm,max_penetration_depth_cm,self_collision_event_count,self_collision_frame_ratio_percent,maximum_self_penetration_depth_cm,mean_absolute_joint_jerk_rad_s3,p95_absolute_joint_jerk_rad_s3,maximum_joint_jerk_rad_s3,method_key,reference_original_fps,method_original_fps,reference_original_duration_s,method_original_duration_s,reference_to_robot_scale,max_root_position_error_cm,mean_root_height_error_cm,max_root_yaw_error_deg,max_root_relative_mpjpe_cm,pelvis_root_error_cm,torso_error_cm,head_error_cm,left_shoulder_error_cm,right_shoulder_error_cm,left_elbow_error_cm,right_elbow_error_cm,left_hand_error_cm,right_hand_error_cm,left_hip_error_cm,right_hip_error_cm,left_knee_error_cm,right_knee_error_cm,left_foot_error_cm,right_foot_error_cm,mean_global_end_effector_error_cm,p95_global_end_effector_error_cm,max_global_end_effector_error_cm,left_hand_mean_error_cm,left_hand_global_mean_error_cm,right_hand_mean_error_cm,right_hand_global_mean_error_cm,left_foot_mean_error_cm,left_foot_global_mean_error_cm,right_foot_mean_error_cm,right_foot_global_mean_error_cm,joint_limit_violation_sample_ratio_percent,number_of_violating_joints,mean_joint_limit_excess_deg,top_10_violating_joints,left_foot_sliding_cm,right_foot_sliding_cm,p95_contact_foot_speed_cm_s,max_contact_foot_speed_cm_s,left_foot_contact_ratio_percent,right_foot_contact_ratio_percent,p95_penetration_depth_cm,left_foot_max_penetration_cm,right_foot_max_penetration_cm,mean_colliding_pairs_per_collision_frame,max_colliding_pairs_in_one_frame,most_frequent_collision_pairs,mean_joint_acceleration_rad_s2,maximum_joint_acceleration_rad_s2,mean_normalized_joint_jerk_s3,p95_normalized_joint_jerk_s3,maximum_normalized_joint_jerk_s3,highest_jerk_joints
08_05,Direct Mapping,2.433333333333333,74,244.60610253537573,461.2433511726577,482.39735154893094,0.06571942223526371,18.032256598615437,46.67816047600286,0.1465008337692159,29.620325604876285,55.821102823753385,60.42416900419709,64.86486486486487,20.10079437532295,77.91516397565707,32.01993040095496,233.7454919269712,4.054054054054054,0.0696532718492717,1.8155114254757794,33,86.48648648648648,10.015153638789041,79.74023593384669,247.49652250558788,457.2504841886033,direct,120.0,120.0,2.475,2.475,0.8049252610065037,482.39735154893094,9.952960380351742,0.38447349710473133,60.42416900419709,0.0,20.43434307885098,8.439930251328379,16.194181202294793,18.647924085259092,12.181956756652317,23.31117951933349,28.963609284196224,41.84744866342973,7.74707136952655,8.267961998024386,21.946734670681554,14.831263627774852,21.48073752914956,26.189506942729622,260.9063843497069,481.81831912468294,517.762529963934,28.963609284196224,265.43701736127116,41.84744866342973,269.20890173528005,21.48073752914956,250.14195629897395,26.189506942729622,258.8376620033022,4.193849021435228,5,5.900525029596712,"[{""joint"": ""right_knee_joint"", ""violating_frames"": 32}, {""joint"": ""left_knee_joint"", ""violating_frames"": 31}, {""joint"": ""right_hip_roll_joint"", ""violating_frames"": 14}, {""joint"": ""left_hip_roll_joint"", ""violating_frames"": 7}, {""joint"": ""left_shoulder_roll_joint"", ""violating_frames"": 6}]",61.39772307383926,16.5174409018178,309.9288895433175,324.3564090799711,22.972972972972975,10.81081081081081,0.19593849329254875,1.8155114254757794,0.17335965824555624,3.5625,5,"[{""pair"": ""left_shoulder_yaw_link | torso_link"", ""collision_frames"": 36}, {""pair"": ""left_shoulder_roll_link | torso_link"", ""collision_frames"": 30}, {""pair"": ""right_shoulder_yaw_link | torso_link"", ""collision_frames"": 28}, {""pair"": ""left_hip_yaw_link | right_hip_yaw_link"", ""collision_frames"": 27}, {""pair"": ""left_knee_link | right_knee_link"", ""collision_frames"": 24}, {""pair"": ""left_hip_yaw_link | right_knee_link"", ""collision_frames"": 24}, {""pair"": ""left_knee_link | right_hip_yaw_link"", ""collision_frames"": 22}, {""pair"": ""left_elbow_link | torso_link"", ""collision_frames"": 18}, {""pair"": ""right_shoulder_roll_link | torso_link"", ""collision_frames"": 14}, {""pair"": ""left_ankle_roll_link | right_ankle_roll_link"", ""collision_frames"": 2}]",5.543944525741942,55.9653295651124,28.190787877338863,89.8243482534689,216.16026953703667,"[{""joint"": ""right_wrist_yaw_joint"", ""mean_abs_jerk_rad_s3"": 142.59276518766865}, {""joint"": ""left_hip_roll_joint"", ""mean_abs_jerk_rad_s3"": 134.78480024690535}, {""joint"": ""right_elbow_joint"", ""mean_abs_jerk_rad_s3"": 127.54873431604085}, {""joint"": ""left_wrist_yaw_joint"", ""mean_abs_jerk_rad_s3"": 126.48321848240525}, {""joint"": ""left_elbow_joint"", ""mean_abs_jerk_rad_s3"": 125.26861744050379}]"
08_05,Basic IK,2.433333333333333,74,221.88144966142227,414.8907632584236,433.7492395351081,14.19961101991417,21.20266579688211,48.277310911974375,0.1722584303515162,35.80564547193031,60.52781417160929,69.88807483399914,0.0,0.0,61.301335061999254,25.192329477533942,61.30133506199924,58.108108108108105,2.299712478702486,8.299336955855207,29,43.24324324324324,3.60371398858763,53.72459669463092,196.74824500581627,460.2813885021858,basic_ik,120.0,30.0,2.475,2.466666666666667,0.8049252610065037,433.7492395351081,3.765077301667794,27.55594085085466,69.88807483399914,0.0,20.639226825364485,9.315392317592346,17.266189103995504,19.49681604859461,22.99845295620231,25.54283966654579,37.31075243451055,38.58857580480875,6.815373701011754,9.361385350275256,21.33911210557578,22.042616990352528,33.4458873124176,33.87736633598434,225.69834577013768,421.54799202858976,475.3603050279378,37.31075243451055,222.92555144606422,38.58857580480875,233.10157585789835,33.4458873124176,221.95541823319093,33.87736633598434,224.8108375433972,0.0,0,0.0,[],20.28165435654218,41.01968070545707,356.71257015758425,366.9980359080513,35.13513513513514,31.08108108108108,7.158685814990701,7.834277478992694,8.299336955855207,2.78125,9,"[{""pair"": ""left_shoulder_yaw_link | torso_link"", ""collision_frames"": 32}, {""pair"": ""left_shoulder_roll_link | torso_link"", ""collision_frames"": 20}, {""pair"": ""right_shoulder_yaw_link | torso_link"", ""collision_frames"": 8}, {""pair"": ""right_hip_pitch_link | right_wrist_yaw_link"", ""collision_frames"": 7}, {""pair"": ""right_hip_roll_link | right_wrist_yaw_link"", ""collision_frames"": 5}, {""pair"": ""right_hip_roll_link | right_wrist_pitch_link"", ""collision_frames"": 4}, {""pair"": ""right_hip_pitch_link | right_wrist_pitch_link"", ""collision_frames"": 4}, {""pair"": ""left_hip_pitch_link | left_wrist_yaw_link"", ""collision_frames"": 4}, {""pair"": ""left_hip_roll_link | left_wrist_yaw_link"", ""collision_frames"": 3}, {""pair"": ""left_hip_pitch_link | left_wrist_pitch_link"", ""collision_frames"": 2}]",4.408562134491008,33.55887877979864,20.552025706386758,69.64292115006349,161.4172851138649,"[{""joint"": ""left_shoulder_pitch_joint"", ""mean_abs_jerk_rad_s3"": 140.3390424830897}, {""joint"": ""left_knee_joint"", ""mean_abs_jerk_rad_s3"": 134.03009340362314}, {""joint"": ""left_shoulder_roll_joint"", ""mean_abs_jerk_rad_s3"": 118.04844962979628}, {""joint"": ""right_shoulder_roll_joint"", ""mean_abs_jerk_rad_s3"": 113.53257693601815}, {""joint"": ""right_knee_joint"", ""mean_abs_jerk_rad_s3"": 101.03245783054064}]"
08_05,GMR,2.433333333333333,74,237.42249205238423,447.57179427288776,468.44005375755626,2.438666238062136,22.486363606020518,53.81337877613315,0.18268767409691258,39.224299079238726,63.898491855546766,69.11034411375041,0.0,0.0,97.65120698110658,40.130633005934214,41.850517277617115,100.0,5.582698507488431,9.715190539658114,10,9.45945945945946,1.2422814918859695,141.91778211779186,404.15830485000424,1568.5080991234831,gmr,120.0,29.798657718120804,2.475,2.4497747747747747,0.8049252610065037,468.44005375755626,0.6225156679788542,6.598884762840069,69.11034411375041,0.0,20.45663703017622,7.732652421924683,14.718140093077778,20.530604941562725,19.87530895028733,32.40964739075039,37.06683197542478,45.865300319008206,7.8052281996702515,8.145266927212798,25.77815559608126,22.946616222609453,36.55513196278814,37.409932059733784,245.4241646977188,461.7674952467306,521.620662199819,37.06683197542478,246.4867062528922,45.865300319008206,253.23961621406403,36.55513196278814,242.3469675505927,37.409932059733784,239.6233687733262,0.0,0,0.0,[],7.128917803498608,90.52228917760799,338.61802807811665,432.3945739114567,59.45945945945946,66.21621621621621,8.98547000544674,9.715190539658114,9.528712374866418,1.5714285714285714,3,"[{""pair"": ""right_hip_roll_link | right_wrist_yaw_link"", ""collision_frames"": 3}, {""pair"": ""right_hip_pitch_link | right_wrist_yaw_link"", ""collision_frames"": 2}, {""pair"": ""left_hip_roll_link | left_wrist_yaw_link"", ""collision_frames"": 2}, {""pair"": ""left_hip_pitch_link | left_wrist_yaw_link"", ""collision_frames"": 2}, {""pair"": ""left_hip_pitch_link | left_wrist_pitch_link"", ""collision_frames"": 1}, {""pair"": ""right_hip_roll_link | right_wrist_pitch_link"", ""collision_frames"": 1}]",9.348900784596873,68.57716375015664,74.67225989036774,282.8670914205444,1123.3558689390184,"[{""joint"": ""right_ankle_pitch_joint"", ""mean_abs_jerk_rad_s3"": 397.6449047481499}, {""joint"": ""left_ankle_pitch_joint"", ""mean_abs_jerk_rad_s3"": 347.1267405823233}, {""joint"": ""right_knee_joint"", ""mean_abs_jerk_rad_s3"": 317.30416470988075}, {""joint"": ""left_knee_joint"", ""mean_abs_jerk_rad_s3"": 311.94486214409864}, {""joint"": ""left_shoulder_yaw_joint"", ""mean_abs_jerk_rad_s3"": 167.6145716064379}]"
