Episode_Termination/ee_body_pos,Metrics/motion/error_anchor_rot,Metrics/motion/sampling_top1_prob,Perf/learning_time,video,_runtime,Episode_Reward/action_rate_l2,Perf/collection_time,Episode_Termination/anchor_pos,Loss/surrogate,Loss/value,Metrics/motion/error_body_rot,Metrics/motion/error_anchor_pos,_step,_timestamp,Perf/total_fps,Metrics/motion/error_body_lin_vel,Loss/entropy,Episode_Reward/motion_global_root_ori,Metrics/motion/sampling_top1_bin,Metrics/motion/error_body_ang_vel,Episode_Reward/self_collisions,Episode_Termination/time_out,Episode_Reward/joint_limit,Metrics/motion/error_joint_pos,Policy/mean_std,Episode_Reward/motion_body_ori,Train/mean_episode_length,Episode_Reward/motion_body_pos,Metrics/motion/sampling_entropy,Loss/learning_rate,Metrics/motion/error_body_pos,Episode_Reward/motion_global_root_pos,Metrics/motion/error_anchor_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Termination/anchor_ori,Metrics/motion/error_joint_vel,Episode_Reward/motion_body_ang_vel,Metrics/motion/error_anchor_lin_vel,Train/mean_reward
1.2083333730697632,0.18888667225837708,0.2717466950416565,0.32761120796203613,,37.363620129,-0.4995102286338806,2.083106517791748,0.1666666716337204,-0.009843212872510776,0.043839645385742185,0.26065540313720703,0.5615319013595581,1009,1784471575.6752472,40777,0.6974875330924988,14.759290647506713,0.19320550560951233,0.7777778506278992,3.2028956413269043,-0.012234127148985863,6.875,-0.015281345695257187,0.8752137422561646,0.40851759910583496,0.2717820107936859,245.58,0.4309203028678894,0.9034355878829956,0.00011390625000000006,0.08280471712350845,0.07609983533620834,1.8467140197753906,0.27029725909233093,0.0,12.809379577636719,0.11002276837825775,0.5703346729278564,8.472131417989731
0.5833333730697632,0.17307226359844208,0.26922231912612915,0.2951083183288574,,40.002968295,-0.5533379316329956,2.091632843017578,0.4583333432674408,-0.009728696581441909,0.04508128575980663,0.24506506323814392,0.5896904468536377,1010,1784471578.1689537,41187,0.6216717958450317,14.718471813201905,0.22051195800304413,0.7777778506278992,2.7244839668273926,-0.01207662932574749,7.375,-0.014633960090577602,0.8312374949455261,0.40804967284202576,0.3101261258125305,276.84,0.4858088493347168,0.9024429321289062,0.00011390625000000006,0.07884319126605988,0.08271833509206772,1.6888947486877441,0.3118138015270233,0.0,10.859067916870117,0.1271476447582245,0.5339953899383545,9.709921704530716
0.9166666865348816,0.19269594550132751,0.2740570604801178,0.30559706687927246,,42.403641289,-0.589600682258606,2.2298457622528076,0.3333333432674408,-0.009505197747785132,0.051095931231975554,0.2571481466293335,0.5308428406715393,1011,1784471580.8145165,38771,0.7094411849975586,14.689319849014282,0.23101644217967987,0.7777778506278992,3.0692241191864014,-0.011021208018064499,7.7916669845581055,-0.0169050432741642,0.8791767954826355,0.4075998365879059,0.32689914107322693,292.68,0.514406681060791,0.9008562564849854,0.00017085937500000009,0.0821787491440773,0.09023416042327881,1.7823371887207031,0.3277493715286255,0.0,12.393438339233398,0.1331099271774292,0.6257815361022949,9.95344453305006
1.1666667461395264,0.19231723248958588,0.27156469225883484,0.29154205322265625,,44.905409941,-0.6263507604598999,1.9988696575164795,0.1666666716337204,-0.009672677963681053,0.053313965909183025,0.26691490411758423,0.5376346707344055,1012,1784471583.2098138,42919,0.7181209325790405,14.651823425292969,0.24511408805847168,0.7777778506278992,3.132634162902832,-0.011107194237411022,6.7916669845581055,-0.017701903358101845,0.8697494268417358,0.4070616066455841,0.3490262031555176,314.46,0.5460013151168823,0.8989911079406738,0.00017085937500000009,0.08389870822429657,0.0923919826745987,1.8273533582687378,0.34648263454437256,0.0,12.530553817749023,0.14207810163497925,0.6181892156600952,11.086912331581116
1.2916667461395264,0.20250992476940155,0.26948362588882446,0.31372547149658203,,47.485679522,-0.6527466177940369,2.0833957195281982,0.4583333432674408,-0.01004040147527121,0.04635576065629721,0.26728540658950806,0.604102373123169,1013,1784471585.7142196,41009,0.6993093490600586,14.618435049057007,0.25827398896217346,0.7777778506278992,3.1656603813171387,-0.012885174714028835,7.5416669845581055,-0.0180963184684515,0.8761810064315796,0.40665581822395325,0.3670519292354584,327.01,0.5733184814453125,0.8974096775054932,0.00011390625000000006,0.08518046140670776,0.08968981355428696,1.9022364616394043,0.36389970779418945,0.0,12.445719718933105,0.15027764439582825,0.6096588373184204,11.57973957553506
1.0416667461395264,0.19378922879695892,0.2764952480792999,0.32575130462646484,,49.971829479,-0.6942945718765259,2.1439409255981445,0.3333333432674408,-0.00936748514213832,0.055483467131853106,0.2644341289997101,0.49297893047332764,1014,1784471588.2944303,39804,0.665503978729248,14.587300300598145,0.2795160412788391,0.7777778506278992,3.0818891525268555,-0.011101230047643185,7.5416669845581055,-0.01692374050617218,0.8994444608688354,0.4062234163284302,0.3971591889858246,335.65,0.6161858439445496,0.8909614086151123,0.00011390625000000006,0.08305628597736359,0.10376759618520737,1.7897322177886963,0.39497315883636475,0.0,12.205035209655762,0.1629582941532135,0.5502858757972717,11.886729021519422
1.2083333730697632,0.1987597644329071,0.276231586933136,0.28812503814697266,,52.363824042,-0.7388086318969727,2.0916993618011475,0.4166666865348816,-0.010099015099694953,0.048378410190343855,0.2727188766002655,0.440548300743103,1015,1784471590.7739472,41307,0.7342084646224976,14.553931140899659,0.2954863905906677,0.7777778506278992,3.1842658519744873,-0.015517586842179298,7.5,-0.01776648499071598,0.8710123300552368,0.4056895971298218,0.42137452960014343,368.41,0.653624415397644,0.8900296688079834,0.00017085937500000009,0.08785784244537354,0.10964208841323853,1.873910665512085,0.4180997312068939,0.0,12.799715995788574,0.17320215702056885,0.6162494421005249,13.067645397931337
1.375,0.22049680352210999,0.28342583775520325,0.28589940071105957,,54.822026991,-0.7669603824615479,2.0062332153320312,0.375,-0.009693706320831552,0.04403079692274332,0.2967204749584198,0.4751220643520355,1016,1784471593.1606495,42887,0.8000792264938354,14.515239048004151,0.3075929880142212,0.7777778506278992,3.2098793983459473,-0.0153872175142169,7.0416669845581055,-0.01948530599474907,0.9486290216445923,0.4051375687122345,0.4373011589050293,374.92,0.6774077415466309,0.8831951022148132,0.00011390625000000006,0.0948241651058197,0.10965423285961151,1.9194225072860718,0.43181341886520386,0.0,12.61738109588623,0.17853257060050964,0.6805943250656128,13.02151312045753
1.0833333730697632,0.21512220799922943,0.2830091416835785,0.3095381259918213,,57.368479298,-0.8254646062850952,2.0531165599823,0.5,-0.008458283149229829,0.0557287871837616,0.2829728424549103,0.44429707527160645,1017,1784471595.6369362,41607,0.7120289206504822,14.476833295822143,0.32948219776153564,0.7777778506278992,3.053251266479492,-0.014678189530968666,8.166666984558105,-0.020745383575558662,0.8925720453262329,0.404662549495697,0.47064125537872314,412.61,0.7282528281211853,0.88042151927948,0.00011390625000000006,0.08806966245174408,0.12089535593986511,1.7987807989120483,0.4647211730480194,0.0,12.470919609069824,0.1919015347957611,0.6199519634246826,14.577606022767723
1.25,0.20817089080810547,0.29268327355384827,0.3167760372161865,,60.684223454,-0.865973174571991,2.114199638366699,0.375,-0.009530701540643349,0.05242087822407484,0.2850438058376312,0.47349631786346436,1018,1784471598.1877909,40438,0.7863432765007019,14.439249944686889,0.34474724531173706,0.7777778506278992,3.308135509490967,-0.01556751411408186,6.958333492279053,-0.022841524332761765,0.9445416331291199,0.40408146381378174,0.4926699995994568,442.68,0.7628478407859802,0.8768658638000488,0.00017085937500000009,0.09039627015590668,0.12411512434482574,1.9476603269577026,0.48388671875,0.0,13.203575134277344,0.2000054121017456,0.6555587649345398,15.359300858676434
1.3333333730697632,0.25139370560646057,0.3012564778327942,0.2967991828918457,"{'path': 'media/videos/video_1019_9655dcafeb1ed04d75bf.mp4', 'size': 1801259.0, '_type': 'video-file', 'sha256': '9655dcafeb1ed04d75bffd518ce4f4821532146a87d7a32ec43ca9f4e7e61d1f'}",63.194947263,-0.8735224604606628,2.8984057903289795,0.7083333730697632,-0.010769477745634503,0.052501285634934905,0.32057756185531616,0.4626762270927429,1019,1784471601.5722463,30766,0.8429841995239258,14.399232292175293,0.34749680757522583,0.7777778506278992,3.5204687118530273,-0.019126713275909424,6.333333492279053,-0.023058049380779266,0.9935965538024902,0.4035467505455017,0.4971328675746918,448.78,0.7691380381584167,0.8727666735649109,0.00011390625000000006,0.10273989289999008,0.1272924840450287,2.0498247146606445,0.49224090576171875,0.0,13.41054916381836,0.20390164852142334,0.7283567190170288,15.683587939292192
1.0416667461395264,0.19581937789916992,0.3077712655067444,0.28416943550109863,,65.623814962,-0.9269914031028748,2.0497257709503174,0.8333333730697632,-0.009507756948005408,0.044697864539921285,0.268646240234375,0.4676203429698944,1020,1784471603.9915433,42120,0.7070759534835815,14.358737897872924,0.3710465133190155,0.7777778506278992,3.0190534591674805,-0.020340880379080772,9.208333969116211,-0.024008167907595634,0.8888120055198669,0.40303292870521545,0.5319887399673462,458.69,0.8218097686767578,0.8696918487548828,0.00011390625000000006,0.086972177028656,0.13358472287654877,1.7827966213226318,0.5248469710350037,0.0,11.990839004516602,0.21793422102928162,0.6189976930618286,16.19082016069442
1.1666667461395264,0.21550236642360687,0.310014009475708,0.2978501319885254,,68.111504736,-0.9027916193008423,2.0365664958953857,0.2083333432674408,-0.009615833958378062,0.049762829393148425,0.27602165937423706,0.46500223875045776,1021,1784471606.4250395,42110,0.7556120753288269,14.33198266029358,0.36272165179252625,0.7777778506278992,3.1127307415008545,-0.019436342641711235,8.083333969116211,-0.022217487916350365,0.891030490398407,0.402770072221756,0.5196487903594971,460.63,0.8005484342575073,0.8674329519271851,0.00011390625000000006,0.08791057765483856,0.1332574188709259,1.8340394496917725,0.5098562240600586,0.0,12.453661918640137,0.21275381743907928,0.6558634042739868,16.15980199486017
1.3333333730697632,0.2080421894788742,0.3085733950138092,0.3238685131072998,,70.598378663,-0.9009947180747986,2.063316583633423,0.4583333432674408,-0.009204083378426731,0.05035018548369408,0.29061567783355713,0.4690215289592743,1022,1784471608.9357598,41179,0.7686716914176941,14.310942125320434,0.3626725375652313,0.7777778506278992,3.2718777656555176,-0.01875341311097145,7.625,-0.022618621587753296,0.9237254858016968,0.4024295210838318,0.5236626863479614,458.36,0.8004831075668335,0.8660702705383301,0.00011390625000000006,0.09519068896770477,0.13420316576957703,1.9898399114608765,0.514313817024231,0.0,12.977645874023438,0.21516501903533936,0.6493310332298279,16.432672998905183
0.875,0.19697622954845428,0.3074430823326111,0.2872469425201416,,72.962010854,-0.9245105981826782,2.0749266147613525,0.625,-0.010054445191053673,0.05071910135447979,0.2713126540184021,0.4695667028427124,1023,1784471611.4049706,41615,0.7186592817306519,14.270351886749268,0.3785460889339447,0.7777778506278992,3.0580203533172607,-0.016631251201033592,8.208333969116211,-0.019243409857153893,0.8773599863052368,0.4017692506313324,0.542474627494812,465.39,0.8297621607780457,0.8648052215576172,0.00017085937500000009,0.08606414496898651,0.13854557275772095,1.7955316305160522,0.5355033874511719,0.0,12.216601371765137,0.22577176988124847,0.6242997646331787,16.947446760833262
1.4583333730697632,0.22957198321819305,0.30670616030693054,0.28215742111206055,,75.316168391,-0.8692066073417664,1.9763529300689697,0.4583333432674408,-0.009433189069386571,0.04537074267864227,0.2959448993206024,0.451243132352829,1024,1784471613.7567012,43526,0.7558712959289551,14.229903936386108,0.3530145287513733,0.7777778506278992,3.35475492477417,-0.020859887823462486,6.708333492279053,-0.021638911217451096,0.9277670383453369,0.4012962281703949,0.5078327655792236,447.87,0.7736315727233887,0.8634721636772156,0.00011390625000000006,0.09571236371994019,0.13135749101638794,1.9195717573165894,0.4946998059749603,0.0,13.239463806152344,0.20817574858665466,0.6351941823959351,16.051512713730336
1.0416667461395264,0.1767071932554245,0.30628007650375366,0.2921450138092041,,77.877987895,-0.9092352390289307,1.969773292541504,0.3333333432674408,-0.009605756751261652,0.04352415688335896,0.24812744557857513,0.5415421724319458,1025,1784471616.1185477,43460,0.7295891642570496,14.187311172485352,0.37016865611076355,0.7777778506278992,2.993743896484375,-0.02111077681183815,8.416666984558105,-0.021457573398947716,0.8450840711593628,0.40058770775794983,0.5317437648773193,440.9,0.8120797872543335,0.8607238531112671,0.00017085937500000009,0.08331160247325897,0.1337047815322876,1.8107914924621582,0.516884446144104,0.0,11.897929191589355,0.21913020312786102,0.633967936038971,15.635079899430275
0.625,0.16364595293998718,0.3083997368812561,0.3001108169555664,,80.455562878,-0.9179465174674988,2.160993814468384,0.3333333432674408,-0.008511773601640016,0.041067106649279594,0.23284702003002167,0.43715012073516846,1026,1784471618.683176,39943,0.6557762622833252,14.133904218673706,0.37715864181518555,0.7777778506278992,2.9575533866882324,-0.01936945877969265,8.083333969116211,-0.019324008375406265,0.7921104431152344,0.40000486373901367,0.5477664470672607,475.0,0.8297461271286011,0.859000563621521,0.00017085937500000009,0.07511595636606216,0.1386713832616806,1.7595367431640625,0.5356958508491516,0.0,11.93259334564209,0.2266424596309662,0.5682445764541626,17.403815632164477
1.1666667461395264,0.18079587817192078,0.3076283931732178,0.318589448928833,,82.887910119,-0.9208348989486694,2.1552863121032715,0.3333333432674408,-0.009686991006310564,0.04675205945968628,0.2523886561393738,0.4615952968597412,1027,1784471621.2656834,39736,0.7135494947433472,14.091337728500367,0.3783360421657562,0.7777778506278992,3.0151968002319336,-0.017420288175344467,8.0,-0.0207494106143713,0.855171799659729,0.399382084608078,0.5457857847213745,470.56,0.8282175064086914,0.8573399782180786,0.00011390625000000006,0.08370965719223022,0.13786816596984863,1.833205223083496,0.5300236940383911,0.0,11.983358383178711,0.22679738700389862,0.6254819631576538,16.96595340400934
0.875,0.22665971517562866,0.315746009349823,0.29228854179382324,,85.370164181,-0.8740941882133484,2.028710126876831,0.6666666865348816,-0.008912246494855936,0.048156441748142244,0.28429362177848816,0.47710609436035156,1028,1784471623.6946442,42354,0.8018860220909119,14.03960165977478,0.3612522482872009,0.7777778506278992,3.1433589458465576,-0.019260110333561897,7.0,-0.02055269107222557,0.9093553423881531,0.398736834526062,0.5210142135620117,458.34,0.788115382194519,0.8527633547782898,7.593750000000004e-05,0.0947830080986023,0.13739889860153198,1.7998126745224,0.510101318359375,0.0,12.357542037963867,0.21826843917369843,0.7108324766159058,16.7326721714437
1.0,0.1943753957748413,0.32057303190231323,0.31301236152648926,,87.853556053,-0.9164246320724487,2.065032720565796,0.4583333432674408,-0.009857573790941387,0.04910922143608332,0.26717010140419006,0.48631906509399414,1029,1784471626.1844003,41338,0.7196426391601562,14.004282760620118,0.38269802927970886,0.7777778506278992,3.010568618774414,-0.018907522782683372,8.0,-0.01935640536248684,0.8693262338638306,0.39819374680519104,0.5564072132110596,476.75,0.8352615237236023,0.8486976623535156,0.00017085937500000006,0.08875662088394165,0.14583823084831238,1.7729909420013428,0.5409122705459595,0.0416666679084301,11.888702392578125,0.23166434466838837,0.6257166862487793,17.525772895514965
1.125,0.2110370695590973,0.3261239230632782,0.28263211250305176,,90.256214246,-0.8987127542495728,2.0833687782287598,0.4583333432674408,-0.009875010582618415,0.04773397482931614,0.2807858884334564,0.4478573799133301,1030,1784471628.6572304,41548,0.7455182075500488,13.967985916137696,0.3703160285949707,0.7777778506278992,3.183959484100342,-0.016173508018255234,6.9166669845581055,-0.02334057353436947,0.925098180770874,0.39780303835868835,0.5391682386398315,432.05,0.8097910284996033,0.8453559875488281,0.00011390625000000006,0.0881844311952591,0.13947241008281708,1.9472984075546265,0.5246815085411072,0.0,12.449763298034668,0.2239159643650055,0.6553806662559509,15.91552232382819
1.2916667461395264,0.21650683879852295,0.3293769359588623,0.29499268531799316,,92.812663986,-0.8818652033805847,2.005913496017456,0.375,-0.009230366366682573,0.042760863713920114,0.2820982336997986,0.4401540756225586,1031,1784471631.0616944,42724,0.7867407202720642,13.934436988830566,0.36894673109054565,0.7777778506278992,3.2968459129333496,-0.0212587621062994,7.25,-0.02164292335510254,0.9165955781936646,0.39725738763809204,0.5404518842697144,453.76,0.8056668043136597,0.8430194854736328,0.00017085937500000009,0.08969875425100327,0.14264057576656342,1.977325201034546,0.5237709283828735,0.0,13.3724365234375,0.22579491138458252,0.6724870204925537,17.175703539699317
0.7083333730697632,0.1920011043548584,0.3308587968349457,0.30779170989990234,,95.243923299,-0.9173707962036133,2.1455373764038086,0.5,-0.010029030914301984,0.046550352685153486,0.26399967074394226,0.4597068727016449,1032,1784471633.6206672,40069,0.741390585899353,13.889729070663453,0.3856365382671356,0.7777778506278992,3.0029988288879395,-0.018890418112277985,7.5416669845581055,-0.020764723420143127,0.8585419654846191,0.39678043127059937,0.5584225654602051,461.98,0.835355281829834,0.8412514925003052,0.00017085937500000009,0.08640091121196747,0.1394585818052292,1.9326986074447632,0.540532112121582,0.0,12.075162887573242,0.232237309217453,0.6450080871582031,16.944771575629712
0.9166666865348816,0.20567893981933594,0.332431823015213,0.28699231147766113,,97.798315737,-0.8999791145324707,2.0365874767303467,0.3333333432674408,-0.009965234086848795,0.04478569757193327,0.2690667510032654,0.5196707248687744,1033,1784471636.0481493,42307,0.7316414713859558,13.859240245819091,0.37397512793540955,0.7777778506278992,3.1138274669647217,-0.018437620252370834,6.7916669845581055,-0.02249007485806942,0.8801676034927368,0.39634090662002563,0.5479035377502441,467.49,0.820534348487854,0.8395605087280273,0.00011390625000000006,0.08855163305997849,0.15593361854553223,1.8260762691497803,0.5317744016647339,0.0,12.27485179901123,0.22843597829341888,0.6366214752197266,17.644494534134864
0.9583333730697632,0.1794053316116333,0.3343510329723358,0.30998754501342773,,100.370700949,-0.9116270542144775,2.140778064727783,0.2916666865348816,-0.009868701000232249,0.04949743673205376,0.24947302043437958,0.46324872970581055,1034,1784471638.6057096,40111,0.6586927175521851,13.821428871154785,0.3848554491996765,0.7777778506278992,3.036770820617676,-0.02101665735244751,7.458333492279053,-0.019785374402999878,0.840296745300293,0.3958810269832611,0.5656095147132874,461.96,0.8366345167160034,0.837439239025116,0.00017085937500000009,0.08150384575128555,0.1485637128353119,1.8364617824554443,0.5459989309310913,0.0,12.492179870605469,0.23502473533153534,0.5964199304580688,17.42508858114481
1.0833333730697632,0.1910717487335205,0.33529600501060486,0.3160722255706787,,102.93272765,-0.8539842367172241,2.149685859680176,0.5833333730697632,-0.010259927604056428,0.04936739411205053,0.2659831643104553,0.4600159525871277,1035,1784471641.1886647,39867,0.7259702682495117,13.785001230239867,0.3625510334968567,0.7777778506278992,3.006821393966675,-0.015490725636482239,7.6666669845581055,-0.01910920813679695,0.8537136912345886,0.3953898549079895,0.527872622013092,445.55,0.786611795425415,0.8352349996566772,0.00017085937500000009,0.08946411311626434,0.14031074941158295,1.7766551971435547,0.5150665044784546,0.0,11.936274528503418,0.22286276519298553,0.6223568916320801,16.706145365089178
1.25,0.23923204839229584,0.3403891324996948,0.292938232421875,,105.40740229,-0.8720639944076538,2.1522133350372314,0.7916666865348816,-0.007259180140681565,0.05196247454732657,0.3002491295337677,0.42069610953330994,1036,1784471643.7319703,40203,0.7650315165519714,13.751037693023681,0.36699384450912476,0.7777778506278992,3.337062358856201,-0.01701677404344082,7.25,-0.022117912769317627,0.9569002389907837,0.3950393795967102,0.5367720127105713,441.93,0.7984883785247803,0.8330580592155457,7.593750000000004e-05,0.09555122256278992,0.13862426578998566,2.0926742553710938,0.5176515579223633,0.0,12.569074630737305,0.22426705062389374,0.6538085341453552,16.650076667219402
0.875,0.19458532333374023,0.34372371435165405,0.28232288360595703,,107.921769625,-0.8836118578910828,2.0931735038757324,0.4166666865348816,-0.009307601733598857,0.04742581024765968,0.2741960883140564,0.495706170797348,1037,1784471646.2125173,41382,0.7593504786491394,13.720679235458373,0.375324547290802,0.7777778506278992,3.0843048095703125,-0.01832912489771843,7.125,-0.02012570947408676,0.8930429220199585,0.3945333659648895,0.5486844778060913,466.87,0.8157195448875427,0.8299804925918579,0.00017085937500000006,0.08950653672218323,0.145224928855896,1.9546048641204834,0.5306024551391602,0.0,12.370351791381836,0.23143206536769867,0.6711176633834839,17.668803970217706
