Episode_Reward/motion_global_root_ori,Metrics/motion/error_body_rot,_runtime,Loss/surrogate,Loss/learning_rate,Metrics/motion/error_anchor_rot,Episode_Reward/motion_body_ang_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_joint_vel,Episode_Termination/anchor_ori,Episode_Reward/joint_limit,Perf/total_fps,Perf/learning_time,Metrics/motion/error_body_lin_vel,Episode_Reward/motion_body_ori,Loss/entropy,video,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,_timestamp,Policy/mean_std,Episode_Reward/motion_body_lin_vel,_step,Episode_Termination/ee_body_pos,Train/mean_episode_length,Metrics/motion/error_anchor_ang_vel,Perf/collection_time,Metrics/motion/error_body_pos,Episode_Reward/motion_global_root_pos,Episode_Termination/time_out,Episode_Reward/self_collisions,Loss/value,Episode_Reward/action_rate_l2,Metrics/motion/sampling_entropy,Metrics/motion/error_body_ang_vel,Metrics/motion/error_joint_pos,Metrics/motion/error_anchor_lin_vel,Train/mean_reward,Episode_Reward/motion_body_pos,Episode_Termination/anchor_pos
0.20619432628154755,0.25919753313064575,37.806536403,-0.009484693588456139,0.00011390625000000006,0.19444333016872406,0.17860470712184906,0.5871148109436035,12.228063583374023,0.0416666679084301,-0.014433572068810463,40291,0.30883169174194336,0.6823603510856628,0.32898926734924316,14.786655807495118,,0.7777778506278992,0.2725796699523926,1784466247.2486055,0.4088909924030304,0.3147066533565521,1009,1.0416667461395264,244.47,1.758834719657898,2.1309926509857178,0.08306365460157394,0.09200036525726318,6.9166669845581055,-0.011582582257688046,0.04882814753800631,-0.4954398572444916,0.9051725268363953,3.095966339111328,0.8806748390197754,0.5625079870223999,10.756850824058056,0.4465213418006897,0.125
0.23294296860694885,0.24586936831474304,40.385798719,-0.009416291705565526,0.00011390625000000006,0.17590056359767914,0.20301900804042816,0.5671368837356567,11.479368209838867,0.0,-0.016678959131240845,42603,0.29138946533203125,0.6356335282325745,0.37195885181427,14.755435276031495,,0.7777778506278992,0.2854255139827728,1784466249.6547441,0.4083247184753418,0.35877513885498047,1010,0.7083333730697632,270.3,1.7059826850891113,2.0160481929779053,0.07694655656814575,0.10039187967777252,7.375,-0.008994225412607193,0.04687587302178144,-0.5491638779640198,0.8975136280059814,2.877105712890625,0.8215160369873047,0.5450506210327148,12.009105518646539,0.5004622340202332,0.3333333432674408
0.2494480460882187,0.2581387758255005,42.816450585,-0.009277460197336041,0.00011390625000000006,0.19876128435134888,0.21834532916545868,0.5360631346702576,12.172027587890625,0.0,-0.018524233251810074,39624,0.3111693859100342,0.7398621439933777,0.3999974727630615,14.710044622421265,,0.7777778506278992,0.2932279407978058,1784466252.2507179,0.4077492952346802,0.3866115212440491,1011,0.8333333730697632,298.25,1.8261353969573975,2.169718027114868,0.0820007473230362,0.11232726275920868,7.6666669845581055,-0.009620687924325466,0.05868922416120768,-0.5938367247581482,0.8935562968254089,3.1136603355407715,0.9071282744407654,0.6391067504882812,13.208394543528557,0.5401946306228638,0.375
0.25939372181892395,0.30512577295303345,45.369574368,-0.00903003864805214,0.00011390625000000006,0.2363501787185669,0.22806423902511597,0.5397116541862488,12.931635856628418,0.0,-0.01976839452981949,42518,0.2995004653930664,0.7696356773376465,0.4185912311077118,14.677045154571534,,0.7777778506278992,0.3040134906768799,1784466254.671786,0.40729039907455444,0.40000367164611816,1012,1.1666667461395264,309.62,1.8739789724349976,2.012526035308838,0.09381768107414246,0.11785008013248444,6.6666669845581055,-0.01441244687885046,0.05122265163809061,-0.6177915930747986,0.8882678747177124,3.265873670578003,0.9574545621871948,0.6907376646995544,13.714035393446684,0.5628625154495239,0.5416666865348816
0.2793304920196533,0.28012892603874207,47.917185885,-0.009537899571296294,0.00011390625000000006,0.22311198711395264,0.2445714771747589,0.5990085005760193,12.869535446166992,0.0,-0.019683243706822395,40169,0.3118622303009033,0.7363159656524658,0.44818276166915894,14.64708833694458,,0.7777778506278992,0.3036750257015228,1784466257.2326777,0.40687885880470276,0.42736443877220154,1013,1.0833333730697632,325.26,2.0242934226989746,2.135363817214966,0.08976143598556519,0.11654027551412582,7.5416669845581055,-0.013693572953343391,0.05125342309474945,-0.6602576971054077,0.8867892622947693,3.300022840499878,0.93953937292099,0.613693118095398,14.482180862426757,0.6027499437332153,0.4583333432674408
0.30419182777404785,0.2710702121257782,50.479980866,-0.009237860355642624,0.00011390625000000006,0.20718984305858612,0.2708057761192322,0.4897449016571045,11.945959091186523,0.0,-0.018286868929862976,40444,0.31793951988220215,0.6743340492248535,0.491385281085968,14.629007291793823,,0.7777778506278992,0.308178186416626,1784466259.777264,0.4068475365638733,0.4710406959056854,1014,0.7083333730697632,353.25,1.8517091274261475,2.1126315593719482,0.08536150306463242,0.12911835312843323,7.583333492279053,-0.010334519669413567,0.05983377285301685,-0.7060139179229736,0.8815872073173523,3.0636096000671387,0.8835440874099731,0.5875555872917175,15.91928889773786,0.653917670249939,0.625
0.3219865560531616,0.265018105506897,52.978598543,-0.010065967054106294,7.593750000000004e-05,0.1928619146347046,0.2862452268600464,0.46145543456077576,12.366449356079102,0.0,-0.019047290086746216,40157,0.30008935928344727,0.7246206998825073,0.5188818573951721,14.6270667552948,,0.7777778506278992,0.3143148422241211,1784466262.338121,0.40676143765449524,0.497263640165329,1015,0.8333333730697632,382.3,1.8487404584884644,2.1478748321533203,0.0849296897649765,0.13797923922538757,7.5,-0.01765706017613411,0.05860066823661327,-0.7481520175933838,0.8782069087028503,3.0929572582244873,0.903016209602356,0.6192248463630676,17.186171664595605,0.6923456192016602,0.4583333432674408
0.32074230909347534,0.3165523409843445,55.432606507,-0.01025527328820317,0.00011390625000000003,0.25018489360809326,0.2824347913265228,0.46671995520591736,12.949823379516602,0.0,-0.023785587400197983,41181,0.2841944694519043,0.861104428768158,0.5168668031692505,14.60860013961792,,0.7777778506278992,0.31331855058670044,1784466264.8270082,0.40633445978164673,0.49420174956321716,1016,1.625,386.58,2.1501240730285645,2.1028807163238525,0.0984215959906578,0.13738249242305756,7.1666669845581055,-0.01652768813073635,0.05365342628210783,-0.7507113218307495,0.8755890727043152,3.445016860961914,0.9980048537254333,0.7030882835388184,17.155790256708862,0.6906833648681641,0.5
0.3581013083457947,0.25427567958831787,57.921995691,-0.00969202556880191,0.00011390625000000006,0.18793189525604248,0.3166666030883789,0.45231109857559204,12.422748565673828,0.0,-0.02271224372088909,41740,0.29975104331970215,0.7062562704086304,0.5783107280731201,14.566102027893066,,0.7777778506278992,0.3175370395183563,1784466267.2844715,0.40568065643310547,0.5502233505249023,1017,0.7916666865348816,430.17,1.8610548973083496,2.0553574562072754,0.0808907300233841,0.15139737725257874,8.166666984558105,-0.015360444784164429,0.05523498151451349,-0.8335108757019043,0.86894291639328,3.0377559661865234,0.8879659175872803,0.6065918207168579,19.337481806874276,0.7699979543685913,0.4166666865348816
0.3716975450515747,0.2822432518005371,60.992853091,-0.009324605723668356,0.00011390625000000006,0.21378354728221893,0.3299191892147064,0.5011035799980164,12.543929100036621,0.0,-0.02330448478460312,41190,0.29629063606262207,0.7319771647453308,0.6009736061096191,14.521821212768554,,0.7777778506278992,0.31932827830314636,1784466269.789836,0.40525734424591064,0.573483943939209,1018,1.125,424.28,1.8494176864624023,2.0902767181396484,0.08747681230306625,0.15459421277046204,6.75,-0.015016986057162285,0.055437486991286276,-0.8609012365341187,0.8643403053283691,3.1795802116394043,0.909695029258728,0.6183333396911621,19.064493327438832,0.7991003394126892,0.4583333432674408
0.37291812896728516,0.2931820750236511,63.604754962,-0.00880355695844628,0.00011390625000000006,0.23823247849941254,0.33214816451072693,0.43238985538482666,12.859123229980469,0.0,-0.02488113008439541,33300,0.30162954330444336,0.7778873443603516,0.6028184294700623,14.50159010887146,"{'_type': 'video-file', 'sha256': 'f7ac8906b7a6111b8e54b6c526794f2be3259c3e53080477922d472776f20873', 'path': 'media/videos/video_1019_f7ac8906b7a6111b8e54.mp4', 'size': 1804386.0}",0.7777778506278992,0.3217194080352783,1784466272.9290652,0.40503552556037903,0.5786577463150024,1019,1.125,455.21,1.9973376989364624,2.650423049926758,0.09457488358020782,0.15780635178089142,6.5416669845581055,-0.021024560555815697,0.05237796064466238,-0.8703082799911499,0.8581852912902832,3.3474016189575195,0.9761722087860107,0.6179403066635132,20.353900408148764,0.8036102056503296,0.5
0.39482903480529785,0.2593477964401245,65.976676815,-0.01002303957939148,0.00011390625000000006,0.19080838561058044,0.35082945227622986,0.43349501490592957,12.20411205291748,0.0416666679084301,-0.0251920148730278,40360,0.2918548583984375,0.6583143472671509,0.6394209861755371,14.478286218643188,,0.7777778506278992,0.31907734274864197,1784466275.455523,0.4046989381313324,0.6103320717811584,1020,0.8333333730697632,461.55,1.8595702648162842,2.143766164779663,0.08147364854812622,0.1738775372505188,9.25,-0.016405297443270683,0.05286585222929716,-0.9178463816642761,0.8583234548568726,3.037989377975464,0.891006350517273,0.5591138005256653,20.73902514100075,0.8492326140403748,0.4583333432674408
0.3914734721183777,0.2791399359703064,68.524259854,-0.009021439267462484,0.00011390625000000006,0.19654127955436707,0.3473578095436096,0.44893550872802734,12.472467422485352,0.0,-0.026226401329040527,43262,0.29516100883483887,0.7292250394821167,0.6341367363929749,14.46453332901001,,0.7777778506278992,0.3187963366508484,1784466277.8251367,0.4045694172382355,0.601982057094574,1021,1.0833333730697632,458.21,1.7927325963974,1.9771044254302979,0.08787968754768372,0.1669466197490692,8.375,-0.018545538187026978,0.06263025887310505,-0.9133455753326416,0.856521487236023,3.0728225708007812,0.9174473285675049,0.6190745830535889,20.406965722441672,0.8444414138793945,0.4166666865348816
0.3915828466415405,0.2830616533756256,71.001763719,-0.009740145623800345,0.00017085937500000009,0.2134712040424347,0.350496381521225,0.4396354556083679,11.933767318725586,0.0,-0.026352835819125175,40144,0.3212888240814209,0.7538937330245972,0.6355200409889221,14.448748683929443,,0.7777778506278992,0.31646546721458435,1784466280.3878865,0.40430504083633423,0.607098400592804,1022,1.0833333730697632,451.47,2.0578413009643555,2.1274545192718506,0.08846195787191391,0.17191383242607117,7.75,-0.02098594233393669,0.051920247822999956,-0.9064192771911621,0.8581430315971375,3.078315496444702,0.9170842170715332,0.6657097935676575,20.356730012744666,0.8438841700553894,0.5416666865348816
0.4000498950481415,0.2610360383987427,73.597942815,-0.009182109823450446,0.00011390625000000006,0.18739160895347595,0.3583157956600189,0.46153515577316284,11.157306671142578,0.0,-0.022894829511642456,41716,0.29476332664489746,0.6382343769073486,0.6492046117782593,14.426710367202759,,0.7777778506278992,0.3158697485923767,1784466282.84975,0.403950035572052,0.6166867613792419,1023,0.9583333730697632,461.67,1.613952398300171,2.0617122650146484,0.08209695667028427,0.17374728620052338,8.041666984558105,-0.015199501067399979,0.05229291934520006,-0.9211665987968445,0.8589553833007812,2.8140997886657715,0.8519174456596375,0.5591529607772827,21.08147192776203,0.8603260517120361,0.375
0.3894239068031311,0.272005170583725,76.15410595,-0.009517287497874349,0.00017085937500000009,0.21293088793754578,0.34737086296081543,0.47628340125083923,13.01911449432373,0.0416666679084301,-0.02467147819697857,39316,0.32028794288635254,0.744436502456665,0.6308839321136475,14.39330620765686,,0.7777778506278992,0.31578442454338074,1784466285.4576607,0.4033683240413666,0.6001377105712891,1024,1.0833333730697632,460.6,1.7955095767974854,2.1800341606140137,0.09179246425628662,0.16915708780288696,7.375,-0.021753637120127678,0.05146901775151491,-0.899113118648529,0.8576842546463013,3.238117218017578,0.951316237449646,0.6447076797485352,20.915773273408412,0.8367866277694702,0.4583333432674408
0.3967122435569763,0.24899423122406006,78.637007035,-0.00971041965240147,0.00017085937500000009,0.1806218922138214,0.35829538106918335,0.5196536779403687,12.723636627197266,0.0,-0.023168524727225304,40212,0.31687045097351074,0.6991747617721558,0.6467983722686768,14.354097270965577,,0.7777778506278992,0.31671828031539917,1784466288.0184827,0.40292850136756897,0.6124177575111389,1025,0.8333333730697632,444.8,1.7616908550262451,2.1277365684509277,0.08168181031942368,0.16991391777992249,8.333333969116211,-0.018788909539580345,0.044067869707942006,-0.9114947319030762,0.8536145091056824,3.063188076019287,0.848839282989502,0.6216287016868591,20.20956212580204,0.8538252115249634,0.375
0.4106050431728363,0.24206410348415375,81.208806468,-0.008839928884117398,0.00011390625000000006,0.17729520797729492,0.37144097685813904,0.45176371932029724,11.332565307617188,0.0,-0.02350110560655594,41554,0.2880213260650635,0.6641980409622192,0.6700201034545898,14.337545585632324,,0.7777778506278992,0.3193987011909485,1784466290.4927537,0.40282440185546875,0.6372458934783936,1026,0.625,468.48,1.7312023639678955,2.0776164531707764,0.07757413387298584,0.18565157055854797,8.208333969116211,-0.019017551094293594,0.060003666765987874,-0.93534916639328,0.8508644104003906,2.890500545501709,0.8334669470787048,0.5713712573051453,21.535439648926257,0.8813313245773315,0.375
0.38480135798454285,0.2896270155906677,83.696647689,-0.009117637778399513,0.00011390625000000006,0.21962985396385193,0.3473401963710785,0.4294358193874359,13.329065322875977,0.0,-0.02326670102775097,39895,0.2994816303253174,0.837228000164032,0.6251194477081299,14.333876895904542,,0.7777778506278992,0.3198951482772827,1784466293.0697033,0.4027532935142517,0.592013418674469,1027,1.4583333730697632,452.52,1.8919734954833984,2.164552927017212,0.09500253200531006,0.16638194024562836,8.208333969116211,-0.0177999846637249,0.05929192453622818,-0.8855788707733154,0.8486350774765015,3.377195358276367,0.9824482798576355,0.7251105308532715,20.251848564855756,0.8270211219787598,0.4583333432674408
0.3924531638622284,0.25446146726608276,86.15347482,-0.008715253928676248,0.00011390625000000006,0.18281453847885132,0.35549888014793396,0.4709615111351013,12.279905319213867,0.0416666679084301,-0.022443916648626328,41406,0.2958853244781494,0.7292110323905945,0.6390563249588013,14.324217653274536,,0.7777778506278992,0.3189992606639862,1784466295.5514045,0.40243881940841675,0.6060912013053894,1028,0.9583333730697632,458.68,1.7766413688659668,2.078261613845825,0.08373068273067474,0.17551124095916748,7.083333492279053,-0.01967700943350792,0.05434869397431612,-0.889502227306366,0.8470344543457031,3.054337978363037,0.8765261173248291,0.6330037713050842,21.280562051534652,0.8394281268119812,0.4583333432674408
0.40934717655181885,0.2545613944530487,88.641661963,-0.010036264278460294,0.00011390625000000006,0.19069527089595795,0.37288349866867065,0.5145615339279175,11.806239128112793,0.0,-0.020569831132888794,41763,0.291825532913208,0.7071999907493591,0.6668142080307007,14.29879879951477,,0.7777778506278992,0.32259124517440796,1784466298.0026028,0.4021393358707428,0.6318093538284302,1029,0.6666666865348816,467.66,1.8064556121826172,2.062023162841797,0.08385060727596283,0.1783442348241806,8.125,-0.022834207862615585,0.055237026512622835,-0.9223073720932007,0.8434054255485535,2.9437880516052246,0.8704211115837097,0.6315041184425354,21.50223763436079,0.8764190077781677,0.4583333432674408
0.4015016555786133,0.27217209339141846,91.2299888,-0.009590204372216249,7.593750000000004e-05,0.20331963896751404,0.3660646378993988,0.4427928328514099,12.145983695983887,0.0,-0.02195233851671219,41136,0.2926175594329834,0.7037928104400635,0.6588026285171509,14.275228595733642,,0.7777778506278992,0.32753151655197144,1784466300.496616,0.40181398391723633,0.6250407099723816,1030,0.9583333730697632,447.15,1.8620132207870483,2.0970654487609863,0.08744139969348907,0.18420802056789398,6.833333492279053,-0.023620372638106346,0.051756127178668974,-0.9118591547012329,0.8416200876235962,3.0152671337127686,0.8683412075042725,0.6210684776306152,20.73569791007787,0.8631317019462585,0.5833333730697632
0.3904941976070404,0.2722543478012085,93.752124811,-0.009732173033989966,0.00011390625000000003,0.19979123771190643,0.3574221134185791,0.4708540439605713,12.706626892089844,0.0,-0.02064899541437626,39598,0.31769824028015137,0.7791576385498047,0.638597846031189,14.244734859466552,,0.7777778506278992,0.3298914432525635,1784466303.098909,0.4012833535671234,0.604017972946167,1031,1.0416667461395264,454.9,1.8986730575561523,2.1648428440093994,0.08708350360393524,0.1693543642759323,7.583333492279053,-0.01633780263364315,0.05660971086472273,-0.8784518241882324,0.8397998809814453,3.150233745574951,0.934485912322998,0.6712409853935242,21.079128548502922,0.8365711569786072,0.375
0.4071993827819824,0.2488192766904831,96.238203479,-0.00886903743739822,0.00011390625000000006,0.1698136031627655,0.36980313062667847,0.46638524532318115,12.062362670898438,0.0,-0.02207702025771141,40914,0.2932851314544678,0.6916341185569763,0.6654409766197205,14.216471099853516,,0.7777778506278992,0.32834213972091675,1784466305.601035,0.40101009607315063,0.6277278661727905,1032,0.9583333730697632,471.56,1.8141288757324219,2.10939359664917,0.0798952504992485,0.17745330929756165,7.833333492279053,-0.018103396520018578,0.048983124829828736,-0.9208070039749146,0.8391425013542175,3.034818172454834,0.8467757701873779,0.5940557718276978,21.869292540252207,0.8729977011680603,0.2083333432674408
0.40228626132011414,0.23187783360481262,98.920167169,-0.008003958281187806,0.00017085937500000009,0.16448792815208435,0.36808380484580994,0.4414866864681244,12.330757141113281,0.0,-0.020585164427757263,41154,0.321183443069458,0.6491823792457581,0.6596695780754089,14.19298176765442,,0.7777778506278992,0.32685476541519165,1784466308.1018536,0.40057259798049927,0.6254503130912781,1033,0.75,466.12,1.765451431274414,2.067492723464966,0.07749875634908676,0.18354229629039764,7.208333492279053,-0.018073655664920807,0.05342344082891941,-0.9042159914970398,0.8380633592605591,2.9971654415130615,0.8239586353302002,0.5607513785362244,21.65935735195875,0.8624302744865417,0.2916666865348816
0.4038126468658447,0.27703043818473816,101.343015743,-0.009970834362320602,0.00011390625000000006,0.1991966813802719,0.36631470918655396,0.4480833411216736,12.759799003601074,0.0,-0.02389688789844513,38392,0.3080291748046875,0.7417938113212585,0.6593031287193298,14.169783020019532,,0.7777778506278992,0.3246564269065857,1784466310.7725902,0.40042904019355774,0.622999370098114,1034,1.0833333730697632,472.12,1.907212257385254,2.2524421215057373,0.09025633335113525,0.18383853137493134,7.1666669845581055,-0.020378239452838898,0.059473251737654206,-0.9141963720321655,0.837501049041748,3.1506831645965576,0.9135369062423706,0.6508243680000305,21.724531363248825,0.8646817207336426,0.4583333432674408
0.39932486414909363,0.2634376585483551,103.970220113,-0.009998894359159748,0.00011390625000000006,0.1888929307460785,0.3667704463005066,0.42780137062072754,11.970993041992188,0.0,-0.02076025865972042,42362,0.2846665382385254,0.6694352030754089,0.6549789309501648,14.157646465301514,,0.7777778506278992,0.32530471682548523,1784466313.1982865,0.40022510290145874,0.6228641271591187,1035,0.875,443.72,1.8434717655181885,2.035862684249878,0.08461036533117294,0.18277375400066376,7.5416669845581055,-0.021655282005667686,0.05498155914247036,-0.8984135389328003,0.8362672328948975,3.056638240814209,0.8598815202713013,0.569259524345398,20.546857080310584,0.8567289113998413,0.5
0.38992786407470703,0.285060852766037,106.450226839,-0.009007351123727858,0.00011390625000000006,0.20806536078453064,0.3563707768917084,0.45470088720321655,13.062477111816406,0.0,-0.022246289998292923,38988,0.308915376663208,0.7665368318557739,0.6381363868713379,14.140613222122193,,0.7777778506278992,0.33284860849380493,1784466315.8226492,0.40001025795936584,0.6017706394195557,1036,1.1666667461395264,438.5,1.8447421789169312,2.2124128341674805,0.09019484370946884,0.17930150032043457,7.125,-0.020959652960300446,0.056503151170909406,-0.8809716701507568,0.8309099674224854,3.2266879081726074,0.9188961386680603,0.6508491039276123,20.264066052138805,0.8362792730331421,0.4583333432674408
0.3870515823364258,0.29864588379859924,108.986758774,-0.008096117520472035,0.00011390625000000006,0.22311483323574066,0.35439154505729675,0.4068722724914551,13.302068710327148,0.0833333358168602,-0.02396289072930813,41339,0.2911818027496338,0.8352181315422058,0.6360734105110168,14.117724847793578,,0.7777778506278992,0.33680328726768494,1784466318.3079832,0.3996331989765167,0.5992366671562195,1037,0.9583333730697632,464.21,1.9284237623214722,2.0867791175842285,0.09873702377080917,0.1747635453939438,7.583333492279053,-0.023339135572314262,0.046557539515197276,-0.8737328052520752,0.8267197608947754,3.3124301433563232,0.9637433290481567,0.7323442697525024,21.628281291127205,0.8315563201904297,0.5416666865348816
