Episode_Termination/ee_body_pos,Loss/learning_rate,Perf/learning_time,Episode_Termination/anchor_ori,video,Metrics/motion/error_joint_vel,Episode_Reward/motion_global_root_pos,Metrics/motion/error_anchor_pos,Metrics/motion/sampling_entropy,Policy/mean_std,Perf/collection_time,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_rot,Metrics/motion/error_anchor_ang_vel,_step,Loss/surrogate,Episode_Reward/joint_limit,Metrics/motion/error_body_lin_vel,Episode_Termination/time_out,Episode_Reward/motion_body_pos,Metrics/motion/error_body_ang_vel,Loss/entropy,Train/mean_episode_length,Loss/value,_runtime,Episode_Reward/motion_body_ori,Episode_Reward/motion_global_root_ori,Metrics/motion/sampling_top1_prob,Perf/total_fps,Episode_Reward/self_collisions,Episode_Termination/anchor_pos,Episode_Reward/action_rate_l2,Metrics/motion/error_joint_pos,Metrics/motion/sampling_top1_bin,_timestamp,Train/mean_reward,Episode_Reward/motion_body_lin_vel,Metrics/motion/error_body_pos,Episode_Reward/motion_body_ang_vel
0.625,0.00017085937500000009,0.2840399742126465,0.0,,11.957883834838867,0.058927588164806366,0.5555453300476074,0.9048241972923279,0.4082052707672119,2.0766944885253906,0.6134755611419678,0.20097655057907104,0.277492880821228,1.8361713886260986,1010,-0.009761666890699416,-0.014390625059604645,0.696042001247406,7.375,0.4249800145626068,3.002906322479248,14.758660364151002,274.09,0.03717003706842661,39.583541171,0.19556471705436707,0.18222668766975403,0.2745536267757416,41641,-0.010318337939679623,0.5,-0.5384302139282227,0.880375325679779,0.7777778506278992,1784476920.034576,5.960069209933281,0.22505447268486023,0.08591262996196747,0.0442584753036499
0.75,0.00017085937500000009,0.3079705238342285,0.0,,12.267461776733398,0.06614383310079575,0.5222643613815308,0.9010229110717773,0.40767374634742737,2.1122851371765137,0.5864094495773315,0.18985110521316528,0.24502520263195038,1.8099054098129272,1011,-0.010216750088147819,-0.016165632754564285,0.6850680112838745,7.75,0.46727344393730164,3.0718445777893066,14.708118343353272,292.95,0.04504062570631504,42.108158855,0.21484272181987762,0.19843730330467224,0.2792086899280548,40617,-0.010034337639808655,0.1666666716337204,-0.5930309295654297,0.8685676455497742,0.7777778506278992,1784476922.5636163,6.016599135398865,0.24434539675712585,0.07792505621910095,0.048143357038497925
1.0,0.00017085937500000009,0.2981584072113037,0.0,,12.261317253112793,0.06769125163555145,0.5722271203994751,0.9019929766654968,0.40704450011253357,2.1132657527923584,0.6198294162750244,0.19429171085357666,0.270583838224411,1.8807134628295898,1012,-0.010671102919150143,-0.01644480600953102,0.7090882062911987,6.875,0.4914671778678894,3.0987648963928223,14.668161058425904,312.43,0.03974749743938446,44.571179047,0.22718310356140137,0.2082153856754303,0.27104848623275757,40765,-0.013164802454411983,0.3333333432674408,-0.6248021125793457,0.8954347968101501,0.7777778506278992,1784476925.074493,6.775220305025577,0.25575634837150574,0.08439964056015015,0.05110684782266617
1.25,0.00017085937500000009,0.29410386085510254,0.0,,12.569743156433105,0.06600828468799591,0.5567757487297058,0.9022552371025085,0.4061172306537628,2.0736002922058105,0.6042015552520752,0.1932966411113739,0.26575037837028503,1.8781123161315918,1013,-0.009897565498249605,-0.01693766564130783,0.6929828524589539,7.708333492279053,0.5246182084083557,3.1631484031677246,14.609764909744262,328.94,0.0367601040750742,47.087450955,0.24379563331604004,0.22486326098442078,0.27009567618370056,41518,-0.010994764044880867,0.4583333432674408,-0.6624076962471008,0.8613147139549255,0.7777778506278992,1784476927.5510542,7.17163626074791,0.2742791771888733,0.08403314650058746,0.05502745509147644
1.1666667461395264,0.00017085937500000009,0.3037114143371582,0.0,,12.827052116394043,0.0718550980091095,0.5107693076133728,0.8974069356918335,0.4056379795074463,2.1017234325408936,0.6350871920585632,0.20214927196502686,0.2871876358985901,1.884556770324707,1014,-0.010415514407213777,-0.01668626070022583,0.7340807318687439,7.5416669845581055,0.5486244559288025,3.247802734375,14.558869123458862,341.46,0.04176660440862179,49.577050106,0.2556096017360687,0.2352793663740158,0.27522578835487366,40867,-0.010365108959376812,0.3333333432674408,-0.6870791912078857,0.9094802737236023,0.7777778506278992,1784476930.0553818,7.400537436008453,0.28834298253059387,0.08868233859539032,0.05829482898116112
1.0416667461395264,0.00017085937500000009,0.29819345474243164,0.0,,12.781204223632812,0.07940547913312912,0.4444696307182312,0.8964750170707703,0.40523090958595276,2.093482494354248,0.6216510534286499,0.1958976686000824,0.2700687646865845,1.844008445739746,1015,-0.009808943938696756,-0.01824757270514965,0.7120763063430786,7.458333492279053,0.591017484664917,3.1009693145751953,14.528003549575805,365.38,0.0423237195238471,52.090676843,0.2764371335506439,0.25316908955574036,0.2734319567680359,41102,-0.016469556838274002,0.5833333730697632,-0.7404646277427673,0.8821825981140137,0.7777778506278992,1784476932.547001,7.991694846600294,0.31271156668663025,0.08736657351255417,0.06360314786434174
1.2083333730697632,0.00017085937500000009,0.2981758117675781,0.0,,13.072829246520996,0.07822542637586594,0.45871204137802124,0.8891717195510864,0.40457630157470703,2.1151347160339355,0.6916579008102417,0.20654147863388062,0.27636516094207764,2.0872771739959717,1016,-0.010209646134171635,-0.02193976193666458,0.8198760747909546,7.208333492279053,0.604202926158905,3.3381154537200928,14.492092657089234,387.42,0.03693219684064388,54.488033297,0.2825402021408081,0.2591770887374878,0.2759326696395874,40734,-0.016730155795812607,0.375,-0.7643516063690186,0.9328789710998535,0.7777778506278992,1784476935.0600355,8.316377801597119,0.31441420316696167,0.08670856058597565,0.06326287239789963
0.6666666865348816,0.00017085937500000009,0.2967665195465088,0.0,,11.912281036376953,0.08765719830989838,0.4522988498210907,0.8834179639816284,0.4038848876953125,2.0034263134002686,0.5940985679626465,0.17380750179290771,0.24809950590133667,1.693331003189087,1017,-0.010037389502394944,-0.019616322591900826,0.6794166564941406,8.25,0.6772083044052124,2.9188284873962402,14.43639678955078,421.93,0.03488332852721214,57.131694021,0.3190755844116211,0.2911263704299927,0.2808986008167267,42737,-0.016254253685474396,0.4583333432674408,-0.8473132848739624,0.8498308658599854,0.7777778506278992,1784476937.4591086,9.215053286552429,0.3573172688484192,0.08003179728984833,0.07189909368753433
1.0416667461395264,0.00017085937500000009,0.3099405765533447,0.0,,13.189571380615234,0.08636700361967087,0.45567482709884644,0.8779631853103638,0.4032517373561859,2.2323338985443115,0.6709253787994385,0.21426236629486084,0.2888866662979126,1.8602088689804077,1018,-0.00978267278696876,-0.021740347146987915,0.7885370254516602,7.083333492279053,0.6811923980712891,3.2774131298065186,14.390762329101562,427.78,0.03782609850168228,60.453289444,0.3212302029132843,0.2917402386665344,0.2901989221572876,38667,-0.013773027807474136,0.5,-0.8551911115646362,0.9456155300140381,0.7777778506278992,1784476940.1119943,9.22965062737465,0.35582804679870605,0.09231558442115784,0.07242493331432343
1.125,0.00017085937500000009,0.3406558036804199,0.0,"{'sha256': '73b1d3ff71cf7ae673bc1ee0c38d9d790650caf04c89a8904e8f01e83fef3a9f', 'path': 'media/videos/video_1019_73b1d3ff71cf7ae673bc.mp4', 'size': 1847343.0, '_type': 'video-file'}",12.786611557006836,0.09363950788974762,0.46257564425468445,0.8734811544418335,0.4026544988155365,2.8676578998565674,0.6315457820892334,0.22657959163188934,0.2906937003135681,1.9054605960845947,1019,-0.010061101784231141,-0.02296748384833336,0.7370462417602539,6.5416669845581055,0.7276250123977661,3.3063879013061523,14.340547180175781,465.67,0.03855484183877707,63.033620403,0.3422798812389374,0.3123214542865753,0.29377105832099915,30640,-0.020671626552939415,0.375,-0.9079021215438843,0.9238104820251465,0.7777778506278992,1784476943.528895,10.046970217227935,0.3844245374202728,0.09240752458572388,0.07845690846443176
1.375,0.00017085937500000009,0.2943572998046875,0.0,,12.803977966308594,0.0964975580573082,0.4428194761276245,0.8687233924865723,0.40206971764564514,2.0902395248413086,0.6471928954124451,0.21781741082668304,0.2877768278121948,1.9460256099700928,1020,-0.01065532939392142,-0.023768000304698944,0.7403391599655151,9.375,0.7219905853271484,3.2101030349731445,14.300952053070068,449.57,0.0356049869209528,65.609093204,0.34640997648239136,0.3117499351501465,0.2977519929409027,41224,-0.019741244614124298,0.6666666865348816,-0.9000129699707031,0.9221770167350769,0.7777778506278992,1784476946.00229,9.939929955899716,0.3823425769805908,0.09353399276733398,0.0780428946018219
1.25,0.00017085937500000009,0.31909918785095215,0.0,,12.678869247436523,0.09525841474533081,0.5033424496650696,0.8649078607559204,0.40138953924179077,2.1588618755340576,0.6712942123413086,0.21877078711986542,0.2925158441066742,1.9908215999603271,1021,-0.01117536403471604,-0.02296115830540657,0.775588870048523,7.958333492279053,0.72038733959198,3.172884702682495,14.255913066864014,443.94,0.040105432830750944,68.057738505,0.3466556668281555,0.310160368680954,0.30270618200302124,39671,-0.019172169268131256,0.4583333432674408,-0.8977407217025757,0.9218055605888367,0.7777778506278992,1784476948.5902655,9.65519009374082,0.3806682825088501,0.0917549729347229,0.07832833379507065
1.2916667461395264,0.00011390625000000006,0.2994542121887207,0.0,,12.801458358764648,0.09204147756099701,0.4911739230155945,0.8600841760635376,0.4007337689399719,2.037444591522217,0.6913809776306152,0.21348464488983154,0.28978535532951355,2.0427892208099365,1022,-0.010166984552051872,-0.024507597088813782,0.7688554525375366,7.833333492279053,0.7275774478912354,3.2999777793884277,14.200504207611084,446.39,0.038275976292788984,70.414718629,0.35158631205558777,0.3141261041164398,0.30804571509361267,42066,-0.02505366876721382,0.5833333730697632,-0.907530665397644,0.952507495880127,0.7777778506278992,1784476951.0221574,9.684148044288158,0.38425177335739136,0.0946689248085022,0.07912611216306686
0.875,0.00017085937500000009,0.30585145950317383,0.0,,11.85785961151123,0.10122013092041016,0.5286361575126648,0.855743408203125,0.400261789560318,1.9592831134796143,0.6044561266899109,0.2043852061033249,0.2668405771255493,1.7845596075057983,1023,-0.00977788451127708,-0.022391920909285545,0.7079805135726929,7.458333492279053,0.7424179911613464,2.964728355407715,14.167465496063233,474.2,0.038354975171387196,72.977000182,0.35891640186309814,0.3232117295265198,0.31535768508911133,43398,-0.01588600128889084,0.375,-0.9219058752059937,0.9039480090141296,0.7777778506278992,1784476953.3842294,10.764547316432,0.39728856086730957,0.0848495364189148,0.08302365243434906
1.1666667461395264,0.00017085937500000009,0.33154964447021484,0.0,,12.62326717376709,0.09157709777355194,0.47591301798820496,0.8573278188705444,0.39960992336273193,2.1311655044555664,0.6809395551681519,0.23242846131324768,0.3051682114601135,1.9768537282943726,1024,-0.010056129447184503,-0.022194361314177513,0.7732967734336853,7.083333492279053,0.7158627510070801,3.2578468322753906,14.126147127151489,439.22,0.03671745713800192,75.362256928,0.3479118347167969,0.3114328384399414,0.3128412365913391,39916,-0.01894267648458481,0.8333333730697632,-0.8892123699188232,0.9802340269088745,0.7777778506278992,1784476955.9558158,9.750616404041647,0.37873005867004395,0.09891659021377563,0.07901091873645782
1.125,0.00017085937500000009,0.29000282287597656,0.0,,12.221345901489258,0.09425772726535797,0.5062586069107056,0.855177640914917,0.39868202805519104,1.9866058826446533,0.6309522986412048,0.1889120638370514,0.2586477994918823,1.793175458908081,1025,-0.009511687466874719,-0.0226452499628067,0.7336425185203552,8.291666984558105,0.726006031036377,3.0493829250335693,14.06555209159851,459.42,0.034371213242411616,77.819467967,0.3536999225616455,0.3148890435695648,0.313349187374115,43180,-0.021325191482901573,0.625,-0.8998669981956482,0.8615220785140991,0.7777778506278992,1784476958.3154442,10.182842249572277,0.38346707820892334,0.08632742613554001,0.08048313856124878
1.2083333730697632,0.00011390625000000006,0.3167142868041992,0.0,,12.139884948730469,0.10433262586593628,0.4050159454345703,0.8547012209892273,0.3982641398906708,2.057974100112915,0.6188905239105225,0.21491341292858124,0.27170631289482117,1.8121598958969116,1026,-0.00989753963658586,-0.020482346415519714,0.7166018486022949,8.166666984558105,0.7251852750778198,3.1155574321746826,14.016031169891358,450.63,0.039972064271569255,80.323022395,0.360240638256073,0.3157538175582886,0.31368178129196167,41396,-0.021154873073101044,0.5,-0.8901936411857605,0.8845056295394897,0.7777778506278992,1784476960.7998729,10.522647963762283,0.387913316488266,0.08683383464813232,0.08141248673200607
1.5416667461395264,0.00017085937500000009,0.29154276847839355,0.0,,12.28542709350586,0.09633924812078476,0.4801524579524994,0.8498837351799011,0.3978617787361145,2.1006200313568115,0.616370677947998,0.20376525819301605,0.26950693130493164,1.811169981956482,1027,-0.00919425902538933,-0.021489834412932396,0.7099719047546387,8.041666984558105,0.7266675233840942,3.104245185852051,13.993461465835571,459.41,0.03690591044723988,82.81193827,0.3597063720226288,0.3164723217487335,0.31944769620895386,41094,-0.017594069242477417,0.4166666865348816,-0.8923689723014832,0.8608846664428711,0.7777778506278992,1784476963.2962391,10.539651291146875,0.3900706171989441,0.08799438178539276,0.08359074592590332
1.2083333730697632,0.00011390625000000006,0.28949666023254395,0.0,,12.655482292175293,0.10250264406204224,0.525147020816803,0.8453476428985596,0.39753222465515137,2.096127986907959,0.7262101173400879,0.20119981467723846,0.2777383029460907,2.0832359790802,1028,-0.0107061404036358,-0.021055568009614944,0.8192148208618164,6.9166669845581055,0.7339638471603394,3.219114303588867,13.962045574188233,445.28,0.03698742650449276,85.32301089,0.3673839569091797,0.3240705728530884,0.32276302576065063,41206,-0.01654815301299095,0.4166666865348816,-0.8912464380264282,0.9160853624343872,0.7777778506278992,1784476965.7880104,10.669096975624562,0.4000110328197479,0.09239446371793747,0.0856894701719284
0.875,0.00017085937500000009,0.30095720291137695,0.0416666679084301,,12.061305046081543,0.10090704262256622,0.4985957741737366,0.8419550657272339,0.396844744682312,2.1054253578186035,0.5781633853912354,0.2004144787788391,0.26531657576560974,1.765231966972351,1029,-0.009733350819442422,-0.018805406987667084,0.6798497438430786,7.5416669845581055,0.7373661994934082,3.037707805633545,13.932861232757569,442.71,0.037325933948159216,87.966029167,0.3741823136806488,0.3241565227508545,0.32447248697280884,40851,-0.023882528766989708,0.6666666865348816,-0.8839220404624939,0.8608483076095581,0.7777778506278992,1784476968.290568,10.591046473681926,0.4022429883480072,0.08724000304937363,0.08761841058731079
0.875,0.00017085937500000009,0.3251636028289795,0.0416666679084301,,12.19360637664795,0.10197564959526062,0.4820795953273773,0.839474618434906,0.39582744240760803,2.219038248062134,0.6354567408561707,0.20245766639709473,0.27325639128685,1.8152740001678467,1030,-0.009699614741839469,-0.020730838179588318,0.7097282409667969,7.0,0.7431928515434265,3.0389065742492676,13.859463596343994,469.41,0.03381866347044706,90.51390529,0.37677237391471863,0.326740026473999,0.3312225937843323,38638,-0.01577678695321083,0.5416666865348816,-0.8943582773208618,0.853282630443573,0.7777778506278992,1784476970.9447093,11.394874894618988,0.40585145354270935,0.09006959199905396,0.08734130859375
1.375,0.00017085937500000009,0.31465601921081543,0.0,,12.982719421386719,0.10103961825370789,0.5157504081726074,0.8386623859405518,0.39515167474746704,2.1229488849639893,0.6741585731506348,0.18179568648338318,0.27394670248031616,1.902947187423706,1031,-0.011022339260671287,-0.022142868489027023,0.7717682719230652,7.25,0.7361275553703308,3.2275760173797607,13.803664255142213,449.97,0.03556820452213287,93.044447633,0.3774263262748718,0.3240179717540741,0.33290421962738037,40328,-0.0236128568649292,0.2916666865348816,-0.8824371695518494,0.8826414942741394,0.7777778506278992,1784476973.4974682,10.695011236071586,0.4043687582015991,0.0904817208647728,0.08785837143659592
1.0416667461395264,0.00017085937500000009,0.2923448085784912,0.0416666679084301,,11.867841720581055,0.10266335308551788,0.4834912419319153,0.8380968570709229,0.39416635036468506,2.1219446659088135,0.610005259513855,0.185638889670372,0.2503138780593872,1.7852180004119873,1032,-0.009977272187825292,-0.01881197839975357,0.7020845413208008,7.083333492279053,0.7372192144393921,2.9889230728149414,13.73462142944336,430.11,0.034852003864943984,95.510881772,0.37821874022483826,0.32613176107406616,0.3283921182155609,40717,-0.01822354458272457,0.4166666865348816,-0.8805196285247803,0.821790874004364,0.7777778506278992,1784476976.011898,10.234445964694023,0.39942610263824463,0.0816943570971489,0.08737938106060028
0.875,0.00017085937500000009,0.29541969299316406,0.0416666679084301,,12.388484001159668,0.10720236599445343,0.4403091371059418,0.8340663909912109,0.3935847282409668,2.0737035274505615,0.6062954664230347,0.1765056550502777,0.23984622955322266,1.8369970321655273,1033,-0.010813788836821913,-0.018738586455583572,0.697253406047821,7.5,0.7545555830001831,3.0871734619140625,13.67909770011902,470.11,0.03551371097564697,98.234141289,0.3868262469768524,0.3338712155818939,0.3313840925693512,41493,-0.019538013264536858,0.2083333432674408,-0.8945444822311401,0.8366988897323608,0.7777778506278992,1784476978.492237,11.630072329491377,0.415216863155365,0.0779561698436737,0.09103183448314667
0.9583333730697632,0.00017085937500000009,0.3050718307495117,0.0,,12.492945671081543,0.10326924175024033,0.5166418552398682,0.8317858576774597,0.3929595947265625,2.3030638694763184,0.654089093208313,0.20999598503112793,0.27628886699676514,1.8995959758758545,1034,-0.009902197046903894,-0.02031245268881321,0.7375738024711609,7.375,0.7394685745239258,3.1596336364746094,13.638738012313842,449.74,0.03849541172385216,100.817805452,0.3795044422149658,0.32646483182907104,0.3325854539871216,37691,-0.01842149905860424,0.5,-0.8870322108268738,0.8992034792900085,0.7777778506278992,1784476981.209127,10.925086015462876,0.40169399976730347,0.089802086353302,0.08803339302539825
1.4166667461395264,0.00017085937500000009,0.31766319274902344,0.0,,12.563140869140625,0.09860438108444214,0.4691828489303589,0.8267544507980347,0.39258241653442383,2.160627603530884,0.6643638014793396,0.2244003713130951,0.2879151701927185,1.7989814281463623,1035,-0.009684166213264688,-0.019481107592582703,0.7562975287437439,7.625,0.7036570906639099,3.1633384227752686,13.600994682312011,436.5,0.04201381839811802,103.344101378,0.3640441298484802,0.3119785487651825,0.3376193940639496,39666,-0.019117876887321472,0.6666666865348816,-0.8347872495651245,0.8634659647941589,0.7777778506278992,1784476983.8004742,10.931179238855838,0.3822210729122162,0.09502001851797104,0.08492563664913177
1.75,0.00011390625000000006,0.2882719039916992,0.0,,13.295461654663086,0.09320585429668427,0.4555067718029022,0.8195974230766296,0.3920114040374756,2.1224114894866943,0.7286832332611084,0.248141348361969,0.3210887908935547,2.0639302730560303,1036,-0.008853301659110002,-0.020882613956928253,0.8444430232048035,7.333333492279053,0.7011746168136597,3.440967559814453,13.565705490112304,439.5,0.03655119724571705,105.894614142,0.3600161075592041,0.3108924329280853,0.34719717502593994,40778,-0.015481079928576946,0.875,-0.8374952077865601,0.9971949458122253,0.7777778506278992,1784476986.3124065,10.901008670032024,0.3803887963294983,0.10367320477962494,0.08435835689306259
1.0833333730697632,0.00017085937500000009,0.3174471855163574,0.0,,12.498941421508789,0.1015176996588707,0.4444831609725952,0.8177242279052734,0.3910177946090698,2.1340935230255127,0.6476835012435913,0.19692961871623993,0.2551500201225281,1.9243110418319702,1037,-0.010937959530565422,-0.019492261111736298,0.7517490386962891,7.5416669845581055,0.734332799911499,3.127274990081787,13.507789897918702,458.52,0.036567951738834384,108.495766981,0.3825373351573944,0.32683318853378296,0.34727558493614197,40098,-0.020175712183117867,0.4166666865348816,-0.866208016872406,0.850521445274353,0.7777778506278992,1784476988.873034,11.530272737145424,0.40392130613327026,0.08362095057964325,0.08892246335744858
