Episode_Termination/time_out,Loss/entropy,Episode_Reward/joint_limit,Perf/collection_time,Perf/learning_time,Episode_Termination/anchor_pos,Metrics/motion/error_body_ang_vel,Metrics/motion/sampling_top1_bin,Loss/learning_rate,Metrics/motion/sampling_top1_prob,Episode_Reward/self_collisions,Policy/mean_std,Episode_Reward/motion_body_lin_vel,Episode_Reward/action_rate_l2,Metrics/motion/error_joint_pos,Metrics/motion/error_body_pos,Metrics/motion/error_body_lin_vel,Metrics/motion/sampling_entropy,Metrics/motion/error_anchor_ang_vel,_timestamp,Metrics/motion/error_anchor_lin_vel,_step,Metrics/motion/error_body_rot,Loss/surrogate,Perf/total_fps,Episode_Reward/motion_global_root_ori,Train/mean_episode_length,_runtime,Episode_Reward/motion_body_pos,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_ori,Episode_Termination/anchor_ori,Metrics/motion/error_anchor_rot,Episode_Termination/ee_body_pos,video,Metrics/motion/error_joint_vel,Train/mean_reward,Metrics/motion/error_anchor_pos,Episode_Reward/motion_global_root_pos,Loss/value
6.875,14.808805084228515,-0.014204594306647778,2.077219247817993,0.3135361671447754,0.0833333358168602,3.0830979347229004,0.7777778506278992,0.00017085937500000009,0.25518614053726196,-0.010136648081243038,0.40922603011131287,0.3333393335342407,-0.4931120276451111,0.8671835660934448,0.07755231857299805,0.6904922723770142,0.9165312647819519,1.8248016834259033,1784463569.6656926,0.5903447270393372,1009,0.2488936185836792,-0.009663574607111513,41118,0.21111540496349335,242.13,37.499522681,0.451754093170166,0.21042446792125702,0.3506771922111511,0.0,0.18290981650352478,1.0,,12.323022842407227,11.65498825147748,0.6173697710037231,0.09888830035924911,0.049159064330160616
7.333333492279053,14.76966724395752,-0.01587122678756714,2.060189723968506,0.2892794609069824,0.375,2.898064136505127,0.7777778506278992,0.00017085937500000009,0.2623804211616516,-0.009308431297540665,0.4087308645248413,0.3761671781539917,-0.5470060110092163,0.8477143049240112,0.0800071656703949,0.6376115083694458,0.9121939539909363,1.747459888458252,1784463572.113039,0.5479287505149841,1010,0.25681543350219727,-0.009258614730788395,41840,0.2373446524143219,278.17,40.023983963,0.5050018429756165,0.2373565435409546,0.39359259605407715,0.0,0.18447236716747284,0.7083333730697632,,11.698402404785156,13.348430888652802,0.6318750381469727,0.10512795299291611,0.047945309057831766
7.833333492279053,14.73708438873291,-0.017349770292639732,2.1094233989715576,0.3204457759857178,0.375,3.117648124694824,0.7777778506278992,0.00017085937500000009,0.26705822348594666,-0.010684236884117126,0.40829309821128845,0.4039476811885834,-0.5874772667884827,0.8903347849845886,0.08432264626026154,0.7372090816497803,0.9080022573471069,1.8138549327850342,1784463574.6489592,0.646892249584198,1011,0.2660732567310333,-0.009506499086273833,40456,0.25407952070236206,292.22,42.461524313,0.5422618985176086,0.2549419403076172,0.4231230616569519,0.0,0.21111705899238586,0.9166666865348816,,12.356828689575195,13.881227555572986,0.5695833563804626,0.11900316178798676,0.04785383529961109
6.708333492279053,14.718978214263917,-0.017791299149394035,2.0419089794158936,0.2879941463470459,0.25,3.2039904594421387,0.7777778506278992,0.00011390625000000006,0.26779645681381226,-0.012508082203567028,0.40819400548934937,0.4293075501918793,-0.6265974044799805,0.9261159896850586,0.08489741384983063,0.7369763255119324,0.9048711657524109,1.8750118017196655,1784463577.0702422,0.6264369487762451,1012,0.2733345627784729,-0.009775518272363115,42192,0.2711850702762604,316.37,44.771202527,0.5790180563926697,0.2717913091182709,0.4521869421005249,0.0,0.2074039876461029,0.9166666865348816,,12.714831352233887,15.337369760274887,0.5617437362670898,0.12520472705364227,0.05092724934220314
7.708333492279053,14.701883935928345,-0.016764555126428604,1.9296622276306152,0.2900261878967285,0.1666666716337204,3.01865816116333,0.7777778506278992,0.00011390625000000006,0.26639559864997864,-0.013179756700992584,0.40775933861732483,0.47080302238464355,-0.6812071800231934,0.8509587645530701,0.07576888799667358,0.6339415907859802,0.9027225375175476,1.7824456691741943,1784463579.390369,0.5362449288368225,1013,0.24444416165351868,-0.009371241798362462,44287,0.2974262535572052,338.52,47.378534627,0.6339118480682373,0.29959163069725037,0.4957917630672455,0.0,0.18576601147651672,1.0416667461395264,,11.998519897460938,16.26631492972374,0.6163296699523926,0.12570945918560028,0.0460929311811924
7.458333492279053,14.663669204711914,-0.01727648824453354,2.1946394443511963,0.3116035461425781,0.3333333432674408,3.104098320007324,0.7777778506278992,0.00011390625000000006,0.27416664361953735,-0.008962449617683887,0.40731698274612427,0.49519699811935425,-0.7119107246398926,0.8910045623779297,0.08554637432098389,0.6978825330734253,0.8981356620788574,1.7885425090789795,1784463581.9958682,0.6136521100997925,1014,0.2692119777202606,-0.00978756902331952,39223,0.3121377229690552,357.77,49.76065669,0.6636083126068115,0.31530436873435974,0.5206756591796875,0.0,0.1965074986219406,0.875,,12.133810043334961,17.388133485093714,0.5198670625686646,0.136342853307724,0.05364398322999477
7.625,14.643667793273925,-0.017668982967734337,1.986438512802124,0.29763293266296387,0.3333333432674408,2.9973268508911133,0.7777778506278992,7.593750000000004e-05,0.27438127994537354,-0.013249452225863934,0.40715470910072327,0.5154299736022949,-0.7312020063400269,0.904780387878418,0.08860902488231659,0.7110199928283691,0.8950729370117188,1.7807320356369019,1784463584.3790689,0.6189833283424377,1015,0.2726586163043976,-0.009203379668906563,43038,0.3233189582824707,366.38,52.284288198,0.6860930323600769,0.32893770933151245,0.540660560131073,0.0,0.20146052539348602,1.0416667461395264,,12.234018325805664,17.78224817171693,0.4696767330169678,0.14446258544921875,0.05992109160870314
7.083333492279053,14.627433156967163,-0.02211892604827881,2.1101057529449463,0.31386733055114746,0.3333333432674408,3.4167420864105225,0.7777778506278992,0.00011390625000000003,0.2810407876968384,-0.01820233464241028,0.4068201780319214,0.5303279161453247,-0.7679123282432556,0.9749595522880554,0.09056060016155243,0.8253585696220398,0.8901132941246033,2.1354546546936035,1784463586.9090965,0.6831496953964233,1016,0.2925504446029663,-0.009262474300339819,40554,0.33516573905944824,392.47,54.689789949,0.714221179485321,0.336904376745224,0.558298647403717,0.0,0.22325865924358368,1.375,,13.04180908203125,18.74105178192258,0.5059603452682495,0.14043359458446503,0.05332546904683113
8.333333969116211,14.604607725143433,-0.019978567957878113,1.9986231327056885,0.2982470989227295,0.1666666716337204,2.859856128692627,0.7777778506278992,7.593750000000004e-05,0.2849181890487671,-0.014562861993908882,0.40651053190231323,0.5998754501342773,-0.8476624488830566,0.8155231475830078,0.07390730082988739,0.6285261511802673,0.8860969543457031,1.7090686559677124,1784463589.30706,0.5353872776031494,1017,0.23573367297649384,-0.008372938510729,42799,0.37568777799606323,429.69,57.268268761,0.7974976301193237,0.3819865584373474,0.6306257247924805,0.0,0.1723974049091339,0.875,,11.648974418640137,21.111602205634117,0.44007986783981323,0.17034153640270233,0.0557077219709754
6.7916669845581055,14.573371505737304,-0.024249693378806114,2.1673052310943604,0.310819149017334,0.375,3.285888195037842,0.7777778506278992,0.00017085937500000006,0.29074764251708984,-0.016927432268857956,0.40604305267333984,0.6129838824272156,-0.8744713664054871,0.9382743835449219,0.09372323751449585,0.7970066070556641,0.8818613886833191,1.9095287322998047,1784463591.8905058,0.6938985586166382,1018,0.292959064245224,-0.009172067005420104,39668,0.38409051299095154,431.51,60.295004599,0.817903459072113,0.38895851373672485,0.6434870362281799,0.0,0.21415799856185913,1.125,,13.1829252243042,20.73285058915615,0.4409916400909424,0.17070691287517548,0.05446484964340925
6.1666669845581055,14.54486083984375,-0.025204144418239594,2.6270716190338135,0.29410862922668457,0.3333333432674408,3.301434278488159,0.7777778506278992,0.00017085937500000009,0.29204198718070984,-0.0226035937666893,0.40560203790664673,0.6467663645744324,-0.9188968539237976,0.941809356212616,0.08643132448196411,0.7373949885368347,0.877513587474823,1.9473187923431396,1784463595.0181348,0.6229903697967529,1019,0.2698138356208801,-0.009878554416354745,33652,0.40450629591941833,477.63,62.84509151,0.8614753484725952,0.4127616286277771,0.6792629957199097,0.0,0.21542537212371826,0.75,"{'_type': 'video-file', 'sha256': '790ffb9121d887ed661afbb8c1927b11e130e601d574ab3e188c1d2f372171a6', 'path': 'media/videos/video_1019_790ffb9121d887ed661a.mp4', 'size': 1840334.0}",12.819591522216797,23.273939148932694,0.39528387784957886,0.18120810389518738,0.05383426398038864
9.291666984558105,14.502727699279784,-0.02362072467803955,2.0578110218048096,0.2957026958465576,0.4583333432674408,3.288753032684326,0.7777778506278992,0.00017085937500000009,0.2915254831314087,-0.017481941729784012,0.4049808084964752,0.6377404928207397,-0.9069799184799194,0.9438120722770691,0.08783124387264252,0.7738080024719238,0.8728584051132202,1.9873723983764648,1784463597.4590673,0.6729547381401062,1020,0.27700984477996826,-0.00905502049427014,41769,0.39882421493530273,449.79,65.319558882,0.8511286973953247,0.4066386818885803,0.6713454127311707,0.0,0.21333086490631104,1.1666667461395264,,12.763017654418945,21.922398349978028,0.49583062529563904,0.17808860540390015,0.0527041532099247
8.25,14.472650241851806,-0.0232266616076231,2.0587239265441895,0.3204655647277832,0.2083333432674408,3.070911407470703,0.7777778506278992,0.00017085937500000009,0.2957129180431366,-0.016888540238142014,0.40466588735580444,0.6501905918121338,-0.9238972663879395,0.8580195903778076,0.08487480133771896,0.7202882170677185,0.869315505027771,1.8682994842529297,1784463599.9482946,0.6113294959068298,1021,0.2611914873123169,-0.009558267908869312,41318,0.40761691331863403,469.3,67.781054683,0.8696659803390503,0.41609442234039307,0.6863969564437866,0.0,0.19847004115581512,1.25,,12.112903594970703,22.811186542958023,0.5013130903244019,0.18540708720684052,0.052337643876671794
7.875,14.451762008666993,-0.02351555787026882,2.052446126937866,0.29655003547668457,0.2916666865348816,3.268907070159912,0.7777778506278992,0.00011390625000000006,0.2975613474845886,-0.021220913156867027,0.40433168411254883,0.6311396956443787,-0.8960797190666199,0.9285248517990112,0.08851125091314316,0.7387555837631226,0.8657914996147156,1.9894945621490479,1784463602.3986647,0.6404899954795837,1022,0.27904197573661804,-0.008855029647384072,41849,0.39551281929016113,437.56,70.28037599,0.8432621955871582,0.40295469760894775,0.6652299165725708,0.0,0.2198222279548645,1.4166667461395264,,12.89279556274414,21.05418690636754,0.5105113983154297,0.18024897575378418,0.05258482228964567
7.75,14.417029619216919,-0.021497076377272606,2.0830626487731934,0.31609225273132324,0.4583333432674408,3.0641722679138184,0.7777778506278992,0.00011390625000000006,0.29810774326324463,-0.0184580460190773,0.40379834175109863,0.6399042010307312,-0.905326247215271,0.8977677226066589,0.08386968076229095,0.7109878063201904,0.8634369373321533,1.7864785194396973,1784463604.911902,0.6354533433914185,1023,0.2696036994457245,-0.00963899941125419,40974,0.40193605422973633,449.2,72.75038544,0.856053352355957,0.41242536902427673,0.6767640113830566,0.0,0.204461932182312,1.0,,12.143247604370117,21.915462658554315,0.454915851354599,0.189223051071167,0.058739335648715495
7.125,14.38550682067871,-0.02216978371143341,2.0598065853118896,0.29387521743774414,0.4583333432674408,3.077944755554199,0.7777778506278992,7.593750000000004e-05,0.29820600152015686,-0.02320302277803421,0.403427392244339,0.6392487287521362,-0.9081377983093262,0.9015552997589111,0.08958318084478378,0.7397154569625854,0.8609248399734497,1.8424718379974365,1784463607.3677511,0.6323405504226685,1024,0.2748214602470398,-0.009177735168486833,41766,0.40122175216674805,450.39,75.309615163,0.8565936088562012,0.4103711247444153,0.6751973032951355,0.0,0.22157709300518036,1.3333333730697632,,12.484748840332031,21.94686008775607,0.47421035170555115,0.18798983097076416,0.065213156118989
8.666666984558105,14.348557090759277,-0.022240979596972466,2.1391377449035645,0.32080531120300293,0.25,3.0791831016540527,0.7777778506278992,0.00017085937500000006,0.2973380386829376,-0.019005484879016876,0.40278875827789307,0.6413848400115967,-0.9018478393554688,0.8831723928451538,0.08275864273309708,0.6927635669708252,0.8565313220024109,1.8980216979980469,1784463609.9335785,0.6064344644546509,1025,0.2620609998703003,-0.010651951743056998,39961,0.40290960669517517,447.07,77.806798156,0.8562067747116089,0.4140602946281433,0.6797003746032715,0.0,0.1999804824590683,1.2916667461395264,,12.122396469116211,22.114573887884617,0.4813673496246338,0.18384188413619995,0.045225323364138606
8.583333969116211,14.310835886001588,-0.021343400701880455,2.0924160480499268,0.2958521842956543,0.2916666865348816,2.8568942546844482,0.7777778506278992,7.593750000000004e-05,0.29654306173324585,-0.019505973905324936,0.4024656414985657,0.6779460310935974,-0.9403934478759766,0.8254441022872925,0.07453422993421555,0.6420606970787048,0.8548943400382996,1.6977832317352295,1784463612.423257,0.5668611526489258,1026,0.2371632307767868,-0.009225314312061528,41161,0.42291340231895447,455.76,80.168275181,0.8988215327262878,0.4376445412635803,0.7153334617614746,0.0,0.17255954444408417,0.7083333730697632,,11.272344589233398,22.61384885184467,0.465545117855072,0.19369177520275116,0.05562506970018148
8.375,14.29710350036621,-0.021868040785193443,1.9727826118469238,0.2918741703033447,0.1666666716337204,3.02534818649292,0.7777778506278992,0.00017085937500000006,0.2978121042251587,-0.012307144701480865,0.4022407829761505,0.6496471166610718,-0.9185696840286255,0.8520573377609253,0.08285599946975708,0.7341284155845642,0.8535969257354736,1.7598159313201904,1784463614.782976,0.6341129541397095,1027,0.2596818208694458,-0.009840739041101188,43407,0.4091877341270447,459.62,82.744299339,0.8723540306091309,0.421353816986084,0.6901203989982605,0.0,0.19616328179836273,1.2916667461395264,,12.00794792175293,22.30448410615325,0.5007861852645874,0.18068093061447144,0.06357062887400389
6.833333492279053,14.282098054885864,-0.02341318503022194,2.1644680500030518,0.3166961669921875,0.5416666865348816,3.0506248474121094,0.7777778506278992,0.00011390625000000006,0.3013347089290619,-0.021106749773025513,0.402124285697937,0.6529348492622375,-0.9116789698600769,0.9178874492645264,0.09079352021217346,0.708235502243042,0.8512853384017944,1.9352023601531982,1784463617.3739483,0.6177780628204346,1028,0.28729838132858276,-0.009420214711281006,39620,0.4088602066040039,468.91,85.206312943,0.8697247505187988,0.42248424887657166,0.6908323168754578,0.0416666679084301,0.22299449145793915,0.7916666865348816,,11.691927909851074,23.178780278861524,0.46262574195861816,0.19328522682189941,0.06130175292491913
7.958333492279053,14.272102499008179,-0.01969906874001026,2.0463614463806152,0.3038294315338135,0.1666666716337204,3.0294275283813477,0.7777778506278992,0.00011390625000000006,0.3036034405231476,-0.019312530755996704,0.4018530547618866,0.6555106043815613,-0.9034731388092041,0.8851096034049988,0.08335515111684799,0.6987254023551941,0.8492724895477295,1.7637189626693726,1784463619.8235826,0.5857670307159424,1029,0.2662723958492279,-0.008904477977193893,41828,0.4095887839794159,468.78,87.799777352,0.8709589838981628,0.4263704717159271,0.6934873461723328,0.0,0.20020228624343872,0.9583333730697632,,12.033060073852539,23.3109807087481,0.47637948393821716,0.18505874276161194,0.06231889892369509
6.583333492279053,14.246989488601685,-0.02525196596980095,2.179065227508545,0.31441402435302734,0.75,3.3025434017181396,0.7777778506278992,0.00011390625000000006,0.30365264415740967,-0.021048521623015404,0.40146997570991516,0.6155855059623718,-0.8706746101379395,0.9624022245407104,0.10297204554080963,0.801181972026825,0.849327802658081,2.0402798652648926,1784463622.4250872,0.6926382780075073,1030,0.32549920678138733,-0.00894626962253824,39424,0.3845009207725525,414.68,90.466953014,0.8254196047782898,0.39862561225891113,0.6528878808021545,0.0,0.26391327381134033,1.4583333730697632,,12.683919906616211,20.183774561583995,0.4713084399700165,0.18082767724990845,0.06714240647852421
7.875,14.228760766983033,-0.022711124271154404,2.2328224182128906,0.3248870372772217,0.5833333730697632,3.3157925605773926,0.7777778506278992,0.00011390625000000006,0.3046916723251343,-0.018305495381355286,0.4013776183128357,0.6474634408950806,-0.903026282787323,0.9234676361083984,0.08405127376317978,0.7733467817306519,0.8472720980644226,2.002725124359131,1784463625.0941274,0.6662761569023132,1031,0.2742266058921814,-0.008558079379145055,38434,0.40586286783218384,451.5,92.983808425,0.8659884333610535,0.4216249883174896,0.6884016990661621,0.0416666679084301,0.20944176614284515,1.0,,13.297624588012695,22.444932929053902,0.4993722140789032,0.18233375251293182,0.06422344781458378
7.6666669845581055,14.223577404022217,-0.022796615958213806,2.07989764213562,0.32481861114501953,0.5,3.169152021408081,0.7777778506278992,0.00011390625000000006,0.30359429121017456,-0.022248737514019012,0.4011981189250946,0.631562352180481,-0.8846570253372192,0.9462087154388428,0.08755651116371155,0.7631735801696777,0.8468494415283203,1.9329054355621338,1784463627.610115,0.6429176330566406,1032,0.2806445360183716,-0.009280283423140644,40879,0.39731213450431824,443.48,95.481639758,0.8470045328140259,0.41085729002952576,0.6730847358703613,0.0,0.21830487251281738,1.0,,12.35031795501709,21.875136990249157,0.4817628860473633,0.18304996192455292,0.05550042539834976
6.7916669845581055,14.197951173782348,-0.02153889648616314,2.100181818008423,0.28667759895324707,0.375,3.1659750938415527,0.7777778506278992,0.00011390625000000006,0.3018336296081543,-0.018458964303135872,0.4008733332157135,0.6449885368347168,-0.8922100067138672,0.9118179082870483,0.08381551504135132,0.7105588316917419,0.8463767766952515,2.0970358848571777,1784463630.100638,0.5966464281082153,1033,0.2706124186515808,-0.0098930464242585,41185,0.40301984548568726,447.65,98.027596525,0.8586212992668152,0.4195067882537842,0.6838390827178955,0.0,0.22089922428131104,1.0,,12.80457878112793,22.260319836363195,0.47267794609069824,0.18641135096549988,0.0652917804196477
7.083333492279053,14.186870193481445,-0.0233799796551466,2.1235549449920654,0.32067298889160156,0.625,3.0948538780212402,0.7777778506278992,0.00011390625000000006,0.3032054305076599,-0.021694324910640717,0.40076130628585815,0.6535658836364746,-0.9110445976257324,0.9054157137870789,0.09365528076887131,0.7104114294052124,0.8456799387931824,1.970484733581543,1784463632.6551778,0.626603364944458,1034,0.29617416858673096,-0.008654605415358674,40218,0.4096211791038513,477.6,100.651665328,0.8742128610610962,0.4236454963684082,0.6945068836212158,0.0,0.2254713773727417,0.9166666865348816,,12.364377975463867,23.466348480284214,0.4909815192222595,0.19199113547801971,0.055518445745110515
7.25,14.171676111221313,-0.020631233230233192,2.203394651412964,0.30962395668029785,0.3333333432674408,2.923307180404663,0.7777778506278992,0.00011390625000000006,0.3038185238838196,-0.022301938384771347,0.40041428804397583,0.6616830229759216,-0.9041926860809326,0.8464874625205994,0.07809682935476303,0.6631434559822083,0.845595121383667,1.6710361242294312,1784463635.2740943,0.5740846991539001,1035,0.2478426694869995,-0.00900789829902351,39117,0.4101647734642029,460.17,103.231859829,0.8754982948303223,0.43071800470352173,0.6992363333702087,0.0,0.19505219161510468,0.7916666865348816,,11.506856918334961,23.20659648448229,0.47507938742637634,0.20240962505340576,0.05506588220596313
7.4166669845581055,14.145824718475343,-0.021349214017391205,2.16047739982605,0.3122124671936035,0.5833333730697632,3.14309024810791,0.7777778506278992,7.593750000000004e-05,0.30536597967147827,-0.020210107788443565,0.40011727809906006,0.6413599848747253,-0.8792571425437927,0.9011467695236206,0.08375237882137299,0.7305823564529419,0.843485951423645,1.9555315971374512,1784463637.8686125,0.6481422781944275,1036,0.27093857526779175,-0.008290846901945769,39755,0.4014117121696472,444.43,105.721246856,0.8527382612228394,0.4195621907711029,0.6822227239608765,0.0,0.20002500712871552,1.0833333730697632,,12.747426986694336,22.42157110415399,0.407001256942749,0.18781232833862305,0.06192168854176998
7.708333492279053,14.130377721786498,-0.022891368716955185,2.0675113201141357,0.3003268241882324,0.3333333432674408,3.105485677719116,0.7777778506278992,0.00017085937500000006,0.30783700942993164,-0.022846415638923645,0.39991921186447144,0.6561063528060913,-0.9016256332397461,0.8884896039962769,0.08664527535438538,0.7256128191947937,0.8412998914718628,1.9154326915740967,1784463640.3389478,0.6203730702400208,1037,0.2659682035446167,-0.009148196078604088,41516,0.41031885147094727,466.85,108.261234851,0.8732618689537048,0.42690372467041016,0.6972858309745789,0.0,0.2062874138355255,1.0416667461395264,,12.419722557067871,23.17497314065695,0.42195796966552734,0.1900644749403,0.054905644804239276
