_timestamp,Loss/entropy,Metrics/motion/sampling_top1_prob,video,Episode_Termination/anchor_ori,Episode_Reward/motion_global_root_ori,Train/mean_episode_length,Metrics/motion/error_anchor_ang_vel,Loss/surrogate,Metrics/motion/error_anchor_rot,Episode_Termination/ee_body_pos,Episode_Reward/motion_body_ang_vel,Policy/mean_std,Perf/collection_time,Episode_Termination/anchor_pos,Episode_Termination/time_out,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_body_ang_vel,Loss/learning_rate,Episode_Reward/self_collisions,Episode_Reward/motion_body_lin_vel,_step,Perf/total_fps,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_lin_vel,_runtime,Perf/learning_time,Episode_Reward/joint_limit,Metrics/motion/error_body_pos,Metrics/motion/sampling_entropy,Train/mean_reward,Episode_Reward/action_rate_l2,Metrics/motion/sampling_top1_bin,Metrics/motion/error_body_lin_vel,Episode_Reward/motion_global_root_pos,Metrics/motion/error_joint_vel,Loss/value
1784468909.7360914,14.773980045318604,0.2664620280265808,,0.0,0.1966681182384491,239.2,1.8644561767578125,-0.009042192687047645,0.1840759515762329,1.0416667461395264,0.14213109016418457,0.40880995988845825,2.149509906768799,0.2083333432674408,6.9166669845581055,0.252750962972641,0.84874027967453,3.082744598388672,0.00017085937500000009,-0.009907401166856289,0.28805461525917053,1009,40166,0.2968711256980896,0.43151283264160156,0.5953639149665833,0.5886091589927673,37.289618591,0.2978825569152832,-0.01582762785255909,0.07996979355812073,0.9073252081871033,9.496236796602608,-0.4879125952720642,0.7777778506278992,0.6884509325027466,0.08240395039319992,12.217609405517578,0.05142548512667418
1784468912.1629338,14.733422899246216,0.2651411294937134,,0.0,0.22330932319164276,276.9,1.7584857940673828,-0.010093924915418028,0.1819731891155243,0.875,0.1632690727710724,0.40814098715782166,2.029360771179199,0.3333333432674408,7.375,0.2571210265159607,0.8529332876205444,2.9201512336730957,0.00017085937500000009,-0.010838250629603863,0.33145371079444885,1010,42199,0.3375394344329834,0.48645561933517456,0.5648177266120911,0.5687391757965088,39.789745527,0.30011844635009766,-0.01784178614616394,0.0802183598279953,0.9028929471969604,11.083065158724786,-0.5439029932022095,0.7777778506278992,0.656894326210022,0.0909683108329773,11.628023147583008,0.04682601410895586
1784468914.6588924,14.687826299667359,0.26783454418182373,,0.0,0.24683505296707153,302.44,1.7065575122833252,-0.0093456843693275,0.1735461950302124,0.7916666865348816,0.18027478456497192,0.4074995219707489,2.0986573696136475,0.125,7.75,0.23927202820777893,0.8531661033630371,2.994187116622925,0.00017085937500000009,-0.010414507240056992,0.3659648597240448,1011,40924,0.37449726462364197,0.5397788882255554,0.5290992259979248,0.5604848265647888,42.210023197,0.30342650413513184,-0.019248610362410545,0.0735539123415947,0.9003092646598816,12.011886026859283,-0.6012891530990601,0.7777778506278992,0.661334753036499,0.10208522528409958,11.9853515625,0.04721661880612373
1784468917.085101,14.65279393196106,0.26819807291030884,,0.0416666679084301,0.25791943073272705,311.84,1.9668630361557007,-0.009700173884630204,0.2065422236919403,1.0,0.18870720267295837,0.4071158170700073,2.041022300720215,0.25,6.833333492279053,0.2729140520095825,0.9272878170013428,3.1941916942596436,0.00011390625000000006,-0.010680983774363995,0.3805882930755615,1012,42220,0.393632709980011,0.5647076368331909,0.5205496549606323,0.6215535998344421,44.645775514,0.2873084545135498,-0.019295737147331238,0.0848124548792839,0.8975857496261597,12.437835304960608,-0.6321224570274353,0.7777778506278992,0.7235531806945801,0.10718555748462677,12.90369987487793,0.054026391729712485
1784468919.5272892,14.615257835388183,0.27055177092552185,,0.0,0.26417192816734314,329.86,1.9891459941864014,-0.009851563145639375,0.20974396169185638,1.5833333730697632,0.1943608522415161,0.40653157234191895,2.036167860031128,0.3333333432674408,7.6666669845581055,0.2870638966560364,0.9300309419631958,3.2346038818359375,0.00011390625000000006,-0.012521808966994286,0.3888576924800873,1013,42083,0.4019854962825775,0.5782579779624939,0.5788835287094116,0.6539601683616638,47.132642842,0.29978108406066895,-0.018279552459716797,0.08956664800643921,0.8949033617973328,13.192873412445188,-0.6463801264762878,0.7777778506278992,0.7535771727561951,0.10238202661275864,12.78724479675293,0.04511019363999367
1784468922.0162795,14.58960576057434,0.26432591676712036,,0.0,0.296344518661499,358.49,1.6784499883651733,-0.008938381200277946,0.17494776844978333,0.8333333730697632,0.21966902911663055,0.4064173996448517,2.066559314727783,0.375,7.5,0.2593575417995453,0.8959057331085205,3.023653984069824,0.00017085937500000009,-0.008844684809446335,0.4403393864631653,1014,41298,0.4512483775615692,0.6448183059692383,0.4974782168865204,0.58661949634552,49.605669176,0.3137660026550293,-0.018627895042300224,0.08415260165929794,0.8960145711898804,14.58853501945734,-0.7100688815116882,0.7777778506278992,0.6850191950798035,0.11652221530675888,12.084086418151855,0.06056763380765915
1784468924.4754107,14.591239595413208,0.26697519421577454,,0.0,0.30826231837272644,371.75,1.9215378761291504,-0.008335615083342417,0.21200355887413025,1.2916667461395264,0.22892604768276215,0.4063778519630432,2.0767436027526855,0.4583333432674408,7.5416669845581055,0.28633034229278564,0.9315751791000366,3.1689250469207764,0.00011390625000000006,-0.012960497289896011,0.4565015733242035,1015,41614,0.47068604826927185,0.673884391784668,0.48626908659935,0.6329900026321411,52.149612192,0.28551673889160156,-0.02122505009174347,0.09204305708408356,0.8938817977905273,14.898049923479556,-0.7478014826774597,0.7777778506278992,0.7362887859344482,0.1231803148984909,12.82026481628418,0.05657033827155829
1784468927.0318723,14.562326812744141,0.26848161220550537,,0.0,0.3263317048549652,383.64,2.027573585510254,-0.009929699351778254,0.2129567265510559,1.2916667461395264,0.24046656489372253,0.40587112307548523,2.1352345943450928,0.4583333432674408,7.125,0.28024822473526,0.9410580396652222,3.3096492290496826,0.00017085937500000009,-0.019181441515684128,0.4841698110103607,1016,40133,0.4991288185119629,0.7103301286697388,0.44630563259124756,0.6256047487258911,54.650372348,0.31417083740234375,-0.023213081061840057,0.08802810311317444,0.8909427523612976,15.356892452463507,-0.7862763404846191,0.7777778506278992,0.7567099332809448,0.1293582022190094,12.934916496276855,0.04975294936448336
1784468929.524152,14.527663850784302,0.2702845633029938,,0.0,0.3510916829109192,425.45,1.8198747634887695,-0.01004790181759745,0.19669264554977417,1.0416667461395264,0.2596903145313263,0.4054425060749054,2.0914571285247803,0.4583333432674408,8.125,0.2620457112789154,0.8593330383300781,3.068075180053711,0.00011390625000000006,-0.016458090394735336,0.5196078419685364,1017,41114,0.5370440483093262,0.7668625116348267,0.4715447425842285,0.6136119961738586,57.177503382,0.2994978427886963,-0.023800991475582123,0.08135199546813965,0.8891780376434326,16.972261987924576,-0.8471657633781433,0.7777778506278992,0.7157678604125977,0.13426253199577332,12.476702690124512,0.054315009340643886
1784468932.0623348,14.492496347427368,0.2708030939102173,,0.0,0.35967785120010376,427.48,1.8849300146102905,-0.00928343423292972,0.19869190454483032,0.9166666865348816,0.26759254932403564,0.4050549864768982,2.1121411323547363,0.5833333730697632,6.708333492279053,0.2827644646167755,0.9071997404098511,3.162778854370117,0.00017085937500000009,-0.017263047397136688,0.5324715375900269,1018,40480,0.5509345531463623,0.7833775281906128,0.5023537874221802,0.6562385559082031,60.360528961,0.316265344619751,-0.02314719185233116,0.08645769208669662,0.888809859752655,17.272145167291164,-0.8627262115478516,0.7777778506278992,0.7577069997787476,0.14109405875205994,12.85157299041748,0.05200696270912886
1784468935.3447514,14.476102352142334,0.27646028995513916,"{'_type': 'video-file', 'sha256': '4b39a49327d18e95cd1dc2a5857d5ae65c1f8060732c71fb09aa2b46ed7ecbb7', 'path': 'media/videos/video_1019_4b39a49327d18e95cd1d.mp4', 'size': 1835596.0}",0.0416666679084301,0.36670932173728943,452.27,2.1374943256378174,-0.010080864614064922,0.2501555383205414,0.9583333730697632,0.27447396516799927,0.40479958057403564,2.78285551071167,0.5833333730697632,6.208333492279053,0.3073297441005707,0.9577832221984863,3.353955030441284,0.00011390625000000006,-0.021352674812078476,0.5484354496002197,1019,32015,0.5637795925140381,0.8004593849182129,0.41708335280418396,0.6678022146224976,62.940871169,0.2876403331756592,-0.02541535161435604,0.09652635455131531,0.8850886821746826,18.27014360830188,-0.8807241320610046,0.7777778506278992,0.7724973559379578,0.14632073044776917,13.206781387329102,0.05799779463559389
1784468937.8164082,14.442405509948731,0.27850601077079773,,0.0416666679084301,0.37693747878074646,462.26,1.8156096935272217,-0.009563739764416823,0.1996045559644699,1.0833333730697632,0.28150030970573425,0.40429213643074036,2.0883967876434326,0.5416666865348816,9.458333969116211,0.26426059007644653,0.8944849371910095,3.028164863586426,0.00017085937500000009,-0.015854358673095703,0.5601171851158142,1020,41318,0.5804097652435303,0.8263082504272461,0.4635353088378906,0.627382755279541,65.403865574,0.2907545566558838,-0.02604302018880844,0.0833706259727478,0.8828791379928589,18.725809222310783,-0.9129914045333862,0.7777778506278992,0.7033942937850952,0.15262654423713684,12.292173385620117,0.05133726224303246
1784468940.271905,14.417379331588744,0.2805679738521576,,0.0416666679084301,0.38845276832580566,464.62,1.7776412963867188,-0.00965097455191426,0.17962419986724854,0.875,0.28861746191978455,0.4040568470954895,2.0730974674224854,0.25,8.375,0.2469470500946045,0.8570617437362671,3.0596396923065186,0.00011390625000000006,-0.017650149762630463,0.5751959085464478,1021,41597,0.5962293148040771,0.8475664854049683,0.44260284304618835,0.588053822517395,67.907160395,0.29013800621032715,-0.026368319988250732,0.07808596640825272,0.8788465261459351,18.703807626068592,-0.9332367181777954,0.7777778506278992,0.6899060010910034,0.1554124653339386,12.543743133544922,0.053882375545799735
1784468942.7754247,14.398043966293335,0.2823302149772644,,0.0,0.3875978887081146,463.44,1.8265655040740967,-0.009994567776448093,0.1899515688419342,1.125,0.29123711585998535,0.4037364721298218,2.120095729827881,0.25,7.583333492279053,0.25959938764572144,0.8889989852905273,3.0207996368408203,0.00017085937500000009,-0.0234668105840683,0.5760130882263184,1022,40774,0.5975320935249329,0.8436200022697449,0.4755241274833679,0.6308800578117371,70.301763353,0.290802001953125,-0.024760408326983452,0.08112994581460953,0.8754679560661316,18.84141990683973,-0.9244412183761597,0.7777778506278992,0.7168528437614441,0.15705128014087677,12.442336082458496,0.04763825461268425
1784468945.18031,14.357827949523926,0.2812803387641907,,0.0,0.38658595085144043,443.0,1.8810104131698608,-0.010477746650576592,0.1952141523361206,1.0,0.29201745986938477,0.4031278192996979,2.0085322856903076,0.375,7.625,0.2681192457675934,0.905448853969574,3.03592586517334,0.00017085937500000009,-0.01882532611489296,0.5772128105163574,1023,42720,0.5993883609771729,0.8421410918235779,0.4729847311973572,0.5995033979415894,72.692262132,0.29256224632263184,-0.022775065153837204,0.08422785252332687,0.8749785423278809,18.340546742007135,-0.9171252250671387,0.7777778506278992,0.7015085220336914,0.16427837312221527,12.099563598632812,0.04700013902038336
1784468947.5680108,14.320591831207276,0.2838899791240692,,0.0,0.3784850537776947,458.51,1.9970481395721436,-0.00975973554959637,0.20754675567150116,1.125,0.28257110714912415,0.40277543663978577,1.9978766441345215,0.2916666865348816,6.958333492279053,0.2827911376953125,0.9433172941207886,3.3059000968933105,0.00011390625000000006,-0.017649702727794647,0.5579308271408081,1024,42981,0.5814883708953857,0.8212555646896362,0.46650421619415283,0.6315467357635498,75.241361745,0.2892303466796875,-0.02312171272933483,0.09012673795223236,0.8749427795410156,18.840372887700795,-0.8988893032073975,0.7777778506278992,0.7477574348449707,0.15973511338233948,13.304864883422852,0.053759794868528846
1784468950.1217036,14.29556565284729,0.28289857506752014,,0.0,0.3802260160446167,459.98,1.9032847881317139,-0.009469551432994194,0.18305806815624237,1.2916667461395264,0.2855650782585144,0.40244826674461365,2.131844997406006,0.25,8.416666984558105,0.2512584626674652,0.8714489340782166,3.0686025619506836,0.00011390625000000006,-0.01896154321730137,0.561231791973114,1025,40172,0.5867629051208496,0.8282074928283691,0.49136173725128174,0.6217544078826904,77.767484179,0.3151872158050537,-0.02224845252931118,0.08130946010351181,0.871616542339325,18.80605297833681,-0.903214693069458,0.7777778506278992,0.7316632270812988,0.15198805928230286,12.535633087158203,0.04337500855326652
1784468952.6460922,14.265084409713745,0.28095778822898865,,0.0,0.3918001651763916,461.59,1.8920485973358154,-0.009944938255648595,0.1886284053325653,1.0416667461395264,0.2985939383506775,0.4020851254463196,2.1002578735351562,0.4166666865348816,8.166666984558105,0.2614525258541107,0.8772937059402466,3.061159133911133,7.593750000000004e-05,-0.017413053661584854,0.5859374403953552,1026,40631,0.6089068651199341,0.8513859510421753,0.45895177125930786,0.6206766963005066,80.27864846,0.31916022300720215,-0.023027293384075165,0.08243359625339508,0.8678290247917175,19.17514183476567,-0.9209845066070557,0.7777778506278992,0.7127559185028076,0.16461822390556335,11.831278800964355,0.04952475223690271
1784468955.150338,14.251039934158324,0.2817472815513611,,0.0,0.38619738817214966,456.92,1.8212770223617554,-0.01000931856688112,0.19375810027122498,1.25,0.2932799458503723,0.4018833637237549,2.1196653842926025,0.2916666865348816,8.458333969116211,0.2552281618118286,0.8536874651908875,3.052048444747925,0.00017085937500000006,-0.018256545066833496,0.571363627910614,1027,40859,0.5964092016220093,0.8397166132926941,0.43353402614593506,0.553290843963623,82.787569536,0.28624939918518066,-0.0217267032712698,0.07822573184967041,0.8662974834442139,18.65259296031669,-0.91410231590271,0.7777778506278992,0.6602592468261719,0.1521340310573578,12.6137113571167,0.05511601530015468
1784468957.680762,14.2242938041687,0.28452736139297485,,0.0,0.3851669430732727,463.93,1.8662660121917725,-0.009532196808140724,0.210494726896286,1.125,0.2940009832382202,0.40153568983078003,2.0884652137756348,0.6666666865348816,7.375,0.2813354432582855,0.9078137278556824,3.1545073986053467,0.00011390625000000006,-0.020499642938375473,0.576147735118866,1028,40743,0.5978260040283203,0.8367012739181519,0.4667041301727295,0.6457769870758057,85.379520358,0.3242683410644531,-0.02315213903784752,0.08948519825935364,0.8641719818115234,19.382624597549437,-0.9054077863693237,0.7777778506278992,0.7486681938171387,0.16373740136623383,12.480733871459961,0.05341336727142334
1784468960.252103,14.206557512283325,0.2893891930580139,,0.0,0.38527554273605347,455.26,1.7924392223358154,-0.00885728550492786,0.19819675385951996,0.9583333730697632,0.2968677878379822,0.40132614970207214,2.1653900146484375,0.5,8.083333969116211,0.26318201422691345,0.8393099308013916,2.993114471435547,0.00011390625000000006,-0.018633823841810226,0.5755976438522339,1029,39840,0.5996658205986023,0.8367156982421875,0.4414079189300537,0.6118327379226685,87.826709038,0.30203962326049805,-0.019852038472890854,0.0841781497001648,0.8618112802505493,19.07864470332861,-0.8977321982383728,0.7777778506278992,0.702141523361206,0.15574193000793457,11.898704528808594,0.05384786743670702
1784468962.7012584,14.187884998321532,0.2974969744682312,,0.0,0.37232705950737,426.16,2.0175747871398926,-0.00927435771736782,0.23168540000915527,1.375,0.28355666995048523,0.40104740858078003,2.0519819259643555,0.625,6.583333492279053,0.3071492314338684,0.9361616969108582,3.2232072353363037,0.00011390625000000006,-0.014120008796453476,0.5538056492805481,1030,41857,0.5777562856674194,0.8115214109420776,0.48406553268432617,0.7071946859359741,90.227120075,0.2965567111968994,-0.022717159241437912,0.09995254874229431,0.8593248724937439,17.874194275587797,-0.8779210448265076,0.7777778506278992,0.7919368147850037,0.15374591946601868,12.556655883789062,0.0573673103004694
1784468965.1001768,14.172076320648193,0.3027307391166687,,0.0416666679084301,0.3886755108833313,482.09,1.956416130065918,-0.009217773738782853,0.21129703521728516,1.0,0.2978891134262085,0.4007662236690521,2.0138776302337646,0.4583333432674408,7.6666669845581055,0.28071483969688416,0.9432106018066406,3.187391996383667,0.00011390625000000006,-0.02059587836265564,0.5794652700424194,1031,42708,0.6060042977333069,0.8446283340454102,0.4169318377971649,0.5998886823654175,92.612620084,0.28787899017333984,-0.022799253463745117,0.08819516748189926,0.8562561869621277,20.04427153766155,-0.9109320640563965,0.7777778506278992,0.7360026240348816,0.1607850342988968,12.66425895690918,0.05032101478427649
1784468967.4875686,14.149131774902344,0.3054882884025574,,0.0,0.39787620306015015,468.31,1.9463294744491577,-0.009574171897838823,0.17987895011901855,0.875,0.3057306408882141,0.40048444271087646,2.0000743865966797,0.25,7.25,0.2534157931804657,0.8542454242706299,3.092144012451172,0.00011390625000000006,-0.0188384298235178,0.5936357975006104,1032,42955,0.6204161643981934,0.8617879748344421,0.42843109369277954,0.6107306480407715,95.120224014,0.2884366512298584,-0.01924998126924038,0.0785873755812645,0.853667140007019,19.827171064019204,-0.9226722717285156,0.7777778506278992,0.7113642692565918,0.1641159951686859,12.380819320678711,0.0529291158542037
1784468970.0125382,14.126525926589967,0.3055921494960785,,0.0,0.3820943236351013,448.49,1.909481406211853,-0.009714953621733002,0.193902850151062,1.3333333730697632,0.29537659883499146,0.4001033902168274,2.0967495441436768,0.375,7.25,0.2634371519088745,0.8770842552185059,3.153245449066162,0.00011390625000000006,-0.020929953083395958,0.5704041719436646,1033,40848,0.5961724519729614,0.8274073600769043,0.44104310870170593,0.6429864168167114,97.715461929,0.30980825424194336,-0.019190264865756035,0.08382666110992432,0.8516094088554382,18.83224242568016,-0.8829943537712097,0.7777778506278992,0.7530824542045593,0.16151805222034454,12.78540325164795,0.052908309549093244
1784468972.595321,14.100979995727538,0.30512475967407227,,0.0,0.3963627815246582,472.0,1.843389868736267,-0.008777286983240628,0.20350176095962524,0.75,0.30610060691833496,0.39977356791496277,2.1627235412597656,0.5,7.25,0.26893097162246704,0.8582970499992371,3.0605273246765137,0.00011390625000000006,-0.018451672047376633,0.5947777628898621,1034,39715,0.6219364404678345,0.8629762530326843,0.4329339265823364,0.6117929220199585,100.220933485,0.3124825954437256,-0.021245572715997696,0.08562096953392029,0.8494226336479187,19.576826680004597,-0.9231653213500977,0.7777778506278992,0.7057415843009949,0.1674458384513855,12.211860656738281,0.057660847902297974
1784468975.0942616,14.07193865776062,0.30610665678977966,,0.0,0.3730255961418152,447.99,1.8821077346801758,-0.008965920479386113,0.2123522013425827,1.4583333730697632,0.28849098086357117,0.39943698048591614,2.1125943660736084,0.4583333432674408,8.166666984558105,0.27792975306510925,0.9002871513366699,3.1452269554138184,5.0625000000000024e-05,-0.02009943127632141,0.5563935041427612,1035,40989,0.5825361609458923,0.8095482587814331,0.4163200557231903,0.6046342849731445,102.628736307,0.2856719493865967,-0.02129467949271202,0.08621631562709808,0.8495191335678101,18.82749190568924,-0.8689833879470825,0.7777778506278992,0.7166996002197266,0.15754452347755432,12.788084030151367,0.05626765619963407
1784468977.5045109,14.042604637145995,0.3091287910938263,,0.0,0.3986465632915497,478.93,1.8340181112289429,-0.009089621633756905,0.16932789981365204,0.7916666865348816,0.31039419770240784,0.3989861011505127,2.022862434387207,0.25,7.208333492279053,0.24588462710380554,0.8460612297058105,3.0368356704711914,0.00011390625000000003,-0.01783098839223385,0.5999041199684143,1036,42560,0.6243103742599487,0.8627132177352905,0.43402132391929626,0.5853843688964844,105.094828586,0.2868683338165283,-0.018771035596728325,0.07691333442926407,0.8462457656860352,20.332145758271217,-0.9145964980125427,0.7777778506278992,0.6711254119873047,0.16804704070091248,12.311210632324219,0.0508182343095541
1784468979.9824955,14.018557262420654,0.311951220035553,,0.0416666679084301,0.38480329513549805,446.96,2.007249116897583,-0.009016230428824202,0.21167299151420593,0.7083333730697632,0.2979969084262848,0.3986662030220032,2.0550103187561035,0.5833333730697632,7.125,0.2707279920578003,0.90036940574646,3.1418585777282715,0.00011390625000000006,-0.02434452995657921,0.5739215612411499,1037,41558,0.6038287878036499,0.8352655172348022,0.4124789237976074,0.579687237739563,107.677712853,0.31040406227111816,-0.020652785897254944,0.08592329919338226,0.844150722026825,18.65613887116313,-0.8933831453323364,0.7777778506278992,0.7007771730422974,0.16239705681800842,12.146285057067871,0.05217124931514263
