Loss/learning_rate,Episode_Reward/motion_global_root_pos,Metrics/motion/sampling_top1_bin,_timestamp,Metrics/motion/error_anchor_ang_vel,Perf/total_fps,Metrics/motion/error_anchor_pos,_step,Perf/collection_time,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_pos,Metrics/motion/error_body_ang_vel,Episode_Termination/anchor_ori,Episode_Termination/ee_body_pos,video,Train/mean_reward,Episode_Reward/self_collisions,Metrics/motion/error_joint_vel,Train/mean_episode_length,Episode_Reward/motion_body_pos,Loss/surrogate,Metrics/motion/error_body_rot,Episode_Reward/action_rate_l2,Episode_Reward/motion_body_lin_vel,Metrics/motion/error_anchor_lin_vel,Episode_Reward/motion_body_ang_vel,Metrics/motion/sampling_top1_prob,Episode_Termination/anchor_pos,Metrics/motion/error_joint_pos,Loss/value,Policy/mean_std,Metrics/motion/error_body_lin_vel,Episode_Reward/joint_limit,Metrics/motion/sampling_entropy,Perf/learning_time,Episode_Reward/motion_global_root_ori,Loss/entropy,Episode_Reward/motion_body_ori,Episode_Termination/time_out,_runtime
0.0002562890625000001,0.02739630453288555,0.75,1784482250.99255,1.8652734756469727,41816,0.571886420249939,1009,2.06274151802063,0.19640527665615082,0.0821743756532669,3.221680164337158,0.0416666679084301,1.2916667461395264,,0.5266185845434666,-0.010558148846030235,12.988059997558594,238.96,0.27657365798950195,-0.010585693398024888,0.2647470235824585,-0.4873906970024109,0.09019047021865845,0.5577907562255859,0.002539012348279357,0.2309471219778061,0.25,0.8945090770721436,0.05324494652450085,0.4114845097064972,0.690032958984375,-0.013472316786646843,0.9141320586204529,0.2881052494049072,0.1043509766459465,14.98345489501953,0.049153268337249756,6.875,37.066026494
0.0002562890625000001,0.032464008778333664,0.7685185670852661,1784482253.4657884,1.815720796585083,41371,0.5741970539093018,1010,2.062828779220581,0.18100258708000183,0.0789790228009224,2.9525372982025146,0.0,0.5833333730697632,,0.7363235224783421,-0.011497361585497856,11.793731689453125,272.95,0.3135225772857666,-0.008989438647404313,0.25539135932922363,-0.5395632982254028,0.1062559187412262,0.551393449306488,0.002997902687638998,0.2379644364118576,0.5,0.8613263964653015,0.044689178466796875,0.41090089082717896,0.6396418809890747,-0.01365293376147747,0.9082287549972534,0.31329822540283203,0.1213085949420929,14.953705215454102,0.05766017362475395,7.333333492279053,39.505612713
0.0002562890625000001,0.03502286970615387,0.7777778506278992,1784482255.9088717,1.821272611618042,41930,0.538594126701355,1011,2.0497865676879883,0.1873650848865509,0.08105004578828812,3.148050308227539,0.0,0.9166666865348816,,0.5407948887720704,-0.012936465442180634,12.832147598266602,292.92,0.3433184027671814,-0.009082738519646227,0.2544267773628235,-0.5942635536193848,0.11364280432462692,0.6431294083595276,0.0031884934287518263,0.24603286385536194,0.125,0.8960358500480652,0.043331770785152914,0.41048645973205566,0.7363578677177429,-0.015506263822317123,0.9035423994064331,0.29468441009521484,0.12966327369213104,14.914536905288696,0.06241004914045334,7.833333492279053,41.946928465
0.00017085937500000009,0.03562933951616287,0.7777778506278992,1784482258.3618865,1.8836240768432617,41977,0.5401219129562378,1012,2.0168709754943848,0.18406109511852264,0.08239992707967758,3.109935760498047,0.0416666679084301,1.0416667461395264,,0.6782397547457367,-0.014250023290514946,12.552680969238281,308.83,0.35828813910484314,-0.010691467084689066,0.26311370730400085,-0.6234592795372009,0.11911004781723022,0.6192185878753662,0.0033968049101531506,0.2504122853279114,0.1666666716337204,0.9119853973388672,0.037595453578978776,0.40984055399894714,0.723736047744751,-0.0161387100815773,0.8972259759902954,0.32497406005859375,0.135288804769516,14.88037075996399,0.0663510411977768,6.7916669845581055,44.440847649
0.00017085937500000009,0.034523189067840576,0.7777778506278992,1784482260.8441973,1.8779547214508057,41302,0.5799604058265686,1013,2.0943009853363037,0.1906423270702362,0.0820760577917099,3.0515379905700684,0.0,1.0,,0.8726502601988614,-0.014265733771026134,12.171178817749023,333.3,0.38445186614990234,-0.011446640195208602,0.2607569694519043,-0.6631964445114136,0.12831029295921326,0.6083918809890747,0.003673477564007044,0.2597080171108246,0.5,0.8845300674438477,0.03296948997303843,0.40889352560043335,0.6966942548751831,-0.016472218558192253,0.8904991149902344,0.2857940196990967,0.14693395793437958,14.821259927749633,0.07066114246845245,7.875,46.947330528
0.0002562890625000001,0.04126165062189102,0.7777778506278992,1784482263.3580616,1.99884033203125,40855,0.5225856304168701,1014,2.0930066108703613,0.19748012721538544,0.08925594389438629,3.200143814086914,0.0,1.0833333730697632,,0.982094956189394,-0.012223518453538418,12.505800247192383,358.01,0.41536325216293335,-0.008130824705585838,0.27500927448272705,-0.7120580673217773,0.13713327050209045,0.6341876983642578,0.003922800533473492,0.2701532244682312,0.3333333432674408,0.9116069674491882,0.03200385216623545,0.4084012806415558,0.7538642883300781,-0.017059821635484695,0.8874382972717285,0.3131570816040039,0.1587512195110321,14.77651505470276,0.07669620215892792,7.625,49.507610521
0.0002562890625000001,0.04129371792078018,0.7777778506278992,1784482265.9179196,1.8692305088043213,40128,0.44156238436698914,1015,2.1461548805236816,0.207970529794693,0.08817844092845917,3.1353213787078857,0.0,1.0416667461395264,,1.1173078284878284,-0.014926470816135406,12.266642570495605,378.05,0.4340687692165375,-0.01076764309545979,0.2755212187767029,-0.7421735525131226,0.1478271782398224,0.6398167610168457,0.004225507844239473,0.2774636149406433,0.6666666865348816,0.9176194071769714,0.03207792807370424,0.4076942205429077,0.7587618827819824,-0.01706555113196373,0.8820956945419312,0.3035449981689453,0.1676144003868103,14.73006076812744,0.08073648065328598,7.4166669845581055,51.888289241
0.00011390625000000006,0.04388047754764557,0.7777778506278992,1784482268.2865138,1.9514174461364746,43219,0.4312809407711029,1016,1.9827873706817627,0.1864459365606308,0.08152548223733902,3.2486350536346436,0.0,1.2083333730697632,,1.001429140456021,-0.01896369829773903,12.839763641357422,393.67,0.45675867795944214,-0.009983164492587094,0.26144111156463623,-0.7875385284423828,0.15096861124038696,0.6284002065658569,0.004173624329268932,0.2852243185043335,0.2916666865348816,0.9022340774536133,0.026202007196843624,0.4070143401622772,0.7315284609794617,-0.01880522631108761,0.8755337595939636,0.2917330265045166,0.177355095744133,14.678590297698975,0.08486835658550262,7.25,54.265148373
0.0002562890625000001,0.04787765070796013,0.7777778506278992,1784482270.6713798,1.7668135166168213,43062,0.4645056426525116,1017,1.995152473449707,0.1761399209499359,0.07778294384479523,2.9308886528015137,0.0,0.875,,1.2981481841951608,-0.014437047764658928,11.533773422241211,426.2,0.5014572143554688,-0.010295372625114397,0.25217363238334656,-0.8590487241744995,0.169415682554245,0.5898496508598328,0.004759620875120163,0.28002697229385376,0.2916666865348816,0.8331438302993774,0.026383167132735252,0.40610724687576294,0.68245530128479,-0.020555559545755386,0.8758053779602051,0.28765082359313965,0.19320182502269745,14.628461456298828,0.09342712163925171,8.0,56.815445752
0.0002562890625000001,0.04570026695728302,0.7777778506278992,1784482273.2179646,1.8698606491088867,40166,0.4323989748954773,1018,2.1465413570404053,0.2072223275899887,0.08909627050161362,3.263772964477539,0.0,1.2083333730697632,,1.1019583485275506,-0.016950305551290512,12.96515941619873,418.15,0.5037036538124084,-0.01002551433048211,0.2836593985557556,-0.8570069074630737,0.16860032081604004,0.6351543664932251,0.0047626374289393425,0.28651943802833557,0.5,0.9629822969436646,0.02486201310530305,0.4048967957496643,0.7642917037010193,-0.0194241963326931,0.8711849451065063,0.3008739948272705,0.19605869054794312,14.550662660598755,0.0953889712691307,7.083333492279053,59.831335217
0.00017085937500000009,0.046904828399419785,0.7777778506278992,1784482276.3201075,2.0460987091064453,33697,0.4993158280849457,1019,2.6216225624084473,0.20297853648662567,0.09039725363254547,3.3216285705566406,0.0,1.375,"{'sha256': 'c3f0dc9a1132218dff8daff83cc32cde5d98f78620be877c755101ce6895e1c9', 'path': 'media/videos/video_1019_c3f0dc9a1132218dff8d.mp4', 'size': 1882530.0, '_type': 'video-file'}",1.2318995570018887,-0.0178617425262928,13.033918380737305,443.95,0.5201277136802673,-0.009090703388210386,0.28277134895324707,-0.8887389898300171,0.17769166827201843,0.6877647638320923,0.005170254968106747,0.288207083940506,0.2916666865348816,0.9610299468040466,0.02528443606570363,0.4040161669254303,0.7935859560966492,-0.01963823474943638,0.8663284182548523,0.29561853408813477,0.2025122046470642,14.478062391281128,0.09791707992553711,6.2916669845581055,62.366974514
0.00017085937500000009,0.04976116865873337,0.7777778506278992,1784482278.7705748,1.8443683385849,41671,0.4892759323120117,1020,2.070746898651123,0.1860174834728241,0.08112819492816925,3.0904502868652344,0.0833333358168602,1.0833333730697632,,1.4755859585851432,-0.017940964549779892,12.588838577270508,455.06,0.5385693311691284,-0.010806894177221693,0.26451489329338074,-0.9147736430168152,0.18468217551708221,0.6077579855918884,0.00530552864074707,0.28794729709625244,0.5,0.8767654299736023,0.02446939339861274,0.40313559770584106,0.6975548267364502,-0.021293168887495995,0.8630098104476929,0.2882997989654541,0.2117595374584198,14.417300701141357,0.10317224264144897,9.375,64.875303253
0.00011390625000000006,0.04851643368601799,0.7777778506278992,1784482281.306435,1.8224265575408936,40830,0.4983541965484619,1021,2.078305244445801,0.20100149512290955,0.08391758054494858,3.1573328971862793,0.0416666679084301,1.125,,1.451873975545168,-0.017439603805541992,12.69046401977539,456.82,0.5450029373168945,-0.01034782687202096,0.2670910358428955,-0.9301363825798035,0.18505942821502686,0.6274821758270264,0.005269271787256002,0.2916337251663208,0.375,0.9081417322158813,0.02482230281457305,0.4023250639438629,0.7272374033927917,-0.02120298519730568,0.8583747148513794,0.32930827140808105,0.21248221397399902,14.359931039810181,0.10319551825523376,8.083333969116211,67.413520646
0.00017085937500000009,0.04686408489942551,0.7777778506278992,1784482283.8186095,2.106775999069214,40892,0.5762813091278076,1022,2.0962984561920166,0.23484240472316742,0.09986039251089096,3.3494038581848145,0.0416666679084301,1.5416667461395264,,1.265690790824592,-0.01920326054096222,13.163683891296387,445.89,0.5214594602584839,-0.009673034283332526,0.3082675337791443,-0.8937149047851562,0.17961084842681885,0.7261611819267273,0.005245695821940899,0.29442504048347473,0.5416666865348816,1.0108981132507324,0.02319936566054821,0.4011538624763489,0.8533457517623901,-0.022051408886909485,0.8560347557067871,0.30763673782348633,0.20477208495140076,14.283509445190429,0.10100039094686508,7.708333492279053,69.810460515
0.00017085937500000009,0.0503963828086853,0.7777778506278992,1784482286.2121708,1.8582394123077393,42829,0.5818466544151306,1023,2.0015249252319336,0.20317083597183228,0.08586663007736206,3.0470638275146484,0.0833333358168602,1.2083333730697632,,1.5481844694912434,-0.01749517023563385,11.594932556152344,445.99,0.5332961082458496,-0.009106328757479788,0.27653342485427856,-0.904104471206665,0.18538443744182587,0.6220217943191528,0.005469928495585918,0.2982251048088074,0.25,0.9126483798027039,0.02264103926718235,0.40022751688957214,0.7106719017028809,-0.01889457181096077,0.8550059199333191,0.29373645782470703,0.2119545191526413,14.215091991424561,0.10436749458312988,7.708333492279053,72.312928559
0.00017085937500000009,0.04952080547809601,0.7777778506278992,1784482288.7152255,1.9699314832687378,40856,0.5020249485969543,1024,2.1098861694335938,0.2425726354122162,0.09680648893117905,3.157796621322632,0.0416666679084301,1.375,,1.659346085637808,-0.022364672273397446,12.245710372924805,446.3,0.5038731098175049,-0.011712362888647476,0.3075745701789856,-0.8540605306625366,0.17465679347515106,0.6928979754447937,0.005137346219271421,0.29850122332572937,0.5416666865348816,0.9560415148735046,0.021048030257225035,0.39899274706840515,0.7616195678710938,-0.018899813294410706,0.8569635152816772,0.29619812965393066,0.2027824968099594,14.130915546417237,0.10015200078487396,7.125,74.780590036
0.00017085937500000009,0.04988696426153183,0.7777778506278992,1784482291.1813967,1.8423097133636475,41479,0.5140770673751831,1025,2.076064348220825,0.1881151795387268,0.08379365503787994,3.1100223064422607,0.0,1.25,,1.8234571458399296,-0.02204526960849762,12.391741752624512,459.26,0.5458058714866638,-0.010535559980780818,0.25950562953948975,-0.9052623510360718,0.19314268231391907,0.6450640559196472,0.005807661917060614,0.3038216829299927,0.2916666865348816,0.8990334868431091,0.020454907417297365,0.3980829417705536,0.7601616382598877,-0.018137579783797264,0.8518009185791016,0.29386162757873535,0.22080914676189423,14.056186866760253,0.1100621223449707,8.208333969116211,77.237632618
0.0002562890625000001,0.050414007157087326,0.7777778506278992,1784482293.6463902,1.7762908935546875,41633,0.4834401607513428,1026,2.063361883163452,0.2004990428686142,0.08563908189535141,3.1092288494110107,0.0,1.3333333730697632,,1.5353895460814238,-0.016124283894896507,12.399953842163086,437.51,0.5308973789215088,-0.011743012926308439,0.27416354417800903,-0.8939917087554932,0.18473458290100098,0.660814106464386,0.00541350431740284,0.30370113253593445,0.375,0.9077140688896179,0.021004249807447195,0.39712661504745483,0.7436653971672058,-0.020225297659635544,0.8499408960342407,0.2978076934814453,0.21104268729686737,13.984953022003173,0.1046644076704979,8.375,79.714697012
0.00017085937500000009,0.05057737976312637,0.7777778506278992,1784482296.125922,1.7470836639404297,41429,0.505771815776825,1027,2.076598644256592,0.20084045827388763,0.08344273269176483,3.065594434738159,0.0833333358168602,1.375,,1.4635230074077845,-0.019893590360879898,12.376504898071289,449.6,0.5250968933105469,-0.010051710160041694,0.2666415274143219,-0.8791050910949707,0.1834503412246704,0.6206388473510742,0.005620225798338652,0.3045800030231476,0.25,0.8854822516441345,0.02130469586700201,0.39643341302871704,0.687502384185791,-0.017014004290103912,0.848875880241394,0.2962038516998291,0.21066129207611084,13.92634482383728,0.10432412475347519,8.083333969116211,82.152003919
0.00017085937500000009,0.053080569952726364,0.7777778506278992,1784482298.5618832,1.972970962524414,42195,0.4664820432662964,1028,2.0432019233703613,0.22335991263389587,0.09237085282802582,3.2133841514587402,0.0416666679084301,1.5,,1.7936988073959947,-0.015324550680816174,12.445098876953125,442.24,0.538642406463623,-0.010689810023177416,0.290432870388031,-0.8894394636154175,0.19222289323806763,0.6939492225646973,0.005921039264649153,0.3104502856731415,0.625,0.9521864652633667,0.02160357991233468,0.3954644799232483,0.7821669578552246,-0.01962433010339737,0.8459781408309937,0.2865424156188965,0.21916644275188446,13.862903356552124,0.1103053018450737,7.333333492279053,84.737253968
0.00017085937500000009,0.04992362856864929,0.7777778506278992,1784482301.1446638,1.8325384855270386,39674,0.4882565438747406,1029,2.18058180809021,0.19083884358406067,0.08620905131101608,3.0673434734344482,0.0,1.25,,1.9855769327282906,-0.01795855723321438,12.219733238220215,454.48,0.5351401567459106,-0.01072814236395061,0.2715085744857788,-0.8762367963790894,0.18872171640396118,0.6306376457214355,0.005941957235336304,0.3140779137611389,0.3333333432674408,0.914643406867981,0.022584370616823436,0.3945944905281067,0.7367860674858093,-0.016533037647604942,0.8449003100395203,0.29720640182495117,0.21809689700603485,13.792063188552856,0.1093592569231987,7.5,87.166644345
0.0002562890625000001,0.0526035875082016,0.7777778506278992,1784482303.5689473,1.9068406820297241,42295,0.44490861892700195,1030,2.026916980743408,0.20777621865272522,0.08892958611249924,3.148045063018799,0.0,1.2083333730697632,,2.0096425168216228,-0.017629509791731834,12.386019706726074,456.38,0.5422592759132385,-0.011139079350209613,0.28012150526046753,-0.8853071928024292,0.19372761249542236,0.6624311208724976,0.005877403076738119,0.3136059641838074,0.3333333432674408,0.930375337600708,0.020096732210367917,0.3934861123561859,0.7690790891647339,-0.018894631415605545,0.8452695608139038,0.29732847213745117,0.22104516625404358,13.728270387649536,0.11197192966938019,7.083333492279053,89.68364557
0.00017085937500000009,0.05033404752612114,0.7777778506278992,1784482306.089025,1.9967515468597412,40642,0.4638010859489441,1031,2.1107048988342285,0.2339959591627121,0.09460259974002838,3.317727565765381,0.0,1.5,,2.1366366183385255,-0.017751656472682953,13.047052383422852,443.72,0.5118155479431152,-0.01089397668838501,0.29925107955932617,-0.8342186808586121,0.18254785239696503,0.6495347023010254,0.005673029460012913,0.31266677379608154,0.625,0.9715919494628906,0.019115845300257207,0.3925721049308777,0.7561966776847839,-0.01754429005086422,0.8457310199737549,0.3080625534057617,0.20957061648368835,13.645569658279419,0.10612156242132187,7.4166669845581055,92.080832704
0.00017085937500000009,0.05246895179152489,0.7777778506278992,1784482308.4832466,1.8018897771835327,42806,0.44090986251831055,1032,2.0024449825286865,0.19121453166007996,0.08318792283535004,3.1651053428649902,0.0416666679084301,0.9583333730697632,,2.0324408666789533,-0.019285127520561218,12.679095268249512,445.47,0.5505287647247314,-0.009856969822430983,0.2747788429260254,-0.8916413187980652,0.19356200098991394,0.5924056172370911,0.006070549599826336,0.3169596791267395,0.375,0.9015007019042969,0.019305286463350058,0.3915530741214752,0.7026132941246033,-0.016871344298124313,0.8438519835472107,0.2940104007720947,0.2264564484357834,13.581035041809082,0.11681854724884033,7.4166669845581055,94.671208053
0.00017085937500000009,0.057422831654548645,0.7777778506278992,1784482311.0735543,1.8928439617156982,39432,0.40862786769866943,1033,2.178892135620117,0.19964900612831116,0.08420183509588242,3.0800719261169434,0.0416666679084301,0.875,,2.738099662810564,-0.01781059056520462,12.071882247924805,457.4,0.5496280193328857,-0.011544334673089907,0.2686893939971924,-0.8672098517417908,0.2004578560590744,0.5701707601547241,0.006417877972126007,0.3234758973121643,0.375,0.9128827452659607,0.016582204028964043,0.3902322053909302,0.6821958422660828,-0.01544567383825779,0.8401264548301697,0.3140580654144287,0.22676050662994385,13.48407597541809,0.11821296066045761,6.625,97.242790014
0.00017085937500000009,0.052715964615345,0.7777778506278992,1784482313.65998,1.7775191068649292,39797,0.5183643102645874,1034,2.1515276432037354,0.19183866679668427,0.0866684839129448,3.1917884349823,0.0,1.2916667461395264,,2.498219376951456,-0.012639550492167473,13.095300674438477,457.87,0.5629532337188721,-0.010388710140250623,0.2709605097770691,-0.8907129168510437,0.2059352695941925,0.6680392622947693,0.006483630742877722,0.3265293538570404,0.375,0.9353551268577576,0.018471877556294203,0.38915181159973145,0.7615737915039062,-0.016430044546723366,0.8371865153312683,0.3185899257659912,0.23354002833366394,13.404661750793457,0.12143304198980331,7.583333492279053,99.801522537
0.0002562890625000001,0.0519009493291378,0.7777778506278992,1784482316.2053065,1.9029672145843506,40235,0.45554685592651367,1035,2.1463515758514404,0.2331617772579193,0.0956978052854538,3.2518327236175537,0.0833333358168602,1.2916667461395264,,2.261150996275246,-0.018662791699171066,12.633512496948242,426.15,0.542352557182312,-0.01042560995556414,0.29872703552246094,-0.8574068546295166,0.19891008734703064,0.693504810333252,0.006652085110545158,0.33154284954071045,0.4583333432674408,0.9407491683959961,0.018847937136888503,0.3882898688316345,0.7816449403762817,-0.01743995025753975,0.8342482447624207,0.29688143730163574,0.22309724986553192,13.330307865142823,0.11808255314826965,7.708333492279053,102.20073774
0.00017085937500000009,0.053146492689847946,0.7777778506278992,1784482318.6062157,1.9169106483459473,42726,0.47392719984054565,1036,2.0089986324310303,0.1860734224319458,0.07958094030618668,3.206389904022217,0.0416666679084301,1.1666667461395264,,2.4052526119351385,-0.01874053105711937,12.879961967468262,445.5,0.5514994859695435,-0.009979640762321652,0.2583099603652954,-0.8679132461547852,0.20304140448570251,0.6233298778533936,0.0067113665863871574,0.33191320300102234,0.4166666865348816,0.90458744764328,0.01806386895477772,0.38735154271125793,0.7291768789291382,-0.01597263477742672,0.8336381316184998,0.29178690910339355,0.23052620887756348,13.262205266952515,0.11934319138526917,7.0416669845581055,104.75045343
0.00017085937500000009,0.05206676572561264,0.7777778506278992,1784482321.1616967,1.8400893211364746,40164,0.4758474826812744,1037,2.1342391967773438,0.19032680988311768,0.08475933969020844,3.0622048377990723,0.0,0.9583333730697632,,2.456582947522402,-0.015259298495948315,11.970782279968262,448.2,0.5503958463668823,-0.010460744573174452,0.2673928439617157,-0.8591340780258179,0.19938379526138306,0.6419543623924255,0.006482386961579323,0.3313043713569641,0.5416666865348816,0.895155131816864,0.017735648900270462,0.38627922534942627,0.7136692404747009,-0.016417277976870537,0.831375002861023,0.31328296661376953,0.2322058528661728,13.18209719657898,0.12029901146888733,7.333333492279053,107.29851276
