Episode_Reward/action_rate_l2,Metrics/motion/error_body_ang_vel,Episode_Termination/ee_body_pos,Episode_Reward/motion_body_lin_vel,Policy/mean_std,Metrics/motion/error_body_rot,Episode_Reward/motion_body_ori,Perf/total_fps,Metrics/motion/error_anchor_rot,Perf/learning_time,Metrics/motion/error_joint_vel,Metrics/motion/error_joint_pos,video,Episode_Reward/motion_body_ang_vel,Perf/collection_time,Metrics/motion/error_body_lin_vel,Metrics/motion/error_anchor_ang_vel,Episode_Reward/motion_global_root_ori,Episode_Termination/anchor_ori,Loss/learning_rate,Episode_Reward/motion_body_pos,Metrics/motion/sampling_top1_prob,Train/mean_episode_length,Episode_Reward/self_collisions,Metrics/motion/error_anchor_pos,Loss/surrogate,Episode_Reward/motion_global_root_pos,Episode_Termination/anchor_pos,Loss/entropy,_step,_timestamp,Metrics/motion/error_body_pos,_runtime,Loss/value,Episode_Termination/time_out,Train/mean_reward,Metrics/motion/error_anchor_lin_vel,Metrics/motion/sampling_top1_bin,Episode_Reward/joint_limit,Metrics/motion/sampling_entropy
-0.4953179359436035,3.0708224773406982,1.125,0.0007403491763398051,0.4153788685798645,0.26552122831344604,1.1194693797733635e-05,40862,0.20291927456855774,0.29670000076293945,12.16694164276123,0.9118582606315613,,4.456485847015301e-09,2.1090283393859863,0.6965373754501343,1.81631600856781,0.014693647623062134,0.0416666679084301,0.00017085937500000009,0.02686273865401745,0.24060307443141937,240.05,-0.009565236046910286,0.5934545993804932,-0.00739495744346641,0.003577842377126217,0.2916666865348816,15.253461647033692,1009,1784490150.359807,0.0855868011713028,36.489072288,0.08776652663946152,7.0,-4.7085100501775745,0.5878723859786987,0.7777778506278992,-0.01302075944840908,0.9034513831138611
-0.5568722486495972,2.8959319591522217,0.7083333730697632,0.0008602775051258504,0.4151013195514679,0.2577613294124603,1.4436132914852351e-05,43944,0.18315264582633972,0.28969573974609375,11.641536712646484,0.8778902888298035,,1.8945929269875705e-09,1.9473295211791992,0.6402900815010071,1.7633060216903687,0.01688622497022152,0.0,0.0002562890625000001,0.030673719942569733,0.24945473670959473,278.07,-0.011901561170816422,0.5953529477119446,-0.009590753022348509,0.004971766844391823,0.375,15.246241807937622,1010,1784490152.6842132,0.08045155555009842,38.839218651,0.07783446311950684,7.2916669845581055,-5.382654737234116,0.5688619017601013,0.7777778506278992,-0.012305838987231255,0.8999601602554321
-0.5957693457603455,3.06960391998291,0.8333333730697632,0.0008787244441919029,0.4150541424751282,0.24506114423274994,1.4301755982160103e-05,43439,0.1785569190979004,0.2963230609893799,12.618406295776367,0.8906742334365845,,6.5088565648352414e-09,1.966698169708252,0.7131058573722839,1.8148778676986694,0.018046636134386063,0.0,0.0002562890625000001,0.030879169702529907,0.25176894664764404,297.53,-0.010551594197750092,0.5565927624702454,-0.007882891036570073,0.0048483069986104965,0.1666666716337204,15.239764976501466,1011,1784490155.0475717,0.07783839106559753,41.312795988,0.07078652326017618,7.9166669845581055,-5.8633855158090595,0.614434540271759,0.7777778506278992,-0.012928075157105923,0.8968932032585144
-0.6237971782684326,3.297612190246582,1.2916667461395264,0.0009312982438132167,0.4146544337272644,0.2828419804573059,1.326516576227732e-05,41441,0.21773046255111694,0.3057255744934082,12.639299392700195,0.9506520628929138,,4.356275340455795e-09,2.066399335861206,0.7846599817276001,2.026104688644409,0.017385320737957954,0.0833333358168602,0.00017085937500000009,0.032620154321193695,0.2571178376674652,316.52,-0.015135761350393295,0.575547456741333,-0.008446932639344595,0.00504672946408391,0.125,15.226603031158447,1012,1784490157.5211143,0.09105794131755829,43.707161454,0.058324769325554374,6.7916669845581055,-6.146397176384926,0.6623303294181824,0.7777778506278992,-0.014186169020831585,0.8900454044342041
-0.6551028490066528,3.294947385787964,1.4583333730697632,0.0009963451884686947,0.4142321050167084,0.3015386462211609,1.6291143765556626e-05,42861,0.2240637242794037,0.2880074977874756,13.024194717407227,0.9683536291122437,,1.535138238750733e-08,2.00553297996521,0.7802233099937439,2.0770633220672607,0.0189229603856802,0.0,0.0002562890625000001,0.03314073756337166,0.2591530680656433,330.17,-0.01155711617320776,0.6061382293701172,-0.01078031356446445,0.005162617191672325,0.5,15.19198398590088,1013,1784490159.9156697,0.09407055377960205,46.133964432,0.06204942148178816,7.6666669845581055,-6.448164319396019,0.6646018028259277,0.7777778506278992,-0.015508905053138733,0.8895744681358337
-0.6856334209442139,3.1710867881774902,1.25,0.001058777328580618,0.41405731439590454,0.29860055446624756,1.6291834981529973e-05,42239,0.22375595569610596,0.2983675003051758,12.407729148864746,0.95097815990448,,8.71891892018084e-09,2.0289218425750732,0.7394344806671143,2.010019540786743,0.020147446542978287,0.0,0.0002562890625000001,0.03548474609851837,0.2618558704853058,339.41,-0.00949818268418312,0.5271763801574707,-0.008641808549873531,0.00583855714648962,0.5,15.178845024108886,1014,1784490162.3386734,0.09259460866451263,48.559984528,0.058541732281446456,7.4166669845581055,-6.55197751224041,0.6489028930664062,0.7777778506278992,-0.014651376754045486,0.8861840963363647
-0.7654193639755249,3.0629844665527344,0.9583333730697632,0.001213950919918716,0.41372159123420715,0.2646830081939697,1.4685530913993716e-05,42188,0.18679514527320862,0.29067158699035645,12.414306640625,0.9002937078475952,,9.404987011407684e-09,2.0394656658172607,0.6907727122306824,1.762161135673523,0.022816959768533707,0.0,0.00017085937500000009,0.04058249294757843,0.26996856927871704,379.97,-0.01633642613887787,0.5149359703063965,-0.007714417832903564,0.005947589874267578,0.3333333432674408,15.155537843704224,1015,1784490164.7619994,0.08325617015361786,51.090474677,0.05720910932868719,7.583333492279053,-7.366059803962708,0.5915670990943909,0.7777778506278992,-0.015241826884448528,0.8776592016220093
-0.7639650106430054,3.567870616912842,1.4166667461395264,0.0011708904057741165,0.41359105706214905,0.31812432408332825,1.5619012629031204e-05,40331,0.24800273776054382,0.2992105484008789,13.6477689743042,1.0556817054748535,,3.487965027915152e-09,2.1381938457489014,0.8714252710342407,2.055868148803711,0.022829797118902206,0.0,0.0002562890625000001,0.038415051996707916,0.2760680317878723,380.91,-0.020595591515302658,0.45439085364341736,-0.009756772342370823,0.006465616635978222,0.4166666865348816,15.147326803207397,1016,1784490167.2913284,0.09731905907392502,53.531757721,0.03641150984913111,6.958333492279053,-7.552944076061249,0.7316226363182068,0.7777778506278992,-0.020170440897345543,0.8745161294937134
-0.8581830859184265,2.929511547088623,0.9166666865348816,0.0013578531797975302,0.41321784257888794,0.25114357471466064,1.7175236280309036e-05,41898,0.18100833892822266,0.29442572593688965,11.698486328125,0.8478817939758301,,3.84263216801628e-08,2.051828622817993,0.6493410468101501,1.7372335195541382,0.025278126820921898,0.0,0.0002562890625000001,0.043134741485118866,0.2831190824508667,433.09,-0.015251241624355316,0.49340590834617615,-0.008806276903487741,0.0061240228824317455,0.2916666865348816,15.12924222946167,1017,1784490169.738754,0.07835502922534943,55.995446302,0.033828563243150714,8.166666984558105,-8.380004234910011,0.5457565784454346,0.7777778506278992,-0.016616567969322205,0.8715909719467163
-0.8666204810142517,3.3548455238342285,1.125,0.0013416045112535357,0.4123632609844208,0.3013818562030792,1.6461968698422424e-05,41578,0.23228123784065247,0.32520461082458496,13.512443542480469,0.9897565245628357,,6.543516839485619e-09,2.03908634185791,0.7838950157165527,2.015918254852295,0.024907832965254784,0.0,0.0002562890625000001,0.043841369450092316,0.2890757620334625,425.58,-0.014739086851477623,0.4710792303085327,-0.009160845736187185,0.00558330025523901,0.5416666865348816,15.085286521911621,1018,1784490172.208582,0.09347386658191681,59.16162494,0.04162224903702736,6.875,-8.29496125370264,0.6775217056274414,0.7777778506278992,-0.019261440262198448,0.8686456680297852
-0.9051365852355957,3.2966840267181396,1.125,0.001352615188807249,0.41184940934181213,0.28708764910697937,1.7120093616540544e-05,32122,0.2257043570280075,0.31949710845947266,13.252470016479492,0.9975070357322693,"{'path': 'media/videos/video_1019_02a7fd9ef66353c04c08.mp4', 'size': 1921844.0, '_type': 'video-file', 'sha256': '02a7fd9ef66353c04c08a6fda43bcb5f6fdd1321fbb6cc6b2e9b451988fcc6f9'}",8.073453017232168e-09,2.7407889366149902,0.7727050185203552,2.049800157546997,0.025334343314170837,0.0,0.0002562890625000001,0.04506559297442436,0.28968608379364014,451.28,-0.02047063037753105,0.4481685161590576,-0.010279866849305107,0.007027375511825085,0.5833333730697632,15.040187454223632,1019,1784490175.4418397,0.09053679555654526,61.67007784,0.03370220614597201,6.458333492279053,-8.841862256526946,0.673722505569458,0.7777778506278992,-0.019354917109012604,0.8670186996459961
-0.9111201167106628,3.18521785736084,1.2083333730697632,0.001431398093700409,0.4110287129878998,0.27446722984313965,2.021830005105585e-05,41907,0.20746545493602753,0.29866576194763184,12.62755012512207,0.9484400749206543,,2.0987675597439193e-08,2.0470476150512695,0.707093358039856,1.9112727642059326,0.027119319885969162,0.0416666679084301,0.0002562890625000001,0.046160124242305756,0.2936015725135803,462.58,-0.01765338145196438,0.4983561038970947,-0.00936198847484775,0.006905379705131054,0.4166666865348816,14.99830083847046,1020,1784490177.8763075,0.08465917408466339,64.146505722,0.021998027432709934,9.458333969116211,-8.951303424835205,0.5959147214889526,0.7777778506278992,-0.01875639520585537,0.8607832193374634
-0.9335983991622925,3.1080684661865234,0.875,0.0013235060032457113,0.4100797772407532,0.27079397439956665,1.8707451090449467e-05,41334,0.20781880617141724,0.3053584098815918,12.56005859375,0.9222235679626465,,2.70928719459107e-08,2.0728821754455566,0.7836182117462158,1.8363637924194336,0.028012892231345177,0.0,0.0002562890625000001,0.04741578549146652,0.2913218140602112,450.79,-0.019922003149986267,0.5182996392250061,-0.01004975677933544,0.0066639743745327,0.5,14.93818702697754,1021,1784490180.358447,0.0877690538764,66.504801941,0.018197473650798202,8.125,-8.684470642805099,0.6907169818878174,0.7777778506278992,-0.016148921102285385,0.8599039912223816
-0.8851272463798523,3.381582260131836,1.4166667461395264,0.0013111322186887264,0.40943005681037903,0.3175777792930603,1.8379296307102777e-05,43619,0.24724946916103363,0.2932169437408447,13.45075511932373,0.9963623881340027,,7.38339966943613e-09,1.960433006286621,0.8512386083602905,2.1331870555877686,0.025276094675064087,0.0,0.0002562890625000001,0.043526798486709595,0.29089727997779846,441.75,-0.016568191349506378,0.5252852439880371,-0.009684116940479725,0.006651395000517368,0.6666666865348816,14.883804178237915,1022,1784490182.7126462,0.10232790559530258,69.074510601,0.022528239386156203,7.375,-8.651136540174484,0.7526081800460815,0.7777778506278992,-0.019532598555088043,0.8589835166931152
-0.929277777671814,3.1894712448120117,1.4166667461395264,0.0013201188994571567,0.40843936800956726,0.2994908094406128,1.81289178726729e-05,39793,0.23154830932617188,0.30432581901550293,12.636388778686523,0.9710558652877808,,9.674971934714449e-09,2.1659979820251465,0.811236560344696,1.9070441722869873,0.026179075241088867,0.0,0.00017085937500000009,0.04558142274618149,0.29530346393585205,452.19,-0.018200736492872238,0.4976683259010315,-0.00974525606725365,0.006700155325233936,0.4166666865348816,14.83757562637329,1023,1784490185.281976,0.09218065440654755,71.434708498,0.017477369401603937,7.5416669845581055,-8.798203908801078,0.7036024928092957,0.7777778506278992,-0.017788780853152275,0.8569183349609375
-0.8946127891540527,3.3217482566833496,1.25,0.0013592200120911002,0.40697750449180603,0.30129605531692505,1.8660895875655115e-05,43468,0.23492233455181122,0.28311657905578613,13.474458694458008,0.9955424070358276,,1.1461952276192733e-08,1.9783763885498047,0.8229622840881348,1.929732322692871,0.026965206488966942,0.0416666679084301,0.0002562890625000001,0.04398375004529953,0.2999099791049957,450.27,-0.019183430820703506,0.45539090037345886,-0.009896911549731158,0.006587787996977568,0.5416666865348816,14.738802337646485,1024,1784490187.6329756,0.09799021482467651,73.774095011,0.015854488918557764,7.083333492279053,-8.651382967829704,0.712969958782196,0.7777778506278992,-0.016036517918109894,0.8546897768974304
-0.900545597076416,3.289447784423828,1.375,0.0013926737010478973,0.405884325504303,0.29413002729415894,1.7508216842543334e-05,43701,0.23123082518577576,0.28328919410705566,12.908065795898438,0.9910488128662109,,4.905134076693685e-09,1.966137170791626,0.797439455986023,2.06080961227417,0.02639978751540184,0.0416666679084301,0.0002562890625000001,0.04304155707359314,0.30643588304519653,445.38,-0.016306206583976746,0.525528609752655,-0.008418353073648178,0.00599674042314291,0.4583333432674408,14.661407423019408,1025,1784490189.9833655,0.09243349730968475,76.308417451,0.010697024594992399,8.208333969116211,-8.623133252263068,0.6712726354598999,0.7777778506278992,-0.01819154992699623,0.8500736951828003
-0.9034487009048462,3.3231582641601562,1.1666667461395264,0.001321039511822164,0.4045913517475128,0.30642110109329224,1.4305944205261767e-05,40419,0.23826834559440613,0.30237650871276855,13.177879333496094,1.0106759071350098,,4.505015027689296e-09,2.1297194957733154,0.830039918422699,2.019268035888672,0.025947894901037216,0.0,0.0002562890625000001,0.04320588707923889,0.3115132451057434,448.78,-0.016023632138967514,0.5036951303482056,-0.009628043830161914,0.007005899213254452,0.5416666865348816,14.573782825469971,1026,1784490192.5153916,0.09689223766326904,78.660295662,0.010754873231053352,8.291666984558105,-8.588111946284771,0.7006497383117676,0.7777778506278992,-0.016725502908229828,0.8454118967056274
-0.875614583492279,3.3238401412963867,1.6666667461395264,0.0013009479735046625,0.4033229351043701,0.30975139141082764,1.4431205272558145e-05,43641,0.24447475373744965,0.2873680591583252,13.015212059020996,1.0286718606948853,,6.881277325732071e-09,1.9651634693145752,0.8076934814453125,1.9445161819458008,0.02371130883693695,0.0416666679084301,0.00017085937500000009,0.03961166366934776,0.31670328974723816,429.08,-0.016225650906562805,0.49281948804855347,-0.00976141701612505,0.0065530044957995415,0.4583333432674408,14.48515601158142,1027,1784490194.8685212,0.09515496343374252,81.151009973,0.009999620914459228,7.9166669845581055,-8.273749037086963,0.6815995573997498,0.7777778506278992,-0.014886117540299892,0.8404587507247925
-0.9131889343261719,3.220005989074707,1.0833333730697632,0.0014301447663456202,0.4015451967716217,0.27839550375938416,1.4204560102371033e-05,41138,0.2077409029006958,0.3047497272491455,12.697662353515625,0.9607610702514648,,2.7241579658721093e-08,2.0848076343536377,0.7743512988090515,1.9722533226013184,0.026949670165777206,0.0416666679084301,0.00017085937500000009,0.04424530267715454,0.32247406244277954,454.52,-0.014795273542404175,0.509480357170105,-0.011422914327704347,0.006817365996539593,0.5,14.378561735153198,1028,1784490197.3847146,0.0918244943022728,83.589095631,0.00958389057777822,7.375,-8.632205483317374,0.6599292159080505,0.7777778506278992,-0.01402953453361988,0.8356819152832031
-0.9153374433517456,3.1634793281555176,1.25,0.0014127384638413787,0.4001227915287018,0.2814313471317291,1.4262932381825522e-05,42601,0.2113066017627716,0.2885584831237793,12.287185668945312,0.9772205352783203,,4.37403313569007e-09,2.0189709663391113,0.7462606430053711,1.916651964187622,0.025189369916915894,0.0416666679084301,0.00017085937500000009,0.043010957539081573,0.32239317893981934,459.54,-0.01754055730998516,0.5493576526641846,-0.011243531046784484,0.00669738557189703,0.375,14.26575608253479,1029,1784490199.7924683,0.09091755747795105,86.03153442,0.00922708276193589,8.041666984558105,-8.739013746976852,0.6323199272155762,0.7777778506278992,-0.014158832840621471,0.8350235223770142
-0.8872029185295105,3.2702643871307373,1.0833333730697632,0.0013490875717252493,0.3985593914985657,0.29370570182800293,1.643589166633319e-05,41857,0.21821710467338562,0.28963470458984375,12.839144706726074,0.9682036638259888,,4.008501530705644e-09,2.0589284896850586,0.8082965612411499,2.12677264213562,0.02463519386947155,0.0,0.00017085937500000009,0.04299139603972435,0.3206651508808136,432.31,-0.015283038839697838,0.46829721331596375,-0.011371950755710713,0.0068870107643306255,0.5,14.160213375091553,1030,1784490202.2327132,0.09414087235927582,88.539424743,0.008709113672375679,7.208333492279053,-8.187181404531001,0.6800785064697266,0.7777778506278992,-0.014205796644091606,0.8357548713684082
-0.8457555770874023,3.3803441524505615,1.625,0.0012542738113552332,0.3971096873283386,0.34042128920555115,1.4326705240819138e-05,40723,0.2744179666042328,0.2943437099456787,13.2606201171875,1.0543737411499023,,1.0197172883863459e-08,2.119582414627075,0.8589065074920654,2.185699462890625,0.02339695394039154,0.0,0.00017085937500000009,0.04069897159934044,0.32380783557891846,435.58,-0.016675356775522232,0.550432026386261,-0.010269605065695941,0.006951889023184776,0.8333333730697632,14.053795766830444,1031,1784490204.7484143,0.10736359655857086,90.974559672,0.008112777909263968,7.1666669845581055,-8.140220338702202,0.7512359619140625,0.7777778506278992,-0.015139549039304256,0.8331491947174072
-0.8648238182067871,3.3055102825164795,1.625,0.0012942401226609945,0.3958759605884552,0.30699384212493896,1.5466328477486968e-05,42117,0.24325257539749146,0.297468900680542,13.122237205505371,1.0002131462097168,,3.0113491700234363e-09,2.0365779399871826,0.8118376731872559,1.9862340688705444,0.023534025996923447,0.0833333358168602,0.00017085937500000009,0.04126714915037155,0.3310242295265198,425.08,-0.01850464940071106,0.4704377055168152,-0.009857264254242182,0.006836218293756247,0.5,13.960234308242798,1032,1784490207.1829667,0.10010412335395813,93.445591161,0.008113304781727494,7.333333492279053,-7.993755699396133,0.6973831057548523,0.7777778506278992,-0.013396895490586758,0.8290038108825684
-0.8659147024154663,3.1873316764831543,1.3333333730697632,0.0013306273613125086,0.39495155215263367,0.2820751368999481,1.276286639040336e-05,41471,0.2001808136701584,0.30835700035095215,13.010093688964844,0.9555667638778687,,3.188852515378926e-09,2.06205677986145,0.7483075857162476,1.9703474044799805,0.02420976385474205,0.0,0.00011390625000000006,0.04287807270884514,0.3332468867301941,417.19,-0.015134347602725029,0.51335608959198,-0.010083175910403952,0.007087375968694687,0.5,13.884300422668456,1033,1784490209.654757,0.09072194993495941,95.816017034,0.008164761634543539,6.875,-7.706491119265556,0.6516231894493103,0.7777778506278992,-0.012335142120718956,0.8282003402709961
-0.8559103012084961,3.441471815109253,1.4166667461395264,0.0012668315321207047,0.3938303589820862,0.320008248090744,1.2823698853026144e-05,43331,0.2475745677947998,0.2957916259765625,13.201083183288574,1.064340353012085,,1.4600692210819943e-08,1.9728755950927734,0.9110817909240723,2.062880277633667,0.023999299854040146,0.0416666679084301,7.593750000000004e-05,0.042226891964673996,0.3333166837692261,435.98,-0.017044125124812126,0.49550819396972656,-0.009282373450696468,0.006840438582003117,0.625,13.80396614074707,1034,1784490212.0244784,0.10716471076011658,98.383014084,0.00874934596940875,7.2916669845581055,-8.062227220535279,0.7936541438102722,0.7777778506278992,-0.011998441070318222,0.8294401168823242
-0.8105907440185547,3.507540702819824,1.6666667461395264,0.0012630075216293335,0.3923107087612152,0.3131009340286255,1.2387127753754612e-05,39905,0.23985308408737183,0.31273651123046875,13.53592300415039,1.0455236434936523,,9.181402305102893e-09,2.1507012844085693,0.8949108123779297,1.8934781551361084,0.022566083818674088,0.0,0.00017085937500000006,0.039714742451906204,0.3417743146419525,417.02,-0.01560615748167038,0.4892827868461609,-0.011701596093189437,0.007241225801408291,0.7916666865348816,13.717472648620605,1035,1784490214.598956,0.10955601185560226,100.903466053,0.008671017270535231,7.2916669845581055,-7.673390254080296,0.7427546977996826,0.7777778506278992,-0.011313334107398987,0.8240289092063904
-0.8406845927238464,3.472560405731201,1.5833333730697632,0.0013106263941153884,0.39121490716934204,0.3217921853065491,1.415413680661004e-05,40739,0.24916541576385498,0.3202643394470215,13.511104583740234,1.0493381023406982,,9.2568477327859e-09,2.092723846435547,0.8544700145721436,2.0861563682556152,0.023465996608138084,0.0416666679084301,0.00011390625000000006,0.03966140374541283,0.34663376212120056,426.09,-0.021814271807670593,0.48664674162864685,-0.008816661091987043,0.007054479792714119,0.875,13.61787133216858,1036,1784490217.1188557,0.10355683416128159,103.451692894,0.01012736689299345,6.7916669845581055,-7.743732939958573,0.7315861582756042,0.7777778506278992,-0.013691773638129234,0.8201264142990112
