Episode_Termination/time_out,Episode_Termination/anchor_ori,Metrics/motion/error_anchor_pos,Policy/mean_std,Loss/learning_rate,Metrics/motion/error_body_rot,Episode_Reward/motion_body_ang_vel,Metrics/motion/error_anchor_ang_vel,Episode_Termination/anchor_pos,Metrics/motion/error_body_lin_vel,Episode_Reward/action_rate_l2,Episode_Reward/motion_body_ori,Loss/value,Episode_Termination/ee_body_pos,Metrics/motion/error_anchor_rot,Loss/entropy,Metrics/motion/error_body_pos,Metrics/motion/error_body_ang_vel,Episode_Reward/motion_body_pos,Episode_Reward/motion_body_lin_vel,Metrics/motion/sampling_top1_prob,Train/mean_reward,Metrics/motion/error_anchor_lin_vel,Episode_Reward/motion_global_root_ori,_step,Train/mean_episode_length,Metrics/motion/sampling_entropy,Episode_Reward/motion_global_root_pos,Episode_Reward/self_collisions,Loss/surrogate,Metrics/motion/error_joint_pos,Episode_Reward/joint_limit,Perf/learning_time,_timestamp,Perf/collection_time,_runtime,Metrics/motion/sampling_top1_bin,video,Metrics/motion/error_joint_vel,Perf/total_fps
6.958333492279053,0.0416666679084301,0.611465334892273,0.40954405069351196,0.0002562890625000001,0.2633390426635742,0.014471403323113918,1.8134135007858276,0.25,0.6935977339744568,-0.4930405616760254,0.11206015199422836,0.0355003404431045,1.2916667461395264,0.19571885466575623,14.84759726524353,0.0845157727599144,3.110624313354492,0.3436141014099121,0.14850516617298126,0.25237417221069336,3.00358165550977,0.5857357382774353,0.13985130190849304,1009,245.85,0.9030179381370544,0.04068932682275772,-0.00943527091294527,-0.009494962700409814,0.8922731876373291,-0.012301354669034481,0.2994692325592041,1784479582.6675959,2.189082622528076,37.366869513,0.7777778506278992,,12.606745719909668,39502
7.458333492279053,0.0,0.5732461214065552,0.40875348448753357,0.00017085937500000009,0.22882592678070068,0.01742153987288475,1.742873191833496,0.1666666716337204,0.5838285684585571,-0.5427761077880859,0.13236656785011292,0.040489756315946576,0.5416666865348816,0.1599770486354828,14.792064905166626,0.07094653695821762,2.7645511627197266,0.39052343368530273,0.17768089473247528,0.2526516914367676,3.687155377864838,0.49428534507751465,0.16226163506507874,1010,271.25,0.9001312255859375,0.048219017684459686,-0.011135156266391277,-0.00899860047866241,0.8099505305290222,-0.01203105878084898,0.29500603675842285,1784479585.0731049,2.0087759494781494,39.857712053,0.7777778506278992,,11.292686462402344,42670
7.9166669845581055,0.0,0.5475865006446838,0.4080030918121338,0.00017085937500000009,0.2704782485961914,0.018066419288516045,1.8966020345687866,0.25,0.7388104200363159,-0.5891992449760437,0.1397484391927719,0.037802562676370145,0.9166666865348816,0.20619308948516846,14.738333129882813,0.08526848256587982,3.248035430908203,0.41782647371292114,0.1861046552658081,0.2597360610961914,3.6785499554872514,0.6254774332046509,0.16992053389549255,1011,297.89,0.89671790599823,0.051256559789180756,-0.01134692132472992,-0.010091790626756848,0.9160350561141968,-0.01620025373995304,0.30436253547668457,1784479587.5694544,2.0846102237701416,42.25352221,0.7777778506278992,,12.901479721069336,41149
6.833333492279053,0.0,0.5511929392814636,0.40732574462890625,0.00017085937500000009,0.27811598777770996,0.019037656486034393,1.8773219585418701,0.25,0.7540624141693115,-0.6240514516830444,0.1479608565568924,0.04091386515647173,1.2083333730697632,0.2012978196144104,14.691556406021117,0.08670148253440857,3.162353277206421,0.4382944107055664,0.19354650378227234,0.2644454836845398,4.070027507096529,0.6460229158401489,0.17823994159698486,1012,314.62,0.8928526639938354,0.05085272341966629,-0.011006432585418224,-0.010019927471876144,0.9055279493331909,-0.015918992459774017,0.29575061798095703,1784479589.9533622,1.990997314453125,44.863830989,0.7777778506278992,,12.435343742370605,42988
7.5,0.0,0.5495963096618652,0.4062883257865906,0.00017085937500000009,0.26325803995132446,0.021023113280534744,1.8060574531555176,0.375,0.6699206829071045,-0.6697220802307129,0.16051410138607025,0.030540477577596904,1.0833333730697632,0.19915227591991425,14.62385516166687,0.0831952914595604,3.0579662322998047,0.4743027687072754,0.2109747976064682,0.26555129885673523,4.2358980290964245,0.5684818029403687,0.19435358047485352,1013,335.59,0.8919138312339783,0.052177250385284424,-0.013530885800719261,-0.010255582892568782,0.8766293525695801,-0.01582985371351242,0.3102540969848633,1784479592.577424,2.2021710872650146,47.23581852,0.7777778506278992,,12.54336929321289,39127
7.5416669845581055,0.0,0.49569374322891235,0.4057055115699768,0.00011390625000000006,0.27897772192955017,0.022443942725658417,1.8840596675872803,0.4583333432674408,0.7166768908500671,-0.6950976252555847,0.17139604687690735,0.03399200905114412,0.75,0.20783719420433044,14.57388162612915,0.08756106346845627,3.0962963104248047,0.50298672914505,0.2239123433828354,0.27484193444252014,4.66303922265768,0.6308082938194275,0.20706436038017273,1014,345.81,0.8876410722732544,0.05701717361807823,-0.008636368438601494,-0.00961523603182286,0.8925110697746277,-0.01420629397034645,0.2846531867980957,1784479594.9413874,1.975022554397583,49.791306471,0.7777778506278992,,12.447473526000977,43503
7.625,0.0416666679084301,0.4476306438446045,0.40477898716926575,0.00017085937500000009,0.2749253511428833,0.023840811103582382,1.8317878246307373,0.4583333432674408,0.7186141014099121,-0.7318425178527832,0.17970947921276093,0.03405875684693456,1.25,0.20726335048675537,14.50807557106018,0.08846551179885864,3.187424421310425,0.528582751750946,0.2368144690990448,0.28594961762428284,5.02190710991621,0.606847882270813,0.21717610955238342,1015,368.52,0.8830703496932983,0.06039432808756828,-0.014500814490020275,-0.009680414281319827,0.9199053049087524,-0.015941647812724113,0.30448055267333984,1784479597.4940221,2.1494598388671875,52.206478664,0.7777778506278992,,12.579511642456055,40059
7.0,0.0,0.4459378719329834,0.4041444659233093,0.00017085937500000009,0.2963997721672058,0.022663969546556473,2.0519890785217285,0.5,0.8394128084182739,-0.7472288012504578,0.17837409675121307,0.034765295684337616,1.4166667461395264,0.23163001239299774,14.461240291595459,0.09401841461658478,3.3765406608581543,0.5303102135658264,0.23150722682476044,0.29707545042037964,4.4197965663671495,0.6959368586540222,0.2169567197561264,1016,361.21,0.8739628791809082,0.057888977229595184,-0.018312975764274597,-0.010248617886099964,0.9929065704345703,-0.020011456683278084,0.28851318359375,1784479599.9032605,2.0291531085968018,54.578787785,0.7777778506278992,,13.345122337341309,42415
8.333333969116211,0.0416666679084301,0.46359002590179443,0.40333566069602966,0.00017085937500000009,0.277709424495697,0.02648773044347763,1.842726230621338,0.5,0.6889718770980835,-0.8292495608329773,0.20473454892635345,0.033326512202620506,1.1666667461395264,0.2075740545988083,14.400773859024047,0.08641114085912704,3.1247336864471436,0.5943222045898438,0.26689475774765015,0.2977779805660248,5.506721361279488,0.5971382260322571,0.24536952376365662,1017,417.78,0.8718177676200867,0.06441100686788559,-0.017476363107562065,-0.010714947020460386,0.886411190032959,-0.019740132614970207,0.2884509563446045,1784479602.2852292,1.9937660694122314,56.992120883,0.7777778506278992,,12.337869644165039,43073
7.0,0.0416666679084301,0.4458605945110321,0.40286746621131897,0.00017085937500000009,0.3044552803039551,0.02712303400039673,2.0963826179504395,0.6666666865348816,0.855838418006897,-0.8400539755821228,0.20910970866680145,0.030856617074459792,1.2083333730697632,0.23768869042396545,14.358477544784545,0.0980938971042633,3.608482837677002,0.6041920185089111,0.2695883810520172,0.30190178751945496,5.18942255243659,0.7530472278594971,0.24879316985607147,1018,414.67,0.8702672719955444,0.06598538160324097,-0.016897518187761307,-0.010192647093208506,0.993773341178894,-0.021122150123119354,0.28592348098754883,1784479604.6934373,2.024812936782837,60.131601045,0.7777778506278992,,14.343356132507324,42542
6.2916669845581055,0.0833333358168602,0.3822873830795288,0.40200304985046387,0.00017085937500000009,0.28680121898651123,0.02912408486008644,2.0664620399475098,0.4166666865348816,0.7559256553649902,-0.8858069181442261,0.21958230435848236,0.0324467702768743,1.3333333730697632,0.22557121515274048,14.309813451766967,0.08925583213567734,3.4785850048065186,0.6391507387161255,0.28621572256088257,0.30631446838378906,6.040643413960933,0.6028770804405212,0.2644244432449341,1019,455.48,0.8634576797485352,0.0698518455028534,-0.02063232846558094,-0.010855606908444315,1.0090138912200928,-0.021080531179904938,0.3068697452545166,1784479607.9463923,2.735072374343872,62.700678697,0.7777778506278992,"{'sha256': '07567d53d6baa7b2ad9849d3aa8b3dc35118493fbb3830f3c9f2dc4a31d77d06', 'path': 'media/videos/video_1019_07567d53d6baa7b2ad98.mp4', 'size': 1924816.0, '_type': 'video-file'}",13.75732707977295,32316
9.291666984558105,0.0,0.49662917852401733,0.40104106068611145,0.00017085937500000009,0.28427034616470337,0.0293392576277256,2.048492908477783,0.5416666865348816,0.7641558647155762,-0.8937789797782898,0.22397500276565552,0.030070253182202578,1.4166667461395264,0.2158714234828949,14.24128441810608,0.08893494307994843,3.333547353744507,0.6446290016174316,0.28776615858078003,0.3057037591934204,6.484203321635723,0.6472711563110352,0.2681193947792053,1020,462.84,0.8580247163772583,0.07280516624450684,-0.01598748192191124,-0.010800191139423987,0.9678581953048706,-0.02139621041715145,0.296217679977417,1784479610.4024172,2.0703911781311035,65.156465801,0.7777778506278992,,13.365665435791016,41537
7.958333492279053,0.0,0.4244012236595154,0.40047696232795715,0.00017085937500000009,0.28312987089157104,0.029761798679828644,1.9588041305541992,0.4166666865348816,0.7217334508895874,-0.8960061073303223,0.2261078804731369,0.034788493812084195,1.2083333730697632,0.2129756510257721,14.18637981414795,0.08812662214040756,3.181807041168213,0.6478720903396606,0.2915990352630615,0.30438247323036194,6.221220789253712,0.6217890977859497,0.26738715171813965,1021,458.18,0.8551585078239441,0.06989580392837524,-0.01723601296544075,-0.011308997287414968,0.9079098701477051,-0.022350579500198364,0.3136425018310547,1784479612.8679132,2.0460798740386963,67.760018934,0.7777778506278992,,12.538930892944336,41659
7.875,0.0416666679084301,0.43852758407592773,0.39986515045166016,0.00017085937500000009,0.30410322546958923,0.03011384606361389,2.1396732330322266,0.5416666865348816,0.8361433744430542,-0.8896104097366333,0.23109981417655945,0.031046302802860738,1.6666667461395264,0.2230805605649948,14.151495838165284,0.09938319772481918,3.3383595943450928,0.6459957361221313,0.29441362619400024,0.30867424607276917,6.213805332183838,0.7286231517791748,0.26879677176475525,1022,449.5,0.8518581390380859,0.07761537283658981,-0.018584925681352615,-0.010203708650078625,0.9714173078536987,-0.02094593644142151,0.3064262866973877,1784479615.467232,2.1878714561462402,70.163871709,0.7777778506278992,,13.23914909362793,39411
7.833333492279053,0.0,0.43860751390457153,0.3992418348789215,0.00011390625000000006,0.2762235403060913,0.031459957361221313,1.7891987562179565,0.4166666865348816,0.8052849769592285,-0.9191977977752686,0.2374761551618576,0.030519034527242184,1.125,0.19772669672966003,14.105971813201904,0.08527106046676636,3.2972660064697266,0.6696606874465942,0.30219078063964844,0.3103213310241699,6.475248692929744,0.6874820590019226,0.2795060873031616,1023,451.11,0.8494541049003601,0.07537215948104858,-0.019512943923473358,-0.00939966663136147,0.9551342725753784,-0.021092068403959274,0.2870209217071533,1784479617.868079,2.014829635620117,72.760585596,0.7777778506278992,,13.02046012878418,42706
6.958333492279053,0.0416666679084301,0.46166321635246277,0.3982459306716919,0.00017085937500000009,0.3184138834476471,0.03011835180222988,2.028385639190674,0.7083333730697632,0.8442789912223816,-0.8823272585868835,0.2307758331298828,0.029040112160146236,1.5416667461395264,0.25441205501556396,14.039467906951904,0.10189186036586761,3.4578137397766113,0.640028178691864,0.29135918617248535,0.3091393709182739,6.308137376606465,0.7483595609664917,0.27081215381622314,1024,443.74,0.8505163192749023,0.0755644142627716,-0.016532432287931442,-0.01007475503720343,1.0210747718811035,-0.020654667168855667,0.2991464138031006,1784479620.4665828,2.1967949867248535,75.358070868,0.7777778506278992,,13.402872085571289,39385
8.333333969116211,0.0,0.4869045615196228,0.39779627323150635,0.00017085937500000009,0.2794816493988037,0.03216274827718735,1.8413844108581543,0.5416666865348816,0.7583411931991577,-0.8970960974693298,0.24236342310905457,0.02629011860117316,1.2916667461395264,0.21696242690086365,13.996550464630127,0.09243427217006683,3.1283392906188965,0.6621471643447876,0.30510175228118896,0.30674517154693604,6.596645036041736,0.6574151515960693,0.28014418482780457,1025,449.18,0.8503326177597046,0.0745895653963089,-0.01640946976840496,-0.010744832176715135,0.8890422582626343,-0.02060399018228054,0.3106529712677002,1784479623.066667,2.1870453357696533,77.822861849,0.7777778506278992,,12.31213665008545,39357
7.6666669845581055,0.0833333358168602,0.4425450265407562,0.3970700800418854,0.00017085937500000009,0.2572344243526459,0.03219345957040787,1.8025200366973877,0.4583333432674408,0.6813156008720398,-0.895249605178833,0.24173963069915771,0.027958569303154945,0.8333333730697632,0.19782720506191254,13.954493856430053,0.08185063302516937,3.0776710510253906,0.6631232500076294,0.3072803020477295,0.30775654315948486,6.440270226895809,0.5899688005447388,0.2796685993671417,1026,439.93,0.8481975793838501,0.07683059573173523,-0.022525709122419357,-0.009570533444639295,0.8535089492797852,-0.0190664641559124,0.2876243591308594,1784479625.528905,2.070345163345337,80.174076875,0.7777778506278992,,12.15957260131836,41690
8.166666984558105,0.0,0.4571666121482849,0.39619576930999756,0.00017085937500000009,0.2623606324195862,0.03262029588222504,1.7804951667785645,0.4166666865348816,0.7308192253112793,-0.8956045508384705,0.24330346286296844,0.028629478346556426,1.375,0.19555209577083588,13.891847610473633,0.0843433067202568,3.1435585021972656,0.6621037721633911,0.304047167301178,0.3114570379257202,6.2765992616117,0.619098424911499,0.28051668405532837,1027,439.17,0.8459234237670898,0.07295095920562744,-0.018240459263324738,-0.010491674290096852,0.8818076848983765,-0.019310446456074715,0.2933170795440674,1784479627.879439,1.9571967124938965,82.750028817,0.7777778506278992,,12.525650024414062,43680
7.125,0.0,0.43528982996940613,0.3952850103378296,0.00017085937500000009,0.2534283995628357,0.0340191125869751,1.818552017211914,0.5,0.6680247187614441,-0.9082759618759155,0.2516268491744995,0.02887670071795583,0.875,0.17737972736358643,13.82785496711731,0.0815565288066864,3.02183198928833,0.6761075258255005,0.3161255717277527,0.3173571527004242,7.292163963913918,0.5789911150932312,0.2881409823894501,1028,470.69,0.8414608836174011,0.08202845603227615,-0.01933579333126545,-0.011242443122318946,0.8842916488647461,-0.01910148188471794,0.3089101314544678,1784479630.4721818,2.166435480117798,85.171150492,0.7777778506278992,,11.964223861694336,39713
7.583333492279053,0.0,0.4982703626155853,0.3943115770816803,0.00017085937500000009,0.2525068521499634,0.03444739058613777,1.8064360618591309,0.375,0.7154666781425476,-0.8965619802474976,0.25363263487815857,0.027456302382051944,1.0,0.18899933993816376,13.762076044082642,0.0824139416217804,3.0295424461364746,0.679908275604248,0.3195727467536926,0.3184342384338379,7.050329670459032,0.6354576349258423,0.2909478545188904,1029,451.53,0.8399278521537781,0.076869897544384,-0.016777783632278442,-0.010953528192476369,0.8711385726928711,-0.01655094139277935,0.2912616729736328,1784479632.882572,2.0135529041290283,87.757587978,0.7777778506278992,,12.0581693649292,42651
7.2916669845581055,0.0,0.46916359663009644,0.39320236444473267,0.00017085937500000009,0.2646099030971527,0.0327872559428215,1.9012460708618164,0.375,0.694674015045166,-0.8861886858940125,0.24866686761379242,0.026792342867702247,1.2916667461395264,0.2018800973892212,13.682459449768066,0.08531469106674194,3.18379282951355,0.6615016460418701,0.30829328298568726,0.3227861821651459,6.662875294834375,0.5794064998626709,0.2816811203956604,1030,439.04,0.83786940574646,0.07582743465900421,-0.019363833591341972,-0.011758434644434601,0.8764065504074097,-0.019291846081614494,0.3118858337402344,1784479635.4738784,2.1654434204101562,90.18452181,0.7777778506278992,,12.446368217468262,39681
7.375,0.0,0.49898561835289,0.39232656359672546,0.00017085937500000009,0.2653692364692688,0.03424321487545967,1.9585540294647217,0.375,0.7462984919548035,-0.8884559869766235,0.2552458941936493,0.026835340168327095,1.0833333730697632,0.19455969333648682,13.60613694190979,0.08451055735349655,3.1780357360839844,0.6711677312850952,0.3152206838130951,0.3258477449417114,7.41108107753098,0.6260339617729187,0.286867618560791,1031,465.34,0.8345184326171875,0.07462222874164581,-0.02327040210366249,-0.010862087307032198,0.918745756149292,-0.020400039851665497,0.300398588180542,1784479637.8981748,2.012174367904663,92.5840506,0.7777778506278992,,12.529319763183594,42508
7.4166669845581055,0.0,0.4762438237667084,0.391135036945343,0.00011390625000000006,0.2774909436702728,0.03399724140763283,1.9376533031463623,0.4583333432674408,0.772951602935791,-0.880207896232605,0.2586439847946167,0.026702361181378365,1.1666667461395264,0.2092914581298828,13.526156806945801,0.09221373498439789,3.2269625663757324,0.6703624129295349,0.3136387765407562,0.32835111021995544,7.038822337538004,0.6587828397750854,0.2886395752429962,1032,443.13,0.8316500186920166,0.08191464841365814,-0.02287205308675766,-0.011085032396658789,0.9020182490348816,-0.01839425228536129,0.29528307914733887,1784479640.2903006,1.9952309131622314,95.140272744,0.7777778506278992,,12.764612197875977,42917
6.7916669845581055,0.0,0.447104275226593,0.39036357402801514,0.00017085937500000009,0.2603968381881714,0.0349319688975811,2.0216617584228516,0.4583333432674408,0.7264441251754761,-0.8783353567123413,0.25975316762924194,0.02772198459133506,0.8333333730697632,0.18039974570274353,13.457730579376221,0.08340831845998764,3.2083985805511475,0.6729401350021362,0.3183135390281677,0.32911789417266846,7.415359290465712,0.629731297492981,0.2913952171802521,1033,456.5,0.8298805952072144,0.08116214722394943,-0.0198407880961895,-0.009425580751849339,0.867992639541626,-0.01831822656095028,0.30475425720214844,1784479642.8521147,2.1502954959869385,97.616430723,0.7777778506278992,,12.933103561401367,40041
7.125,0.0416666679084301,0.4828593134880066,0.3896409869194031,0.00017085937500000009,0.2575633227825165,0.03549263998866081,1.6963996887207031,0.4583333432674408,0.6833339929580688,-0.8881580829620361,0.26458871364593506,0.028591466695070268,0.625,0.18234238028526306,13.401971626281739,0.08026430010795593,3.0519332885742188,0.678802490234375,0.324489563703537,0.32976794242858887,7.52984756976366,0.5869226455688477,0.2918737530708313,1034,457.92,0.8286866545677185,0.08470259606838226,-0.021532317623496056,-0.010665616049664095,0.8670358061790466,-0.019589029252529144,0.28917431831359863,1784479645.3249714,2.078845262527466,100.181350849,0.7777778506278992,,12.319476127624512,41513
7.583333492279053,0.0,0.4444297254085541,0.38915103673934937,0.00011390625000000006,0.26716697216033936,0.035758163779973984,1.6651256084442139,0.5,0.7224375009536743,-0.8545038104057312,0.26103076338768005,0.029991627391427755,1.25,0.1955074965953827,13.35924801826477,0.08838005363941193,3.0453498363494873,0.6621772050857544,0.3179338276386261,0.3324432075023651,7.615106695592403,0.6351871490478516,0.2861931622028351,1035,453.45,0.828144907951355,0.08373427391052246,-0.019677450880408287,-0.010648879507789389,0.8794519305229187,-0.017729712650179863,0.3002588748931885,1784479647.8924546,2.1607015132904053,102.962464621,0.7777778506278992,,12.249064445495605,39945
7.1666669845581055,0.0,0.3940967917442322,0.3882388472557068,0.00017085937500000009,0.26532435417175293,0.03654640167951584,1.8925321102142334,0.5416666865348816,0.7126866579055786,-0.8731440305709839,0.2674655616283417,0.030336229596287012,1.1666667461395264,0.19078442454338074,13.30590295791626,0.08616453409194946,3.0642411708831787,0.6779329776763916,0.32527968287467957,0.3355891704559326,7.721483387351036,0.6088870167732239,0.296730637550354,1036,462.84,0.8257333636283875,0.07917022705078125,-0.020341455936431885,-0.009942923486232758,0.8975156545639038,-0.017952658236026764,0.3436295986175537,1784479650.6769435,2.3284027576446533,105.649125437,0.7777778506278992,,11.95993709564209,36789
7.333333492279053,0.0,0.46347904205322266,0.3875756859779358,0.00011390625000000006,0.2828502655029297,0.03439563512802124,2.033198833465576,0.625,0.8046048879623413,-0.8480496406555176,0.25809404253959656,0.02812943495810032,1.1666667461395264,0.20590421557426453,13.242249727249146,0.09311240166425705,3.2951571941375732,0.6519724726676941,0.30873674154281616,0.33460935950279236,7.34089784681797,0.689110279083252,0.2838621437549591,1037,444.66,0.8240785598754883,0.07430009543895721,-0.02377162128686905,-0.00882074778783135,0.9504082202911377,-0.018865862861275673,0.3342106342315674,1784479653.3821802,2.2382395267486572,108.538625144,0.7777778506278992,,13.048179626464844,38214
