motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_01_unitree_g1_gmr.pkl,24,0.7694444444444446,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596174483998022,0.6905266995731737,0.7239529846265691,0.6596174483998022,795.7817793856356,10163.401935967633,1.3143874851320372,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1533.4848439640125,True,,outputs/final product/pd_tracking_tuning_debug/trial_pkls/stage1_replay_00000_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
