method,motion_count,reference_to_robot_scale_mean,reference_to_robot_scale_std,reference_to_robot_scale_median,reference_to_robot_scale_p95,mean_root_position_error_cm_mean,mean_root_position_error_cm_std,mean_root_position_error_cm_median,mean_root_position_error_cm_p95,p95_root_position_error_cm_mean,p95_root_position_error_cm_std,p95_root_position_error_cm_median,p95_root_position_error_cm_p95,max_root_position_error_cm_mean,max_root_position_error_cm_std,max_root_position_error_cm_median,max_root_position_error_cm_p95,final_root_drift_cm_mean,final_root_drift_cm_std,final_root_drift_cm_median,final_root_drift_cm_p95,mean_root_height_error_cm_mean,mean_root_height_error_cm_std,mean_root_height_error_cm_median,mean_root_height_error_cm_p95,mean_root_yaw_error_deg_mean,mean_root_yaw_error_deg_std,mean_root_yaw_error_deg_median,mean_root_yaw_error_deg_p95,max_root_yaw_error_deg_mean,max_root_yaw_error_deg_std,max_root_yaw_error_deg_median,max_root_yaw_error_deg_p95,mean_root_relative_mpjpe_cm_mean,mean_root_relative_mpjpe_cm_std,mean_root_relative_mpjpe_cm_median,mean_root_relative_mpjpe_cm_p95,p95_root_relative_mpjpe_cm_mean,p95_root_relative_mpjpe_cm_std,p95_root_relative_mpjpe_cm_median,p95_root_relative_mpjpe_cm_p95,max_root_relative_mpjpe_cm_mean,max_root_relative_mpjpe_cm_std,max_root_relative_mpjpe_cm_median,max_root_relative_mpjpe_cm_p95,normalized_root_relative_mpjpe_mean,normalized_root_relative_mpjpe_std,normalized_root_relative_mpjpe_median,normalized_root_relative_mpjpe_p95,pelvis_root_error_cm_mean,pelvis_root_error_cm_std,pelvis_root_error_cm_median,pelvis_root_error_cm_p95,torso_error_cm_mean,torso_error_cm_std,torso_error_cm_median,torso_error_cm_p95,head_error_cm_mean,head_error_cm_std,head_error_cm_median,head_error_cm_p95,left_shoulder_error_cm_mean,left_shoulder_error_cm_std,left_shoulder_error_cm_median,left_shoulder_error_cm_p95,right_shoulder_error_cm_mean,right_shoulder_error_cm_std,right_shoulder_error_cm_median,right_shoulder_error_cm_p95,left_elbow_error_cm_mean,left_elbow_error_cm_std,left_elbow_error_cm_median,left_elbow_error_cm_p95,right_elbow_error_cm_mean,right_elbow_error_cm_std,right_elbow_error_cm_median,right_elbow_error_cm_p95,left_hand_error_cm_mean,left_hand_error_cm_std,left_hand_error_cm_median,left_hand_error_cm_p95,right_hand_error_cm_mean,right_hand_error_cm_std,right_hand_error_cm_median,right_hand_error_cm_p95,left_hip_error_cm_mean,left_hip_error_cm_std,left_hip_error_cm_median,left_hip_error_cm_p95,right_hip_error_cm_mean,right_hip_error_cm_std,right_hip_error_cm_median,right_hip_error_cm_p95,left_knee_error_cm_mean,left_knee_error_cm_std,left_knee_error_cm_median,left_knee_error_cm_p95,right_knee_error_cm_mean,right_knee_error_cm_std,right_knee_error_cm_median,right_knee_error_cm_p95,left_foot_error_cm_mean,left_foot_error_cm_std,left_foot_error_cm_median,left_foot_error_cm_p95,right_foot_error_cm_mean,right_foot_error_cm_std,right_foot_error_cm_median,right_foot_error_cm_p95,mean_end_effector_error_cm_mean,mean_end_effector_error_cm_std,mean_end_effector_error_cm_median,mean_end_effector_error_cm_p95,p95_end_effector_error_cm_mean,p95_end_effector_error_cm_std,p95_end_effector_error_cm_median,p95_end_effector_error_cm_p95,max_end_effector_error_cm_mean,max_end_effector_error_cm_std,max_end_effector_error_cm_median,max_end_effector_error_cm_p95,mean_global_end_effector_error_cm_mean,mean_global_end_effector_error_cm_std,mean_global_end_effector_error_cm_median,mean_global_end_effector_error_cm_p95,p95_global_end_effector_error_cm_mean,p95_global_end_effector_error_cm_std,p95_global_end_effector_error_cm_median,p95_global_end_effector_error_cm_p95,max_global_end_effector_error_cm_mean,max_global_end_effector_error_cm_std,max_global_end_effector_error_cm_median,max_global_end_effector_error_cm_p95,left_hand_mean_error_cm_mean,left_hand_mean_error_cm_std,left_hand_mean_error_cm_median,left_hand_mean_error_cm_p95,left_hand_global_mean_error_cm_mean,left_hand_global_mean_error_cm_std,left_hand_global_mean_error_cm_median,left_hand_global_mean_error_cm_p95,right_hand_mean_error_cm_mean,right_hand_mean_error_cm_std,right_hand_mean_error_cm_median,right_hand_mean_error_cm_p95,right_hand_global_mean_error_cm_mean,right_hand_global_mean_error_cm_std,right_hand_global_mean_error_cm_median,right_hand_global_mean_error_cm_p95,left_foot_mean_error_cm_mean,left_foot_mean_error_cm_std,left_foot_mean_error_cm_median,left_foot_mean_error_cm_p95,left_foot_global_mean_error_cm_mean,left_foot_global_mean_error_cm_std,left_foot_global_mean_error_cm_median,left_foot_global_mean_error_cm_p95,right_foot_mean_error_cm_mean,right_foot_mean_error_cm_std,right_foot_mean_error_cm_median,right_foot_mean_error_cm_p95,right_foot_global_mean_error_cm_mean,right_foot_global_mean_error_cm_std,right_foot_global_mean_error_cm_median,right_foot_global_mean_error_cm_p95,joint_limit_violation_frame_ratio_percent_mean,joint_limit_violation_frame_ratio_percent_std,joint_limit_violation_frame_ratio_percent_median,joint_limit_violation_frame_ratio_percent_p95,joint_limit_violation_sample_ratio_percent_mean,joint_limit_violation_sample_ratio_percent_std,joint_limit_violation_sample_ratio_percent_median,joint_limit_violation_sample_ratio_percent_p95,number_of_violating_joints_mean,number_of_violating_joints_std,number_of_violating_joints_median,number_of_violating_joints_p95,maximum_joint_limit_excess_deg_mean,maximum_joint_limit_excess_deg_std,maximum_joint_limit_excess_deg_median,maximum_joint_limit_excess_deg_p95,mean_joint_limit_excess_deg_mean,mean_joint_limit_excess_deg_std,mean_joint_limit_excess_deg_median,mean_joint_limit_excess_deg_p95,total_foot_sliding_cm_mean,total_foot_sliding_cm_std,total_foot_sliding_cm_median,total_foot_sliding_cm_p95,left_foot_sliding_cm_mean,left_foot_sliding_cm_std,left_foot_sliding_cm_median,left_foot_sliding_cm_p95,right_foot_sliding_cm_mean,right_foot_sliding_cm_std,right_foot_sliding_cm_median,right_foot_sliding_cm_p95,mean_contact_foot_speed_cm_s_mean,mean_contact_foot_speed_cm_s_std,mean_contact_foot_speed_cm_s_median,mean_contact_foot_speed_cm_s_p95,p95_contact_foot_speed_cm_s_mean,p95_contact_foot_speed_cm_s_std,p95_contact_foot_speed_cm_s_median,p95_contact_foot_speed_cm_s_p95,max_contact_foot_speed_cm_s_mean,max_contact_foot_speed_cm_s_std,max_contact_foot_speed_cm_s_median,max_contact_foot_speed_cm_s_p95,foot_sliding_per_second_cm_s_mean,foot_sliding_per_second_cm_s_std,foot_sliding_per_second_cm_s_median,foot_sliding_per_second_cm_s_p95,left_foot_contact_ratio_percent_mean,left_foot_contact_ratio_percent_std,left_foot_contact_ratio_percent_median,left_foot_contact_ratio_percent_p95,right_foot_contact_ratio_percent_mean,right_foot_contact_ratio_percent_std,right_foot_contact_ratio_percent_median,right_foot_contact_ratio_percent_p95,penetration_frame_ratio_percent_mean,penetration_frame_ratio_percent_std,penetration_frame_ratio_percent_median,penetration_frame_ratio_percent_p95,mean_penetration_depth_cm_mean,mean_penetration_depth_cm_std,mean_penetration_depth_cm_median,mean_penetration_depth_cm_p95,p95_penetration_depth_cm_mean,p95_penetration_depth_cm_std,p95_penetration_depth_cm_median,p95_penetration_depth_cm_p95,max_penetration_depth_cm_mean,max_penetration_depth_cm_std,max_penetration_depth_cm_median,max_penetration_depth_cm_p95,left_foot_max_penetration_cm_mean,left_foot_max_penetration_cm_std,left_foot_max_penetration_cm_median,left_foot_max_penetration_cm_p95,right_foot_max_penetration_cm_mean,right_foot_max_penetration_cm_std,right_foot_max_penetration_cm_median,right_foot_max_penetration_cm_p95,self_collision_event_count_mean,self_collision_event_count_std,self_collision_event_count_median,self_collision_event_count_p95,self_collision_frame_ratio_percent_mean,self_collision_frame_ratio_percent_std,self_collision_frame_ratio_percent_median,self_collision_frame_ratio_percent_p95,mean_colliding_pairs_per_collision_frame_mean,mean_colliding_pairs_per_collision_frame_std,mean_colliding_pairs_per_collision_frame_median,mean_colliding_pairs_per_collision_frame_p95,max_colliding_pairs_in_one_frame_mean,max_colliding_pairs_in_one_frame_std,max_colliding_pairs_in_one_frame_median,max_colliding_pairs_in_one_frame_p95,maximum_self_penetration_depth_cm_mean,maximum_self_penetration_depth_cm_std,maximum_self_penetration_depth_cm_median,maximum_self_penetration_depth_cm_p95,mean_absolute_joint_jerk_rad_s3_mean,mean_absolute_joint_jerk_rad_s3_std,mean_absolute_joint_jerk_rad_s3_median,mean_absolute_joint_jerk_rad_s3_p95,p95_absolute_joint_jerk_rad_s3_mean,p95_absolute_joint_jerk_rad_s3_std,p95_absolute_joint_jerk_rad_s3_median,p95_absolute_joint_jerk_rad_s3_p95,maximum_joint_jerk_rad_s3_mean,maximum_joint_jerk_rad_s3_std,maximum_joint_jerk_rad_s3_median,maximum_joint_jerk_rad_s3_p95,mean_joint_acceleration_rad_s2_mean,mean_joint_acceleration_rad_s2_std,mean_joint_acceleration_rad_s2_median,mean_joint_acceleration_rad_s2_p95,maximum_joint_acceleration_rad_s2_mean,maximum_joint_acceleration_rad_s2_std,maximum_joint_acceleration_rad_s2_median,maximum_joint_acceleration_rad_s2_p95,mean_normalized_joint_jerk_s3_mean,mean_normalized_joint_jerk_s3_std,mean_normalized_joint_jerk_s3_median,mean_normalized_joint_jerk_s3_p95,p95_normalized_joint_jerk_s3_mean,p95_normalized_joint_jerk_s3_std,p95_normalized_joint_jerk_s3_median,p95_normalized_joint_jerk_s3_p95,maximum_normalized_joint_jerk_s3_mean,maximum_normalized_joint_jerk_s3_std,maximum_normalized_joint_jerk_s3_median,maximum_normalized_joint_jerk_s3_p95,reference_to_robot_scale_best_count,reference_to_robot_scale_rank,mean_root_position_error_cm_best_count,mean_root_position_error_cm_rank,p95_root_position_error_cm_best_count,p95_root_position_error_cm_rank,max_root_position_error_cm_best_count,max_root_position_error_cm_rank,final_root_drift_cm_best_count,final_root_drift_cm_rank,mean_root_height_error_cm_best_count,mean_root_height_error_cm_rank,mean_root_yaw_error_deg_best_count,mean_root_yaw_error_deg_rank,max_root_yaw_error_deg_best_count,max_root_yaw_error_deg_rank,mean_root_relative_mpjpe_cm_best_count,mean_root_relative_mpjpe_cm_rank,p95_root_relative_mpjpe_cm_best_count,p95_root_relative_mpjpe_cm_rank,max_root_relative_mpjpe_cm_best_count,max_root_relative_mpjpe_cm_rank,normalized_root_relative_mpjpe_best_count,normalized_root_relative_mpjpe_rank,pelvis_root_error_cm_best_count,pelvis_root_error_cm_rank,torso_error_cm_best_count,torso_error_cm_rank,head_error_cm_best_count,head_error_cm_rank,left_shoulder_error_cm_best_count,left_shoulder_error_cm_rank,right_shoulder_error_cm_best_count,right_shoulder_error_cm_rank,left_elbow_error_cm_best_count,left_elbow_error_cm_rank,right_elbow_error_cm_best_count,right_elbow_error_cm_rank,left_hand_error_cm_best_count,left_hand_error_cm_rank,right_hand_error_cm_best_count,right_hand_error_cm_rank,left_hip_error_cm_best_count,left_hip_error_cm_rank,right_hip_error_cm_best_count,right_hip_error_cm_rank,left_knee_error_cm_best_count,left_knee_error_cm_rank,right_knee_error_cm_best_count,right_knee_error_cm_rank,left_foot_error_cm_best_count,left_foot_error_cm_rank,right_foot_error_cm_best_count,right_foot_error_cm_rank,mean_end_effector_error_cm_best_count,mean_end_effector_error_cm_rank,p95_end_effector_error_cm_best_count,p95_end_effector_error_cm_rank,max_end_effector_error_cm_best_count,max_end_effector_error_cm_rank,mean_global_end_effector_error_cm_best_count,mean_global_end_effector_error_cm_rank,p95_global_end_effector_error_cm_best_count,p95_global_end_effector_error_cm_rank,max_global_end_effector_error_cm_best_count,max_global_end_effector_error_cm_rank,left_hand_mean_error_cm_best_count,left_hand_mean_error_cm_rank,left_hand_global_mean_error_cm_best_count,left_hand_global_mean_error_cm_rank,right_hand_mean_error_cm_best_count,right_hand_mean_error_cm_rank,right_hand_global_mean_error_cm_best_count,right_hand_global_mean_error_cm_rank,left_foot_mean_error_cm_best_count,left_foot_mean_error_cm_rank,left_foot_global_mean_error_cm_best_count,left_foot_global_mean_error_cm_rank,right_foot_mean_error_cm_best_count,right_foot_mean_error_cm_rank,right_foot_global_mean_error_cm_best_count,right_foot_global_mean_error_cm_rank,joint_limit_violation_frame_ratio_percent_best_count,joint_limit_violation_frame_ratio_percent_rank,joint_limit_violation_sample_ratio_percent_best_count,joint_limit_violation_sample_ratio_percent_rank,number_of_violating_joints_best_count,number_of_violating_joints_rank,maximum_joint_limit_excess_deg_best_count,maximum_joint_limit_excess_deg_rank,mean_joint_limit_excess_deg_best_count,mean_joint_limit_excess_deg_rank,total_foot_sliding_cm_best_count,total_foot_sliding_cm_rank,left_foot_sliding_cm_best_count,left_foot_sliding_cm_rank,right_foot_sliding_cm_best_count,right_foot_sliding_cm_rank,mean_contact_foot_speed_cm_s_best_count,mean_contact_foot_speed_cm_s_rank,p95_contact_foot_speed_cm_s_best_count,p95_contact_foot_speed_cm_s_rank,max_contact_foot_speed_cm_s_best_count,max_contact_foot_speed_cm_s_rank,foot_sliding_per_second_cm_s_best_count,foot_sliding_per_second_cm_s_rank,left_foot_contact_ratio_percent_best_count,left_foot_contact_ratio_percent_rank,right_foot_contact_ratio_percent_best_count,right_foot_contact_ratio_percent_rank,penetration_frame_ratio_percent_best_count,penetration_frame_ratio_percent_rank,mean_penetration_depth_cm_best_count,mean_penetration_depth_cm_rank,p95_penetration_depth_cm_best_count,p95_penetration_depth_cm_rank,max_penetration_depth_cm_best_count,max_penetration_depth_cm_rank,left_foot_max_penetration_cm_best_count,left_foot_max_penetration_cm_rank,right_foot_max_penetration_cm_best_count,right_foot_max_penetration_cm_rank,self_collision_event_count_best_count,self_collision_event_count_rank,self_collision_frame_ratio_percent_best_count,self_collision_frame_ratio_percent_rank,mean_colliding_pairs_per_collision_frame_best_count,mean_colliding_pairs_per_collision_frame_rank,max_colliding_pairs_in_one_frame_best_count,max_colliding_pairs_in_one_frame_rank,maximum_self_penetration_depth_cm_best_count,maximum_self_penetration_depth_cm_rank,mean_absolute_joint_jerk_rad_s3_best_count,mean_absolute_joint_jerk_rad_s3_rank,p95_absolute_joint_jerk_rad_s3_best_count,p95_absolute_joint_jerk_rad_s3_rank,maximum_joint_jerk_rad_s3_best_count,maximum_joint_jerk_rad_s3_rank,mean_joint_acceleration_rad_s2_best_count,mean_joint_acceleration_rad_s2_rank,maximum_joint_acceleration_rad_s2_best_count,maximum_joint_acceleration_rad_s2_rank,mean_normalized_joint_jerk_s3_best_count,mean_normalized_joint_jerk_s3_rank,p95_normalized_joint_jerk_s3_best_count,p95_normalized_joint_jerk_s3_rank,maximum_normalized_joint_jerk_s3_best_count,maximum_normalized_joint_jerk_s3_rank
Direct Mapping,1,0.7850948286025571,0.0,0.7850948286025571,0.7850948286025571,242.3116774913237,0.0,242.3116774913237,242.3116774913237,456.9168535981997,0.0,456.9168535981997,456.9168535981997,477.87242810824023,0.0,477.87242810824023,477.87242810824023,477.87242810824023,0.0,477.87242810824023,477.87242810824023,11.691347852611342,0.0,11.691347852611342,11.691347852611342,0.06571901535564353,0.0,0.06571901535564353,0.06571901535564353,0.3844779559946772,0.0,0.3844779559946772,0.3844779559946772,17.866183785945143,0.0,17.866183785945143,17.866183785945143,46.27878709952468,0.0,46.27878709952468,46.27878709952468,59.729599732145,0.0,59.729599732145,59.729599732145,0.14515159578618583,0.0,0.14515159578618583,0.14515159578618583,0.0,0.0,0.0,0.0,19.804925513019235,0.0,19.804925513019235,19.804925513019235,7.465780767958168,0.0,7.465780767958168,7.465780767958168,15.7782154359947,0.0,15.7782154359947,15.7782154359947,18.350899711638156,0.0,18.350899711638156,18.350899711638156,11.920324228455462,0.0,11.920324228455462,11.920324228455462,23.133659982954626,0.0,23.133659982954626,23.133659982954626,28.646525513289177,0.0,28.646525513289177,28.646525513289177,41.46811635373826,0.0,41.46811635373826,41.46811635373826,7.763237008538501,0.0,7.763237008538501,7.763237008538501,8.248795658220505,0.0,8.248795658220505,8.248795658220505,21.984079550672693,0.0,21.984079550672693,21.984079550672693,15.142053634761318,0.0,15.142053634761318,15.142053634761318,21.961374646074663,0.0,21.961374646074663,21.961374646074663,26.324768783861707,0.0,26.324768783861707,26.324768783861707,29.60019632424095,0.0,29.60019632424095,29.60019632424095,55.16449276651092,0.0,55.16449276651092,55.16449276651092,59.729599732145,0.0,59.729599732145,59.729599732145,258.75387576611973,0.0,258.75387576611973,258.75387576611973,477.4311190064256,0.0,477.4311190064256,477.4311190064256,512.8085725647118,0.0,512.8085725647118,512.8085725647118,28.646525513289177,0.0,28.646525513289177,28.646525513289177,263.48205661193464,0.0,263.48205661193464,263.48205661193464,41.46811635373826,0.0,41.46811635373826,41.46811635373826,267.1209773947491,0.0,267.1209773947491,267.1209773947491,21.961374646074663,0.0,21.961374646074663,21.961374646074663,247.77965308848397,0.0,247.77965308848397,247.77965308848397,26.324768783861707,0.0,26.324768783861707,26.324768783861707,256.6328159693111,0.0,256.6328159693111,256.6328159693111,64.86486486486487,0.0,64.86486486486487,64.86486486486487,4.193849021435228,0.0,4.193849021435228,4.193849021435228,5.0,0.0,5.0,5.0,20.10079437532295,0.0,20.10079437532295,20.10079437532295,5.900525029596712,0.0,5.900525029596712,5.900525029596712,77.91516397565707,0.0,77.91516397565707,77.91516397565707,61.39772307383926,0.0,61.39772307383926,61.39772307383926,16.5174409018178,0.0,16.5174409018178,16.5174409018178,233.7454919269712,0.0,233.7454919269712,233.7454919269712,309.9288895433175,0.0,309.9288895433175,309.9288895433175,324.3564090799711,0.0,324.3564090799711,324.3564090799711,32.01993040095496,0.0,32.01993040095496,32.01993040095496,22.972972972972975,0.0,22.972972972972975,22.972972972972975,10.81081081081081,0.0,10.81081081081081,10.81081081081081,4.054054054054054,0.0,4.054054054054054,4.054054054054054,0.0696532718492717,0.0,0.0696532718492717,0.0696532718492717,0.19593849329254875,0.0,0.19593849329254875,0.19593849329254875,1.8155114254757794,0.0,1.8155114254757794,1.8155114254757794,1.8155114254757794,0.0,1.8155114254757794,1.8155114254757794,0.17335965824555624,0.0,0.17335965824555624,0.17335965824555624,33.0,0.0,33.0,33.0,86.48648648648648,0.0,86.48648648648648,86.48648648648648,3.5625,0.0,3.5625,3.5625,5.0,0.0,5.0,5.0,10.015153638789041,0.0,10.015153638789041,10.015153638789041,79.74023593384823,0.0,79.74023593384823,79.74023593384823,247.49652250559132,0.0,247.49652250559132,247.49652250559132,457.25048418860626,0.0,457.25048418860626,457.25048418860626,5.543944525741931,0.0,5.543944525741931,5.543944525741931,55.96532956511232,0.0,55.96532956511232,55.96532956511232,28.190787877339414,0.0,28.190787877339414,28.190787877339414,89.82434825346972,0.0,89.82434825346972,89.82434825346972,216.1602695370394,0.0,216.1602695370394,216.1602695370394,1,1,0,3,0,3,0,3,0,3,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,3,0,2,1,1,0,3,0,2,0,3,1,1,0,3,1,1,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,3,1,1,0,3,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,3,0,3,0,2,0,3,0,2,0,2,1,1,0,2,0,2,0,2,0,2,0,2
Basic IK,1,0.7850948286025571,0.0,0.7850948286025571,0.7850948286025571,219.22695960414256,0.0,219.22695960414256,219.22695960414256,409.85668299037616,0.0,409.85668299037616,409.85668299037616,428.46971398707774,0.0,428.46971398707774,428.46971398707774,428.46971398707774,0.0,428.46971398707774,428.46971398707774,5.503464773927392,0.0,5.503464773927392,5.503464773927392,14.199610290997553,0.0,14.199610290997553,14.199610290997553,27.555935261779688,0.0,27.555935261779688,27.555935261779688,20.94342582654356,0.0,20.94342582654356,20.94342582654356,47.761233072195445,0.0,47.761233072195445,47.761233072195445,69.09587598836679,0.0,69.09587598836679,69.09587598836679,0.17015226734339772,0.0,0.17015226734339772,0.17015226734339772,0.0,0.0,0.0,0.0,20.010950469494208,0.0,20.010950469494208,20.010950469494208,8.37678607263623,0.0,8.37678607263623,8.37678607263623,16.896967525636807,0.0,16.896967525636807,16.896967525636807,19.179524169955595,0.0,19.179524169955595,19.179524169955595,22.67748510880717,0.0,22.67748510880717,22.67748510880717,25.221781815536083,0.0,25.221781815536083,25.221781815536083,36.78409225054942,0.0,36.78409225054942,36.78409225054942,38.08317843599987,0.0,38.08317843599987,38.08317843599987,6.857576966942308,0.0,6.857576966942308,6.857576966942308,9.319617814786813,0.0,9.319617814786813,9.319617814786813,21.35384985013764,0.0,21.35384985013764,21.35384985013764,22.1083461206146,0.0,22.1083461206146,22.1083461206146,33.45039045596388,0.0,33.45039045596388,33.45039045596388,33.830840341092795,0.0,33.830840341092795,33.830840341092795,35.53712537090149,0.0,35.53712537090149,35.53712537090149,59.72082173699499,0.0,59.72082173699499,59.72082173699499,69.09587598836679,0.0,69.09587598836679,69.09587598836679,223.01115045364983,0.0,223.01115045364983,223.01115045364983,416.364286005869,0.0,416.364286005869,416.364286005869,469.4296956496018,0.0,469.4296956496018,469.4296956496018,36.78409225054942,0.0,36.78409225054942,36.78409225054942,220.29144085415507,0.0,220.29144085415507,220.29144085415507,38.08317843599987,0.0,38.08317843599987,38.08317843599987,230.34364607353018,0.0,230.34364607353018,230.34364607353018,33.45039045596388,0.0,33.45039045596388,33.45039045596388,219.29917967746704,0.0,219.29917967746704,219.29917967746704,33.830840341092795,0.0,33.830840341092795,33.830840341092795,222.110335209447,0.0,222.110335209447,222.110335209447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.301335061999254,0.0,61.301335061999254,61.301335061999254,20.28165435654218,0.0,20.28165435654218,20.28165435654218,41.01968070545707,0.0,41.01968070545707,41.01968070545707,61.30133506199924,0.0,61.30133506199924,61.30133506199924,356.71257015758425,0.0,356.71257015758425,356.71257015758425,366.9980359080513,0.0,366.9980359080513,366.9980359080513,25.192329477533942,0.0,25.192329477533942,25.192329477533942,35.13513513513514,0.0,35.13513513513514,35.13513513513514,31.08108108108108,0.0,31.08108108108108,31.08108108108108,58.108108108108105,0.0,58.108108108108105,58.108108108108105,2.299712478702486,0.0,2.299712478702486,2.299712478702486,7.158685814990701,0.0,7.158685814990701,7.158685814990701,8.299336955855207,0.0,8.299336955855207,8.299336955855207,7.834277478992694,0.0,7.834277478992694,7.834277478992694,8.299336955855207,0.0,8.299336955855207,8.299336955855207,29.0,0.0,29.0,29.0,43.24324324324324,0.0,43.24324324324324,43.24324324324324,2.78125,0.0,2.78125,2.78125,9.0,0.0,9.0,9.0,3.60371398858763,0.0,3.60371398858763,3.60371398858763,53.72459669463211,0.0,53.72459669463211,53.72459669463211,196.74824500582076,0.0,196.74824500582076,196.74824500582076,460.28138850219284,0.0,460.28138850219284,460.28138850219284,4.408562134490994,0.0,4.408562134490994,4.408562134490994,33.55887877979861,0.0,33.55887877979861,33.55887877979861,20.552025706387177,0.0,20.552025706387177,20.552025706387177,69.64292115006316,0.0,69.64292115006316,69.64292115006316,161.41728511386736,0.0,161.41728511386736,161.41728511386736,1,2,1,1,1,1,1,1,1,1,0,2,0,3,0,3,0,2,0,2,0,3,0,2,1,2,0,3,0,3,0,3,0,2,0,3,0,2,0,3,1,1,1,1,0,3,1,1,0,2,0,2,0,2,0,2,0,2,0,3,1,1,1,1,1,1,0,3,1,1,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,3,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1
