Configuration,Time-out total (final window),Time-out N,Anchor-pos total (final window),Anchor-pos N,Anchor-ori total (final window),Anchor-ori N,EE-body-pos total (final window),EE-body-pos N,All termination events total (final window),Time-out event share (%),Interpretation
Full,313.29167437553406,100,191.33333885669708,100,0.0,100,1414.5833654403687,100,1919.2083786725998,16.324005139672167,Event share only; not a strict episode success rate because termination conditions may overlap
No global root,200.7500056028366,100,215.08334052562714,100,0.0416666679084301,100,1865.2500495910645,100,2281.1250623874366,8.800482223132942,Event share only; not a strict episode success rate because termination conditions may overlap
No body pose,87.54166904091835,100,663.0000166893005,100,0.0,100,2401.1250648498535,100,3151.6667505800724,2.7776308845091595,Event share only; not a strict episode success rate because termination conditions may overlap
No velocity,247.50000715255737,100,297.50000834465027,100,0.0,100,1638.583384513855,100,2183.5834000110626,11.334579991371225,Event share only; not a strict episode success rate because termination conditions may overlap
No action rate,766.166684627533,100,23.9583340883255,100,0.0,100,88.83333626389503,100,878.9583549797535,87.16757515151915,Event share only; not a strict episode success rate because termination conditions may overlap
No joint limit,265.29167580604553,100,382.0833468437195,100,0.0833333358168602,100,1483.1250371932983,100,2130.58339317888,12.45159784195183,Event share only; not a strict episode success rate because termination conditions may overlap
No self collision,410.500013589859,100,200.58333909511566,100,0.0833333358168602,100,995.2917022705078,100,1606.4583882912993,25.553105924298798,Event share only; not a strict episode success rate because termination conditions may overlap
