Configuration,Run ID,Run name,_step,Train/mean_reward,Train/mean_episode_length,Policy/mean_std,Episode_Metrics/root_position_error,Episode_Metrics/root_orientation_error,Episode_Metrics/body_position_error,Episode_Metrics/body_orientation_error,Episode_Metrics/body_linear_velocity_error,Episode_Metrics/body_angular_velocity_error,Episode_Metrics/action_rate_l2_raw,Episode_Metrics/joint_limit_raw,Episode_Metrics/self_collision_raw,Episode_Termination/time_out,Episode_Termination/anchor_pos,Episode_Termination/anchor_ori,Episode_Termination/ee_body_pos
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,13,-0.7519565296173095,8.05,0.939283013343811,0.06376846134662628,0.23174647986888885,0.08275218307971954,0.5573972463607788,1.2532641887664795,9.275419235229492,45.07169723510742,0.016409210860729218,0.03798239678144455,0.0,2.0416667461395264,0.8333333730697632,549.0833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,14,-0.6224931670725345,7.74,0.9314145445823669,0.06366285681724548,0.2319183200597763,0.08239702880382538,0.5559659004211426,1.2505834102630615,9.2600736618042,43.985130310058594,0.015668779611587524,0.034813325852155685,0.0,2.125,0.9166666865348816,554.7083740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,15,-0.5714461706578732,6.99,0.9248548746109009,0.0628386065363884,0.23055407404899597,0.08214675635099411,0.5530997514724731,1.2518519163131714,9.245380401611328,43.0792236328125,0.014883454889059067,0.0308474600315094,0.0,1.75,1.125,560.3333740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,16,-0.4461798995733261,6.28,0.9184703826904297,0.06280703842639923,0.23154664039611816,0.08205853402614594,0.5524610280990601,1.2551729679107666,9.239830017089844,42.16408920288086,0.014212041161954403,0.03073049895465374,0.0,1.9583333730697632,0.7083333730697632,567.375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,17,-0.5610496059060097,7.47,0.9105945229530334,0.06272375583648682,0.23180048167705536,0.08171986043453217,0.5490378737449646,1.2561923265457153,9.225946426391602,41.21027374267578,0.013860678300261497,0.025722112506628036,0.0,1.5,1.2916667461395264,571.0
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,18,-0.398448733985424,6.12,0.9030866622924805,0.06177695840597153,0.2318466305732727,0.08122529089450836,0.5453982353210449,1.256115198135376,9.208934783935547,40.179344177246094,0.01302114687860012,0.0224602073431015,0.0,1.2916667461395264,1.3333333730697632,580.0833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,19,-0.5113142442703247,6.87,0.8991429209709167,0.06185079738497734,0.23078829050064087,0.08113310486078262,0.5452694892883301,1.258012056350708,9.205649375915527,39.18377685546875,0.012302396818995476,0.020937971770763397,0.0,1.0416667461395264,1.7083333730697632,587.625
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,20,-0.476772942841053,6.98,0.893645703792572,0.06169610470533371,0.23411834239959717,0.08110868185758591,0.5440245866775513,1.2600226402282715,9.204626083374023,38.51350402832031,0.012314174324274063,0.020010754466056824,0.0,1.0,1.75,591.8333740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,21,-0.4507011687755585,6.64,0.8872092962265015,0.06101621687412262,0.2318103313446045,0.08037306368350983,0.541804313659668,1.2614678144454956,9.228940963745117,37.95361328125,0.01183642353862524,0.016555728390812874,0.0,0.7083333730697632,1.625,600.0
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,22,-0.3776043924689293,6.46,0.8805395364761353,0.060925208032131195,0.23167143762111664,0.08027099817991257,0.5379589796066284,1.2628133296966553,9.185731887817383,36.96219253540039,0.011399410665035248,0.0151456817984581,0.0,1.0,1.5416667461395264,607.4583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,23,-0.462783685028553,7.19,0.873618483543396,0.060844339430332184,0.23029127717018127,0.07986327260732651,0.5362595915794373,1.2640568017959595,9.196207046508789,36.094261169433594,0.010590980760753155,0.013755697757005692,0.0,0.625,1.4166667461395264,610.875
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,24,-0.34602029889822006,6.33,0.8676661252975464,0.06080455332994461,0.23246952891349792,0.08000433444976807,0.5362972617149353,1.2652602195739746,9.180047035217285,35.24560546875,0.010410334914922714,0.012619715183973312,0.0,0.6666666865348816,2.125,616.7083740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,25,-0.36981073588132857,6.73,0.8597406148910522,0.0599265992641449,0.23162582516670227,0.07949715852737427,0.5338380336761475,1.2668943405151367,9.209114074707031,34.371803283691406,0.00983550027012825,0.011579604819417,0.0,0.25,2.125,621.2916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,26,-0.3313575039803982,6.68,0.8509527444839478,0.0602620467543602,0.23314687609672546,0.07950035482645035,0.5348151922225952,1.2691679000854492,9.183592796325684,33.47108459472656,0.009671036154031754,0.010811373591423035,0.0,0.5416666865348816,1.875,625.5833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,27,-0.32405372366309165,6.65,0.8418917655944824,0.06015485152602196,0.23228208720684052,0.07918970286846161,0.5333006381988525,1.2709386348724365,9.191545486450195,32.43838119506836,0.00918041355907917,0.009374362416565418,0.0,0.3333333432674408,1.7083333730697632,626.2083740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,28,-0.31321647465229036,6.49,0.8336300849914551,0.05953405424952507,0.23212024569511414,0.07897390425205231,0.5307804346084595,1.2706478834152222,9.168914794921875,31.452354431152344,0.008767692372202873,0.008235303685069084,0.0,0.375,2.5833334922790527,636.0
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,29,-0.2995860382169485,6.46,0.8254864811897278,0.05943162366747856,0.23039290308952332,0.07874226570129395,0.5299040675163269,1.2722609043121338,9.185980796813965,30.53755760192871,0.008373542688786983,0.008164179511368275,0.0,0.125,2.5416667461395264,640.4583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,30,-0.24952963024377822,5.88,0.817927896976471,0.05925638601183891,0.23011741042137146,0.0786205381155014,0.528849184513092,1.2758405208587646,9.182574272155762,29.61884880065918,0.0076926713809370995,0.007077474147081375,0.0,0.25,2.375,643.125
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,31,-0.2687284166365862,6.15,0.8099274039268494,0.059240005910396576,0.23119229078292847,0.07842572033405304,0.5281767845153809,1.2750136852264404,9.175835609436035,28.785274505615234,0.007430954836308956,0.00682033970952034,0.0,0.2083333432674408,2.25,649.125
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,32,-0.260022000670433,6.32,0.8020873665809631,0.05882949382066727,0.22956709563732147,0.07843540608882904,0.5269454717636108,1.277061104774475,9.171636581420898,28.010101318359375,0.007295889779925346,0.006482468917965889,0.0,0.0833333358168602,2.2916667461395264,650.9583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,33,-0.22970060452818872,6.1,0.7946840524673462,0.059517890214920044,0.23164406418800354,0.07853847742080688,0.5274669528007507,1.2780659198760986,9.141617774963379,27.262317657470703,0.00714502390474081,0.00523286871612072,0.0,0.125,2.9583334922790527,648.8333740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,34,-0.26132368616759777,6.51,0.785889208316803,0.05897828936576843,0.2285429686307907,0.07807128131389618,0.5248507261276245,1.2793035507202148,9.164763450622559,26.39221954345703,0.0066553810611367226,0.00579450186342001,0.0,0.1666666716337204,2.625,659.5833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,35,-0.21320891164243222,6.19,0.7782824039459229,0.058769531548023224,0.23017549514770508,0.07811012119054794,0.52443927526474,1.2808640003204346,9.14777660369873,25.672964096069336,0.00645588431507349,0.005245266482234001,0.0,0.0416666679084301,2.875,657.4166870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,36,-0.2343567156046629,6.36,0.7693829536437988,0.05874614417552948,0.22995787858963013,0.07796527445316315,0.5238552093505859,1.280078649520874,9.131406784057617,24.879819869995117,0.006214320659637451,0.005019206553697586,0.0,0.0833333358168602,2.4166667461395264,660.25
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,37,-0.1921964293718338,6.25,0.7618780136108398,0.05853353440761566,0.2287685126066208,0.07780878245830536,0.5222951769828796,1.2812055349349976,9.126420021057129,24.140424728393555,0.005991165991872549,0.004846819676458836,0.0,0.0416666679084301,2.5833334922790527,668.8333740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,38,-0.1944747793674469,6.13,0.752768874168396,0.05859646201133728,0.2270086705684662,0.07756205648183823,0.519961953163147,1.2821073532104492,9.115985870361328,23.489768981933594,0.005634122993797064,0.00434536300599575,0.0,0.0833333358168602,2.4583334922790527,664.8333740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,39,-0.16979422479867934,5.91,0.7455543279647827,0.05881528556346893,0.22889980673789978,0.07773145288228989,0.5213191509246826,1.2781156301498413,9.081010818481445,22.75971031188965,0.005284951068460941,0.004817089065909386,0.0,0.1666666716337204,1.9166667461395264,665.9166870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,40,-0.19529193818569182,6.39,0.7394640445709229,0.0583774670958519,0.22729787230491638,0.0774058848619461,0.5184671878814697,1.2788909673690796,9.065382957458496,22.14888572692871,0.005044096615165472,0.004611823242157698,0.0,0.0,1.875,670.4166870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,41,-0.16996210642158985,6.43,0.7342433929443359,0.05874915048480034,0.22551581263542175,0.07739624381065369,0.518872857093811,1.2805473804473877,9.065664291381836,21.60725212097168,0.004891153424978256,0.00428210711106658,0.0,0.2083333432674408,1.875,667.7916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,42,-0.15861073959618807,6.29,0.7282244563102722,0.05843675881624222,0.22487664222717285,0.07717175036668777,0.5182685852050781,1.2802259922027588,9.074128150939941,21.163875579833984,0.004773412831127644,0.004557320848107338,0.0,0.0416666679084301,1.9166667461395264,671.9166870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,43,-0.14203146938234568,6.2,0.7230557799339294,0.05842460319399834,0.22601521015167236,0.07727806270122528,0.5186801552772522,1.2804651260375977,9.050655364990234,20.7217960357666,0.004567058756947517,0.003976541571319103,0.0,0.125,1.6666667461395264,672.25
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,44,-0.14770451495423914,6.16,0.7189247012138367,0.058234505355358124,0.22388744354248047,0.07707452774047852,0.5173203349113464,1.2800333499908447,9.0518159866333,20.27873420715332,0.004443613346666098,0.0039330958388745785,0.0,0.0,2.1666667461395264,675.2916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,45,-0.153783018887043,6.29,0.7132481336593628,0.05812288820743561,0.2218879908323288,0.07690929621458054,0.5167367458343506,1.2788159847259521,9.045291900634766,19.922012329101562,0.004541131667792797,0.0035627237521111965,0.0,0.0416666679084301,2.2916667461395264,678.2916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,46,-0.1326213380880654,6.1,0.7082247734069824,0.05838529393076897,0.22196495532989502,0.07699953764677048,0.5168041586875916,1.2809094190597534,9.051568984985352,19.499168395996094,0.0043245237320661545,0.004705095663666725,0.0,0.0833333358168602,1.9166667461395264,676.375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,47,-0.14023737385869026,6.27,0.704556941986084,0.05799741670489311,0.22010311484336853,0.0767095535993576,0.5144752264022827,1.2806787490844727,9.03926944732666,19.125938415527344,0.004323939792811871,0.0036232785787433386,0.0,0.0833333358168602,1.7916667461395264,680.2916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,48,-0.1271374752931297,6.12,0.6998865008354187,0.05822320282459259,0.22100888192653656,0.07693526148796082,0.5163633823394775,1.279483675956726,9.028160095214844,18.864776611328125,0.004175874404609203,0.0038386366795748472,0.0,0.0416666679084301,1.4166667461395264,678.2916870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,49,-0.13342915315181017,6.28,0.695015013217926,0.05842616409063339,0.21964094042778015,0.07673638314008713,0.5144912004470825,1.2813997268676758,9.034626007080078,18.51284408569336,0.004039710387587547,0.004081775899976492,0.0,0.0,1.5416667461395264,679.9583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,50,-0.12332301311194897,6.15,0.6902618408203125,0.05838602036237717,0.21863310039043427,0.07656888663768768,0.5141059756278992,1.2776234149932861,9.002608299255371,18.148807525634766,0.004014386795461178,0.003492747200652957,0.0,0.0,1.4583333730697632,680.375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,51,-0.10215746775269509,5.98,0.6846966743469238,0.05817991495132446,0.21703021228313446,0.07675141096115112,0.5141220092773438,1.280000925064087,9.012574195861816,17.82958984375,0.003792988834902644,0.004054531455039978,0.0,0.0416666679084301,1.1666667461395264,676.875
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,52,-0.11292452901601792,6.19,0.6805186867713928,0.058398108929395676,0.21763019263744354,0.07654886692762375,0.513760507106781,1.2753345966339111,8.97107219696045,17.501567840576172,0.0037324687000364065,0.0033894318621605635,0.0,0.0416666679084301,1.375,677.375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,53,-0.09032355850562453,5.61,0.6772798299789429,0.058243684470653534,0.21533863246440887,0.0765213817358017,0.511268138885498,1.2775815725326538,8.978528022766113,17.171798706054688,0.0037600432988256216,0.003818041179329157,0.0,0.0416666679084301,1.5,681.125
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,54,-0.0986405834928155,6.08,0.6742174625396729,0.05796920508146286,0.21597008407115936,0.07643673568964005,0.5113233327865601,1.2756825685501099,8.963800430297852,16.962966918945312,0.003653413150459528,0.0040960293263196945,0.0,0.0,0.9166666865348816,683.4583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,55,-0.08122952552512289,5.75,0.6717990636825562,0.05811923369765282,0.2157612442970276,0.07643915712833405,0.511589527130127,1.276282548904419,8.948946952819824,16.804569244384766,0.003698352724313736,0.00413123844191432,0.0,0.0,1.2083333730697632,678.5833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,56,-0.09016420245170594,5.74,0.6674941182136536,0.05810525268316269,0.21526017785072327,0.07646888494491577,0.5112728476524353,1.2756788730621338,8.9516019821167,16.597394943237305,0.0036756773479282856,0.003702636808156967,0.0,0.0,1.6666667461395264,682.0
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,57,-0.08160741733387113,5.98,0.6634529232978821,0.05807378888130188,0.21417848765850067,0.07636171579360962,0.5105875730514526,1.2790697813034058,8.949092864990234,16.295909881591797,0.003439697902649641,0.003436195431277156,0.0,0.0,1.4166667461395264,681.875
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,58,-0.05900577900931239,5.57,0.6586450934410095,0.05815103277564049,0.21438035368919373,0.07638183236122131,0.5107924342155457,1.275545597076416,8.930450439453125,16.052051544189453,0.0033667348325252533,0.003262399462983012,0.0,0.0,1.7083333730697632,678.125
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,59,-0.09240121924318373,5.87,0.6562978625297546,0.0580613911151886,0.211604043841362,0.07609783113002777,0.50898277759552,1.2744954824447632,8.918859481811523,15.728797912597656,0.0034249143209308386,0.004334697499871254,0.0,0.0416666679084301,1.375,684.4583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,60,-0.08653635310009122,5.92,0.6539208889007568,0.058198049664497375,0.21064525842666626,0.07599130272865295,0.5083193778991699,1.2720860242843628,8.888594627380371,15.609548568725586,0.003385634161531925,0.0034292847849428654,0.0,0.0416666679084301,1.4583333730697632,681.6666870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,61,-0.07761074447073042,6.29,0.6507225632667542,0.058206602931022644,0.21081285178661346,0.07618202269077301,0.5086717009544373,1.2764023542404175,8.908869743347168,15.462249755859375,0.0033158641308546066,0.003986803814768791,0.0,0.0,0.9583333730697632,685.375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,62,-0.0711942655686289,5.99,0.6481834650039673,0.05862831696867943,0.20979098975658417,0.07623186707496643,0.5093976259231567,1.2739994525909424,8.8961763381958,15.259486198425293,0.0032390530686825514,0.0035471380688250065,0.0,0.0,1.2916667461395264,676.125
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,63,-0.06741892855614423,6.02,0.6442725658416748,0.058298103511333466,0.20933997631072998,0.07595108449459076,0.5080996751785278,1.2686890363693237,8.863605499267578,15.12847900390625,0.003289318410679698,0.0036408312153071165,0.0,0.0833333358168602,1.1666667461395264,683.4166870117188
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,64,-0.06361096762120724,5.85,0.6418704986572266,0.057947367429733276,0.2066415548324585,0.07564692199230194,0.5049933195114136,1.2696536779403687,8.850136756896973,14.877052307128906,0.003174376441165805,0.0038205571472644806,0.0,0.0,1.25,681.875
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,65,-0.07203919564373791,6.27,0.6395473480224609,0.05837775394320488,0.2106347680091858,0.07625497877597809,0.5083177089691162,1.2705402374267578,8.838114738464355,14.81391429901123,0.003049243940040469,0.0040405020117759705,0.0,0.0416666679084301,1.375,678.0
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,66,-0.06884643320925533,6.03,0.6371959447860718,0.058079611510038376,0.20720788836479187,0.07586169242858887,0.5064998269081116,1.2677245140075684,8.841863632202148,14.641281127929688,0.0030781682580709457,0.0035039351787418127,0.0,0.0833333358168602,0.625,679.2083740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,67,-0.07374014271423221,5.98,0.6352694034576416,0.05827021598815918,0.20781415700912476,0.07608963549137115,0.5068962574005127,1.2693932056427002,8.83464527130127,14.509397506713867,0.0030782315880060196,0.0033020058181136847,0.0,0.0416666679084301,0.9583333730697632,679.9583740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,68,-0.05029212364926934,5.83,0.6335621476173401,0.05819030851125717,0.2076200693845749,0.07604867219924927,0.5058003664016724,1.2677597999572754,8.804370880126953,14.384333610534668,0.0029518879018723965,0.0031155867036432028,0.0,0.0833333358168602,1.2916667461395264,674.25
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,69,-0.07368812453001737,6.41,0.6318938136100769,0.05812660977244377,0.20692706108093262,0.0758582055568695,0.5055648684501648,1.2631068229675293,8.796630859375,14.310770988464355,0.0030319939833134413,0.0036612662952393293,0.0,0.0416666679084301,1.5,673.5833740234375
No body pose,y84gf3sj,2026-07-17_16-19-11_05_04_gmr_no_body_pose_seed_42_iter_1000_20260717T143245Z,70,-0.05565898452885449,6.19,0.6302739381790161,0.05822782963514328,0.20591199398040771,0.07607084512710571,0.5081542730331421,1.2644239664077759,8.81268310546875,14.216018676757812,0.002919591497629881,0.0037643457762897015,0.0,0.0416666679084301,1.0,678.125
