Configuration,Run ID,Run name,_step,Train/mean_reward,Train/mean_episode_length,Policy/mean_std,Episode_Metrics/root_position_error,Episode_Metrics/root_orientation_error,Episode_Metrics/body_position_error,Episode_Metrics/body_orientation_error,Episode_Metrics/body_linear_velocity_error,Episode_Metrics/body_angular_velocity_error,Episode_Metrics/action_rate_l2_raw,Episode_Metrics/joint_limit_raw,Episode_Metrics/self_collision_raw,Episode_Termination/time_out,Episode_Termination/anchor_pos,Episode_Termination/anchor_ori,Episode_Termination/ee_body_pos
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,127,0.5628351074457169,28.23,0.5681933760643005,0.14331474900245667,0.1953766942024231,0.09566768258810043,0.48907777667045593,0.8253458738327026,4.802891731262207,13.652735710144043,0.0032046919222921133,0.13867178559303284,0.0,2.2916667461395264,0.1666666716337204,145.83334350585938
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,128,0.5829991551488638,27.74,0.566737949848175,0.14270445704460144,0.19327425956726074,0.09559494256973267,0.4904605746269226,0.823755145072937,4.786645412445068,13.587851524353027,0.0031684571877121925,0.12654149532318115,0.0,2.5,0.0833333358168602,147.2916717529297
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,129,0.5924152721464634,28.3,0.5652226209640503,0.1405719369649887,0.19176936149597168,0.09536828845739365,0.48515862226486206,0.8186771869659424,4.752883434295654,13.534944534301758,0.003098856657743454,0.13348393142223358,0.0,2.1666667461395264,0.0416666679084301,147.375
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,130,0.6340723571740091,30.76,0.5639578104019165,0.14409668743610382,0.19255375862121582,0.09602782130241394,0.49203968048095703,0.8240029215812683,4.761565685272217,13.470853805541992,0.00286183413118124,0.13138268887996674,0.0,2.1666667461395264,0.0416666679084301,142.5
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,131,0.6427564157545567,29.76,0.5630429983139038,0.1477108895778656,0.1925976574420929,0.09688422083854675,0.4903111457824707,0.8278676271438599,4.736936092376709,13.442575454711914,0.0029791980050504208,0.13979807496070862,0.0,2.75,0.0,137.1666717529297
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,132,0.6352300158143044,30.58,0.5622184872627258,0.1519700288772583,0.19183282554149628,0.09794598072767258,0.49024415016174316,0.8342852592468262,4.721407890319824,13.387128829956055,0.003039840143173933,0.13941165804862976,0.0,2.375,0.0,134.1666717529297
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,133,0.5835068515688181,28.29,0.5605801939964294,0.15554429590702057,0.19351789355278015,0.09811245650053024,0.491732120513916,0.8374327421188354,4.712982177734375,13.334288597106934,0.003101293696090579,0.14288154244422913,0.0,2.0833334922790527,0.0,132.83334350585938
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,134,0.6147775479406118,29.41,0.5584080815315247,0.1543443202972412,0.19317078590393066,0.09790694713592529,0.48807990550994873,0.837902307510376,4.699843406677246,13.325143814086914,0.003144493792206049,0.14480629563331604,0.0,2.4166667461395264,0.0416666679084301,131.75
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,135,0.6609400703012943,32.12,0.5563509464263916,0.1582590937614441,0.19225911796092987,0.0988425612449646,0.48733052611351013,0.8424863219261169,4.656009197235107,13.29273796081543,0.00305353756994009,0.13984501361846924,0.0,3.0416667461395264,0.0,131.0
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,136,0.621764589548111,29.21,0.5548409819602966,0.1600620150566101,0.18983471393585205,0.09809692203998566,0.48574039340019226,0.839331865310669,4.630856513977051,13.185247421264648,0.0031621018424630165,0.13503533601760864,0.0,2.875,0.0,130.9166717529297
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,137,0.7011624630540609,32.92,0.5529187321662903,0.15989229083061218,0.18996107578277588,0.0982685312628746,0.4854186773300171,0.8392111659049988,4.619649410247803,13.105276107788086,0.003129297634586692,0.14131677150726318,0.0,3.125,0.0416666679084301,129.9166717529297
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,138,0.7509780424833298,34.41,0.5509892106056213,0.16201040148735046,0.1900918185710907,0.09865079820156097,0.487590491771698,0.845665693283081,4.613038539886475,13.04902172088623,0.0029827223625034094,0.1464294046163559,0.0,4.083333492279053,0.0416666679084301,125.79167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,139,0.7326404735445976,31.8,0.5493757724761963,0.16134896874427795,0.18804287910461426,0.0986516922712326,0.4851110577583313,0.8436581492424011,4.600310325622559,12.995561599731445,0.0031018536537885666,0.15737806260585785,0.0,3.625,0.0833333358168602,126.66667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,140,0.695371856354177,31.82,0.5473144054412842,0.16756603121757507,0.19078251719474792,0.09884019196033478,0.4838295876979828,0.845880389213562,4.564952373504639,12.936843872070312,0.0029343776404857635,0.14656800031661987,0.0,3.4583334922790527,0.0416666679084301,125.75
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,141,0.6721986259520054,31.2,0.545301616191864,0.16580656170845032,0.18869179487228394,0.0986284464597702,0.4818255305290222,0.8403333425521851,4.530529975891113,12.873759269714355,0.0030078513082116842,0.1576569378376007,0.0,3.5416667461395264,0.0,124.45833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,142,0.746860332712531,33.27,0.5434292554855347,0.16619716584682465,0.1902579367160797,0.09913098812103271,0.48533615469932556,0.8493830561637878,4.561970233917236,12.824399948120117,0.00298860901966691,0.1549605429172516,0.0,3.9583334922790527,0.0,123.16667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,143,0.7662730614840985,33.22,0.541827380657196,0.1681482046842575,0.18705058097839355,0.09848813712596893,0.4794106185436249,0.8466681241989136,4.504019737243652,12.738655090332031,0.0029932749457657337,0.1567651778459549,0.0,3.75,0.0,119.33333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,144,0.7334537701308728,32.57,0.5400568842887878,0.17102937400341034,0.18989455699920654,0.09880465269088745,0.4787468910217285,0.8464728593826294,4.479611873626709,12.656484603881836,0.0030340878292918205,0.1554674208164215,0.0,3.2916667461395264,0.0416666679084301,117.5
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,145,0.7962003189325333,34.54,0.5384783148765564,0.17187714576721191,0.1883554905653,0.09880547225475311,0.47766876220703125,0.8436357378959656,4.466163158416748,12.61482048034668,0.0029809107072651386,0.15605893731117249,0.0,4.4166669845581055,0.0,123.54167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,146,0.7777717786282301,33.03,0.5373071432113647,0.1717802733182907,0.18882274627685547,0.09889209270477295,0.4759792685508728,0.84998619556427,4.454663276672363,12.58393383026123,0.002930760383605957,0.15208663046360016,0.0,3.9583334922790527,0.0416666679084301,117.70833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,147,0.8499256730079651,36.09,0.5354098677635193,0.17382392287254333,0.18880198895931244,0.0984310433268547,0.47555145621299744,0.844031810760498,4.428255081176758,12.528251647949219,0.0028674318455159664,0.15979203581809998,0.0,3.6666667461395264,0.0,115.95833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,148,0.7788479407131672,33.54,0.5335168838500977,0.1730899065732956,0.18888728320598602,0.09886455535888672,0.47572821378707886,0.8469470739364624,4.426657676696777,12.493868827819824,0.0029189977794885635,0.15563994646072388,0.0,3.3333334922790527,0.0,119.25
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,149,0.8314409801363944,35.34,0.5318126678466797,0.1738453209400177,0.18877723813056946,0.09864922612905502,0.4716631770133972,0.8498938083648682,4.414453983306885,12.447860717773438,0.0028323079459369183,0.15526136755943298,0.0,4.208333492279053,0.0,119.25
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,150,0.814587977528572,34.3,0.530046820640564,0.17467252910137177,0.1868099868297577,0.09835003316402435,0.47227776050567627,0.8471919894218445,4.39418888092041,12.347631454467773,0.0029646994080394506,0.16006295382976532,0.0,4.125,0.0,118.04167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,151,0.8388643668591976,33.9,0.5284857153892517,0.1724439114332199,0.18437336385250092,0.09759985655546188,0.46799445152282715,0.8424952030181885,4.372798919677734,12.327083587646484,0.0027988608926534653,0.15399578213691711,0.0,3.0,0.0416666679084301,117.625
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,152,0.7474854481220246,31.66,0.5272944569587708,0.17350909113883972,0.1850583553314209,0.09767228364944458,0.46855780482292175,0.8410065174102783,4.34934139251709,12.250547409057617,0.002732357708737254,0.14730896055698395,0.0,3.5416667461395264,0.0,120.375
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,153,0.799995235800743,32.51,0.5258387327194214,0.1737585961818695,0.1858643740415573,0.09791573137044907,0.46903085708618164,0.8412848711013794,4.359586715698242,12.193766593933105,0.0024960925802588463,0.17583760619163513,0.0,3.2916667461395264,0.0,116.91667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,154,0.9159134308993816,36.24,0.5241549015045166,0.17470374703407288,0.18426448106765747,0.09767019003629684,0.46409329771995544,0.8412584066390991,4.318515777587891,12.171432495117188,0.002532558748498559,0.18321120738983154,0.0,3.3333334922790527,0.0,116.29167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,155,0.9759761127829552,37.67,0.5225714445114136,0.17529945075511932,0.18463300168514252,0.09775836765766144,0.46435409784317017,0.8374201059341431,4.314308166503906,12.085195541381836,0.0025513016153126955,0.1785432994365692,0.0,3.6666667461395264,0.0,115.29167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,156,0.9054516226053237,36.09,0.5211853384971619,0.1740070879459381,0.18367640674114227,0.09805961698293686,0.4653456211090088,0.8394813537597656,4.298795700073242,12.035820007324219,0.002613828983157873,0.15906214714050293,0.0,3.6666667461395264,0.0,118.20833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,157,0.8369074711203575,32.85,0.5199027061462402,0.17465436458587646,0.18196946382522583,0.09760425984859467,0.4613811671733856,0.8411293029785156,4.292806625366211,11.997149467468262,0.0023264246992766857,0.1608419418334961,0.0,3.375,0.0,114.875
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,158,0.9207271653413772,36.61,0.518110454082489,0.1747417449951172,0.18118131160736084,0.09748564660549164,0.4616285264492035,0.8307242393493652,4.263665199279785,11.957048416137695,0.002377620432525873,0.1585931032896042,0.0,3.75,0.0,116.20833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,159,0.8670773391425609,34.54,0.5162173509597778,0.17570434510707855,0.18244080245494843,0.09780395030975342,0.466129869222641,0.8356172442436218,4.2862467765808105,11.91684341430664,0.0022666254080832005,0.1670035421848297,0.0,3.375,0.0833333358168602,114.91667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,160,0.9647383719682694,36.8,0.5144972205162048,0.1773950308561325,0.18373605608940125,0.09769715368747711,0.46242809295654297,0.84014892578125,4.265311241149902,11.800841331481934,0.002200762275606394,0.1813810169696808,0.0,3.0416667461395264,0.0,114.79167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,161,1.0109911885857583,37.48,0.5126592516899109,0.17866115272045135,0.18285517394542694,0.09782975167036057,0.45933300256729126,0.8385518789291382,4.225029468536377,11.777435302734375,0.002328029368072748,0.18612468242645264,0.0,3.8333334922790527,0.0,111.625
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,162,0.8236511166393757,33.55,0.5111817121505737,0.1795780062675476,0.18414902687072754,0.0977724939584732,0.4617026448249817,0.8462177515029907,4.24101448059082,11.712386131286621,0.0023987465538084507,0.1695798933506012,0.0,3.8333334922790527,0.0416666679084301,112.29167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,163,0.8504232396185398,33.23,0.509353518486023,0.17768582701683044,0.18176576495170593,0.09740155190229416,0.4599708020687103,0.8420761823654175,4.221523761749268,11.661901473999023,0.0022619329392910004,0.1678975224494934,0.0,3.875,0.0,114.66667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,164,0.9719480013847351,36.75,0.5075750946998596,0.17973601818084717,0.18271951377391815,0.09717851877212524,0.4562877118587494,0.8342108130455017,4.1842360496521,11.590503692626953,0.002176639623939991,0.18010002374649048,0.0,3.5,0.0,112.83333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,165,1.0057576924562455,36.64,0.5061259865760803,0.1811046302318573,0.1819906234741211,0.0971747487783432,0.45556673407554626,0.8388022184371948,4.17680549621582,11.521827697753906,0.0022114221937954426,0.17662958800792694,0.0,4.0416669845581055,0.0,108.83333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,166,1.113595400005579,38.65,0.5043298602104187,0.1797821819782257,0.18191365897655487,0.09712245315313339,0.4534231126308441,0.8363542556762695,4.1471123695373535,11.460626602172852,0.00203058123588562,0.17797759175300598,0.0,4.583333492279053,0.0,113.54167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,167,1.0238619785010814,37.07,0.502851128578186,0.18022947013378143,0.18054109811782837,0.09746181964874268,0.4527099132537842,0.8405949473381042,4.146460056304932,11.401995658874512,0.002094221767038107,0.1706167459487915,0.0,4.875,0.0,112.25
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,168,1.0624471801519393,37.17,0.5014698505401611,0.18055719137191772,0.17770835757255554,0.09706562012434006,0.4526062607765198,0.8356903791427612,4.135015487670898,11.33332633972168,0.0019791987724602222,0.17749613523483276,0.0,4.0416669845581055,0.0,109.75
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,169,1.064731320142746,37.96,0.5006198287010193,0.18406212329864502,0.17923080921173096,0.09787996858358383,0.45790895819664,0.8422548174858093,4.139666557312012,11.282279968261719,0.002133595757186413,0.18958556652069092,0.0,4.1666669845581055,0.0416666679084301,108.75
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,170,1.0177858403325082,36.49,0.4997619092464447,0.18358775973320007,0.18042807281017303,0.09739606827497482,0.4528511166572571,0.8398056030273438,4.123198986053467,11.254969596862793,0.002228199504315853,0.18488475680351257,0.0,4.25,0.0416666679084301,111.58333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,171,1.0104522806406022,36.9,0.49896931648254395,0.18230251967906952,0.17964844405651093,0.09786602109670639,0.4530681073665619,0.84023118019104,4.1202898025512695,11.24420166015625,0.002064121887087822,0.17346183955669403,0.0,4.5416669845581055,0.0,108.5
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,172,0.9885995397344232,37.05,0.49815240502357483,0.18466642498970032,0.17822623252868652,0.09778809547424316,0.4505951404571533,0.8369874954223633,4.079074859619141,11.201179504394531,0.0022089206613600254,0.1841696947813034,0.0,4.6666669845581055,0.0,106.95833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,173,0.9656751154363156,35.49,0.4973500967025757,0.18676768243312836,0.1789204329252243,0.09767361730337143,0.45217177271842957,0.8466553092002869,4.105985641479492,11.17219352722168,0.0022003091871738434,0.17110894620418549,0.0,4.875,0.0416666679084301,109.83333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,174,0.9628527575731277,34.75,0.4959664046764374,0.18363724648952484,0.17935070395469666,0.09808047115802765,0.4525880813598633,0.8395781517028809,4.104674339294434,11.173238754272461,0.0021742465905845165,0.18132835626602173,0.0,4.7916669845581055,0.0,107.70833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,175,0.9997127979993821,35.8,0.4942292869091034,0.18788668513298035,0.1797693967819214,0.0981791615486145,0.4527008533477783,0.8480489253997803,4.105564117431641,11.121058464050293,0.0023106448352336884,0.17585095763206482,0.0,5.0,0.0,106.875
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,176,1.110732550919056,38.29,0.49258071184158325,0.19081589579582214,0.17943060398101807,0.09870952367782593,0.4512358605861664,0.8461322784423828,4.057040214538574,11.087501525878906,0.002288571558892727,0.16437318921089172,0.0,5.5,0.0,103.5
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,177,1.0342312593758107,37.26,0.49129125475883484,0.18849647045135498,0.17748454213142395,0.09817443788051605,0.4506656527519226,0.8397221565246582,4.059010028839111,10.995040893554688,0.002181094605475664,0.16954290866851807,0.0,4.5,0.0,104.5
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,178,1.172154863253236,40.11,0.48995593190193176,0.189920574426651,0.1777898520231247,0.09817953407764435,0.44621366262435913,0.8437278270721436,4.022304058074951,10.960330963134766,0.0023664338514208794,0.15723277628421783,0.0,4.5416669845581055,0.0,108.16667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,179,1.1464151598513126,39.13,0.48838096857070923,0.19100289046764374,0.1772674024105072,0.09794627130031586,0.4469718337059021,0.8468413352966309,4.035581588745117,10.941610336303711,0.0023068324662745,0.15595224499702454,0.0,5.1666669845581055,0.0,106.0
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,180,1.1540483933687211,38.96,0.48726996779441833,0.18825653195381165,0.17726001143455505,0.09794197976589203,0.4484112858772278,0.842970073223114,4.020520210266113,10.886062622070312,0.0020802803337574005,0.15870431065559387,0.0,4.708333492279053,0.0,105.41667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,181,1.1590635675191878,39.25,0.4862789213657379,0.18990373611450195,0.17762839794158936,0.09797720611095428,0.44631004333496094,0.8435720801353455,4.012491226196289,10.804931640625,0.0022577252238988876,0.1685372292995453,0.0,5.458333492279053,0.0,103.16667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,182,1.0764627209305764,36.95,0.4851645529270172,0.19210591912269592,0.17938265204429626,0.09851203858852386,0.4447958469390869,0.8431626558303833,4.005443572998047,10.827255249023438,0.002191385952755809,0.17114178836345673,0.0,4.9166669845581055,0.0,105.58333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,183,1.0888721479475498,37.96,0.4842210114002228,0.1880001276731491,0.178852841258049,0.09788193553686142,0.4431760907173157,0.8424598574638367,3.9989333152770996,10.813743591308594,0.002220004331320524,0.16329966485500336,0.0,4.5416669845581055,0.0,104.91667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,184,1.0690588277578355,37.26,0.48289981484413147,0.19235680997371674,0.17781178653240204,0.0979369580745697,0.4432101845741272,0.8425194621086121,3.9735350608825684,10.7443265914917,0.0021771194878965616,0.17161604762077332,0.0,5.25,0.0,104.625
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,185,1.1251812815666198,38.16,0.48164695501327515,0.191742941737175,0.17692343890666962,0.09793391078710556,0.44114017486572266,0.843596339225769,3.9659669399261475,10.713885307312012,0.0022585177794098854,0.1626904159784317,0.0,5.5416669845581055,0.0,103.45833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,186,1.1320343601703644,39.5,0.4799795150756836,0.1927904188632965,0.17587821185588837,0.09815707802772522,0.44172677397727966,0.8472685813903809,3.955390453338623,10.692510604858398,0.0022822075989097357,0.15824416279792786,0.0,6.083333492279053,0.0,103.95833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,187,1.2016841873526574,40.21,0.4787554144859314,0.19232861697673798,0.1760442852973938,0.09812800586223602,0.44137144088745117,0.8454489707946777,3.968832492828369,10.653042793273926,0.0021578161977231503,0.174542635679245,0.0,5.125,0.0,100.875
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,188,1.173630073070526,39.44,0.47750797867774963,0.190833181142807,0.17701953649520874,0.0973694771528244,0.43979495763778687,0.8366233110427856,3.9323906898498535,10.58900260925293,0.002048507798463106,0.17098945379257202,0.0,5.125,0.0,104.58333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,189,1.0546333482861519,37.44,0.47598767280578613,0.19716662168502808,0.17717334628105164,0.09814107418060303,0.43755412101745605,0.8479050397872925,3.9160876274108887,10.560628890991211,0.0021806752774864435,0.17013297975063324,0.0,5.583333492279053,0.0,104.04167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,190,1.139837889522314,38.81,0.47482457756996155,0.19420599937438965,0.17708951234817505,0.09749623388051987,0.43668365478515625,0.8406583666801453,3.9091148376464844,10.522146224975586,0.0021255211904644966,0.16414371132850647,0.0,5.083333492279053,0.0,101.08333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,191,1.3018268278241159,43.16,0.47387656569480896,0.19491243362426758,0.1762559413909912,0.09817584604024887,0.4400615096092224,0.841984212398529,3.9145095348358154,10.47270679473877,0.00199095718562603,0.1723955273628235,0.0,4.9166669845581055,0.0,103.33333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,192,1.274970096051693,40.88,0.4730469286441803,0.19377796351909637,0.17595624923706055,0.09781106561422348,0.4363982081413269,0.8396689891815186,3.885751247406006,10.411298751831055,0.0020564598962664604,0.1539698839187622,0.0,5.25,0.0,101.625
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,193,1.235021999925375,41.13,0.4719430208206177,0.19500938057899475,0.17673373222351074,0.09758584946393967,0.43841540813446045,0.843604564666748,3.9011008739471436,10.391977310180664,0.002179378643631935,0.16255740821361542,0.0,5.5416669845581055,0.0,101.79167175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,194,1.1586466440558434,40.27,0.47083690762519836,0.19621792435646057,0.17813166975975037,0.09847500175237656,0.4382862448692322,0.844571053981781,3.8852133750915527,10.351661682128906,0.002183574717491865,0.17188410460948944,0.0,5.458333492279053,0.0,101.625
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,195,1.1329216480255127,36.97,0.4700687825679779,0.19507209956645966,0.1754826158285141,0.09834659099578857,0.4362189471721649,0.8473452925682068,3.875720500946045,10.343482971191406,0.002200603950768709,0.1602194905281067,0.0,4.958333492279053,0.0,98.58333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,196,1.2405877701938153,40.0,0.4687449038028717,0.19573664665222168,0.17605619132518768,0.09750153869390488,0.43463024497032166,0.8434960842132568,3.862957000732422,10.308860778808594,0.002146657556295395,0.16185563802719116,0.0,6.333333492279053,0.0,101.20833587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,197,1.306498326510191,42.24,0.4673856198787689,0.19600729644298553,0.17660288512706757,0.097701296210289,0.43738850951194763,0.8420337438583374,3.8745572566986084,10.253910064697266,0.002142575103789568,0.16998855769634247,0.0,6.208333492279053,0.0,100.41667175292969
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,198,1.1213802143931388,37.7,0.4661788046360016,0.1976097673177719,0.17436641454696655,0.09772814810276031,0.4347892701625824,0.844096839427948,3.8478622436523438,10.208064079284668,0.00218208902515471,0.16287881135940552,0.0,5.875,0.0,98.83333587646484
No self collision,q2l4sxxn,2026-07-17_19-30-54_05_04_gmr_no_self_collision_seed_42_iter_1000_20260717T143245Z,199,1.195214556902647,38.64,0.46487975120544434,0.19883500039577484,0.17783117294311523,0.09804876893758774,0.4339810311794281,0.848090410232544,3.8552863597869873,10.180594444274902,0.002101543126627803,0.16358698904514313,0.0,5.375,0.0,100.45833587646484
