Configuration,Run ID,Run name,_step,Train/mean_reward,Train/mean_episode_length,Policy/mean_std,Episode_Metrics/root_position_error,Episode_Metrics/root_orientation_error,Episode_Metrics/body_position_error,Episode_Metrics/body_orientation_error,Episode_Metrics/body_linear_velocity_error,Episode_Metrics/body_angular_velocity_error,Episode_Metrics/action_rate_l2_raw,Episode_Metrics/joint_limit_raw,Episode_Metrics/self_collision_raw,Episode_Termination/time_out,Episode_Termination/anchor_pos,Episode_Termination/anchor_ori,Episode_Termination/ee_body_pos
Full,p5jxr34o,2026-07-05_11-16-21,24,-0.21475143635645508,6.35,0.861070454120636,,,,,,,,,,0.0,1.25,0.9166666865348816,593.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,25,-0.2430153962224722,6.79,0.8540425896644592,,,,,,,,,,0.0,0.75,0.9166666865348816,601.125
Full,p5jxr34o,2026-07-05_11-16-21,26,-0.18705130387097596,6.22,0.8482260704040527,,,,,,,,,,0.0,0.6666666865348816,0.8333333730697632,606.875
Full,p5jxr34o,2026-07-05_11-16-21,27,-0.1808203506283462,6.37,0.8428471088409424,,,,,,,,,,0.0,0.6666666865348816,0.75,607.9166870117188
Full,p5jxr34o,2026-07-05_11-16-21,28,-0.18316347446292638,6.88,0.8371332883834839,,,,,,,,,,0.0,0.5,0.6666666865348816,615.8333740234375
Full,p5jxr34o,2026-07-05_11-16-21,29,-0.14402417490258812,6.32,0.8303974270820618,,,,,,,,,,0.0,0.5416666865348816,1.1666667461395264,623.2083740234375
Full,p5jxr34o,2026-07-05_11-16-21,30,-0.17101553633809088,6.98,0.8220391869544983,,,,,,,,,,0.0,0.2916666865348816,0.8333333730697632,620.625
Full,p5jxr34o,2026-07-05_11-16-21,31,-0.1567731620091945,6.43,0.8144709467887878,,,,,,,,,,0.0,0.4583333432674408,0.6666666865348816,625.6666870117188
Full,p5jxr34o,2026-07-05_11-16-21,32,-0.17057447981089355,6.95,0.8063348531723022,,,,,,,,,,0.0,0.5,1.2083333730697632,626.0
Full,p5jxr34o,2026-07-05_11-16-21,33,-0.10228395950049161,6.2,0.8001188039779663,,,,,,,,,,0.0,0.25,0.7083333730697632,627.8333740234375
Full,p5jxr34o,2026-07-05_11-16-21,34,-0.10942831667140127,6.41,0.7945191860198975,,,,,,,,,,0.0,0.375,1.0833333730697632,635.25
Full,p5jxr34o,2026-07-05_11-16-21,35,-0.06928166696801781,6.15,0.7884108424186707,,,,,,,,,,0.0,0.25,0.7083333730697632,633.7916870117188
Full,p5jxr34o,2026-07-05_11-16-21,36,-0.07525459097698331,6.42,0.7833704352378845,,,,,,,,,,0.0,0.3333333432674408,1.375,636.9166870117188
Full,p5jxr34o,2026-07-05_11-16-21,37,-0.07113162885420024,6.39,0.7749649286270142,,,,,,,,,,0.0,0.0833333358168602,0.75,645.625
Full,p5jxr34o,2026-07-05_11-16-21,38,-0.04343530539423227,6.1,0.767488956451416,,,,,,,,,,0.0,0.125,0.875,641.875
Full,p5jxr34o,2026-07-05_11-16-21,39,-0.05280877595767379,6.43,0.7602574825286865,,,,,,,,,,0.0,0.0833333358168602,1.1666667461395264,639.6666870117188
Full,p5jxr34o,2026-07-05_11-16-21,40,-0.03171293305233121,6.11,0.7546893358230591,,,,,,,,,,0.0,0.1666666716337204,1.1666667461395264,643.9166870117188
Full,p5jxr34o,2026-07-05_11-16-21,41,-0.03014953285921365,6.28,0.7508136034011841,,,,,,,,,,0.0,0.2083333432674408,0.75,643.5833740234375
Full,p5jxr34o,2026-07-05_11-16-21,42,-0.025779385827481748,6.45,0.7452324032783508,,,,,,,,,,0.0,0.1666666716337204,0.8333333730697632,646.5416870117188
Full,p5jxr34o,2026-07-05_11-16-21,43,-0.0763172162976116,6.29,0.7414811253547668,,,,,,,,,,0.0,0.1666666716337204,0.5833333730697632,644.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,44,-0.006121861282736063,6.23,0.7365931272506714,,,,,,,,,,0.0,0.0,1.2083333730697632,645.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,45,-0.013110881969332695,6.42,0.7306983470916748,,,,,,,,,,0.0,0.2083333432674408,0.8333333730697632,644.875
Full,p5jxr34o,2026-07-05_11-16-21,46,-0.007433363432064652,6.56,0.7244402170181274,,,,,,,,,,0.0,0.125,0.75,646.75
Full,p5jxr34o,2026-07-05_11-16-21,47,-0.008962151110172272,6.73,0.7190985083580017,,,,,,,,,,0.0,0.0833333358168602,0.9166666865348816,644.25
Full,p5jxr34o,2026-07-05_11-16-21,48,0.001958838435821235,6.27,0.715758740901947,,,,,,,,,,0.0,0.125,0.7916666865348816,646.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,49,0.002616293616592884,6.4,0.7108480930328369,,,,,,,,,,0.0,0.0416666679084301,1.0833333730697632,641.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,50,-0.01960597583092749,6.39,0.7068488001823425,,,,,,,,,,0.0,0.125,0.75,640.625
Full,p5jxr34o,2026-07-05_11-16-21,51,0.028730390574783087,6.41,0.7048686146736145,,,,,,,,,,0.0,0.1666666716337204,0.9583333730697632,640.625
Full,p5jxr34o,2026-07-05_11-16-21,52,0.023816792871803046,6.16,0.7023243308067322,,,,,,,,,,0.0,0.0833333358168602,0.5833333730697632,639.4166870117188
Full,p5jxr34o,2026-07-05_11-16-21,53,0.031140399761497975,6.64,0.6990077495574951,,,,,,,,,,0.0,0.1666666716337204,0.5833333730697632,638.2083740234375
Full,p5jxr34o,2026-07-05_11-16-21,54,0.0284324723854661,6.2,0.6957153677940369,,,,,,,,,,0.0,0.125,0.7083333730697632,639.2083740234375
Full,p5jxr34o,2026-07-05_11-16-21,55,0.03848826738074422,6.38,0.6930933594703674,,,,,,,,,,0.0,0.0416666679084301,0.75,634.25
Full,p5jxr34o,2026-07-05_11-16-21,56,0.03762256456539035,6.44,0.6906149983406067,,,,,,,,,,0.0,0.0,0.875,633.0
Full,p5jxr34o,2026-07-05_11-16-21,57,0.044912209901958704,6.58,0.6877685189247131,,,,,,,,,,0.0,0.0416666679084301,0.4166666865348816,631.125
Full,p5jxr34o,2026-07-05_11-16-21,58,0.04800875816494227,6.45,0.6857895851135254,,,,,,,,,,0.0,0.2083333432674408,0.625,630.3333740234375
Full,p5jxr34o,2026-07-05_11-16-21,59,0.0356233972730115,6.72,0.6841421127319336,,,,,,,,,,0.0,0.0833333358168602,0.3333333432674408,629.25
Full,p5jxr34o,2026-07-05_11-16-21,60,0.043227949077263475,7.1,0.6823214292526245,,,,,,,,,,0.0,0.1666666716337204,0.875,628.0416870117188
Full,p5jxr34o,2026-07-05_11-16-21,61,0.05547609375789762,6.31,0.6808710694313049,,,,,,,,,,0.0,0.0833333358168602,0.5,627.5416870117188
Full,p5jxr34o,2026-07-05_11-16-21,62,0.05150345897302031,6.4,0.6794710755348206,,,,,,,,,,0.0,0.0416666679084301,0.5,621.5833740234375
Full,p5jxr34o,2026-07-05_11-16-21,63,0.04987134170718491,6.44,0.678052544593811,,,,,,,,,,0.0,0.0416666679084301,0.7083333730697632,621.0416870117188
Full,p5jxr34o,2026-07-05_11-16-21,64,0.0426024676207453,6.9,0.6770063042640686,,,,,,,,,,0.0,0.0833333358168602,0.5416666865348816,619.4583740234375
Full,p5jxr34o,2026-07-05_11-16-21,65,0.06084839633665979,6.96,0.6758636832237244,,,,,,,,,,0.0,0.0416666679084301,0.5,613.2083740234375
Full,p5jxr34o,2026-07-05_11-16-21,66,0.048303926978260275,6.8,0.674683690071106,,,,,,,,,,0.0,0.1666666716337204,0.4166666865348816,611.9166870117188
Full,p5jxr34o,2026-07-05_11-16-21,67,0.059353175796568396,6.51,0.6734848022460938,,,,,,,,,,0.0,0.125,0.5416666865348816,608.4166870117188
Full,p5jxr34o,2026-07-05_11-16-21,68,0.06903076631948352,6.81,0.6710507869720459,,,,,,,,,,0.0,0.125,0.8333333730697632,602.4166870117188
Full,p5jxr34o,2026-07-05_11-16-21,69,0.07106544970534742,6.75,0.669235110282898,,,,,,,,,,0.0,0.125,0.4166666865348816,603.4166870117188
Full,p5jxr34o,2026-07-05_11-16-21,70,0.06918021522462368,6.69,0.6671562790870667,,,,,,,,,,0.0,0.2083333432674408,0.375,600.9166870117188
Full,p5jxr34o,2026-07-05_11-16-21,71,0.07538759330287575,6.8,0.6649390459060669,,,,,,,,,,0.0,0.2083333432674408,0.5416666865348816,595.0416870117188
Full,p5jxr34o,2026-07-05_11-16-21,72,0.06957567732781172,6.99,0.663514256477356,,,,,,,,,,0.0,0.0416666679084301,0.6666666865348816,597.2083740234375
Full,p5jxr34o,2026-07-05_11-16-21,73,0.05026231650263071,6.84,0.6612060070037842,,,,,,,,,,0.0,0.0833333358168602,0.75,590.4583740234375
Full,p5jxr34o,2026-07-05_11-16-21,74,0.07713714564219117,6.64,0.6591837406158447,,,,,,,,,,0.0,0.1666666716337204,0.375,589.125
Full,p5jxr34o,2026-07-05_11-16-21,75,0.07063510460779071,6.78,0.6578306555747986,,,,,,,,,,0.0,0.1666666716337204,0.5,584.7916870117188
Full,p5jxr34o,2026-07-05_11-16-21,76,0.061257679928094146,7.06,0.6564741134643555,,,,,,,,,,0.0,0.0416666679084301,0.4583333432674408,585.1666870117188
Full,p5jxr34o,2026-07-05_11-16-21,77,0.07914454106241464,6.78,0.6554328799247742,,,,,,,,,,0.0,0.0416666679084301,0.2916666865348816,578.4166870117188
Full,p5jxr34o,2026-07-05_11-16-21,78,0.05700145158916712,7.05,0.6543761491775513,,,,,,,,,,0.0,0.3333333432674408,0.5833333730697632,578.5833740234375
Full,p5jxr34o,2026-07-05_11-16-21,79,0.08068531325086951,7.06,0.6533182859420776,,,,,,,,,,0.0,0.3333333432674408,0.2916666865348816,577.6666870117188
Full,p5jxr34o,2026-07-05_11-16-21,80,0.08926801113411784,7.66,0.6523436307907104,,,,,,,,,,0.0,0.1666666716337204,0.4166666865348816,568.5416870117188
Full,p5jxr34o,2026-07-05_11-16-21,81,0.09355114586651325,7.53,0.6513728499412537,,,,,,,,,,0.0,0.125,0.4583333432674408,566.5416870117188
Full,p5jxr34o,2026-07-05_11-16-21,82,0.07832777410745621,7.46,0.6504484415054321,,,,,,,,,,0.0,0.3333333432674408,0.5,565.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,83,0.0973526940215379,7.81,0.649412989616394,,,,,,,,,,0.0,0.125,0.25,560.625
Full,p5jxr34o,2026-07-05_11-16-21,84,0.06955172956455499,7.84,0.6481999158859253,,,,,,,,,,0.0,0.1666666716337204,0.4583333432674408,558.7083740234375
Full,p5jxr34o,2026-07-05_11-16-21,85,0.09802672522142529,6.91,0.6465831398963928,,,,,,,,,,0.0,0.0833333358168602,0.25,552.1666870117188
Full,p5jxr34o,2026-07-05_11-16-21,86,0.10394397413358092,7.75,0.6455254554748535,,,,,,,,,,0.0,0.2083333432674408,0.375,550.375
Full,p5jxr34o,2026-07-05_11-16-21,87,0.09780184907838702,7.64,0.6446632146835327,,,,,,,,,,0.0,0.2083333432674408,0.2083333432674408,542.6666870117188
Full,p5jxr34o,2026-07-05_11-16-21,88,0.10305336514487863,7.19,0.6437897682189941,,,,,,,,,,0.0,0.2083333432674408,0.3333333432674408,537.7083740234375
Full,p5jxr34o,2026-07-05_11-16-21,89,0.10473059171810746,7.73,0.6430737972259521,,,,,,,,,,0.0,0.3333333432674408,0.125,532.0
Full,p5jxr34o,2026-07-05_11-16-21,90,0.09685668043792248,7.37,0.6418436765670776,,,,,,,,,,0.0,0.375,0.25,527.0
Full,p5jxr34o,2026-07-05_11-16-21,91,0.10868438554927706,7.88,0.640087902545929,,,,,,,,,,0.0,0.25,0.2083333432674408,523.25
Full,p5jxr34o,2026-07-05_11-16-21,92,0.10823968352749944,7.62,0.6386461853981018,,,,,,,,,,0.0,0.4166666865348816,0.1666666716337204,516.9583740234375
Full,p5jxr34o,2026-07-05_11-16-21,93,0.08270893167704343,8.67,0.6378712058067322,,,,,,,,,,0.0,0.6666666865348816,0.0833333358168602,512.8333740234375
Full,p5jxr34o,2026-07-05_11-16-21,94,0.11604343748651445,8.23,0.6370991468429565,,,,,,,,,,0.0,0.3333333432674408,0.0833333358168602,507.79168701171875
Full,p5jxr34o,2026-07-05_11-16-21,95,0.10001673480495811,7.57,0.6364296674728394,,,,,,,,,,0.0,0.5833333730697632,0.1666666716337204,501.91668701171875
Full,p5jxr34o,2026-07-05_11-16-21,96,0.10751440592110156,8.1,0.6355514526367188,,,,,,,,,,0.0,0.5,0.1666666716337204,496.2083435058594
Full,p5jxr34o,2026-07-05_11-16-21,97,0.11560586726292968,8.43,0.6345393657684326,,,,,,,,,,0.0,0.5416666865348816,0.0416666679084301,495.125
Full,p5jxr34o,2026-07-05_11-16-21,98,0.13237363113090395,8.37,0.6335636973381042,,,,,,,,,,0.0,0.5416666865348816,0.0416666679084301,484.0833435058594
Full,p5jxr34o,2026-07-05_11-16-21,99,0.12635246030986308,8.38,0.6324878931045532,,,,,,,,,,0.0,0.5416666865348816,0.125,475.125
Full,p5jxr34o,2026-07-05_11-16-21,100,0.12319879295304417,8.81,0.6315867304801941,,,,,,,,,,0.0,0.4166666865348816,0.25,469.2083435058594
Full,p5jxr34o,2026-07-05_11-16-21,101,0.11268744403496385,8.68,0.6310121417045593,,,,,,,,,,0.0,0.4166666865348816,0.125,463.16668701171875
Full,p5jxr34o,2026-07-05_11-16-21,102,0.13530220102518797,8.89,0.6303290724754333,,,,,,,,,,0.0,0.75,0.2916666865348816,460.25
Full,p5jxr34o,2026-07-05_11-16-21,103,0.13275363883003594,8.96,0.6298165321350098,,,,,,,,,,0.0,0.9583333730697632,0.1666666716337204,451.125
Full,p5jxr34o,2026-07-05_11-16-21,104,0.13147690031677484,8.46,0.6293066740036011,,,,,,,,,,0.0,0.4166666865348816,0.0833333358168602,452.375
Full,p5jxr34o,2026-07-05_11-16-21,105,0.13548562977463008,9.62,0.6288073062896729,,,,,,,,,,0.0,0.4583333432674408,0.25,439.16668701171875
Full,p5jxr34o,2026-07-05_11-16-21,106,0.14177305350080133,9.96,0.6283013224601746,,,,,,,,,,0.0,0.4166666865348816,0.0833333358168602,431.41668701171875
Full,p5jxr34o,2026-07-05_11-16-21,107,0.1382079324685037,9.71,0.6277974247932434,,,,,,,,,,0.0,0.4583333432674408,0.25,431.29168701171875
Full,p5jxr34o,2026-07-05_11-16-21,108,0.1385086166486144,9.52,0.6273595690727234,,,,,,,,,,0.0,0.5416666865348816,0.25,421.54168701171875
Full,p5jxr34o,2026-07-05_11-16-21,109,0.1623988469876349,9.88,0.6268706321716309,,,,,,,,,,0.0,0.6666666865348816,0.25,412.625
Full,p5jxr34o,2026-07-05_11-16-21,110,0.1477311617694795,9.82,0.6263862252235413,,,,,,,,,,0.0,0.7916666865348816,0.25,405.54168701171875
Full,p5jxr34o,2026-07-05_11-16-21,111,0.17397896317765116,11.64,0.6259298920631409,,,,,,,,,,0.0,0.9583333730697632,0.0416666679084301,400.66668701171875
Full,p5jxr34o,2026-07-05_11-16-21,112,0.13322798650711776,9.97,0.6254492402076721,,,,,,,,,,0.0,0.7083333730697632,0.1666666716337204,392.9583435058594
Full,p5jxr34o,2026-07-05_11-16-21,113,0.16728683410212397,10.15,0.6250673532485962,,,,,,,,,,0.0,0.7916666865348816,0.1666666716337204,382.0833435058594
Full,p5jxr34o,2026-07-05_11-16-21,114,0.16267264019697905,10.72,0.6246688365936279,,,,,,,,,,0.0,1.0833333730697632,0.3333333432674408,378.9583435058594
Full,p5jxr34o,2026-07-05_11-16-21,115,0.15425107711926103,10.55,0.6242552399635315,,,,,,,,,,0.0,1.0,0.2916666865348816,368.66668701171875
Full,p5jxr34o,2026-07-05_11-16-21,116,0.1784301888756454,12.07,0.6237984299659729,,,,,,,,,,0.0,1.4583333730697632,0.2916666865348816,360.75
Full,p5jxr34o,2026-07-05_11-16-21,117,0.17512882659211754,11.62,0.6234367489814758,,,,,,,,,,0.0,0.875,0.2083333432674408,357.41668701171875
Full,p5jxr34o,2026-07-05_11-16-21,118,0.17532558219507335,11.06,0.6231034994125366,,,,,,,,,,0.0,0.8333333730697632,0.125,351.75
Full,p5jxr34o,2026-07-05_11-16-21,119,0.1837268983758986,11.29,0.6227318048477173,,,,,,,,,,0.0,0.9166666865348816,0.125,342.5833435058594
Full,p5jxr34o,2026-07-05_11-16-21,120,0.17981014834716916,12.96,0.622332751750946,,,,,,,,,,0.0,1.0833333730697632,0.2083333432674408,336.8333435058594
Full,p5jxr34o,2026-07-05_11-16-21,121,0.1719395050406456,11.91,0.6219368577003479,,,,,,,,,,0.0,1.1666667461395264,0.1666666716337204,334.04168701171875
Full,p5jxr34o,2026-07-05_11-16-21,122,0.17583959516137837,11.83,0.6215409636497498,,,,,,,,,,0.0,1.0416667461395264,0.125,327.625
Full,p5jxr34o,2026-07-05_11-16-21,123,0.18816372888162733,12.46,0.6211177110671997,,,,,,,,,,0.0,1.4166667461395264,0.1666666716337204,317.8333435058594
Full,p5jxr34o,2026-07-05_11-16-21,124,0.23153340984135867,14.09,0.6207243204116821,,,,,,,,,,0.0,1.125,0.0833333358168602,315.91668701171875
Full,p5jxr34o,2026-07-05_11-16-21,125,0.21120090126991273,13.3,0.620410144329071,,,,,,,,,,0.0,1.0,0.0833333358168602,308.75
Full,p5jxr34o,2026-07-05_11-16-21,126,0.22715125941671432,13.74,0.6201021671295166,,,,,,,,,,0.0,1.7083333730697632,0.1666666716337204,300.25
Full,p5jxr34o,2026-07-05_11-16-21,127,0.21921790335327387,13.34,0.6197435259819031,,,,,,,,,,0.0,1.4583333730697632,0.2083333432674408,294.2083435058594
Full,p5jxr34o,2026-07-05_11-16-21,128,0.19968704612925647,14.81,0.6194308400154114,,,,,,,,,,0.0,1.2083333730697632,0.0833333358168602,285.0833435058594
Full,p5jxr34o,2026-07-05_11-16-21,129,0.2123541696742177,13.6,0.618918240070343,,,,,,,,,,0.0,1.0416667461395264,0.125,284.7083435058594
Full,p5jxr34o,2026-07-05_11-16-21,130,0.2432117938809097,15.46,0.6186268329620361,,,,,,,,,,0.0,1.5,0.25,275.25
Full,p5jxr34o,2026-07-05_11-16-21,131,0.1934233211353421,14.48,0.6181579232215881,,,,,,,,,,0.0,1.5833333730697632,0.0416666679084301,270.66668701171875
Full,p5jxr34o,2026-07-05_11-16-21,132,0.23818018138408661,14.85,0.6178892850875854,,,,,,,,,,0.0,1.6666667461395264,0.0416666679084301,265.79168701171875
Full,p5jxr34o,2026-07-05_11-16-21,133,0.22795139966532588,15.31,0.6174669861793518,,,,,,,,,,0.0,1.9166667461395264,0.0,262.4583435058594
Full,p5jxr34o,2026-07-05_11-16-21,134,0.24098386513069273,15.72,0.6171847581863403,,,,,,,,,,0.0,1.5416667461395264,0.0416666679084301,258.8333435058594
Full,p5jxr34o,2026-07-05_11-16-21,135,0.2507776825875044,15.72,0.6165342330932617,,,,,,,,,,0.0,2.5,0.0833333358168602,255.625
Full,p5jxr34o,2026-07-05_11-16-21,136,0.2592381404340267,16.4,0.6149301528930664,,,,,,,,,,0.0,1.9166667461395264,0.0833333358168602,250.0416717529297
Full,p5jxr34o,2026-07-05_11-16-21,137,0.23979926148429512,16.38,0.6126381158828735,,,,,,,,,,0.0,2.3333334922790527,0.0833333358168602,243.1666717529297
Full,p5jxr34o,2026-07-05_11-16-21,138,0.26454198921099303,19.12,0.6107867360115051,,,,,,,,,,0.0,1.5,0.0833333358168602,235.0416717529297
Full,p5jxr34o,2026-07-05_11-16-21,139,0.27005568401888014,17.8,0.6084681749343872,,,,,,,,,,0.0,2.25,0.0416666679084301,226.70834350585938
Full,p5jxr34o,2026-07-05_11-16-21,140,0.2827296150662005,17.43,0.6060925126075745,,,,,,,,,,0.0,1.8333333730697632,0.0416666679084301,230.95834350585938
Full,p5jxr34o,2026-07-05_11-16-21,141,0.29344080133363604,17.98,0.6037732362747192,,,,,,,,,,0.0,2.0833334922790527,0.0416666679084301,222.0
Full,p5jxr34o,2026-07-05_11-16-21,142,0.33468123257160187,19.49,0.6016325950622559,,,,,,,,,,0.0,2.0,0.0833333358168602,212.7916717529297
Full,p5jxr34o,2026-07-05_11-16-21,143,0.34128212664276364,19.08,0.5989009141921997,,,,,,,,,,0.0,1.6666667461395264,0.0,209.25
Full,p5jxr34o,2026-07-05_11-16-21,144,0.370034000473097,19.93,0.597450852394104,,,,,,,,,,0.0,1.4583333730697632,0.0,205.25
Full,p5jxr34o,2026-07-05_11-16-21,145,0.3678257160633802,20.03,0.5953680276870728,,,,,,,,,,0.0,2.0,0.0,206.0416717529297
Full,p5jxr34o,2026-07-05_11-16-21,146,0.3322752406820655,20.63,0.5931304097175598,,,,,,,,,,0.0,1.6666667461395264,0.0,200.875
Full,p5jxr34o,2026-07-05_11-16-21,147,0.3610397307574749,20.81,0.5913755893707275,,,,,,,,,,0.0,1.5833333730697632,0.0,198.875
Full,p5jxr34o,2026-07-05_11-16-21,148,0.40342461451888084,21.38,0.5896750092506409,,,,,,,,,,0.0,1.7083333730697632,0.0,191.95834350585938
Full,p5jxr34o,2026-07-05_11-16-21,149,0.40968886960297823,20.67,0.5883862972259521,,,,,,,,,,0.0,1.2916667461395264,0.0,198.5
Full,p5jxr34o,2026-07-05_11-16-21,150,0.4001533906161785,21.12,0.5872188806533813,,,,,,,,,,0.0,1.75,0.0,190.75
Full,p5jxr34o,2026-07-05_11-16-21,151,0.4166590151563287,22.04,0.5860627889633179,,,,,,,,,,0.0,1.5,0.0,185.1666717529297
Full,p5jxr34o,2026-07-05_11-16-21,152,0.41040298853069546,22.22,0.5845765471458435,,,,,,,,,,0.0,2.0833334922790527,0.0,182.1666717529297
Full,p5jxr34o,2026-07-05_11-16-21,153,0.4320718505233526,22.22,0.5825328826904297,,,,,,,,,,0.0,1.75,0.0,180.08334350585938
Full,p5jxr34o,2026-07-05_11-16-21,154,0.45070652454160154,22.86,0.5800133943557739,,,,,,,,,,0.0,1.5,0.0,176.95834350585938
Full,p5jxr34o,2026-07-05_11-16-21,155,0.4224279221892357,22.36,0.577811062335968,,,,,,,,,,0.0,2.0,0.0,175.375
Full,p5jxr34o,2026-07-05_11-16-21,156,0.4486477866396308,22.05,0.5751892328262329,,,,,,,,,,0.0,2.1666667461395264,0.0,174.9166717529297
Full,p5jxr34o,2026-07-05_11-16-21,157,0.47345106840133666,23.58,0.5725650787353516,,,,,,,,,,0.0,1.7916667461395264,0.0,168.2916717529297
Full,p5jxr34o,2026-07-05_11-16-21,158,0.4905394207313657,25.25,0.5701158046722412,,,,,,,,,,0.0,1.75,0.0,165.4166717529297
Full,p5jxr34o,2026-07-05_11-16-21,159,0.541170645840466,24.96,0.5685043334960938,,,,,,,,,,0.0,1.5833333730697632,0.0,170.20834350585938
Full,p5jxr34o,2026-07-05_11-16-21,160,0.5279341924004257,24.45,0.5665835738182068,,,,,,,,,,0.0,1.9583333730697632,0.0416666679084301,169.9166717529297
Full,p5jxr34o,2026-07-05_11-16-21,161,0.49650260841473937,22.98,0.5644980072975159,,,,,,,,,,0.0,2.4166667461395264,0.0416666679084301,165.33334350585938
Full,p5jxr34o,2026-07-05_11-16-21,162,0.5428927325084806,24.74,0.5628876686096191,,,,,,,,,,0.0,1.9583333730697632,0.0,163.45834350585938
