Configuration,Run ID,_step,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_ang_vel,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/self_collisions
No joint limit,6gq87ju7,10,0.09273654222488403,0.30213961005210876,0.12369835376739502,0.7792002558708191,1.484501838684082,9.127140045166016,-0.0754937082529068,0,-0.016063673421740532
No joint limit,6gq87ju7,11,0.0909556970000267,0.29928046464920044,0.12284543365240097,0.7763946056365967,1.4889497756958008,9.168150901794434,-0.07324041426181793,0,-0.013309258036315441
No joint limit,6gq87ju7,12,0.08940084278583527,0.2974678874015808,0.12141077220439911,0.7679433822631836,1.4848859310150146,9.14851188659668,-0.07060302793979645,0,-0.01216964703053236
No joint limit,6gq87ju7,13,0.08952498435974121,0.2985672652721405,0.12137600034475327,0.7688949108123779,1.483807921409607,9.139755249023438,-0.06857387721538544,0,-0.010230902582406998
No joint limit,6gq87ju7,14,0.08874937146902084,0.2965241074562073,0.12061984837055206,0.7632588148117065,1.4825395345687866,9.11007022857666,-0.06663873046636581,0,-0.009440315887331963
No joint limit,6gq87ju7,15,0.08837036788463593,0.29709503054618835,0.12019073963165283,0.7617650032043457,1.4864753484725952,9.12253189086914,-0.06468451023101807,0,-0.008173414506018162
No joint limit,6gq87ju7,16,0.08740772306919098,0.2954424023628235,0.11920623481273651,0.7577500343322754,1.4879350662231445,9.111736297607422,-0.06248283386230469,0,-0.007092406507581472
No joint limit,6gq87ju7,17,0.0858578309416771,0.29405900835990906,0.11823499202728271,0.753518283367157,1.4868431091308594,9.097627639770508,-0.060437362641096115,0,-0.00614261906594038
No joint limit,6gq87ju7,18,0.08391004800796509,0.2934277355670929,0.11705431342124939,0.7492674589157104,1.4886921644210815,9.086376190185547,-0.05778069049119949,0,-0.005483320914208889
No joint limit,6gq87ju7,19,0.0848388597369194,0.2965472340583801,0.11762048304080963,0.7499281167984009,1.489302158355713,9.058624267578125,-0.056118711829185486,0,-0.004646881017833948
No joint limit,6gq87ju7,20,0.08301299065351486,0.2926191985607147,0.11635833978652954,0.7453815937042236,1.4900392293930054,9.063684463500977,-0.05330256372690201,0,-0.004002656787633896
No joint limit,6gq87ju7,21,0.08342187106609344,0.29530858993530273,0.11606620997190475,0.7452539205551147,1.4878525733947754,9.033622741699219,-0.05182800441980362,0,-0.003519188379868865
No joint limit,6gq87ju7,22,0.08321879059076309,0.2953962981700897,0.11605753004550934,0.74282306432724,1.4874322414398193,8.98220443725586,-0.05032472312450409,0,-0.003296541515737772
No joint limit,6gq87ju7,23,0.08212229609489441,0.293962299823761,0.11520099639892578,0.7402873039245605,1.4896687269210815,9.013772964477539,-0.04808688163757324,0,-0.002713556168600917
No joint limit,6gq87ju7,24,0.08100657165050507,0.2922319769859314,0.11444143950939178,0.7363578677177429,1.4893059730529785,8.969287872314453,-0.04633776471018791,0,-0.002657142002135515
No joint limit,6gq87ju7,25,0.0803900808095932,0.29313403367996216,0.11427208036184311,0.7351652979850769,1.4913949966430664,8.980890274047852,-0.04506887495517731,0,-0.002256533829495311
No joint limit,6gq87ju7,26,0.08022616803646088,0.29264652729034424,0.11337383836507797,0.7318284511566162,1.4956185817718506,9.012505531311035,-0.04334014654159546,0,-0.0019889571703970432
No joint limit,6gq87ju7,27,0.0799008458852768,0.2897476553916931,0.11339853703975677,0.7289664149284363,1.4951913356781006,8.98745346069336,-0.04236169159412384,0,-0.001857979572378099
No joint limit,6gq87ju7,28,0.08014622330665588,0.2956874668598175,0.11366523802280426,0.7305020093917847,1.4973106384277344,8.978227615356445,-0.04166663438081741,0,-0.0017628127243369818
No joint limit,6gq87ju7,29,0.07894295454025269,0.2917030155658722,0.1126665323972702,0.7260134220123291,1.5068283081054688,9.00621223449707,-0.03988543897867203,0,-0.0014901546528562903
No joint limit,6gq87ju7,30,0.07866165786981583,0.29194772243499756,0.1121499165892601,0.7225046157836914,1.5056750774383545,8.98129653930664,-0.039008866995573044,0,-0.0014600406866520643
No joint limit,6gq87ju7,31,0.07851681113243103,0.2920385003089905,0.1118498146533966,0.7188126444816589,1.5071252584457397,8.99659538269043,-0.038005486130714417,0,-0.0012918354477733374
No joint limit,6gq87ju7,32,0.07789193093776703,0.2905513048171997,0.11170214414596558,0.7188417315483093,1.5105218887329102,9.013656616210938,-0.03683643043041229,0,-0.0011855880729854107
No joint limit,6gq87ju7,33,0.07807819545269012,0.2940847873687744,0.11186855286359787,0.7174248099327087,1.511052131652832,8.987454414367676,-0.03601180389523506,0,-0.0012520677410066128
No joint limit,6gq87ju7,34,0.07741349935531616,0.2907387614250183,0.11096956580877304,0.7143232822418213,1.5123851299285889,9.003110885620117,-0.034834954887628555,0,-0.0010804812191054225
No joint limit,6gq87ju7,35,0.07745006680488586,0.29155296087265015,0.11096804589033127,0.7132277488708496,1.512555480003357,8.99847412109375,-0.03408762440085411,0,-0.0009830326307564974
No joint limit,6gq87ju7,36,0.07724504917860031,0.2917546033859253,0.11084601283073425,0.7134978175163269,1.5149588584899902,8.991504669189453,-0.033345747739076614,0,-0.0009580901823937893
No joint limit,6gq87ju7,37,0.07678048312664032,0.2901942729949951,0.11031951755285263,0.7114068865776062,1.5156950950622559,8.985769271850586,-0.03241242468357086,0,-0.0009391102939844131
No joint limit,6gq87ju7,38,0.07677848637104034,0.28632503747940063,0.10965162515640259,0.7059621214866638,1.5158777236938477,8.995038986206055,-0.031565554440021515,0,-0.0008459769887849689
No joint limit,6gq87ju7,39,0.07705187052488327,0.2896105945110321,0.11036813259124756,0.7057289481163025,1.5149848461151123,8.965877532958984,-0.031199170276522636,0,-0.0008858211804181337
No joint limit,6gq87ju7,40,0.07662199437618256,0.2901826798915863,0.11017811298370361,0.7061542272567749,1.5161759853363037,8.97696304321289,-0.030764689669013023,0,-0.0008598332642577589
No joint limit,6gq87ju7,41,0.07626692950725555,0.28907808661460876,0.10987937450408936,0.7060365676879883,1.5166748762130737,8.973223686218262,-0.029847875237464905,0,-0.0007804653141647577
No joint limit,6gq87ju7,42,0.07644925266504288,0.2860053777694702,0.10912768542766571,0.698235034942627,1.5130685567855835,8.932775497436523,-0.02909330651164055,0,-0.0007410487160086632
No joint limit,6gq87ju7,43,0.07641314715147018,0.28954455256462097,0.1094416007399559,0.6999942660331726,1.5112597942352295,8.889978408813477,-0.02881947159767151,0,-0.0008004118571989238
No joint limit,6gq87ju7,44,0.07644595205783844,0.28735053539276123,0.10960781574249268,0.6993530988693237,1.511016845703125,8.902551651000977,-0.02857934683561325,0,-0.0008360124193131924
No joint limit,6gq87ju7,45,0.07572364807128906,0.28450047969818115,0.10887700319290161,0.6949065923690796,1.509405493736267,8.887146949768066,-0.028175925835967064,0,-0.0007804835913702846
No joint limit,6gq87ju7,46,0.07632916420698166,0.2845229506492615,0.10870536416769028,0.6941498517990112,1.5101289749145508,8.878362655639648,-0.027840711176395416,0,-0.0008232166292145848
No joint limit,6gq87ju7,47,0.07621492445468903,0.28617918491363525,0.10891260951757431,0.692194402217865,1.507564902305603,8.84935474395752,-0.027591681107878685,0,-0.0007596160285174847
No joint limit,6gq87ju7,48,0.07675907760858536,0.28702312707901,0.10902337729930878,0.6916775107383728,1.5078725814819336,8.850325584411621,-0.02737516723573208,0,-0.0008573770755901933
No joint limit,6gq87ju7,49,0.07614240795373917,0.2839827537536621,0.10845671594142914,0.6886099576950073,1.5028643608093262,8.8450345993042,-0.02689150720834732,0,-0.0007351934909820557
No joint limit,6gq87ju7,50,0.07606057822704315,0.2834842801094055,0.10853838920593262,0.6891905665397644,1.505915641784668,8.831611633300781,-0.02660410664975643,0,-0.0007145413546822965
No joint limit,6gq87ju7,51,0.07692747563123703,0.2820720672607422,0.10861951112747192,0.6860671043395996,1.503291130065918,8.798016548156738,-0.02634769305586815,0,-0.0007783472537994385
No joint limit,6gq87ju7,52,0.0757470577955246,0.27817007899284363,0.10818462073802948,0.6840459108352661,1.5031921863555908,8.791786193847656,-0.02584373950958252,0,-0.000761346600484103
No joint limit,6gq87ju7,53,0.07689391076564789,0.28410592675209045,0.10880373418331146,0.6872347593307495,1.5042623281478882,8.80257797241211,-0.025987491011619568,0,-0.0007514497265219688
No joint limit,6gq87ju7,54,0.07687655091285706,0.2803824543952942,0.10829886049032211,0.6840509176254272,1.504029631614685,8.779243469238281,-0.025570396333932877,0,-0.0006918690050952137
No joint limit,6gq87ju7,55,0.07646811008453369,0.2777286171913147,0.10814148187637329,0.6823586821556091,1.5019092559814453,8.755226135253906,-0.025129077956080437,0,-0.0005720410845242441
No joint limit,6gq87ju7,56,0.07575865089893341,0.27432647347450256,0.10749169439077377,0.6804797053337097,1.4974021911621094,8.750699996948242,-0.024759812280535698,0,-0.0007293510134331882
No joint limit,6gq87ju7,57,0.07596335560083389,0.2741645872592926,0.10794707387685776,0.6797031164169312,1.4936532974243164,8.727188110351562,-0.024633754044771194,0,-0.0007182802073657513
No joint limit,6gq87ju7,58,0.07592068612575531,0.2737525701522827,0.1078042984008789,0.6807303428649902,1.4922676086425781,8.727073669433594,-0.024462690576910973,0,-0.0006847010808996856
No joint limit,6gq87ju7,59,0.0759459063410759,0.27332592010498047,0.10781866312026978,0.6786815524101257,1.4897041320800781,8.712318420410156,-0.024271270260214806,0,-0.0007656916859559715
No joint limit,6gq87ju7,60,0.07701864838600159,0.27239930629730225,0.10790033638477325,0.6779779195785522,1.48982834815979,8.684599876403809,-0.024302445352077484,0,-0.0007166567957028747
No joint limit,6gq87ju7,61,0.07692641019821167,0.2754364609718323,0.108209028840065,0.6788791418075562,1.4883832931518555,8.660768508911133,-0.024360157549381256,0,-0.0007763259927742183
No joint limit,6gq87ju7,62,0.07691065967082977,0.27198776602745056,0.1079518049955368,0.6754498481750488,1.4825451374053955,8.659818649291992,-0.02425791323184967,0,-0.0007907561957836151
No joint limit,6gq87ju7,63,0.0769834816455841,0.2702946662902832,0.10817116498947144,0.6745082139968872,1.4830312728881836,8.639140129089355,-0.024120910093188286,0,-0.000771202496252954
No joint limit,6gq87ju7,64,0.07648076117038727,0.2713225185871124,0.10781579464673996,0.6735444068908691,1.4730552434921265,8.582195281982422,-0.024095749482512474,0,-0.0006687221466563642
No joint limit,6gq87ju7,65,0.07692065089941025,0.27003321051597595,0.10798090696334839,0.6740603446960449,1.473524570465088,8.589110374450684,-0.02397892437875271,0,-0.0006782537675462663
No joint limit,6gq87ju7,66,0.07746520638465881,0.2708282172679901,0.10828752815723419,0.672793984413147,1.4686498641967773,8.528820991516113,-0.024006813764572144,0,-0.0007602836703881621
No joint limit,6gq87ju7,67,0.07690604776144028,0.26506829261779785,0.10769935697317123,0.6706337928771973,1.4660463333129883,8.536592483520508,-0.023551341146230698,0,-0.000636707991361618
No joint limit,6gq87ju7,68,0.07762410491704941,0.27053990960121155,0.10819852352142334,0.6722673177719116,1.4601643085479736,8.474842071533203,-0.023851502686738968,0,-0.0006607085233554244
No joint limit,6gq87ju7,69,0.07796813547611237,0.2700677514076233,0.10855989903211594,0.67257159948349,1.4529929161071777,8.438519477844238,-0.02390652522444725,0,-0.0008672956610098481
No joint limit,6gq87ju7,70,0.07790082693099976,0.26645565032958984,0.10838323086500168,0.6737505793571472,1.4460328817367554,8.41481876373291,-0.023935651406645775,0,-0.0007529282011091709
No joint limit,6gq87ju7,71,0.07800490409135818,0.2646910548210144,0.10798171162605286,0.6713170409202576,1.4441535472869873,8.406383514404297,-0.023803627118468285,0,-0.0006737937219440937
No joint limit,6gq87ju7,72,0.07833921909332275,0.26633328199386597,0.10828714817762375,0.6715874671936035,1.4362238645553589,8.358400344848633,-0.023865893483161926,0,-0.0007031497079879045
No joint limit,6gq87ju7,73,0.07823151350021362,0.2675531506538391,0.10856601595878601,0.6710807681083679,1.4296883344650269,8.319526672363281,-0.023738369345664978,0,-0.0007873503491282463
No joint limit,6gq87ju7,74,0.07807913422584534,0.26484066247940063,0.10832220315933228,0.6669449806213379,1.4223636388778687,8.272396087646484,-0.023691287264227867,0,-0.0007177557563409209
No joint limit,6gq87ju7,75,0.07925701141357422,0.2663955092430115,0.10885756462812424,0.6697655916213989,1.4205009937286377,8.223089218139648,-0.023959044367074966,0,-0.000721151358447969
No joint limit,6gq87ju7,76,0.07912957668304443,0.26562708616256714,0.1088186725974083,0.6664308309555054,1.4159038066864014,8.194934844970703,-0.02390296570956707,0,-0.0007056756876409054
No joint limit,6gq87ju7,77,0.07904732972383499,0.26115599274635315,0.10848265886306763,0.664071261882782,1.4124913215637207,8.193527221679688,-0.02381127141416073,0,-0.0008083251304924488
No joint limit,6gq87ju7,78,0.0789431780576706,0.26357635855674744,0.10870707035064697,0.6673313975334167,1.4042857885360718,8.129643440246582,-0.02397778630256653,0,-0.0006931066745892167
No joint limit,6gq87ju7,79,0.0802648514509201,0.26624596118927,0.10938072204589844,0.6689810156822205,1.402004599571228,8.105113983154297,-0.02407403104007244,0,-0.0005992669612169266
No joint limit,6gq87ju7,80,0.07971784472465515,0.2657351493835449,0.10895087569952011,0.6654162406921387,1.3924968242645264,8.070871353149414,-0.024044502526521683,0,-0.0007178429514169693
No joint limit,6gq87ju7,81,0.07945124059915543,0.2630632519721985,0.1087438315153122,0.6630824208259583,1.3883628845214844,8.04279899597168,-0.02412215620279312,0,-0.0007245924207381904
No joint limit,6gq87ju7,82,0.08025411516427994,0.2642037570476532,0.10967732965946198,0.6636295318603516,1.3867723941802979,8.020368576049805,-0.024218592792749405,0,-0.0005512512288987637
No joint limit,6gq87ju7,83,0.07996585965156555,0.261990487575531,0.10925531387329102,0.6622895002365112,1.3794358968734741,7.996114253997803,-0.024141743779182434,0,-0.0007844369392842054
No joint limit,6gq87ju7,84,0.08040331304073334,0.26191484928131104,0.10952581465244293,0.6626577377319336,1.370317816734314,7.9333086013793945,-0.024284273386001587,0,-0.0007718250853940845
No joint limit,6gq87ju7,85,0.08057449758052826,0.26296186447143555,0.1091623604297638,0.6578603982925415,1.3620717525482178,7.876703262329102,-0.02425380051136017,0,-0.0007125330157577991
No joint limit,6gq87ju7,86,0.08054277300834656,0.26293832063674927,0.10933645069599152,0.6590143442153931,1.3569639921188354,7.838113307952881,-0.02428094670176506,0,-0.000814889557659626
No joint limit,6gq87ju7,87,0.08082379400730133,0.26118960976600647,0.10928449034690857,0.6554728150367737,1.344952940940857,7.779632091522217,-0.024370089173316956,0,-0.0008146449690684676
No joint limit,6gq87ju7,88,0.08206835389137268,0.2620791792869568,0.1102510541677475,0.6590113639831543,1.347466230392456,7.773952484130859,-0.024576490744948387,0,-0.0007584925042465329
No joint limit,6gq87ju7,89,0.08250079303979874,0.2652483880519867,0.11026173830032349,0.6542193293571472,1.3362786769866943,7.675481796264648,-0.024843459948897362,0,-0.0007793513941578567
No joint limit,6gq87ju7,90,0.08173613250255585,0.2640642821788788,0.11023600399494171,0.6563357710838318,1.3292745351791382,7.678476333618164,-0.024840492755174637,0,-0.0007905703387223184
No joint limit,6gq87ju7,91,0.0831412822008133,0.2637786567211151,0.11070876568555832,0.6560429334640503,1.322709083557129,7.618112564086914,-0.025052368640899658,0,-0.0006781166302971542
No joint limit,6gq87ju7,92,0.08294130861759186,0.26439234614372253,0.11100839823484421,0.6518703103065491,1.3110642433166504,7.523826599121094,-0.025305479764938354,0,-0.0007560398662462831
No joint limit,6gq87ju7,93,0.08373011648654938,0.2628892660140991,0.11080097407102585,0.6519877910614014,1.3008257150650024,7.503390312194824,-0.025301514193415642,0,-0.0007834121352061629
No joint limit,6gq87ju7,94,0.08404892683029175,0.2612488865852356,0.11081147193908691,0.6516919732093811,1.2948942184448242,7.450934410095215,-0.025529686361551285,0,-0.0007550377631559968
No joint limit,6gq87ju7,95,0.08488210290670395,0.26347821950912476,0.11125469207763672,0.6511452794075012,1.285546064376831,7.405256271362305,-0.025829341262578964,0,-0.0008698171004652977
No joint limit,6gq87ju7,96,0.08559799194335938,0.26632505655288696,0.1119873970746994,0.6512278318405151,1.2762893438339233,7.340404510498047,-0.026119057089090347,0,-0.0006719528464600444
No joint limit,6gq87ju7,97,0.08552198112010956,0.2612304091453552,0.11141973733901978,0.6479463577270508,1.2595313787460327,7.264439582824707,-0.026378875598311424,0,-0.0007687414763495326
No joint limit,6gq87ju7,98,0.08702957630157471,0.26851826906204224,0.11243989318609238,0.6503652930259705,1.2511341571807861,7.217979431152344,-0.026695003733038902,0,-0.0007031200220808387
No joint limit,6gq87ju7,99,0.08748048543930054,0.2666969299316406,0.11221735179424286,0.648432731628418,1.2408018112182617,7.163350582122803,-0.027080630883574486,0,-0.0007529358263127506
No joint limit,6gq87ju7,100,0.0880613625049591,0.2678893506526947,0.11259176582098007,0.6417694687843323,1.2265193462371826,7.080234527587891,-0.027414701879024506,0,-0.0007233374053612351
No joint limit,6gq87ju7,101,0.08979785442352295,0.26933521032333374,0.113714799284935,0.6436933875083923,1.2200331687927246,7.032732009887695,-0.02793259546160698,0,-0.0006824448937550187
No joint limit,6gq87ju7,102,0.09050717204809189,0.2694593667984009,0.11417943239212036,0.6444403529167175,1.2098294496536255,6.982578277587891,-0.028286224231123924,0,-0.0006946590729057789
No joint limit,6gq87ju7,103,0.09223072975873947,0.2698613405227661,0.11436542123556137,0.6417075395584106,1.1948055028915405,6.8831000328063965,-0.028815504163503647,0,-0.0007446317467838526
No joint limit,6gq87ju7,104,0.09244076907634735,0.2719065248966217,0.11490236967802048,0.6405824422836304,1.18046236038208,6.829710006713867,-0.029493767768144608,0,-0.0008030898752622306
No joint limit,6gq87ju7,105,0.095199815928936,0.2746102809906006,0.11637517064809799,0.6447989344596863,1.1781296730041504,6.798876762390137,-0.030157973989844322,0,-0.0007685222662985325
No joint limit,6gq87ju7,106,0.09526606649160385,0.2737659215927124,0.11568945646286011,0.6397261619567871,1.1650136709213257,6.761370658874512,-0.030574575066566467,0,-0.000892641197424382
No joint limit,6gq87ju7,107,0.09662720561027527,0.27499306201934814,0.1162024736404419,0.6381512880325317,1.153308391571045,6.688343048095703,-0.031068839132785797,0,-0.0007591979810968041
No joint limit,6gq87ju7,108,0.09856458008289337,0.2793077826499939,0.1173584908246994,0.6430193185806274,1.1610774993896484,6.7284369468688965,-0.031397923827171326,0,-0.0006812598439864814
No joint limit,6gq87ju7,109,0.09998813271522522,0.2799517810344696,0.11752806603908539,0.6407595872879028,1.1501673460006714,6.667226791381836,-0.03221006691455841,0,-0.0006164369406178594
No joint limit,6gq87ju7,110,0.10145607590675354,0.27992069721221924,0.11812537163496017,0.6408731341362,1.145514965057373,6.619874000549316,-0.03273291140794754,0,-0.0007872033747844398
No joint limit,6gq87ju7,111,0.10299400985240936,0.2839981019496918,0.11911755800247192,0.6446267366409302,1.1430541276931763,6.588872909545898,-0.03309682011604309,0,-0.0007589004817418754
No joint limit,6gq87ju7,112,0.10447673499584198,0.28496605157852173,0.11971265077590942,0.6386573314666748,1.1350945234298706,6.551660060882568,-0.0339856818318367,0,-0.0007561038946732879
No joint limit,6gq87ju7,113,0.10674401372671127,0.28619399666786194,0.12032874673604965,0.6419131755828857,1.1275122165679932,6.512996673583984,-0.034831929951906204,0,-0.0008233161061070859
No joint limit,6gq87ju7,114,0.108140729367733,0.28815957903862,0.12150033563375473,0.6465975642204285,1.1274538040161133,6.522543907165527,-0.035307206213474274,0,-0.000730900326743722
No joint limit,6gq87ju7,115,0.11068938672542572,0.29195985198020935,0.1217866763472557,0.6456360816955566,1.1238279342651367,6.477797508239746,-0.03620222210884094,0,-0.0006528000812977552
No joint limit,6gq87ju7,116,0.1122208759188652,0.2901211678981781,0.12271112203598022,0.643917441368103,1.1174798011779785,6.4480719566345215,-0.036775197833776474,0,-0.0006494359113276005
No joint limit,6gq87ju7,117,0.11398053169250488,0.2990446984767914,0.12292014062404633,0.6478294134140015,1.118781328201294,6.477808952331543,-0.03776578605175018,0,-0.0008369527058675885
No joint limit,6gq87ju7,118,0.11608438193798065,0.2976362705230713,0.12368946522474289,0.6467064023017883,1.1144654750823975,6.43392276763916,-0.038216620683670044,0,-0.0006883610039949417
No joint limit,6gq87ju7,119,0.11913903802633286,0.3046703338623047,0.12519940733909607,0.6437293887138367,1.1135079860687256,6.394661903381348,-0.03937506675720215,0,-0.0007151557365432382
No joint limit,6gq87ju7,120,0.12260516732931137,0.30325865745544434,0.12545107305049896,0.6448042392730713,1.1060535907745361,6.355857849121094,-0.040304526686668396,0,-0.0009505493799224496
No joint limit,6gq87ju7,121,0.12488135695457458,0.30834537744522095,0.12653490900993347,0.6461737751960754,1.1054822206497192,6.333230018615723,-0.040742747485637665,0,-0.0007827524095773697
No joint limit,6gq87ju7,122,0.12530750036239624,0.3073302209377289,0.12587052583694458,0.6409573554992676,1.0978100299835205,6.30212926864624,-0.04145386442542076,0,-0.0007821774343028665
No joint limit,6gq87ju7,123,0.1317584216594696,0.31964826583862305,0.12915527820587158,0.6507722735404968,1.1116149425506592,6.304466247558594,-0.04294780641794205,0,-0.0009539430029690266
No joint limit,6gq87ju7,124,0.14045795798301697,0.3265094459056854,0.13237830996513367,0.6503328084945679,1.1176939010620117,6.306155204772949,-0.046094559133052826,0,-0.0008701967890374362
No joint limit,6gq87ju7,125,0.14998123049736023,0.33179494738578796,0.1356154829263687,0.6507875323295593,1.1294684410095215,6.245324611663818,-0.04869189113378525,0,-0.0007031679851934314
No joint limit,6gq87ju7,126,0.15720069408416748,0.32881706953048706,0.1368681788444519,0.6485762000083923,1.1334872245788574,6.192980766296387,-0.051196061074733734,0,-0.0007698624394834042
No joint limit,6gq87ju7,127,0.16090570390224457,0.33152058720588684,0.13831695914268494,0.6498240828514099,1.137757658958435,6.187067985534668,-0.051994144916534424,0,-0.0009680869407020509
No joint limit,6gq87ju7,128,0.16743934154510498,0.33112841844558716,0.13907967507839203,0.6483142971992493,1.1414211988449097,6.136439323425293,-0.05344463512301445,0,-0.0007698044064454734
No joint limit,6gq87ju7,129,0.16933724284172058,0.3233484625816345,0.1392480432987213,0.6434050798416138,1.1436797380447388,6.100396633148193,-0.054308559745550156,0,-0.0008707651286385953
No joint limit,6gq87ju7,130,0.1760098934173584,0.32868504524230957,0.14139951765537262,0.6458933353424072,1.150009036064148,6.047698020935059,-0.05566980689764023,0,-0.0007627063896507025
No joint limit,6gq87ju7,131,0.17694994807243347,0.32346415519714355,0.14157092571258545,0.6412688493728638,1.1521718502044678,6.081439971923828,-0.0560801699757576,0,-0.000755604705773294
No joint limit,6gq87ju7,132,0.18048959970474243,0.3247734308242798,0.14289790391921997,0.636188268661499,1.1518423557281494,5.980897903442383,-0.05764787644147873,0,-0.0008931281045079231
No joint limit,6gq87ju7,133,0.18382816016674042,0.315672904253006,0.14219456911087036,0.6373071074485779,1.1584444046020508,5.987493515014648,-0.057807520031929016,0,-0.0008399994112551212
No joint limit,6gq87ju7,134,0.18497905135154724,0.32110700011253357,0.14383088052272797,0.6382049322128296,1.160067081451416,5.972087383270264,-0.05837376415729523,0,-0.0007854308350943029
No joint limit,6gq87ju7,135,0.19105103611946106,0.3177051842212677,0.14580893516540527,0.6385600566864014,1.1739751100540161,5.958723068237305,-0.05957765504717827,0,-0.0008731520501896739
No joint limit,6gq87ju7,136,0.19534888863563538,0.31838366389274597,0.14751239120960236,0.6341518759727478,1.1777989864349365,5.9178972244262695,-0.06053733080625534,0,-0.0011351763969287276
No joint limit,6gq87ju7,137,0.20081333816051483,0.3157252073287964,0.14854636788368225,0.6380588412284851,1.18806791305542,5.932733058929443,-0.061423420906066895,0,-0.001083726529031992
No joint limit,6gq87ju7,138,0.1994929313659668,0.3119506537914276,0.14713367819786072,0.6334916353225708,1.1726444959640503,5.870753288269043,-0.062066927552223206,0,-0.0007947777630761266
No joint limit,6gq87ju7,139,0.19539868831634521,0.3043999671936035,0.14532509446144104,0.6268718242645264,1.156273365020752,5.808488368988037,-0.06122226268053055,0,-0.0006702553364448249
No joint limit,6gq87ju7,140,0.19909325242042542,0.30312594771385193,0.14514842629432678,0.6298627257347107,1.1626431941986084,5.815188884735107,-0.06073637306690216,0,-0.0009675255860202014
No joint limit,6gq87ju7,141,0.2055642008781433,0.3033568263053894,0.14718300104141235,0.6244105100631714,1.1730098724365234,5.800136566162109,-0.06304355710744858,0,-0.0010851204860955477
No joint limit,6gq87ju7,142,0.2120712250471115,0.30658406019210815,0.15074828267097473,0.6343321204185486,1.1916923522949219,5.813719749450684,-0.06403899937868118,0,-0.0010755895636975765
No joint limit,6gq87ju7,143,0.21780753135681152,0.3013431429862976,0.15047258138656616,0.6302433609962463,1.1971137523651123,5.755823135375977,-0.06500040739774704,0,-0.0009867064654827118
No joint limit,6gq87ju7,144,0.21834644675254822,0.2989674508571625,0.15083655714988708,0.6259514093399048,1.1932001113891602,5.763741493225098,-0.06579318642616272,0,-0.0008446734282188118
No joint limit,6gq87ju7,145,0.222398579120636,0.2955892086029053,0.1516360193490982,0.6280087232589722,1.2002655267715454,5.759678840637207,-0.06649436056613922,0,-0.0014070812612771988
No joint limit,6gq87ju7,146,0.22778849303722382,0.2929418981075287,0.1519051492214203,0.6257326006889343,1.1959933042526245,5.675872802734375,-0.06733229756355286,0,-0.0010515381582081318
No joint limit,6gq87ju7,147,0.22537827491760254,0.2934974431991577,0.15358228981494904,0.6319487690925598,1.1982661485671997,5.6975812911987305,-0.06704381108283997,0,-0.001087529817596078
No joint limit,6gq87ju7,148,0.22834394872188568,0.29581981897354126,0.1545921415090561,0.6318057775497437,1.2102782726287842,5.683008193969727,-0.0664898008108139,0,-0.0009893861133605242
