time_s,frame_index,root_position_error_cm,root_height_error_cm,root_yaw_error_deg,root_relative_mpjpe_cm,end_effector_error_cm,left_hand_error_cm,right_hand_error_cm,left_foot_error_cm,right_foot_error_cm,left_foot_contact,right_foot_contact,left_foot_sliding_speed_cm_s,right_foot_sliding_speed_cm_s,penetration_depth_cm,self_collision_pair_count,mean_absolute_joint_jerk_rad_s3,max_joint_jerk_rad_s3,pelvis_root_error_cm,torso_error_cm,head_error_cm,left_shoulder_error_cm,right_shoulder_error_cm,left_elbow_error_cm,right_elbow_error_cm,left_hip_error_cm,right_hip_error_cm,left_knee_error_cm,right_knee_error_cm,global_end_effector_error_cm,joint_limit_violation_count,maximum_joint_limit_excess_deg_per_frame,mean_foot_sliding_speed_cm_s,left_foot_penetration_depth_cm,right_foot_penetration_depth_cm,self_collision_penetration_depth_cm,mean_joint_acceleration_rad_s2_per_frame
0.0,0,3.0791341698588326e-15,8.259010962706025,1.749305074804934e-14,28.09997867112004,52.7885751552595,62.88080811500024,72.81196434664452,60.37482455748192,15.086703601911342,False,False,0.0,0.0,1.3121954223836991,1,263.9232203490081,4002.214091203913,0.0,16.06748984284742,9.215771320241998,13.489660592427896,19.391239140250395,46.60176691790115,45.61671051411027,11.749032083287485,10.007506885109896,31.128532578230956,7.0776695713550195,52.26852663784945,5,167.76975678963686,0.0,0.0,1.3121954223836991,0.7245097550561561,36.035219444394485
0.03333333333333333,1,0.16140625831668495,8.299649537844578,1.3020513423179234,28.008000209389117,52.42470409804098,63.12365982406527,72.17992465578546,59.38983171473927,15.005400197573968,True,True,0.0,0.0,1.7034808484525525,2,263.9232203490081,4002.214091203913,0.0,16.22025538074325,9.709064136725768,13.53375644403458,19.57521276162103,46.18524547477692,45.23288849609616,11.774718613976523,10.079097361690403,31.027527163314534,7.083420915693625,52.446044343111275,5,172.84168875327128,0.0,0.0,1.7034808484525525,0.8961104069114335,27.237778766094216
0.06666666666666667,2,0.16662126874007666,8.287310871270137,1.4976349132290518,28.093233204358263,52.44143246415407,63.40645064073664,72.3142429646599,59.070507802994,14.974528448225735,True,True,13.722539488869936,4.37242950023131,1.4891744608100232,2,263.9232203490081,4002.214091203913,0.0,16.279840146576415,10.221448245725899,13.647892429922914,19.696491811575605,46.27191404580494,45.29257059693393,11.83679860230725,10.102912051195116,31.15597314494015,7.126927133775449,52.572604045691605,5,186.02444493678948,9.047484494550623,0.0,1.4891744608100232,1.7056557347996972,18.751995347734745
0.1,3,0.14141578236630375,8.26904974853223,1.6301272967661868,28.168103883564804,52.52194355045368,63.45328720958221,72.70249734598512,58.980730851063804,14.951258795183598,True,True,8.636673222839843,6.654218392982974,1.8225258469938217,2,263.9232203490081,4002.214091203913,0.0,16.318461714185837,10.563597578502817,13.670056493856169,19.763960004074647,46.334620960626886,45.30200654862811,11.901597368390421,10.072937405097319,31.372323609944637,7.134222368350504,52.73253592545603,5,204.37904293782594,7.645445807911408,0.0,1.8225258469938217,2.8123937027731096,10.447210402399957
0.13333333333333333,4,0.03775732614915013,8.272303301122829,1.7882075568959506,28.252180410881074,52.59594176328143,63.63233522791874,72.72376823707212,58.969236531239666,15.058427056895182,True,True,12.148597401084958,5.6124894068944355,2.0639714030167355,2,263.9232203490109,4002.2140912039586,0.0,16.336925231929893,11.039966437157018,13.686326961122141,19.93714569680606,46.405027120982524,45.26342069624729,11.951843365575721,10.031929371440237,31.608682955303458,7.137671273526116,52.84070219456122,6,231.7037607400423,8.880543403989696,0.0,2.0639714030167355,1.1912578153089266,3.064009848043999
0.16666666666666666,5,0.28362107465003555,8.304984643735636,2.2168186156971497,28.250344037499808,52.483979810437575,63.6837021416412,72.28721648601196,58.70620099273411,15.258799621363009,True,True,77.4106501295915,9.471507874968916,2.4393454027206363,1,226.69850308444487,3659.400070359845,0.0,16.352623101097574,11.518374890034737,13.610093498299305,20.15787533341062,46.33277679264825,45.38170850025255,12.015627407592895,9.912789784524552,31.378221587176018,7.159150425710351,52.85587242023274,5,305.1391170017309,43.44107900228021,0.0,2.4393454027206363,0.8633281369651339,5.2413999534872895
0.2,6,0.4969777199511082,8.305140989804737,2.5632129816868363,28.208990569296205,52.27764596998453,63.611227793713276,71.86712753742958,58.27816066849357,15.354067880301702,True,True,55.48042502312508,13.81846805210519,2.9336553939208905,1,111.19912984903308,562.6963770274668,0.0,16.387317696268447,11.908536698369533,13.548895455048351,20.316466372802726,46.234561697658435,45.380913698974766,12.051648008784,9.883374272029759,31.186405171111264,7.126155588457575,52.75210157098699,5,355.67506034096584,34.649446537615134,0.0,2.9336553939208905,0.5914641086818841,7.670618404185747
0.23333333333333334,7,0.5832240489587524,8.302485665155979,2.0647360275677453,28.40394979775777,52.74715229621059,63.992173072361844,72.84416281746292,58.636466625325475,15.515806669692115,True,True,37.24700430285584,5.387256520539257,3.1040275617471464,1,161.60874446991807,2324.845594809166,0.0,16.42397776000964,12.020843880146776,13.572584340757393,20.36485727775646,46.39274143641205,45.974452408888524,12.043249822201986,9.8564403213712,31.277504122700194,7.143986411280112,52.98365318899874,5,319.92313382611667,21.317130411697548,0.0,3.1040275617471464,0.3524336946295756,7.479633360200894
0.26666666666666666,8,0.68158706648555,8.30226499983745,2.238299398948856,28.32478464528968,52.63065562214523,63.80911054240064,72.69179359466843,58.46903670286687,15.552681648644992,True,True,25.153106611304647,4.989465410065659,3.2399357537703324,1,206.25427100168287,2867.462417525485,0.0,16.438114314632887,12.105148078892887,13.413430900763155,20.442179248556734,46.28113592133719,45.44645202853065,12.074794535114982,9.786662588313263,31.210822017683675,7.1504075569388466,52.91062469698118,6,335.8636099057076,15.071286010685153,0.0,3.2399357537703324,0.10416216730404033,6.552728823690906
0.3,9,0.9134458977713259,8.30370301470592,2.0553888195725474,28.397143143374144,52.72059779798085,63.918768870166446,72.73442976474938,58.48822197986854,15.740970577139048,True,True,21.86967511198948,7.5857736025198355,3.4952741875617788,0,90.74851111946751,514.658766476961,0.0,16.382740647727463,12.302655035584936,13.417947990606208,20.586116334871154,46.345521143645065,45.70153484483969,12.026901566321033,9.801296450954277,31.314898652084473,7.195143292054522,52.85232583345002,5,324.9218589300021,14.727724357254656,0.0,3.4952741875617788,0.0,3.966145878772305
0.3333333333333333,10,0.9971366483733535,8.32730807047416,1.9868696200659546,28.286204016103877,52.32809695679032,63.114437333276264,72.10197937932575,58.253699624656775,15.842271489902455,True,True,24.068869906531468,12.340030957405197,3.9180094950943856,0,140.10658045324269,922.9082604714613,0.0,16.36070531531821,12.291240996169737,13.439627429050146,20.638441024070914,46.29737428708094,45.670705668875215,12.026057917792537,9.72981602074571,31.270045053341406,7.256658701952212,52.41869225344683,6,349.17586213598423,18.204450431968333,0.0,3.9180094950943856,0.0,2.858096553285349
0.36666666666666664,11,1.069851884302083,8.358241227367591,2.0664481734174136,28.41991194319176,52.86285496738958,64.43372752744646,72.82271421063378,58.28663042614301,15.908347705335066,True,True,14.854700406731444,0.9130487957531989,3.928893329737112,0,121.22856718419189,711.8355716537519,0.0,16.357286163314523,12.243917533827943,13.40433650521807,20.594174592319682,46.29599703202048,45.8355548340384,12.022946944386108,9.709273690850303,31.158650731726805,7.225121250615746,52.95391455482354,6,338.52229046193594,7.883874601242321,0.0,3.928893329737112,0.0,5.68931285062101
0.4,12,1.0889848571935772,8.338010303034327,2.206770881508407,28.322096336891494,52.63515074045595,63.7557822153433,72.72625119430923,58.213043779242824,15.845525772928415,True,True,22.177898495434757,1.129986756065468,3.9559110064137726,0,120.33094932738814,624.2107315017181,0.0,16.34002818133793,12.171786979097474,13.397695324533416,20.56359512943492,46.294398963331126,45.47447066230115,11.983459722489249,9.74078955969283,31.146290300144653,7.178327269185865,52.7788675808737,5,331.63234093242113,11.653942625750112,0.0,3.9559110064137726,0.0,2.6784738458485693
0.43333333333333335,13,1.065461324125369,8.319982274269655,1.770309750975121,28.323399687054064,52.75521011944965,63.88385034434169,72.92528771436815,58.38700559914347,15.824696819945286,True,True,17.1847864715571,2.8908417982169645,3.9422848025167245,0,123.98436838931312,654.5909161975624,0.0,16.31305083521546,11.503819802578697,13.533847794687084,20.413972567382103,46.41313326994453,45.7207131095401,11.971283040930725,9.724384089438626,31.09511498342995,7.140835334865072,52.70777774341147,5,328.315662649644,10.037814134887032,0.0,3.9422848025167245,0.0,3.5676961918115513
0.4666666666666667,14,1.0333253890168435,8.307028167037277,1.9018041211596461,28.13652433908978,52.55540180106293,63.67287269140544,72.50020386736082,58.26222580137471,15.78630484411076,True,True,21.257742617789006,1.354926250891636,3.9670287298625713,0,119.41989295477403,988.7263493214153,0.0,16.301827108762108,10.832665609542131,13.374592416124967,20.207956929724574,46.18811837975078,45.33378916943721,11.999296495333741,9.680167321347575,30.798056654327304,7.109787797744593,52.57116257060967,6,336.98703191803884,11.30633443434032,0.0,3.9670287298625713,0.0,4.821506779328993
0.5,15,1.0482151494015748,8.281753737730835,1.3174472389540615,28.198007410808103,52.73295152143335,63.34746619115664,73.23379277128632,58.48910499974585,15.861442123544567,True,True,15.861069011888162,2.628532521975151,3.9813237737410154,0,48.486537272653706,240.0863540768187,0.0,16.29103031058683,10.340468388235573,13.50631458322784,20.269362693115117,46.296237089591855,45.83637216138351,11.946696634998974,9.691009482762487,30.763978921565915,7.09683481092007,52.491810245284334,5,322.5565401630692,9.244800766931657,0.0,3.9813237737410154,0.0,2.9253199235601195
0.5333333333333333,16,0.9848223419302686,8.289898647221749,1.5645871999093879,28.11741884576878,52.69624662597343,63.83480389920651,72.83095851716894,58.36103322064526,15.758190866873022,True,True,21.801316528371746,0.8637639086545612,4.027549124988269,0,59.07169310514209,400.86276395039795,0.0,16.26696651695953,9.913731180641246,13.539777994941138,20.132837542955308,46.3151101219162,45.57976074885937,11.926346824307485,9.655529516534992,30.581145793380976,7.065089942141702,52.57371125724599,5,331.8264547032678,11.332540218513154,0.0,4.027549124988269,0.0,2.350723015106765
0.5666666666666667,17,0.9071441375562107,8.272859852046356,1.0437298101929227,28.0883781673146,52.764574773153996,63.728078573991866,72.98858147116725,58.6140358672423,15.727603180214544,True,True,36.585912867777346,2.1319803067658505,4.0646687743861865,0,68.9949312744061,434.57756383907565,0.0,16.254153913205034,9.143492458289604,13.407555997758836,20.095866919869067,46.19782593944045,45.76068445190527,11.895629300296758,9.712316905743458,30.708540261740307,7.09130726885421,52.420281870576076,7,324.5097486584477,19.358946587271596,0.0,4.0646687743861865,0.0,1.7278044353302031
0.6,18,0.8295815200520027,8.258049912249476,1.1932216359199552,28.01297973161197,52.77564740673155,63.815035522381216,73.0540009763941,58.57855257100972,15.655000557141172,True,True,11.80187440817591,1.8571863256719403,4.081034303289483,0,111.71354634261323,692.8732802989501,0.0,16.226065146305444,8.668268085896011,13.35380248119884,20.00256561457033,45.982209170336915,45.57835183933646,11.876763344603921,9.721382333811006,30.593208241896576,7.089490089297858,52.5201632685425,6,326.9389976168393,6.829530366923925,0.0,4.081034303289483,0.0,2.053683722862372
0.6333333333333333,19,0.7918770772181255,8.289844437429494,1.293909946371359,28.005022131209223,52.79832563261028,64.03266253330914,73.02108639005473,58.511483926130914,15.628069680946325,True,True,12.123262517100653,0.2680200275419988,4.130648494168324,0,63.434888115166046,345.7778946392225,0.0,16.20134563852417,8.435391475297656,13.36558502123072,20.00411078088305,45.92539837712246,45.80297314745156,11.818377560666809,9.737880191803857,30.423026442004268,7.167940802712754,52.594357342477224,7,335.05761817068077,6.195641272321326,0.0,4.130648494168324,0.0,4.6168118797410695
0.6666666666666666,20,0.7718692866767713,8.256478209907591,0.7768170469814178,28.07656294230033,52.891116300878416,64.02599470682404,73.13575791456573,58.76613466999159,15.636577912132324,True,True,10.704041884986133,1.2545824026617227,4.175395852714157,0,69.2363285874747,372.08044266842035,0.0,16.207934809547776,8.456520388243229,13.582593740454026,20.066753450915435,46.14530473882124,45.861543155688835,11.780250257023997,9.812663880132549,30.496870588042597,7.173543922121649,52.473469087200876,6,323.7441113370761,5.979312143823928,0.0,4.175395852714157,0.0,2.778768840225678
0.7,21,0.7211306016171887,8.315046304933226,1.0809326700621378,28.08547226698652,52.93744442797159,64.37550225216968,73.03634395622964,58.781914628806284,15.556016874680775,True,True,7.4753222286923435,2.170560264482929,4.185376630796442,0,98.48884982091784,601.5709327063317,0.0,16.210796351558045,8.49966480882813,13.688878277703061,19.991146754372377,46.23708011543635,45.74535866899186,11.726916178367484,9.867263197314703,30.35534826033914,7.209853680000316,52.652591805397144,6,331.69130538420404,4.822941246587637,0.0,4.185376630796442,0.0,2.0255808406255165
0.7333333333333333,22,0.5979208337923784,8.27701092217824,0.8506542392196315,28.03641484180887,52.957206350959915,64.22330930260671,73.25338842031917,59.05561025409807,15.29651742681573,True,True,7.31288569812894,2.7064520918154025,4.121845161302739,0,67.66350272893492,385.79283889509884,0.0,16.252068973926296,8.0624921766874,13.564236682564612,19.791011586564544,46.16313201330181,45.479745471914995,11.783442411467892,9.89176192080711,30.49220081320389,7.237305172854781,52.620565963544976,6,328.7474146284406,5.0096688949721715,0.0,4.121845161302739,0.0,1.7078096564061793
0.7666666666666667,23,0.6191241458821669,8.282188038380255,0.6223867471925928,28.035284253295018,52.816378646521976,63.4640973690444,73.43848774763653,59.252342772635146,15.110586696771847,True,True,9.7889509864131,2.6880058013810197,4.125112101689813,0,95.94951386133015,794.0607751380945,0.0,16.20855267365039,8.015744263143917,13.622116324242949,19.811448976706316,46.20515851431448,45.614448702324964,11.76876334270347,9.897228925424939,30.711757574051386,7.408529916774564,52.42415419129264,6,321.47146523611787,6.2384783938970605,0.0,4.125112101689813,0.0,2.1806428245252976
0.8,24,0.6773082004075263,8.28607587730299,0.9376198107637213,28.003978867605305,52.87666673605044,64.06422041724593,73.14885325153956,59.26655967708994,15.027033598326328,True,True,8.014443363630045,1.4532253596153757,4.155233147189812,0,102.51337204248847,681.5009208318609,0.0,16.21766622153856,7.933339593575719,13.531917635335711,19.726784948914748,46.12633276674048,45.346968267388824,11.749280843233148,9.966110160127759,30.551282968983074,7.403332664039752,52.63220617697855,6,331.09554175261485,4.733834361622711,0.0,4.155233147189812,0.0,2.6383538980063657
0.8333333333333334,25,0.7530543690254178,8.283360266922168,0.7301934171948243,28.07705761450662,52.984438022287236,64.27379533372324,73.35930357914971,59.41855454510976,14.886098631166272,True,True,16.95583077541631,1.503907023333258,4.17679874931307,0,69.85161790596469,462.81236551859354,0.0,16.196265376369613,8.056674455301485,13.585099257475894,19.788302223297162,46.22576527004648,45.50144634625957,11.737230457990776,9.971175383469868,30.70335847187351,7.452794886365989,52.66822241757162,6,322.99640076407036,9.229868899374784,0.0,4.17679874931307,0.0,2.8042562200717733
0.8666666666666667,26,0.830339736430968,8.281855226182044,0.5959456418534888,28.15401074712394,53.06387455997916,64.41568816898612,73.44550527124808,59.549918937563525,14.844385862118937,True,True,13.810625533229645,0.21023139594029158,4.187901100876606,0,67.28090561022766,494.68276302746483,0.0,16.19612395945906,8.274865198003969,13.644489626209793,19.823353535632755,46.327682064185424,45.79469050267594,11.7181225909175,10.000197283682223,30.770674754950715,7.504463451225145,52.70926422177102,6,328.5915254785034,7.010428464584968,0.0,4.187901100876606,0.0,2.287986800992554
0.9,27,0.9415660158003918,8.323264492641025,0.9861260683522719,28.06488771525607,52.873592915333,64.1839537600979,73.08548457249628,59.58470830854758,14.64022502019026,True,True,18.039731786569753,1.335661225496942,4.187266537818635,0,112.9020606830064,881.1842586688837,0.0,16.238047611283328,8.327290569633186,13.634442353939033,19.67067089124977,46.2224340536817,45.37161291641581,11.765474483325502,9.983700440315877,30.740193529543937,7.5250772181208445,52.73589303686036,6,333.9801361607724,9.687696506033348,0.0,4.187266537818635,0.0,4.130328233131339
0.9333333333333333,28,1.1075959029438671,8.305856777552023,0.6575218401646802,28.27414396214397,53.28560019908759,65.31404052949416,73.34251424443514,59.9198465853094,14.565999437111673,True,True,19.43467069708833,0.5153134276112687,4.188851346884251,0,81.88817462042901,552.9131840194323,0.0,16.230335204534192,8.630420969642833,13.752016824697522,19.751100656606756,46.47294849867226,45.667193593839464,11.742062616459915,10.038400043877987,31.07821166205288,7.607068565425451,53.009984438350656,6,324.86072663173695,9.9749920623498,0.0,4.188851346884251,0.0,2.2762425887927376
