motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_01_unitree_g1_gmr.pkl,16,0.7527173913043479,0.6084620938628162,False,True,0.06405314347579336,0.5456241543640037,10.903528442709131,84.23414901218719,0.16458839547532245,0.5395124782986688,0.34430013886928273,0.8349305901663081,32.18676935550623,150.0,32.18676935550623,150.0,0.2478157500933473,0.596272690579945,0.7704251911484099,0.2478157500933473,13202214.695767103,86523020.6309722,3.832473744261226,,,80.0,3.0,150.0,True,1.5,5,0.8,0.08,0.3,-3281.674171784458,False,root height below threshold: 0.2478 < 0.25; duration completed ratio too low: 0.6085 < 0.9,outputs/final product/pd_tracking_tuning_debug3/trial_pkls/stage3_free_00007_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
