motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_05_unitree_g1_gmr.pkl,30,1.4597972972972975,1.0,False,False,0.24275067173217363,2.0469990465761443,14.122534841219261,270.189341163936,0.0,0.0,0.0,0.0,40.649160413817064,120.0,40.649160413817064,120.0,0.6459658010914161,0.6825200844726161,0.7228949657330199,0.6459658010914161,15780832.320887854,180955737.36342812,6.277615479613465,,,80.0,4.0,120.0,True,1.5,0,0.8,0.0,0.0,1212.8085133895681,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00056_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
