motion_name,num_frames,duration,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_ctrl,max_ctrl,min_root_height,mean_jerk,success,failure_reason,output_pkl,video_path,video_error
08_01_unitree_g1_gmr.pkl,68,2.241425120772947,0.410467365947858,3.5922435823058696,4.074655075309159,97.56568462319406,0.939480206659798,1.0,0.6596174483998022,688739.8371087126,True,,outputs/final product/pkl PD tracking kinematic/08_01_unitree_g1_gmr_pd_tracking.pkl,,
08_04_unitree_g1_gmr.pkl,120,3.966666666666667,0.23304728596655655,2.6800352861145873,2.1998680417024596,26.98555414725029,0.916836669554242,1.0,0.6550637126682259,869609.6394521674,True,,outputs/final product/pkl PD tracking kinematic/08_04_unitree_g1_gmr_pd_tracking.pkl,,
08_05_unitree_g1_gmr.pkl,73,2.4162162162162164,0.3620337373588248,3.354635744729589,3.5393027576970364,33.794183896710614,0.9394003929316705,1.0,0.6459658010914161,733598.8014772459,True,,outputs/final product/pkl PD tracking kinematic/08_05_unitree_g1_gmr_pd_tracking.pkl,,
09_01_unitree_g1_gmr.pkl,36,1.1666666666666667,0.5759122542841835,3.5847790069358862,5.738882436868215,118.80395513516436,0.9548332844072152,1.0,0.7385236747804883,575988.885876954,True,,outputs/final product/pkl PD tracking kinematic/09_01_unitree_g1_gmr_pd_tracking.pkl,,
09_12_unitree_g1_gmr.pkl,478,15.91659707724426,0.1878689763162623,2.5714193535728795,1.8194358012811225,33.71810507428769,0.9016242257909541,1.0,0.718432995725581,878270.5852901123,True,,outputs/final product/pkl PD tracking kinematic/09_12_unitree_g1_gmr_pd_tracking.pkl,,
10_01_unitree_g1_gmr.pkl,199,6.60825,0.14004762807052112,2.816524222767148,1.494308143116894,20.45300063194165,0.8513335971769262,1.0,0.6813376989543162,801389.3886606462,True,,outputs/final product/pkl PD tracking kinematic/10_01_unitree_g1_gmr_pd_tracking.pkl,,
13_01_unitree_g1_gmr.pkl,577,19.208304498269896,0.13790159153473625,3.148361166765912,1.5603259990688347,93.5260433090996,0.8190305093877587,1.0,0.6716132226677403,731504.3490243565,True,,outputs/final product/pkl PD tracking kinematic/13_01_unitree_g1_gmr_pd_tracking.pkl,,
13_11_unitree_g1_gmr.pkl,102,3.3911812297734625,0.31482559536492216,3.1605630725719562,2.8657107551646943,52.3443711592798,0.9146119918743533,1.0,0.6233580460846317,762764.0909656587,True,,outputs/final product/pkl PD tracking kinematic/13_11_unitree_g1_gmr_pd_tracking.pkl,,
13_17_unitree_g1_gmr.pkl,1209,40.266666666666666,0.2708435201424865,3.269660012860948,2.7111186073287366,78.92388803781435,0.9158493403887905,1.0,0.5817369937985101,684007.7645969476,True,,outputs/final product/pkl PD tracking kinematic/13_17_unitree_g1_gmr_pd_tracking.pkl,,
