time_s,global_body_position_error,root_relative_body_position_error,scale_normalised_body_position_error,end_effector_error,root_height,pelvis_root_position_error,torso_position_error,head_position_error,left_shoulder_position_error,right_shoulder_position_error,left_elbow_position_error,right_elbow_position_error,left_hand_position_error,right_hand_position_error,left_hip_position_error,right_hip_position_error,left_knee_position_error,right_knee_position_error,left_foot_position_error,right_foot_position_error,root_trajectory_error,root_vertical_error,root_heading_error_deg,body_orientation_error_deg,mean_joint_jerk,maximum_joint_jerk,root_linear_jerk,root_angular_jerk,discontinuity,left_foot_contact,right_foot_contact,left_foot_sliding_velocity,right_foot_sliding_velocity,ground_penetration_depth,self_collision_pair_count,joint_limit_violation_count
0.0,2.0089912279267605,0.19962807252454143,0.056595113136050444,0.03801964220834113,0.7528823404710361,0.04689844718014602,0.15014024290000905,0.020091033718909114,0.07502168806043771,0.061238336174988035,0.07990960452867553,0.059974165792149155,0.04452410210729846,0.0494111349194363,0.04040242575001575,0.04308173539452963,0.0470725298001835,0.055089310417916613,0.03570699786310804,0.04036494243295372,0.0,0.16666293450187952,0.0,1.2180791501291955e-14,1709.6949069323296,8763.648974723434,120.95371836939923,22516.7862631888,0,0,1,0.0,0.0,0.03439393963642694,3,2
0.03333333333333333,2.0065993458651525,0.20014214995651716,0.0574167772356723,0.04000018725643082,0.7529014219491532,0.0478312946706277,0.15623929922298188,0.03239804185865071,0.06892635665068364,0.06291871199322265,0.07053193964952607,0.05767375425230795,0.03874851268975722,0.05180765852101283,0.04980003462903018,0.06518764427980382,0.04047811603593832,0.04166357086880825,0.03596673942376865,0.04107998378896468,0.009640996553290076,0.1666491578371474,12.440082272655953,16.93487436069054,1756.0492619703043,8855.394545790892,123.43126539868398,10687.551654402962,0,1,1,0.0,0.19739508996196112,0.0359451153633881,2,3
0.06666666666666667,2.006329951128565,0.20014506012339842,0.057446569401431134,0.04039145956519004,0.7527127029629344,0.04769417085384634,0.15673402835800285,0.033617327597365965,0.06781450651443112,0.06296294766099338,0.06851697416516925,0.058240738421130006,0.03894337917299599,0.0519326644561073,0.050402041563897326,0.06757588810449075,0.03951810064688102,0.04028184690667476,0.03631705561655603,0.04114687098292492,0.009913504102139533,0.16676962950509844,14.073181985294077,19.139956391989767,1499.8489239762566,6470.111370404578,95.29121940742425,547.3606260941706,0,1,0,0.11358438803580706,0.0,0.03200621660328376,4,3
0.1,2.006030747320525,0.20009828865510257,0.05741544590804832,0.040354461715658214,0.7525616411831654,0.04745885775779033,0.15677181563805634,0.03426776220533952,0.06723369862677535,0.06283573892542421,0.06818556249542307,0.05862636053404748,0.03817623686630044,0.05226721305908993,0.05079810042928675,0.06809191976460784,0.039275677174980476,0.04018164869604201,0.03632511038115387,0.04073598606640729,0.00972954341280637,0.1668814714286052,14.272687707942698,22.369180034563225,526.6132242755546,2243.095884743591,32.83413921260381,2122.745764056845,0,1,1,0.19951971156183232,0.0,0.021553562302698642,4,2
0.13333333333333333,2.005643200251614,0.20009381167239962,0.057507756675868466,0.04057193119258197,0.7524534253083581,0.04729748872645686,0.156634089627771,0.03513147803535723,0.06686226347295506,0.0633782984029764,0.06790812995798466,0.05890943059287162,0.03785192092417094,0.05288574627965275,0.050788557382118335,0.06835731492372193,0.03902138218874063,0.04059973889952071,0.03634088990500288,0.04064962081872605,0.009630232240154125,0.16692656598459532,14.1273659134958,20.951018835697976,160.85897086420545,756.1913223789276,3.8706410660526074,291.9530828451251,0,1,1,0.052078058951550675,0.4126743784484087,0.023778768001185887,4,2
0.16666666666666666,2.0053768482083973,0.19991580738592615,0.05736855875378724,0.040160010538484725,0.7522570668091791,0.047086844057552646,0.15660438614137784,0.035647806591016684,0.06639810197962069,0.06333397725015057,0.06780278205797703,0.05965694506618436,0.0364130540059722,0.05251833128174726,0.05094064056178054,0.06866726294146985,0.03862731889002584,0.0406100696682458,0.03638537332517407,0.03983548748851342,0.00963103226749951,0.16701480165815175,14.090069521918535,22.752324181137144,199.44295744793882,1254.3784102871812,1.75899030561132,18.757861049709653,0,1,1,0.061826848637968265,0.484555566899799,0.017563585461036323,4,2
0.2,2.004738029015829,0.20009550744289342,0.057751117948292206,0.040874159920889296,0.7521162753174473,0.04690298801694123,0.15632547563360957,0.03658141269640108,0.06670399858338037,0.06519255562640369,0.06814953011240849,0.05976700353729498,0.03698096163407246,0.053916719792895695,0.05071491990614556,0.06889787290014074,0.0382837422423641,0.04095788306124805,0.03629622710875528,0.04059547837232197,0.009458437019022464,0.16704991411469683,14.050532714463522,20.640455079391515,291.95509822746413,1361.8244499991436,1.480159754474709,61.17804788984011,0,1,1,0.08540599209400832,0.38501325688895055,0.023916191880752523,4,2
0.23333333333333334,2.0042858330758713,0.19990746998725686,0.05765677218699606,0.04115657980875672,0.7519579004630724,0.04676061313805687,0.15619979364783126,0.037348460467255616,0.0648249962623295,0.06435356474908069,0.06655177251282972,0.06119285553365925,0.03709745177519704,0.054668326619490566,0.05120017468065701,0.06924968673426282,0.037694045053998204,0.04104118144845202,0.036210825987223624,0.04045783419461676,0.009716995502994465,0.1670610058918317,13.677970124812564,21.553815107486688,112.84691438074222,676.6901355240781,2.6304122916801687,70.17662851863749,0,1,1,0.016155279495353274,0.3562673047673773,0.02166520722857229,4,2
0.26666666666666666,2.0038446719440137,0.2000328758813593,0.05769216463140046,0.040901018254825165,0.7515867447666621,0.046380852839071604,0.1562075833884522,0.03818564317142877,0.06504965752445717,0.06557501570282363,0.0669873996654709,0.06069168254188818,0.035457870599540316,0.054283264988249036,0.0515712596977537,0.06982061015531862,0.03723244447709508,0.04136087220454996,0.03609724126368608,0.040481071251221634,0.009733122435577127,0.16728881241755722,13.442095668036764,20.79885737330624,181.33163431980807,753.6998091247243,1.2793915658598705,48.14835097163321,0,1,1,0.09736751420872654,0.3514918224395438,0.02327118170574982,4,2
0.3,2.003349477051054,0.19999020652130917,0.057717902443812516,0.04080947985213458,0.7512297650384847,0.04608840395431174,0.1561309801120791,0.039192257753126056,0.064694147101314,0.0667117367071371,0.06660351994086228,0.0609015865122049,0.03402846122570608,0.05455116396156095,0.05200410842774265,0.07038213799098456,0.03654896745913254,0.04165554919074607,0.035911062232272604,0.040364454088007214,0.009994021724446814,0.1674445668649729,13.254579501861189,22.018516351398123,106.65270336692133,724.280445130966,1.8666730983284676,40.27230389444426,0,1,1,0.04372531670749482,0.24671563736990268,0.022154439658181382,4,2
0.3333333333333333,2.0027033518728308,0.1999790298984561,0.05785659183903157,0.0410566444755596,0.7508144557227391,0.0458200412251476,0.15599407760418046,0.0402868285864693,0.06405425814698322,0.06752929587624061,0.06620528569070144,0.061433752797453646,0.03348413611088859,0.05531678432160772,0.05249240082018889,0.07099075692847268,0.036060395322518465,0.04198539079578856,0.03575595364516037,0.04043951971367203,0.010297523467876272,0.16756042244536695,13.044209299080945,22.25108273781689,103.67286351592239,453.8468139243791,1.6611299747737671,35.958411241331895,0,1,1,0.08059297889927783,0.33224263263275744,0.023597396702551118,4,1
0.36666666666666664,2.002144089716153,0.1998460506506682,0.05783189858605707,0.04067909221238076,0.7503233442991247,0.04558290809935556,0.15589982461024493,0.04139936233101754,0.06347306140176609,0.06812648819776099,0.06612162642419285,0.062261048950151526,0.03132751121477018,0.05528048843791716,0.05321587197585792,0.07166194727571344,0.035574525524529124,0.042165715269379817,0.03558498216448331,0.03980311691371558,0.010793779494473167,0.16764789121456236,12.763715875956244,24.883290651499394,57.280049812047544,252.5762042680621,1.37102941066583,4.330444576414786,0,1,1,0.04555731307748447,0.47064337474748397,0.021153694424609383,4,1
0.4,2.001394268597868,0.19991474336652187,0.05813815438421532,0.0412120941604547,0.7497791633483328,0.045353637288427985,0.15583085050335738,0.04268006872641475,0.0627954958428898,0.06930396992576661,0.06550111383246149,0.06262997466873586,0.031131000923931975,0.05637649562898725,0.053948769302349264,0.07234777155253122,0.03521449525890841,0.043085766785528154,0.03542615154484646,0.04044675397809309,0.011304451649780967,0.1677429511669717,12.361217914316684,24.778570829928707,322.0300816726564,2227.6003601411744,2.121997749957501,41.19414905564869,0,1,1,0.03320070443725482,0.38731044604735226,0.02147913640882264,3,1
0.43333333333333335,2.000553222185436,0.19991340520892892,0.058627543726603545,0.04188986074977957,0.749355865492548,0.04530306945722905,0.15570325766010484,0.044025159891432075,0.0628738903769945,0.0709109353999503,0.0656991709095953,0.06312498153604694,0.03160098565449816,0.05817994828138004,0.05468080510547604,0.0730291383793902,0.034805322508513675,0.04383328081685461,0.0352759619324787,0.04036724798910887,0.01208278535408293,0.16767915986565207,12.092302679139545,29.328429892221802,77.7198002677507,476.39478801576536,2.2743270166779315,43.64410072297017,0,1,1,0.06775852538538886,0.7485228396722386,0.021655897953220173,3,1
0.4666666666666667,1.9998479409198533,0.19994130653925518,0.05865653311920625,0.04165044968352693,0.7488505979747567,0.04520396996515213,0.15567335022520906,0.045410013688424566,0.06176712829147114,0.0719127303042283,0.06480579914389799,0.06385595043145957,0.029229327035025263,0.05806061119172523,0.05564387721146711,0.07387811553125272,0.034287381202911305,0.04456744606340986,0.035126984889172326,0.04042531161328726,0.012595832526744358,0.16770109331895966,11.7996099406938,27.799397419018025,481.18857287684875,3138.9466218612156,4.197126746640664,53.53018310368135,0,1,1,0.04613034544808311,0.6337290626500689,0.021694722609757355,2,1
