motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_05_unitree_g1_gmr.pkl,30,1.4597972972972975,1.0,False,False,0.3683302236097391,2.288006450879531,1.0624607478495494,9.296303928828475,0.48313710646048424,1.0125524525446365,0.8164866129467833,1.3053933642449864,0.9185672596665796,1.0,0.9185672596665796,1.0,0.2548049142400414,0.38414545550539897,0.7825691508542806,0.2548049142400414,204651.01436934606,1862566.437465385,0.3856108392838774,,,100.0,3.0,200.0,False,1.5,5,0.8,0.08,0.5,1445.658449057284,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00092_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
