method,tracker_name,motion_name,source_motion_pkl,output_pkl,video_path,success,failure_reason,duration_completed_ratio,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,mean_jerk,foot_slip_score,ground_penetration_depth,root_height_min,root_height_mean,root_height_max,kp,kd,torque_clip,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score
pd_tracking,gmr_pd_tracking,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/08_01_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2497 < 0.25; duration completed ratio too low: 0.3848 < 0.9,0.3848126478277109,0.1731682034801642,2.022408514678446,1.3664965380747025,13.502265188172531,0.2607681738256947,0.5547488001192076,0.4747022888596411,0.9047923252300586,0.91861415371625,1.0,0.91861415371625,1.0,263612.34837580443,0.7972841383324989,,0.2497177143117901,0.5037997420441193,0.7704251911484099,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3130.4505493226006
pd_tracking,gmr_pd_tracking,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/08_04_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2481 < 0.25; duration completed ratio too low: 0.3013 < 0.9,0.3013333333333335,0.1604060237048557,2.277378360720744,1.2465709880679787,16.135454821174044,0.1887660551283703,0.5151238241965255,0.3389113062430113,0.8282645465913465,0.8925536362780078,1.0,0.8925536362780078,1.0,257871.32959108887,0.8155891844299544,,0.2481391332441526,0.5735938801892644,0.7751674976601084,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3134.88982932526
pd_tracking,gmr_pd_tracking,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/08_05_unitree_g1_gmr_pd_tracking.pkl,,True,,1.0,0.3683302236097391,2.288006450879531,1.0624607478495494,9.296303928828475,0.4831371064604842,1.0125524525446363,0.8164866129467833,1.3053933642449864,0.9185672596665796,1.0,0.9185672596665796,1.0,204651.01436934609,0.3856108392838774,,0.2548049142400414,0.3841454555053989,0.7825691508542806,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,1445.658449057284
pd_tracking,gmr_pd_tracking,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/09_01_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.3160 < 0.9,0.3160000000000002,0.1047741540181531,1.4299405686838575,1.1498616837427518,11.490829484327932,0.3020404562365174,0.6722141105896272,0.357235626768874,1.2372524457967111,0.8223205598941005,1.0,0.8223205598941005,1.0,273499.25874985225,0.6001986815114385,,0.2495996368105085,0.5806308487242247,0.8288292412097062,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3091.7694414624807
pd_tracking,gmr_pd_tracking,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/09_12_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2493 < 0.25; duration completed ratio too low: 0.3844 < 0.9,0.3844263061378594,0.1363698577454015,1.8364316505251608,1.2068753407617363,13.375624263709206,0.2682683844072999,0.611164563325588,0.565331075480095,1.2136017651226538,0.8584599853822809,1.0,0.8584599853822809,1.0,289823.2478273428,0.6550415392393022,,0.249275258111272,0.5782377753662705,0.8401309704179459,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3111.270992133679
pd_tracking,gmr_pd_tracking,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/10_01_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2474 < 0.25; duration completed ratio too low: 0.3458 < 0.9,0.3457746782039693,0.1194451885997905,2.2368997334795804,1.130728325592417,13.095339612164077,0.228691586337604,0.6166764540015407,0.3961019788935038,1.227442345932347,0.7979911201023776,1.0,0.7979911201023776,1.0,290019.6879405354,0.912504581065904,,0.2473686075624263,0.6340523349394155,0.86159370767085,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3130.619373463235
pd_tracking,gmr_pd_tracking,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/13_01_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2498 < 0.25; duration completed ratio too low: 0.5804 < 0.9,0.5804386004144495,0.210497614561972,2.284889469212515,1.0293679273031586,13.203587660486068,0.3177630461751927,0.612862272910511,0.2502873803137123,0.4644621995636233,0.8574922670724769,1.0,0.8574922670724769,1.0,244838.33579464868,0.6543042182928133,,0.2498059991967858,0.5373324741874224,0.852458882984194,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3136.466239615242
pd_tracking,gmr_pd_tracking,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/13_11_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.4834 < 0.9,0.4833768176152891,0.1520317519335794,2.274936579685519,1.0538240997871469,12.262558118102971,0.2804250320234154,0.5967118092075714,0.3658529101203441,0.9926017488381904,0.8389052321617577,1.0,0.8389052321617577,1.0,296812.85538328585,0.7497125178583528,,0.2499469833321652,0.5620526810753698,0.8414679758858319,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3129.8629456298218
pd_tracking,gmr_pd_tracking,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,outputs/final product/pd_tracking_tuning_quick/pkl_best/13_17_unitree_g1_gmr_pd_tracking.pkl,,False,root height below threshold: 0.2492 < 0.25; duration completed ratio too low: 0.3680 < 0.9,0.3680000000000002,0.1568995066363441,1.8005306397539496,1.1759784838203362,10.382567621008985,0.3043635213111255,0.5565352588059825,0.1583569545413602,0.6195277113184138,0.7894347121339435,1.0,0.7894347121339435,1.0,223227.23574833345,0.8684956725633313,,0.249189917197001,0.5310086609338109,0.8298194906635995,100.0,3.0,200.0,1.5,5,0.8,0.08,0.5,-3124.422968968651
