trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
0,stage1_replay,replay,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00000_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00000_08_01_unitree_g1_gmr --mode replay --max_time 1.5,45,1.4719806763285026,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596174483998022,0.7065889500083631,0.7526473683956199,0.6596174483998022,697.6539211118475,10163.401935967631,1.076357253007441,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1546.1751608104169,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00000_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
1,stage1_replay,replay,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00001_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00001_08_04_unitree_g1_gmr --mode replay --max_time 1.5,46,1.5,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6550637126682259,0.6927631765210439,0.7273349238672903,0.6550637126682259,611.4555787089367,16493.19722392072,0.7105317697319938,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1564.4672969576134,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00001_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
2,stage1_replay,replay,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00002_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00002_08_05_unitree_g1_gmr --mode replay --max_time 1.5,45,1.4765765765765768,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459658010914161,0.6928248019822173,0.743978043333258,0.6459658010914161,661.1627637714289,9483.850795010992,1.1319874095589189,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1543.3940178944165,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00002_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
3,stage1_replay,replay,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00003_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00003_09_01_unitree_g1_gmr --mode replay --max_time 1.5,36,1.1666666666666667,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385236747804883,0.7753725479295084,0.8225009943156553,0.7385236747804883,1368.677348008546,20568.01093540993,0.3180320892451503,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1584.0847087642626,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00003_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
4,stage1_replay,replay,kinematic,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00004_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00004_09_12_unitree_g1_gmr --mode replay --max_time 1.5,45,1.468197633959638,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478062244137431,0.7662809550306494,0.7845531109657754,0.7478062244137431,643.5043531297835,7636.631721006576,0.4500763830581663,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1577.4897458035605,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00004_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
5,stage1_replay,replay,kinematic,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00005_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00005_10_01_unitree_g1_gmr --mode replay --max_time 1.5,45,1.4685,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5988704644130963e-09,4.214684851089404e-08,0.0,0.0,0.0,0.0,0.781283038845976,0.782388010569023,0.7838058392123031,0.781283038845976,153.2530291140904,4719.621813402671,0.0096831736495541,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1599.5143087872311,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00005_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
6,stage1_replay,replay,kinematic,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00006_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00006_13_01_unitree_g1_gmr --mode replay --max_time 1.5,45,1.4673010380622835,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559445291347119,0.7680841658330588,0.7726872820536373,0.7559445291347119,273.3431250154762,4245.41908262102,0.1483410718431356,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1592.580212976593,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00006_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
7,stage1_replay,replay,kinematic,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00007_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00007_13_11_unitree_g1_gmr --mode replay --max_time 1.5,45,1.477346278317152,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7097518496713259,0.7564823348479072,0.7661064707761357,0.7097518496713259,123.52195741540676,2956.5004301201698,0.035114229530915,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1598.24305330388,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00007_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
8,stage1_replay,replay,kinematic,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage1_replay_00008_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00008_13_17_unitree_g1_gmr --mode replay --max_time 1.5,46,1.5,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6701630307948325,0.7393967154315734,0.7852791253408818,0.6701630307948325,832.041150868807,7982.477125802514,0.016649156777793,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1599.1592217496016,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage1_replay_00008_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
9,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00009_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00009_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.455253623188406,1.0,False,False,0.2364065760206067,2.170533742322059,20.27634608134304,341.55749117679346,0.0,0.0,0.0,0.0,45.90881397264848,150.0,45.90881397264848,150.0,0.6596174483998022,0.6972142166322054,0.7402911826036345,0.6596174483998022,18243554.74318708,186561370.09272903,9.556557763410051,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1173.7989253638173,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00009_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
10,stage2_kinematic,pd,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00010_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00010_08_04_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,31,1.5,1.0,False,False,0.2285658697265616,2.1081372967856047,18.18252438581674,358.2974061075309,0.0,0.0,0.0,0.0,46.23390137805221,150.0,46.23390137805221,150.0,0.6550637126682259,0.6838660159482179,0.7117467629839394,0.6550637126682259,16539495.589774365,184945215.88547596,5.834678229896976,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1198.1487109381096,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00010_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
11,stage2_kinematic,pd,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00011_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00011_08_05_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.4597972972972977,1.0,False,False,0.2421118539700928,2.1365881296841023,20.265436688451107,338.90870881431607,0.0,0.0,0.0,0.0,48.86329151092087,150.0,48.86329151092087,150.0,0.6459658010914161,0.6825200844726161,0.7228949657330199,0.6459658010914161,18280204.68613954,180991655.97033724,9.187172816310955,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1173.102739895363,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00011_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
12,stage2_kinematic,pd,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00012_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00012_09_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,31,1.5,1.0,False,False,0.1549137359971275,1.2752354153034413,17.300314900700954,377.2765348299557,0.0,0.0,0.0,0.0,37.43191703943024,150.0,37.43191703943024,150.0,0.7404998913087855,0.7790093133412903,0.8225009943156553,0.7404998913087855,15242965.895812375,192127457.98951423,2.046253074404391,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1248.607440317674,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00012_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
13,stage2_kinematic,pd,kinematic,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00013_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00013_09_12_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.4515135699373696,1.0,False,False,0.2142667357121128,2.410220793288657,21.84677043739557,353.99622382591986,0.0,0.0,0.0,0.0,48.02638926157618,150.0,48.02638926157618,150.0,0.7486608384884392,0.765795588312278,0.7836895587094952,0.7486608384884392,19758761.11542843,198645624.7338536,4.255143967109154,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1153.8994532110542,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00013_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
14,stage2_kinematic,pd,kinematic,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00014_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00014_10_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.4518125000000002,1.0,False,False,0.1658994146644012,2.393851060150676,22.44289881359066,345.5767171121711,0.0,0.0,2.4741805673517652e-09,4.214684851089404e-08,44.67953039369063,150.0,44.67953039369063,150.0,0.781283038845976,0.7819244111705845,0.7833573051697313,0.781283038845976,20408516.865311194,178320800.04302353,4.9784383149143165,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1156.359283675186,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00014_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
15,stage2_kinematic,pd,kinematic,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00015_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00015_13_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.4506271626297578,1.0,False,False,0.167919342134774,2.335495795860092,17.05248436828102,304.6373293763195,0.0,0.0,0.0,0.0,38.55182928215263,150.0,38.55182928215263,150.0,0.7684236571274371,0.7711828449748542,0.7726872820536373,0.7684236571274371,15990229.522076204,180645716.6757084,1.5896144101171554,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1233.019715627718,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00015_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
16,stage2_kinematic,pd,kinematic,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00016_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00016_13_11_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,30,1.4605582524271843,1.0,False,False,0.1669896630658378,2.2863680339036416,17.707986791904432,350.64777437974175,0.0,0.0,0.0,0.0,39.143882878470514,150.0,39.143882878470514,150.0,0.7607270947554343,0.7620845751398353,0.7661064707761357,0.7607270947554343,16833159.579708196,180425042.436296,2.7941568960700587,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1204.1624195007812,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00016_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
17,stage2_kinematic,pd,kinematic,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00017_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00017_13_17_unitree_g1_gmr --mode pd --root_mode kinematic --kp 120.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,31,1.5,1.0,False,False,0.1226797410503617,1.4853603699310536,16.043823743313816,356.97219399238986,0.0,0.0,0.0,0.0,33.801233059471386,150.0,33.801233059471386,150.0,0.7072552120852932,0.7479314143212783,0.7852791253408818,0.7072552120852932,14346097.401702112,179942654.4004108,2.996238747985376,,,120.0,3.0,150.0,True,1.5,0,1.0,0.0,0.0,1261.3553963768134,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00017_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
18,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage2_kinematic_00018_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00018_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 1.0 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,35,1.4786714975845412,1.0,False,False,0.2476899409003618,2.38715663758919,19.931676066086197,338.79876149564063,0.0,0.0,0.0,0.0,44.840857642881645,150.0,44.840857642881645,150.0,0.6642626398423734,0.6999747178686948,0.7349445175135204,0.6642626398423734,17834705.080048278,184853658.03429493,8.902009192316363,,,100.0,3.0,150.0,True,1.3,5,1.0,0.0,0.0,1170.9258757946852,True,,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage2_kinematic_00018_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
