motion_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
08_01_unitree_g1_gmr.pkl,19,0.7828260869565218,1.0,False,False,0.24087621726567793,1.9702948586498386,15.249131466317982,270.40605801346084,0.0,0.0,0.0,0.0,43.23222305787774,150.0,43.23222305787774,150.0,0.6642626398423734,0.6917945367294932,0.7195477775170461,0.6642626398423734,16999626.798331894,183377761.16519287,9.076940650373633,,,80.0,4.0,150.0,True,1.3,5,0.8,0.0,0.0,-16028.766747562704,True,,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00003_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
