motion_name,method,source_file,source_fps_original,source_frames_original,source_duration_original,pkl_file,fps_original,fps_evaluation,frames_original,frames_evaluated,duration_original,duration_evaluated,success,failure_reason,global_body_position_error_mean,global_body_position_error_max,root_relative_position_error_mean,scale_normalised_position_error_mean,end_effector_error_mean,root_trajectory_error_mean,body_orientation_error_mean,total_foot_sliding_distance,mean_contact_sliding_velocity,maximum_ground_penetration,penetration_frame_ratio,self_collision_frame_ratio,joint_limit_violation_ratio,mean_joint_velocity,rms_joint_acceleration,rms_joint_jerk,root_linear_jerk,root_angular_jerk,discontinuity_count,discontinuity_frame_ratio,truncated_duration,reference_to_robot_scale,global_body_position_error_median,global_body_position_error_std,global_body_position_error_p95,root_relative_position_error_median,root_relative_position_error_std,root_relative_position_error_max,root_relative_position_error_p95,scale_normalised_position_error_median,scale_normalised_position_error_std,scale_normalised_position_error_max,scale_normalised_position_error_p95,end_effector_error_median,end_effector_error_std,end_effector_error_max,end_effector_error_p95,left_foot_end_effector_error_mean,left_foot_end_effector_error_max,right_foot_end_effector_error_mean,right_foot_end_effector_error_max,left_hand_end_effector_error_mean,left_hand_end_effector_error_max,right_hand_end_effector_error_mean,right_hand_end_effector_error_max,head_end_effector_error_mean,head_end_effector_error_max,root_horizontal_trajectory_error_mean,root_vertical_position_error_mean,root_displacement_error_mean,root_heading_error_mean_deg,final_root_displacement_difference,motion_range_preservation_error_mean,body_orientation_error_median,body_orientation_error_std,body_orientation_error_max,body_orientation_error_p95,rms_joint_velocity,maximum_joint_velocity,p95_joint_velocity,mean_joint_acceleration,maximum_joint_acceleration,p95_joint_acceleration,mean_joint_jerk,maximum_joint_jerk,p95_joint_jerk,root_linear_velocity_rms,root_linear_acceleration_rms,root_angular_velocity_rms,root_angular_acceleration_rms,maximum_discontinuity,first_discontinuity_frame,worst_discontinuity_frame,discontinuity_type,left_foot_sliding_distance,right_foot_sliding_distance,maximum_contact_sliding_velocity,sliding_frame_count,sliding_frame_ratio,left_foot_contact_duration,right_foot_contact_duration,minimum_ground_clearance,mean_ground_clearance,unexpected_ground_contact_count,penetration_frame_count,mean_ground_penetration,left_foot_maximum_penetration,right_foot_maximum_penetration,maximum_penetration_frame_index,penetration_geom_names,self_collision_frame_count,total_self_contact_count,maximum_contacts_in_one_frame,involved_body_pairs,first_collision_frame,worst_collision_frame,maximum_self_penetration_depth,joint_limit_violation_frame_count,mean_joint_limit_violation,maximum_joint_limit_violation,joint_with_maximum_violation
113_21,basic_ik,/mnt/d/GMR_WORK/use mode/113_21_poses.npz,120.0,1367,11.383333333333333,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl Basic IK/113_21_poses_unitree_g1_basic_ik_pure_unconstrained.pkl,30.0,30.0,342,340,11.366666666666667,11.3,False,long_ground_penetration;long_self_collision;joint_limit_violation,2.0101851123771923,2.12387744772448,0.19863153816717535,0.058986933118500416,0.04110188995400664,0.017254692217289223,38.73333781242612,0.86297590975023,0.03904868369910543,0.04899779775398829,1.0,1.0,1.0,0.32313433078314774,24.136809977404095,548.9675215603849,6.976822261289592,785.2890396711883,5,0.014705882352941176,0.06666666666666643,0.7677532716501471,2.010674013424182,0.04117514484429681,2.0895443140917034,0.17742278889004975,0.1000081593309862,0.44225018323650916,0.4360102599840956,0.05298658906465485,0.03144746671348443,0.1675985715425306,0.15452997219002698,0.0400292103358557,0.014601230576620959,0.07548660406083174,0.06764907699900925,0.036361011391359076,0.04040469754376694,0.040479380903427384,0.04177045055356359,0.04086489355123522,0.07005401535057845,0.05142438442099174,0.07548660406083174,0.03637977950301978,0.07078550343147569,0.017254692217289223,0.1672387834432681,0.01591918952432214,15.515295335002394,0.010888260777709435,0.021207577386611023,27.964652876567698,39.175451679410415,179.54399896768737,137.91767439131456,1.1882956140425647,28.314007440467527,1.1101153419630885,5.767310410620413,726.1441196408983,21.793559848465353,138.68966753768817,13487.237010946192,589.8865036713898,0.049805659370493346,0.43403309299716475,0.3451648050816781,18.504102770623824,1.6908330582268964,21,234,"joint_angle,body_orientation",0.39753711760574195,0.4654387921444881,0.7485228396722386,234,0.6882352941176471,11.033333333333333,11.066666666666666,-0.04704857917090729,-0.017316760552743095,10,340,0.0360491461743003,0.04091923337738539,0.04899779775398829,44,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",340,1445,7,left_hip_pitch_link | left_wrist_pitch_link; left_hip_pitch_link | left_wrist_roll_link; left_hip_pitch_link | left_wrist_yaw_link; left_hip_roll_link | left_wrist_pitch_link; left_hip_roll_link | left_wrist_roll_link; left_hip_roll_link | left_wrist_yaw_link; left_shoulder_yaw_link | torso_link; right_hip_roll_link | right_wrist_pitch_link; right_hip_roll_link | right_wrist_yaw_link; right_shoulder_yaw_link | torso_link,0,117,0.04985326942910689,340,2.8186899111028296,10.14379826414485,left_ankle_roll_joint
113_21,gmr,/mnt/d/GMR_WORK/use mode/113_21_poses.npz,120.0,1367,11.383333333333333,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl gmr/113_21_poses_unitree_g1_gmr.pkl,29.934162399414777,30.0,340,340,11.324853372434017,11.3,False,severe_ground_penetration;long_ground_penetration,0.34141038424817227,0.537621746620604,0.22784434662895925,0.06705887625575783,0.06823733116178382,0.01006583143807531,1.8515163101424805,0.3052204959668372,0.013465610116183996,0.11629339866521193,1.0,0.0,0.0,0.08629866595700214,3.2277651785923704,53.73977767070021,2.3044550150572958,56.73618449364412,0,0.0,0.024853372434016308,0.7677532716501471,0.3236488274173823,0.0729336561346732,0.5266926646504221,0.20456602192997703,0.09764101579023515,0.4734195930822806,0.4604969357443303,0.07410259394330826,0.04023983473626733,0.18775871651910025,0.18212909452851234,0.07603281855732023,0.017983760476001722,0.09009998888601849,0.08398809005788382,0.07997339428660584,0.08552022639015647,0.07842450295872937,0.08300804553878154,0.07605773852334788,0.09009998888601849,0.07286705172629791,0.08101803027183674,0.03386396831393816,0.05160210653875251,0.01006583143807531,0.20118067524012845,0.009637114449677697,2.6340400210925257,0.011208956008895363,0.03267609590757754,1.1959653244856427,1.724122795669142,8.473879132631046,6.1732305988799805,0.17223884887653837,5.23013975341507,0.27894705366068007,0.943821035775398,125.73111932304681,2.887942429885663,17.562765750212193,1458.5887714026408,54.82746220385128,0.05072435434198515,0.15073203190458184,0.06583259200276227,1.383274024097017,0.1177760151753664,-1,1,,0.16770299955680548,0.13751749641003175,0.06821329031856528,102,0.3,11.333333333333334,11.333333333333334,,,0,340,0.09618534471473553,0.11629339866521193,0.1001436765088771,113,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",0,0,0,,-1,0,0.0,0,0.0,0.0,left_hip_pitch_joint
114_15,direct_mapping,/mnt/d/GMR_WORK/use mode/114_15_poses.npz,120.0,1384,11.525,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl direct/114_15_poses_unitree_g1_direct_mapping_gmr_motion_processing.pkl,30.0,30.0,346,345,11.5,11.466666666666667,False,long_ground_penetration;long_self_collision;joint_limit_violation,1.0638993610229304,1.9708930078213338,1.8956303109779453,1.6825822834024864,1.690894137935222,0.27084700470123413,17.566831064381326,7.707468559700104,0.7581116616098462,0.03152388337160154,0.1565217391304348,0.6811594202898551,0.8144927536231884,0.4844285189694659,9.151753693409132,172.15706476331852,6.643670616622571,59.36287129621375,0,0.0,0.033333333333333215,0.8056329455832553,1.073997080464191,0.27738220756332804,1.561535325105579,1.7722184841337805,0.8074630261894461,3.5647349079610633,3.2741287343907444,1.5730095864775058,0.7211407799150835,3.168883558614445,2.9049144972155663,1.6034259503749422,0.7291095218155127,3.168883558614445,2.9243699379375006,1.7035098777034021,2.9369066786885827,1.7163211759148296,2.997198155967701,1.705868425086627,3.168883558614445,1.6688224694464797,2.7143764741739687,1.6599487415247707,2.9870298790946226,0.27084700470123413,0.08029969915329055,0.2708470047012325,60.85558290606286,0.10749456532363855,0.31040123258030683,9.622423006070141,17.390545375605022,71.46874888981672,54.20361071175584,0.7921305871902704,5.4824464603348275,1.5944415309012636,5.435252958302868,89.85545472943804,19.6634989407785,100.54738825214955,2059.428781169248,345.3428982901622,0.2598328699019533,0.5556162072124282,0.5364851243571622,2.6878931106430257,0.18500411759343163,-1,256,,5.547216920698456,2.160251639001648,1.8167461161634382,212,0.6144927536231884,6.733333333333333,3.433333333333333,-0.03027051000344094,0.047905355595078705,37,54,0.0024862426734012133,0.012392559008141225,0.03152388337160154,246,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",235,1409,15,left_elbow_link | right_elbow_link; left_elbow_link | right_wrist_pitch_link; left_elbow_link | right_wrist_roll_link; left_shoulder_roll_link | torso_link; left_shoulder_yaw_link | torso_link; left_wrist_pitch_link | right_elbow_link; left_wrist_pitch_link | right_wrist_pitch_link; left_wrist_pitch_link | right_wrist_roll_link; left_wrist_pitch_link | right_wrist_yaw_link; left_wrist_roll_link | right_elbow_link; left_wrist_roll_link | right_wrist_pitch_link; left_wrist_roll_link | right_wrist_roll_link; left_wrist_roll_link | right_wrist_yaw_link; left_wrist_yaw_link | right_wrist_pitch_link; left_wrist_yaw_link | right_wrist_roll_link; left_wrist_yaw_link | right_wrist_yaw_link; right_shoulder_roll_link | torso_link; right_shoulder_yaw_link | torso_link,110,201,0.05504689602643365,281,0.17801646328719056,0.4459475666983326,right_knee_joint
114_15,basic_ik,/mnt/d/GMR_WORK/use mode/114_15_poses.npz,120.0,1384,11.525,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl Basic IK/114_15_poses_unitree_g1_basic_ik_pure_unconstrained.pkl,30.0,30.0,346,345,11.5,11.466666666666667,False,severe_ground_penetration;long_ground_penetration;long_self_collision;joint_limit_violation;motion_discontinuity,1.0228436346999077,1.30671472913446,0.9578623022967171,0.8294565360742672,0.8268236628267872,0.1758919383925001,85.89522784000243,5.971634323716007,0.3648656409602449,0.05786855856553022,0.9942028985507246,0.22028985507246376,1.0,1.317683012631969,103.41789518436549,2276.8904425416254,16.00567718969619,2392.5639925583837,51,0.14782608695652175,0.033333333333333215,0.8056329455832553,1.0103188584203162,0.12892877652654963,1.2344066534769274,0.8919032165266043,0.39550835266018164,1.928975775087794,1.6602462801059488,0.7750849905132715,0.3554507914711463,1.6955407810116288,1.4477600737056142,0.7752335358169589,0.36789476156669126,1.6955407810116288,1.474697975515785,0.834861419438315,1.5859771950991648,0.8590566921292719,1.4399758802032454,0.797452504927684,1.6955407810116288,0.8256536358752311,1.2745118012396837,0.8170940617634342,1.4749199004027271,0.1758919383925001,0.11667064881139895,0.17527960093853967,52.036170447584645,0.08029654469232861,1.579245271561016,80.52261386672834,47.41312970973648,179.80719530810802,164.46316935075816,4.396503848239476,109.85437049730353,4.432907559932011,26.547959690973812,3388.117521944488,100.62046933993027,639.2382508517734,49767.2880120366,2648.1052110981827,0.29340870389755525,1.0547659376031757,1.1123354055912649,55.860227584144006,3.0821694597938754,1,99,"joint_angle,body_orientation",3.150521801689516,2.8211125220264917,3.233496484763586,305,0.8840579710144928,8.6,7.766666666666667,-0.043729158590377966,-0.008929877727553366,61,343,0.03368778802302209,0.04542581450910366,0.05786855856553022,197,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",76,126,4,left_hip_pitch_link | left_wrist_pitch_link; left_hip_pitch_link | left_wrist_yaw_link; left_hip_roll_link | left_wrist_pitch_link; left_hip_roll_link | left_wrist_yaw_link; right_ankle_roll_link | right_knee_link; right_elbow_link | right_wrist_pitch_link; right_elbow_link | right_wrist_yaw_link; right_hip_pitch_link | right_wrist_pitch_link; right_hip_pitch_link | right_wrist_yaw_link; right_hip_roll_link | right_wrist_pitch_link; right_hip_roll_link | right_wrist_yaw_link; right_wrist_roll_link | right_wrist_yaw_link,0,258,0.031190679411973683,345,3.827136858452534,15.08487153368282,right_ankle_roll_joint
114_15,gmr,/mnt/d/GMR_WORK/use mode/114_15_poses.npz,120.0,1384,11.525,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl gmr/114_15_poses_unitree_g1_gmr.pkl,30.0,30.0,345,345,11.466666666666667,11.466666666666667,False,severe_ground_penetration;long_ground_penetration,0.30485050759203713,0.5683448578939242,0.265042795752438,0.07477538632270413,0.07549295126694201,0.18318757123775214,6.73381219829823,6.026747245831579,0.3095931804365537,0.05064638333951609,1.0,0.0,0.0,0.553226127326868,10.334039192314998,193.8032113462419,9.475026765936505,186.765315381517,0,0.0,0.0,0.8056329455832553,0.2988482934299818,0.11800431187029549,0.49049524834582325,0.25621139642316615,0.0815101960926474,0.4684045979734681,0.40003161165150725,0.06916685840885269,0.040275854881637936,0.19413241929252664,0.14408495705115418,0.06769244160744423,0.043387807236903976,0.19413241929252664,0.14905983949747326,0.05206595720323563,0.16660477215103595,0.05526039569421279,0.13129933218157927,0.12449538069813915,0.19413241929252664,0.10492229739583804,0.18314299965472866,0.04072072534328446,0.08088774267075588,0.18318757123775214,0.1365912637474628,0.1820348873479133,61.22747753386506,0.10000676837457184,0.10366044525594248,6.156678738118167,4.788247077462364,31.15452496435694,15.970258069771681,0.8728448262827707,5.960192854798834,1.7993360635345381,6.204186771752001,154.81109069723675,22.028036415057805,113.64805236548466,1992.7886743051297,402.0122170399771,0.290649341634019,0.6996041179856429,0.5609818280439572,5.26843451887,0.20657776517909032,-1,255,,3.02484404121203,3.0019032046195493,2.380263218599122,262,0.7594202898550725,9.9,9.566666666666666,-0.041215261521046286,-0.006628367347053786,46,345,0.030053141199813227,0.042683059977477296,0.05064638333951609,226,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",0,0,0,,-1,0,0.0,0,0.0,0.0,left_hip_pitch_joint
124_11,direct_mapping,/mnt/d/GMR_WORK/use mode/124_11_poses.npz,120.0,998,8.308333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl direct/124_11_poses_unitree_g1_direct_mapping_gmr_motion_processing.pkl,30.0,30.0,250,248,8.3,8.233333333333333,False,severe_ground_penetration;long_ground_penetration;joint_limit_violation,1.5382457225677373,2.0409877356595683,0.4154309633066986,0.28880977003552183,0.3623018272047508,0.337444452626868,7.12767250207699,0.32336082282107864,0.03180598257256512,0.08778560331905354,0.4879032258064516,0.04838709677419355,0.25,0.6216674522794581,20.2308404761745,414.9339603832361,49.04393867722968,109.56861181847616,0,0.0,0.0666666666666682,0.7322006937970265,1.6019508016412303,0.26840404353684016,1.887374527212106,0.3944563075136277,0.22918560030695548,0.9361989715892309,0.802303460680214,0.2845501436839891,0.17976369132964548,0.7988779717047488,0.5778416284910018,0.3694074512000759,0.194448419069109,0.7988779717047488,0.7245490297117073,0.3067907935999242,0.6012772451192469,0.3076111584697388,0.6146789993131639,0.46326126672300044,0.7550682258086612,0.5149635155521831,0.7988779717047488,0.2188824016789075,0.4927516909826247,0.337444452626868,0.17928554035941516,0.337444452626868,78.95753877426735,0.7707718399805636,0.5013699503580995,2.1262700591952344,9.190970694544246,58.31850770935449,23.374133376502662,1.3383996776167129,13.948165626615028,2.661781344716702,8.847692217005312,191.80319056403422,40.97326835805124,172.6963832817371,5048.811291259499,787.1014845700473,0.587770392107619,3.8299658372255996,0.48218006837372157,5.258441492498429,0.5649430547395689,-1,190,,0.18350551884680472,0.13985530397427395,0.1975614877372185,88,0.3548387096774194,5.2,4.966666666666667,-0.08178233889751839,0.029556224664140488,12,121,0.015392849193449234,0.07925060969552548,0.08778560331905354,185,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",12,59,10,left_shoulder_pitch_link | left_wrist_pitch_link; left_shoulder_pitch_link | left_wrist_yaw_link; left_shoulder_roll_link | left_wrist_pitch_link; left_shoulder_roll_link | left_wrist_roll_link; left_shoulder_yaw_link | left_wrist_roll_link; right_shoulder_pitch_link | right_wrist_pitch_link; right_shoulder_pitch_link | right_wrist_yaw_link; right_shoulder_roll_link | right_wrist_pitch_link; right_shoulder_roll_link | right_wrist_roll_link; right_shoulder_yaw_link | right_wrist_roll_link,46,189,0.05223944040851354,62,0.13483342430023249,0.618939268044437,right_elbow_joint
124_11,basic_ik,/mnt/d/GMR_WORK/use mode/124_11_poses.npz,120.0,998,8.308333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl Basic IK/124_11_poses_unitree_g1_basic_ik_pure_unconstrained.pkl,30.0,30.0,250,248,8.3,8.233333333333333,False,severe_ground_penetration;long_ground_penetration;long_self_collision;joint_limit_violation;motion_discontinuity,1.3626873296353779,1.901982750243376,0.5968493383458491,0.09984930066418188,0.08422370800563905,0.4800110652282691,29.584754614274512,1.071836996915326,0.08202834160066273,0.06388672491228953,0.8467741935483871,0.5524193548387096,1.0,0.9683749490750592,45.023196558047026,1084.4306248673622,48.362148657070136,357.76970259217603,8,0.03225806451612903,0.0666666666666682,0.7322006937970265,1.4460338288461174,0.3651746999430643,1.8388767896016878,0.5547550322346676,0.32856675313347133,1.286538647762791,1.1380398720916944,0.08504937599161741,0.06178440043344334,0.24874835458687253,0.20564357357057103,0.05516971012294623,0.06029015366198258,0.20497439627790903,0.19898442035914188,0.09023709855014116,0.19928639217825297,0.09057184527083165,0.20269939428615505,0.08867564576950344,0.20497439627790903,0.08384131922696846,0.19884892151886635,0.06779263121075053,0.16096809089979716,0.4800110652282691,0.21503391886041048,0.4798146398357703,80.26925307976373,1.095473164068785,0.19350327757535704,22.303275965107225,29.341096368784374,157.62693669958415,96.2637912117638,2.3294001274434692,39.104917588355285,4.0811391525491905,17.179567825357935,1020.6119748170604,79.52846862560207,390.89786746466933,22960.953367265152,1731.4597274082257,0.5536358413892476,3.775090253371973,0.929919580363136,12.965374134351865,2.4940787644940254,60,71,"joint_angle,body_orientation",0.5342079031522383,0.5376290937630877,1.0052174853349165,168,0.6774193548387096,6.533333333333333,6.533333333333333,-0.05614149298565461,0.06808833786833869,9,210,0.03449287903796123,0.05938812878905162,0.06388672491228953,207,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",137,509,7,left_hip_pitch_link | left_wrist_pitch_link; left_hip_pitch_link | left_wrist_yaw_link; left_hip_roll_link | left_wrist_pitch_link; left_hip_roll_link | left_wrist_yaw_link; right_ankle_roll_link | right_knee_link; right_hip_pitch_link | right_wrist_pitch_link; right_hip_pitch_link | right_wrist_yaw_link; right_hip_roll_link | right_wrist_pitch_link; right_hip_roll_link | right_wrist_roll_link; right_hip_roll_link | right_wrist_yaw_link; right_hip_yaw_link | right_wrist_yaw_link,0,110,0.03692712078147859,248,0.7788423390335935,2.8056934156821067,right_ankle_roll_joint
124_11,gmr,/mnt/d/GMR_WORK/use mode/124_11_poses.npz,120.0,998,8.308333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl gmr/124_11_poses_unitree_g1_gmr.pkl,29.939879759519037,30.0,248,248,8.249866131191432,8.233333333333333,False,severe_ground_penetration;long_ground_penetration,0.3808541503367023,0.7517805064526214,0.4891338152475798,0.25269750148350606,0.25849999031721965,0.3645288791513632,3.880742361010097,0.3214612357475033,0.024170017725376185,0.057694004449823845,0.8387096774193549,0.06048387096774194,0.0,0.6449312925450441,20.449888314904754,405.2623574747062,42.794240133957366,92.09878240199689,0,0.0,0.016532797858099357,0.7322006937970265,0.3808974128768344,0.13935754338128975,0.5918686782267967,0.4680566053835008,0.2623563894240598,1.07274483008654,0.9436080250248315,0.24744599037036202,0.15630578412380755,0.6284685694463951,0.519603987517258,0.2528736488574204,0.16281106160106423,0.6284685694463951,0.5382034146733017,0.2414439228545558,0.6224636562846949,0.2285579423406826,0.6243733435961824,0.30611806000331304,0.6148087502151914,0.29968331397045145,0.6284685694463951,0.2166967124170956,0.46731846377111785,0.3645288791513632,0.20501733716487908,0.36430348385164285,78.75542730924072,0.8781183701449171,0.43698543280097024,2.0729048820143685,5.34845087024015,39.407395394482194,14.684508008214573,1.396947843180632,13.165320326442677,2.7946382513925783,8.971426238671599,185.5140258420968,41.81370927915671,170.09410452412624,4502.215419893141,777.9527371211689,0.5640369376654194,3.5440612806089513,0.4490497971993972,4.278239489811274,0.519577118700772,-1,188,,0.1582199524812597,0.16324128326624354,0.27149666217638546,96,0.3870967741935484,6.7,6.6,-0.051198226894795675,0.08386153411705498,7,208,0.020902766001311458,0.05382818553106893,0.057694004449823845,208,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",15,31,3,left_hip_roll_link | left_wrist_pitch_link; right_hip_roll_link | right_wrist_pitch_link; right_hip_roll_link | right_wrist_yaw_link,107,114,0.04022560329383876,0,0.0,0.0,left_hip_pitch_joint
135_04,direct_mapping,/mnt/d/GMR_WORK/use mode/135_04_poses.npz,120.0,1316,10.958333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl direct/135_04_poses_unitree_g1_direct_mapping_gmr_motion_processing.pkl,30.0,30.0,329,328,10.933333333333334,10.9,False,severe_ground_penetration;long_ground_penetration;joint_limit_violation,1.8327995226988898,2.515648852375863,0.8308772735944094,0.6339833937683169,0.6687196931073193,0.3752375116666271,12.923438910774255,2.4417303550526714,0.14279124883348956,0.12142428314908803,0.3567073170731707,0.08536585365853659,0.3932926829268293,0.4868361200434843,19.534262389220594,420.54377093573333,29.89245774866364,276.74648368187053,0,0.0,0.033333333333333215,0.7544016988580315,1.8061806946526358,0.27077203585790277,2.2702469717457396,0.8789968755084764,0.4843234672523045,1.5743597550823223,1.4591383970095209,0.7080981433823738,0.3948424566755617,1.1853730043456288,1.129717310098563,0.7401076515052493,0.37956738134373563,1.1853730043456288,1.1619166079760312,0.6959129954116374,1.1853730043456288,0.6262785801244616,1.0052703202661268,0.7255997922168398,1.167690903942521,0.6898530916690204,1.1373497072011165,0.6059540061146376,1.1681345101054315,0.3752375116666271,0.129463708037024,0.37523751166662705,66.61817091054651,0.6950326064030343,0.9074623737205412,9.643225071840714,11.9719129296699,53.93200173530739,37.95607839822409,1.1843672567940895,18.276115970503565,1.8948913341708022,6.893234013625436,459.0659880467847,26.298333323033784,145.27478765126364,9413.24824726647,572.9036619259253,0.2953120964380338,1.717901783236758,0.9052192728737718,11.593808712780405,0.7433469247162914,-1,202,,1.3654361974402796,1.0762941576123923,1.5510895222367027,208,0.6341463414634146,8.866666666666667,8.233333333333333,-0.1120462463954963,0.13488341565452241,16,117,0.02566064074114288,0.10061197321663926,0.12142428314908803,83,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",28,45,5,left_shoulder_yaw_link | left_wrist_roll_link; right_shoulder_pitch_link | right_wrist_pitch_link; right_shoulder_pitch_link | right_wrist_yaw_link; right_shoulder_roll_link | right_wrist_pitch_link; right_shoulder_roll_link | right_wrist_roll_link; right_shoulder_yaw_link | right_wrist_roll_link,96,99,0.013134182716516134,129,0.13216672773348714,0.375057554516229,right_ankle_pitch_joint
135_04,basic_ik,/mnt/d/GMR_WORK/use mode/135_04_poses.npz,120.0,1316,10.958333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl Basic IK/135_04_poses_unitree_g1_basic_ik_pure_unconstrained.pkl,30.0,30.0,329,328,10.933333333333334,10.9,False,severe_ground_penetration;long_ground_penetration;long_self_collision;joint_limit_violation;motion_discontinuity,1.7568023521337939,2.265113538760808,0.7006969579870013,0.39562968474543075,0.4016302754249602,0.4421584572636099,58.07490373907339,1.925239834231456,0.10656309045561566,0.1153385805173621,0.9573170731707317,0.14939024390243902,0.9878048780487805,1.1668046805474728,62.28163058779812,1581.0219787028934,29.839825651707727,523.8909654841735,21,0.06402439024390244,0.033333333333333215,0.7544016988580315,1.7072374003834323,0.3042987400812432,2.2067503888184743,0.7214007137885516,0.3734855694759684,1.2970517879076437,1.1950959719419718,0.4191399066154767,0.25138203769578027,0.7545622148692819,0.726664508985053,0.4314099084162961,0.2515101760498304,0.7518140649353166,0.7323751517937431,0.3717892759746813,0.6196356187825383,0.4120863029645665,0.7335758421714358,0.41997869794427,0.7109457457021351,0.41219310105463075,0.7518140649353166,0.39210399918665245,0.7505929600943007,0.4421584572636099,0.17282764322814692,0.4420805125595689,84.43195336668956,0.8047170944505422,0.5766943458772775,36.12767200776295,52.611954999400695,179.91043574149455,168.74152803793766,2.9782862304728903,49.631093273943506,4.62392636709712,23.88814783578306,953.0471377158475,103.2072505777179,609.9494283186073,22853.58396532851,2740.445928876906,0.2816048615360694,1.7067649784708832,1.2890423146385153,21.131151736996816,3.0759217668022467,92,201,"joint_angle,body_orientation",1.0572835784898993,0.8679562557415568,1.4001336812514182,253,0.7713414634146342,9.033333333333333,9.033333333333333,-0.10832519666390722,0.1576637416704125,19,314,0.057037566688644355,0.1153385805173621,0.07149897710601404,210,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",49,53,2,left_ankle_roll_link | left_knee_link; left_hip_pitch_link | left_wrist_yaw_link; left_wrist_pitch_link | torso_link; left_wrist_roll_link | torso_link; pelvis | right_hip_roll_link,92,113,0.031651980548657616,324,1.296602950566284,3.58569797907776,left_ankle_roll_joint
135_04,gmr,/mnt/d/GMR_WORK/use mode/135_04_poses.npz,120.0,1316,10.958333333333334,/mnt/d/GMR_WORK/GMR/outputs/final results/pkl gmr/135_04_poses_unitree_g1_gmr.pkl,30.0,30.0,328,328,10.9,10.9,False,long_ground_penetration,0.34860289283032264,0.645431328338328,0.4984977522926205,0.22929124104972687,0.23718084045172932,0.3927656222783892,6.353107743066379,1.352903314432825,0.07730876082473287,0.04371029544627242,0.8567073170731707,0.0,0.003048780487804878,0.5300407379250798,21.861895598704347,487.68152055411184,35.06052335320069,327.9458737542171,0,0.0,0.0,0.7544016988580315,0.3469393425820877,0.12136374396297654,0.5452492993318918,0.5002750208838929,0.25417956725690516,0.9913117889507184,0.8508134478166224,0.24830116966321703,0.12286951482540812,0.5731189273507367,0.4101998714667912,0.2655206695394027,0.12927143240811112,0.5731189273507367,0.41423766431257786,0.20286227126970008,0.4826501189544706,0.21402046666357746,0.5731189273507367,0.28419603679182354,0.4534379974294903,0.2913157478276073,0.4842588853416549,0.19350967970593824,0.35812743276288705,0.3927656222783892,0.15124821406648226,0.3922236781037245,62.056977905676064,0.7154540530704208,0.2457573030948429,4.5319420862677955,6.248294425021276,54.18418079960124,15.317736969475098,1.2617242171933563,20.03162809322045,2.0298449450947693,7.881744467888651,493.16813439721034,31.046839458377914,172.59111665922418,11333.43011663522,708.8228361267328,0.2904625150937214,1.76897131095446,1.0041289732371033,13.749465331716001,0.741744030180691,-1,94,,0.7364574914050876,0.6164458230277376,1.5063425299309698,170,0.5182926829268293,8.6,8.9,-0.03626993744169071,0.17286928818827724,22,281,0.025604850468098135,0.038137013945532976,0.04371029544627242,309,"geom_15,geom_16,geom_17,geom_18,geom_30,geom_31,geom_32,geom_33",0,0,0,,-1,0,0.0,1,1.1102230246251565e-16,1.1102230246251565e-16,left_ankle_pitch_joint
