method,metric,label,unit,direction,valid_motion_count,mean,median,standard_deviation,minimum,maximum,p95,confidence_interval_95_lower,confidence_interval_95_upper,total_motion_count,successful_motion_count,failed_motion_count,success_rate
basic_ik,left_foot_end_effector_error_mean,Left Foot End Effector Error Mean,,lower,9,0.32813651174457015,0.10858272392699898,0.4015716682835192,0.027476614727551706,1.1500392563991364,1.0239681216148078,0.019461202530359878,0.6368118209587804,9,0,9,0.0
basic_ik,left_foot_end_effector_error_max,Left Foot End Effector Error Max,,lower,9,0.6658346915574183,0.19928639217825297,0.9090312502908027,0.029773899777809504,2.7113856512433254,2.261222268785661,-0.03290858250938311,1.3645779656242196,9,0,9,0.0
basic_ik,right_foot_end_effector_error_mean,Right Foot End Effector Error Mean,,lower,9,0.33472652014104065,0.11834465768765656,0.4013443707348729,0.008162521565468903,1.1252195330288906,1.018754396669043,0.026225927289197093,0.6432271129928842,9,0,9,0.0
basic_ik,right_foot_end_effector_error_max,Right Foot End Effector Error Max,,lower,9,0.6486966160578689,0.2073073142959695,0.8395330211834092,0.0084662519415369,2.527648237894017,2.0925792948177078,0.003374409894739472,1.2940188222209983,9,0,9,0.0
basic_ik,left_hand_end_effector_error_mean,Left Hand End Effector Error Mean,,lower,9,0.33457925778765113,0.10795153519712287,0.39789049993048675,0.038964599916807965,1.168926834133307,1.0203371024510577,0.028733545054932697,0.6404249705203695,9,0,9,0.0
basic_ik,left_hand_end_effector_error_max,Left Hand End Effector Error Max,,lower,9,0.7139682580573632,0.20497439627790903,0.9474210369034665,0.07005401535057845,2.8365141903211275,2.380124826597328,-0.014284018235574236,1.4422205343503007,9,0,9,0.0
basic_ik,right_hand_end_effector_error_mean,Right Hand End Effector Error Mean,,lower,9,0.34134254632797173,0.1237050946610639,0.39251040785365177,0.02329868086470732,1.1364811162566049,1.0121501241040551,0.03963233845424019,0.6430527542017033,9,0,9,0.0
basic_ik,right_hand_end_effector_error_max,Right Hand End Effector Error Max,,lower,9,0.656876687491676,0.2133596241512553,0.8257518655781328,0.054415547670218375,2.5852162706058652,2.060934482859392,0.022147615266433163,1.2916057597169188,9,0,9,0.0
basic_ik,head_end_effector_error_mean,Head End Effector Error Mean,,lower,9,0.3251787939364488,0.0992063832811677,0.3911753321742613,0.03637977950301978,1.1275420324041914,1.0033628441478883,0.0244948160752122,0.6258627717976853,9,0,9,0.0
basic_ik,head_end_effector_error_max,Head End Effector Error Max,,lower,9,0.6596405332862672,0.19431527260263107,0.851848390689515,0.07078550343147569,2.580303884763224,2.138150291019025,0.004851896120588672,1.3144291704519455,9,0,9,0.0
