trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
0,stage1_replay,replay,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage1_replay_00000_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage1_replay_00000_08_01_unitree_g1_gmr --mode replay --max_time 0.8,24,0.7694444444444446,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596174483998022,0.6905266995731737,0.7239529846265691,0.6596174483998022,795.7817793856356,10163.401935967631,1.3143874851320372,,,80.0,2.0,100.0,False,1.0,0,1.0,0.0,0.0,1533.4848439640125,True,,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage1_replay_00000_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
1,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage2_kinematic_00001_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00001_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 80.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 0.8,19,0.7828260869565218,1.0,False,False,0.2036917994639125,1.8491080864513252,15.446839843181436,270.08029750317166,0.0,0.0,0.0,0.0,38.20255645599529,150.0,38.20255645599529,150.0,0.6642626398423734,0.6917945367294932,0.7195477775170461,0.6642626398423734,17513108.24583112,191493097.68489915,5.056489097289811,,,80.0,3.0,150.0,True,1.3,5,0.8,0.0,0.0,-16331.647013094704,True,,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00001_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
2,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage2_kinematic_00002_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00002_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 100.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 0.8,19,0.7828260869565218,1.0,False,False,0.2176949856388807,1.9026820825306987,15.097066253398644,256.7596631019227,0.0,0.0,0.0,0.0,43.18779336544819,150.0,43.18779336544819,150.0,0.6596174483998022,0.6921286235630102,0.7239529846265691,0.6596174483998022,16846920.038858574,182147193.13620493,8.376058450585369,,,100.0,4.0,150.0,True,1.3,0,0.8,0.0,0.0,-15833.928097713188,True,,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00002_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
3,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage2_kinematic_00003_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00003_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 80.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.3 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 0.8,19,0.7828260869565218,1.0,False,False,0.2408762172656779,1.9702948586498383,15.249131466317982,270.40605801346084,0.0,0.0,0.0,0.0,43.23222305787774,150.0,43.23222305787774,150.0,0.6642626398423734,0.6917945367294932,0.7195477775170461,0.6642626398423734,16999626.798331894,183377761.16519287,9.076940650373633,,,80.0,4.0,150.0,True,1.3,5,0.8,0.0,0.0,-16028.766747562704,True,,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage2_kinematic_00003_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
4,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage3_free_00004_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00004_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 80.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 0.8,16,0.7527173913043479,0.7041155234657044,False,True,0.1780941407773251,2.021966843258134,1.5751247820289995,12.652638168112189,0.2534446716864589,0.5460143529103014,0.476047408867225,0.9519775203129732,0.9269581762902532,1.0,0.9269581762902532,1.0,0.2492162737170499,0.5096310469890607,0.7704251911484099,0.2492162737170499,369905.696001184,2578927.4442112665,0.8548479957148628,,,80.0,4.0,150.0,False,1.5,5,0.8,0.08,0.3,-3506.715258097516,False,root height below threshold: 0.2492 < 0.25; duration completed ratio too low: 0.7041 < 0.9,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00004_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
5,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage3_free_00005_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00005_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 80.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.05 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 0.8,16,0.7527173913043479,0.6323754512635383,False,True,0.1686871111058848,2.0154179337704496,1.5957438703961837,18.34296858614715,0.2017470731095117,0.5034204534580082,0.5055763396834018,0.9074737640558004,0.9418654761796096,1.0,0.9418654761796096,1.0,0.2491840129369352,0.529795207925663,0.74042519114841,0.2491840129369352,366363.6828947854,2251172.139637299,0.875230734086023,,,80.0,4.0,150.0,False,1.5,5,0.8,0.05,0.3,-3502.2506468260294,False,root height below threshold: 0.2492 < 0.25; duration completed ratio too low: 0.6324 < 0.9,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00005_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
6,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage3_free_00006_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00006_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 80.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.05 --extra_joint_damping 0.1 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 0.8,16,0.7527173913043479,0.5925198555956682,False,True,0.1718595020396006,2.048467358370521,1.9314281966709528,28.657568109587267,0.1966240677886885,0.50152910742587,0.5360147530932954,0.9767455696556976,0.9399112371309736,1.0,0.9399112371309736,1.0,0.2486079702250964,0.5337813941430641,0.74042519114841,0.2486079702250964,514872.3515815517,3553284.0178365414,0.9823751251902908,,,80.0,4.0,150.0,False,1.5,5,0.8,0.05,0.1,-3659.255631416346,False,root height below threshold: 0.2486 < 0.25; duration completed ratio too low: 0.5925 < 0.9,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00006_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
7,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_debug2/logs/stage3_free_00007_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00007_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 80.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 0.8,16,0.7527173913043479,0.613776173285199,False,True,0.0748479576113056,0.566415257166702,11.537017664418324,85.96319186536151,0.1676322930195459,0.5399097566602303,0.2328102343738272,0.7148242653910856,40.818064328702846,150.0,40.818064328702846,150.0,0.2462614702787435,0.5930063305246089,0.7704251911484099,0.2462614702787435,14066921.98887664,88636944.01160803,3.184447015456005,,,80.0,4.0,150.0,True,1.5,5,0.8,0.08,0.3,-17314.525762209538,False,root height below threshold: 0.2463 < 0.25; duration completed ratio too low: 0.6138 < 0.9,outputs/final product/pd_tracking_tuning_debug2/trial_pkls/stage3_free_00007_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
